Orthogroup	Mesocricetus_auratus	Mus_musculus
OG0002305	XP_005084015.1	NP_001404759.1, NP_076222.1, NP_001404761.1, NP_001404760.1
OG0002306	XP_012973321.1, XP_005076260.1, XP_012973320.1, XP_040599135.1	NP_001258638.1, NP_001258637.1, NP_034863.1
OG0002307	XP_040599137.1	NP_444352.2, XP_017170750.1
OG0002308	XP_005083975.2	NP_001005788.2
OG0002309	XP_005084436.1	NP_955767.1, XP_017175755.1
OG0002310	XP_040612865.1	NP_082418.1
OG0002311	XP_040612809.1, XP_040612808.1	NP_778195.1, XP_006503160.1
OG0002312	XP_021088763.1	NP_766270.2
OG0002313	XP_040613881.1, XP_021080753.1	NP_001411742.1, NP_033582.2, NP_001411744.1, NP_001411743.1, XP_006509379.1
OG0002314	XP_005083130.2	NP_083804.3
OG0002315	XP_005082446.1	NP_031589.1
OG0002316	XP_040597088.1	NP_083914.2, XP_030111522.1, NP_001155094.1, NP_001155093.1
OG0002317	XP_005066588.1	NP_001012685.2
OG0002318	XP_040587638.1	XP_006509122.1
OG0002319	XP_040587792.1	NP_001161394.1, NP_080860.3, NP_001161393.1, XP_006509248.1
OG0002320	XP_021088088.1	NP_001369758.1, NP_001369759.1, NP_001369760.1, NP_001369757.1, NP_001369756.1, NP_001369761.1, NP_780640.2, NP_001369755.1, XP_006515093.1, NP_001369754.1
OG0002321	XP_005073694.2	XP_006514423.1, XP_030110817.1
OG0002321	XP_040586591.1	XP_017176683.2
OG0002322	XP_005078333.1, XP_005078332.1	NP_083156.2, NP_001349038.1, XP_030111504.1
OG0002323	XP_012969575.1, XP_012969573.1, XP_040593251.1	XP_006506646.1, NP_077201.1, NP_001349007.1, NP_001349009.1, NP_001349008.1
OG0002324	XP_040608133.1, XP_040608134.1	NP_081517.2
OG0002325	XP_005084335.1, XP_012979224.1, XP_040608181.1	NP_766100.1, NP_084161.1, XP_006501313.1
OG0002326	XP_005065107.1	NP_667222.1
OG0002326	XP_005065106.2	NP_666794.1
OG0002327	XP_005065010.3	NP_001298045.1
OG0002328	XP_021082272.1, XP_012969894.1, XP_012969901.1	NP_001411741.1, NP_077193.1, NP_001343923.1, NP_001411740.1
OG0002329	XP_040590766.1, XP_040590767.1	NP_663575.1
OG0002330	XP_040610377.1, XP_040588667.1	NP_079799.1, XP_036019119.1
OG0002331	XP_040585294.1	NP_001390081.1
OG0002332	XP_005069087.1, XP_021082216.1	NP_001135421.1, NP_001408816.1, NP_001408818.1, NP_001408819.1, NP_001408820.1, NP_001135420.1, NP_062274.1, NP_001408817.1
OG0002333	XP_005077733.2	NP_034550.2, NP_001411398.1
OG0002334	XP_005077746.1, XP_012974289.1	NP_758468.2, NP_001129712.1, NP_780552.1
OG0002335	XP_040594402.1	NP_033346.2, NP_001397375.1, NP_001397377.1, NP_001397376.1, XP_006505933.1
OG0002336	XP_012969669.2	XP_030111245.1, NP_001074615.1, NP_001391015.1
OG0002337	XP_012980033.1, XP_021091692.1, XP_021091693.1	XP_036014787.1
OG0002338	XP_005074912.1	NP_079647.1, NP_001263371.1
OG0002339	XP_012972434.2	NP_083576.1
OG0002340	XP_005074936.1	NP_062694.1, NP_001344218.1, XP_030100321.1, NP_001344219.1, NP_001344220.1
OG0002341	XP_021085655.1, XP_005075013.1, XP_040595510.1	NP_001366530.1
OG0002342	XP_040596097.1	XP_006512427.1
OG0002343	XP_012980773.2	NP_035396.1
OG0002344	XP_012978367.1, XP_021090480.1, XP_040593594.1, XP_040593592.1, XP_021090479.1, XP_012978366.1	NP_067294.2, NP_001258405.1, XP_006524773.1, NP_001258407.1, NP_001258408.1, NP_001258406.1
OG0002345	XP_005077386.1	NP_079810.2, XP_017169000.1
OG0002346	XP_012971697.2, XP_005074167.2	NP_079736.1
OG0002347	XP_012971834.1, XP_005073998.1, XP_012971833.1	XP_006507886.1, NP_001170883.1
OG0002348	XP_012971815.1	NP_001156654.1, NP_001156657.1, NP_001156659.1, NP_001156656.1, NP_038774.1, NP_001156655.1, XP_006507969.1, NP_001156658.1
OG0002349	XP_021085177.1	NP_796047.2, NP_001345843.1
OG0002350	XP_040589445.1, XP_040613268.1	XP_017177763.1, NP_667267.1
OG0002351	XP_040595796.1, XP_040595699.1	NP_666342.1, NP_001408349.1, NP_570934.1
OG0002352	XP_012970398.1, XP_005072060.1, XP_021083990.1, XP_012970399.1	NP_032650.1, XP_006510888.1
OG0002353	XP_040602306.1	NP_001347313.1, NP_766446.2, NP_001347311.1, XP_006499571.1
OG0002354	XP_005086127.1, XP_012980697.1	NP_032470.3
OG0002355	XP_012979563.1, XP_005084670.1, XP_021091300.1	XP_006500160.1, NP_080937.3, NP_001158290.1
OG0002356	XP_005082304.1, XP_040609050.1, XP_040609049.1	NP_067281.2, NP_001407081.1, NP_001264854.1, NP_001407080.1
OG0002357	XP_040590489.1	NP_666093.1, XP_006518442.1
OG0002358	XP_040609021.1, XP_040609023.1, XP_040609024.1, XP_040609022.1	NP_056565.1, NP_001153637.2, XP_006529587.1, NP_001153636.1, NP_001407607.1, NP_001407608.1, NP_001153635.2
OG0002359	XP_021086899.1	NP_081109.1, NP_001032846.1, XP_030105881.1
OG0002360	XP_040595347.1	XP_006505627.1, NP_038566.1
OG0002362	XP_040599577.1	XP_017177262.1
OG0002363	XP_012966844.1	NP_001155239.1, NP_001155240.1, NP_766039.2, XP_030104297.1
OG0002364	XP_040600021.1	NP_001157832.1, NP_001157831.1, XP_006527061.1, NP_663477.3
OG0002365	XP_005063571.1	NP_938038.2, XP_011245647.1
OG0002366	XP_012970822.1	NP_001400915.1, XP_030106819.1, NP_038786.2, NP_001264029.1, NP_001157571.1, NP_001157572.1, NP_001400916.1, NP_001157573.1
OG0002367	XP_040597426.1	NP_871789.1
OG0002367	XP_021079478.1	XP_017175682.1, NP_001074179.1
OG0002368	XP_021086826.1	NP_001405537.1, NP_001405540.1, NP_001405539.1, NP_001405546.1, NP_001405542.1, NP_001405545.1, NP_001405544.1, NP_001405543.1
OG0002369	XP_012973288.1	NP_001407876.1, NP_001407867.1, NP_001407871.1, NP_001407868.1, NP_033188.3, NP_001407872.1, NP_001407874.1, NP_001407873.1, NP_001407866.1, NP_001407875.1, XP_036015740.1
OG0002370	XP_040601997.1	NP_001343396.2
OG0002371	XP_005068559.1	NP_001153081.1, NP_001153082.1
OG0002372	XP_012972891.1	XP_006511636.1, NP_663593.2
OG0002373	XP_005075593.1	NP_849264.1
OG0002374	XP_005073845.1	NP_032277.3
OG0002375	XP_005070930.2	XP_006524160.1, NP_001229356.1, NP_694702.1
OG0002376	XP_040607699.1, XP_040607702.1, XP_040607705.1, XP_040607701.1, XP_040607703.1, XP_040607700.1, XP_040607707.1, XP_040607706.1, XP_040607704.1	NP_001343238.1, NP_080507.2
OG0002377	XP_005076110.1	XP_006506147.2, NP_899006.1
OG0002378	XP_040603414.1, XP_005068176.1	NP_001369779.1
OG0002379	XP_040606638.1	NP_001404801.1, NP_848835.1
OG0002380	XP_021083637.1	XP_011244153.1, NP_733548.2
OG0002381	XP_005084468.1	NP_075728.1
OG0002381	XP_012967896.1	NP_076270.3
OG0002382	XP_005069763.1	NP_035573.3
OG0002382	XP_040600611.1	NP_033263.2
OG0002383	XP_005071670.2	NP_001077373.1, NP_001077374.1
OG0002384	XP_005071668.1	XP_006521876.1, XP_006522387.1, NP_958763.1, NP_001095881.1
OG0002385	XP_040611603.1	NP_666955.2
OG0002385	XP_005086738.1	NP_666752.1, XP_006516742.1
OG0002386	XP_005066423.1	NP_032131.2
OG0002387	XP_005066417.1	XP_006516902.1, NP_031798.2
OG0002388	XP_005066536.1	NP_001276544.1, XP_006516727.1
OG0002389	XP_040608988.1	XP_006508493.1
OG0002389	XP_040588206.1	NP_001355355.1
OG0002390	XP_005084549.1	NP_001390540.1
OG0002391	XP_040609396.1	NP_001108081.1
OG0002392	XP_040595273.1, XP_012971343.1, XP_005073425.1	XP_006529147.1, NP_473418.3
OG0002393	XP_012981316.2	NP_001186280.1, NP_001186281.1, XP_006528407.1, NP_036170.1
OG0002394	XP_040600013.1, XP_040600012.1	NP_081429.1
OG0002395	XP_005081989.1	NP_032837.1
OG0002395	XP_005074293.1	NP_032836.1
OG0002397	XP_040599724.1	NP_001406071.1
OG0002398	XP_012974895.1	NP_001394473.1, NP_001394472.1, NP_001344738.1, NP_001394467.1, NP_035883.2, NP_001394468.1, NP_001394470.1, NP_001394469.1, NP_001394471.1, XP_011240755.1, NP_001394475.1, NP_001394474.1, NP_001394476.1, NP_001394477.1, NP_001394479.1, NP_001394478.1
OG0002400	XP_040597902.1, XP_040593598.1, XP_040593593.1, XP_040593583.1, XP_040593588.1	XP_036009548.1, XP_036012040.1, XP_036012037.1, NP_001359284.1, XP_036012038.1, XP_036012039.1
OG0002402	XP_012971707.1	NP_001404384.1, NP_001404382.1, NP_001404381.1, NP_001404383.1, NP_035801.3
OG0002403	XP_005077883.1	NP_033118.1, XP_036015561.1
OG0002404	XP_040607145.1	NP_035419.1
OG0002405	XP_040600687.1, XP_012981310.1	NP_031568.2, NP_001398705.1
OG0002406	XP_040598811.1	NP_001239543.1
OG0002407	NP_001268483.1, XP_021083629.1	NP_033735.3
OG0002408	XP_005083752.1	NP_001171127.1, NP_001359487.1
OG0002409	XP_005072943.1	NP_001350679.1, NP_032197.3, XP_006505636.1
OG0002410	XP_040610369.1, XP_040610370.1, XP_040610357.1, XP_040610372.1, XP_040610361.1, XP_040610366.1	NP_001139783.1
OG0002411	NP_001268512.1, NP_001268539.1	NP_031838.2, NP_034127.2
OG0002412	XP_021091479.1	XP_036014186.1
OG0002413	XP_005084911.1	NP_034515.1, NP_001172111.1
OG0002414	NP_001268874.1	XP_006523926.1, NP_035293.1
OG0002415	XP_005066863.1, XP_040597916.1, XP_040597913.1, XP_040597914.1, XP_040597915.1	XP_011246439.1, NP_033929.2, NP_001077426.1
OG0002416	XP_005072918.1	NP_954607.1
OG0002417	XP_040604289.1	NP_001258366.1, NP_001258365.1, NP_001365713.1, NP_001365712.1, NP_081173.1, NP_001258362.1, NP_001365711.1, NP_001258364.1, NP_001258363.1, NP_001365710.1, NP_001365709.1
OG0002418	XP_012968196.1	XP_036017008.1, NP_775570.1
OG0002419	XP_040589143.1	NP_076395.2, XP_006514834.1
OG0002420	XP_005068762.1	NP_067310.1
OG0002421	XP_005072012.2, XP_040603604.1, XP_040597771.1	NP_032748.1
OG0002422	XP_040595668.1, XP_040604541.1	NP_035673.3, XP_006532849.1
OG0002423	XP_040597781.1, NP_001269051.1	NP_001156445.1
OG0002424	XP_040584220.1, XP_040584223.1, XP_040584221.1, XP_040584222.1	XP_006523356.1, NP_032578.2
OG0002425	NP_001273041.1	NP_081415.1, NP_001015889.1
OG0002426	XP_005070062.1	NP_001342605.1, NP_031866.2, NP_001342606.1
OG0002427	XP_040608068.1, XP_040594820.1	NP_001397442.1, NP_001355567.1, NP_001397441.1, NP_001397439.1, NP_001397438.1, NP_001397440.1, XP_006501183.1, NP_035067.2
OG0002428	XP_005066597.1, XP_040587802.1, XP_040587799.1, XP_040587801.1	NP_083781.2, XP_030099566.1, NP_001116292.1
OG0002429	XP_040586247.1	NP_001095928.1
OG0002430	XP_040608242.1	NP_035442.1, NP_001397502.1, NP_001397503.1, NP_001397504.1, NP_001397505.1, XP_036018862.1
OG0002431	XP_005065084.1	NP_667055.2, NP_666977.2, XP_017174009.1, NP_666980.1, NP_666981.2
OG0002432	XP_005078299.1, XP_040593369.1	NP_997020.3, NP_666925.2
OG0002433	XP_040586187.1, XP_005069442.2	NP_666479.1
OG0002433	XP_005069317.3	NP_667039.1
OG0002434	XP_040613344.1, XP_040587687.1	NP_666965.2
OG0002435	XP_040584105.1	XP_006512786.1, NP_766373.2
OG0002436	XP_021080140.1, XP_040590532.1, XP_040590531.1, XP_040590530.1	NP_034450.1, NP_001399405.1, NP_001399404.1, NP_001399400.1, NP_001399401.1, NP_001399406.1, NP_001399403.1, NP_001399402.1
OG0002437	XP_040613746.1, XP_012980574.1, XP_040613747.1	NP_001348073.1, NP_001348072.1, NP_001289285.1, XP_036016848.1, NP_001348074.1, NP_001348071.1, NP_766221.1
OG0002438	XP_040597568.1, XP_021085476.1, XP_012972178.1, XP_021085475.1, XP_005074670.1, XP_021085477.1	NP_958750.1, XP_006526133.1
OG0002439	XP_040614169.1, XP_040614167.1, XP_040614168.1	NP_766525.3, NP_001271283.1, XP_006512803.1, NP_001071175.1
OG0002440	XP_021080270.1, XP_005065943.1	XP_006512540.1, NP_001345725.1, NP_079619.4
OG0002441	XP_040614201.1	NP_080920.2, XP_006523408.3
OG0002442	XP_005063770.1	NP_032439.2, NP_001041642.1, XP_011245457.1
OG0002443	XP_012979182.1	XP_030098750.1, NP_001347558.1, NP_077134.1
OG0002444	XP_040592142.1	XP_017167838.1, NP_001405894.1
OG0002445	XP_005084820.1, XP_040591968.1, XP_040591969.1, XP_012979643.1	NP_109618.1
OG0002446	XP_005064866.1	NP_035829.1
OG0002447	XP_040590423.1, XP_012980965.2, XP_040590424.1	XP_006540120.2
OG0002448	XP_005081314.2	NP_001292366.1
OG0002449	XP_005065663.1, XP_021078656.1, XP_012980853.1	NP_001033691.1
OG0002450	XP_005078684.1, XP_040596746.1	NP_001036180.2, XP_006531195.1
OG0002451	XP_012975363.1, XP_005079221.1, XP_040607645.1	NP_001357999.1, NP_067365.2, NP_001357998.1, XP_036010096.1
OG0002452	XP_012975601.1, XP_021088404.1, XP_005079542.1, XP_012975600.1, XP_040612494.1, XP_040612493.1	NP_082879.1
OG0002453	XP_040612422.1	NP_001411880.1, NP_079573.2
OG0002454	XP_040612305.1	NP_001406141.1, NP_001406138.1, NP_082211.1
OG0002455	XP_005081108.1	NP_032701.2, XP_036019700.1
OG0002456	XP_012976683.1	NP_001356221.1, NP_032572.3, NP_001155271.2, XP_006538677.1, NP_001408172.2
OG0002457	XP_021089248.1	NP_001074643.1
OG0002458	XP_005065352.1	NP_031900.3
OG0002458	XP_005083363.1	XP_006514140.1
OG0002459	XP_012973914.3	NP_001344056.1, XP_006529306.1
OG0002460	XP_005083998.1	NP_033827.2
OG0002460	XP_005065756.3	NP_034281.2, XP_006517148.1
OG0002461	XP_005065739.1	NP_031775.1
OG0002462	XP_040611922.1, XP_012974721.1, XP_012974722.1	NP_034206.1, NP_001278730.1
OG0002464	XP_021083286.1, XP_012969428.1, XP_040588075.1	NP_722474.2
OG0002465	XP_040603636.1, XP_040603637.1, XP_021087199.1, XP_021087198.1	NP_001347003.1, XP_006519708.1, NP_083665.2
OG0002466	XP_012974749.1	NP_032765.3
OG0002467	XP_005067794.3, XP_040604623.1	XP_006532913.1, NP_663401.2, NP_850930.1
OG0002468	XP_005082841.1	XP_006517806.1, NP_080403.4, NP_001107022.1, NP_001347734.1
OG0002469	XP_005082843.1, XP_012978033.1	XP_036013850.1, NP_001278368.1, NP_666054.2
OG0002470	XP_040607449.1, XP_040599024.1, XP_040603784.1	XP_036014717.1
OG0002471	XP_040585854.1, XP_021078518.1	NP_001344541.1, NP_001344540.1, NP_001344539.1, NP_001344543.1, NP_001344542.1, XP_030100152.1, NP_898994.2
OG0002472	XP_040586228.1	NP_001025009.1
OG0002473	XP_012968355.1, XP_012968357.1, XP_012968356.1	NP_001346629.1, NP_839941.1, NP_001077386.1
OG0002474	XP_040585938.1	NP_001157215.1, NP_848507.2, NP_001157214.1
OG0002475	XP_040585908.1	XP_011240675.1, NP_001396886.1, NP_001182610.1
OG0002476	XP_040604697.1, XP_021081487.2, XP_012967027.2, XP_012967028.2, XP_040604695.1, XP_040604696.1	NP_033047.2, XP_036012349.1, NP_001032853.1
OG0002477	XP_040597812.1, XP_040591199.1, XP_040590784.1	XP_036018681.1, NP_058018.2, XP_036019379.1
OG0002478	XP_040592082.1, XP_040592075.1, XP_040592059.1, XP_040592039.1, XP_040592088.1, XP_005073135.1, XP_040592055.1, XP_040592045.1, XP_040592064.1	NP_082226.1, XP_006531440.1
OG0002479	XP_005073130.2	NP_081034.1
OG0002480	XP_040592475.1	XP_006531254.1, NP_061293.2, NP_598718.2, NP_001273189.1
OG0002481	XP_040603785.1	XP_006519140.1, NP_899245.1
OG0002482	XP_021088851.1	NP_033729.1, NP_001276939.1, XP_036020624.1
OG0002483	XP_005080472.1	NP_001390246.1, NP_113596.2, NP_001390244.1
OG0002484	XP_012975916.1, XP_012975917.1	XP_011239315.1, NP_598496.3
OG0002485	XP_021084439.1	NP_796336.1
OG0002486	XP_012969772.1	NP_001355284.1, NP_034199.1, NP_001355287.1, XP_036008534.1, NP_001355285.1, NP_001355286.1, NP_001399253.1
OG0002487	XP_005064471.1, XP_021084638.1	NP_034028.1, NP_001399177.1, NP_001288303.1, NP_001399176.1, XP_006507348.1
OG0002488	XP_005064476.1	NP_666312.1
OG0002489	XP_040604127.1	NP_001401132.1
OG0002490	XP_012977176.2, XP_012977173.2, XP_012977175.2, XP_012977174.2	XP_006524706.1, NP_001395135.1, NP_001156742.1
OG0002491	XP_040604315.1	XP_006524740.1, NP_062705.1
OG0002492	XP_005076708.3	NP_001171241.1, XP_036018970.1
OG0002493	XP_040607954.1	NP_766273.1
OG0002493	XP_040607956.1	NP_083330.1
OG0002494	XP_040589402.1	NP_001155211.1, XP_006534863.1, NP_573511.2, NP_001155210.1
OG0002495	XP_040585433.1, XP_040585432.1	NP_001343407.1, NP_573456.1, XP_006495672.1
OG0002496	XP_040595246.1	NP_034224.1
OG0002496	XP_012974601.1	NP_796073.1
OG0002497	XP_040594465.1, XP_040594466.1	NP_083025.1
OG0002498	XP_021087517.1, XP_040593613.1, XP_005078184.1	NP_001408120.1
OG0002499	XP_021088729.1	NP_084077.1, NP_001343953.1, XP_030108742.1
OG0002500	XP_040608404.1	NP_001156963.1, NP_001156961.1, NP_038686.3, NP_001156962.1, XP_006501250.1
OG0002501	XP_040597490.1	NP_444329.2
OG0002502	XP_005065438.1, XP_040613758.1	XP_017173323.1, NP_034388.2
OG0002503	XP_040591690.1	NP_001404467.1
OG0002504	XP_005068475.1	NP_001351329.1, NP_083610.2, NP_001351330.1, NP_001153579.1, NP_001008506.2, NP_001351331.1, NP_001351334.1, NP_001351333.1, NP_001153580.1, XP_006516390.3, NP_001351332.1
OG0002505	XP_012967632.1	NP_899009.2, XP_006516295.1
OG0002506	XP_012967594.1	NP_080811.1
OG0002507	XP_040598460.1	NP_001409909.1, NP_001025015.1, NP_001351294.1, NP_001025014.1, NP_001351297.1, NP_035835.1, XP_006515872.1, NP_001351296.1
OG0002508	XP_005065931.1, XP_040610976.1	NP_081522.1
OG0002509	XP_012968594.1, XP_005069862.1	NP_001350354.1, NP_598557.3
OG0002510	XP_005070253.1	NP_663414.3, XP_006533175.1
OG0002512	XP_005070262.3	NP_081383.1
OG0002513	XP_005070035.1	NP_079551.3, NP_001239122.1
OG0002514	XP_040605893.1	NP_001258302.1, NP_001258304.1, NP_001258303.1, NP_001028607.1, XP_006533711.1, NP_001258301.1
OG0002515	XP_005070136.1	NP_001343253.1
OG0002516	XP_040601157.1, XP_005083722.1	NP_080771.3, XP_006498322.1, NP_001032175.1
OG0002517	XP_040610634.1	XP_030101044.1
OG0002518	XP_040610094.1	NP_001039023.1, NP_032863.2
OG0002519	XP_021081012.1, XP_005067005.1	NP_064297.1
OG0002520	XP_012972788.1	NP_001407280.1, NP_001281100.1, NP_034873.2, NP_001407278.1, NP_001407279.1, NP_001020773.1, NP_001407277.1
OG0002521	XP_040585243.1	XP_006495776.1, NP_032388.1
OG0002522	XP_021085953.1	XP_006496069.1
OG0002523	XP_021085965.1	NP_001407579.1, NP_033565.2, NP_001276694.1, NP_001276695.1, NP_001276541.1
OG0002524	XP_021079152.1, XP_005086894.1, XP_005086895.1	NP_613046.2, NP_001039329.1, NP_001039328.1
OG0002525	XP_040604504.1	NP_079622.1
OG0002526	XP_012968154.1	NP_084373.1, NP_080025.3, NP_001347913.1, XP_006526222.1
OG0002527	XP_005078925.2	NP_031412.2, NP_001406881.1
OG0002528	XP_005078904.1	NP_001078984.1, XP_036020082.1
OG0002529	XP_021087959.1, XP_012975156.1, XP_021087960.1, XP_040594923.1, XP_005078806.1	NP_001412055.1, XP_006538238.1, NP_001074641.1, NP_001412056.1
OG0002530	XP_040613332.1, XP_040613333.1	NP_001366553.1, NP_001366552.1, NP_705724.1, NP_001366554.1
OG0002531	XP_040585252.1, XP_021084144.1, XP_040585253.1	NP_001170941.1
OG0002532	XP_012979769.2	NP_001386923.1
OG0002532	XP_012970670.2	NP_082228.2
OG0002533	XP_021083132.1, XP_021083133.1, XP_005070724.1	NP_766206.1, NP_081336.1, XP_006524157.1
OG0002534	XP_040592178.1	NP_079812.1, NP_001404497.1
OG0002535	XP_040586578.1	XP_006520707.1, NP_001398645.1, NP_033035.3
OG0002536	XP_040592379.1, XP_040592346.1	NP_001028401.2, NP_034121.4
OG0002537	XP_040604659.1	NP_001164983.2
OG0002538	XP_012973476.1, XP_005065204.1	NP_001288650.1, XP_030106038.1, NP_778180.1, NP_001288651.1
OG0002539	XP_012974529.1, XP_021087488.1	XP_006505018.1, NP_598692.1
OG0002539	XP_040593803.1	NP_082646.1
OG0002540	XP_012976609.1, XP_012976610.1	XP_006505232.1, NP_082268.2
OG0002541	XP_012973289.1	NP_035913.1
OG0002542	XP_005087240.1	XP_030111367.1, NP_061239.1
OG0002543	XP_040593554.1	NP_001404633.1, NP_001404632.1, NP_081544.1, NP_001404631.1
OG0002544	XP_040584488.1, XP_005081011.1	XP_006505015.1, NP_083266.1
OG0002545	XP_021088402.1, XP_005079523.1	NP_034421.1
OG0002547	XP_005084427.1	NP_694799.1
OG0002548	XP_012979321.2, XP_005084432.2	XP_036019940.1, NP_001343384.1, NP_001343385.1, NP_666265.3
OG0002549	XP_005079516.1	NP_803413.1, NP_001272814.1, NP_001272816.1, NP_001272817.1
OG0002550	XP_005068116.1	NP_031818.3
OG0002551	XP_040610989.1, XP_040610988.1, XP_040610990.1	NP_032708.2, XP_036011566.1
OG0002552	XP_012967378.1, XP_040598229.1	NP_001129041.1, NP_001129039.1, NP_001129040.1
OG0002553	XP_040611089.1	NP_083378.3, XP_006514318.1
OG0002554	XP_005077792.1	XP_006531551.1, NP_001009981.1, NP_084012.1, NP_001269037.1
OG0002555	XP_040608547.1	NP_081771.2, NP_001366472.1, XP_006502121.1, NP_001366471.1
OG0002556	XP_040593043.1	NP_631892.2, NP_001243360.1
OG0002557	XP_040587688.1	NP_001351406.1
OG0002558	XP_012966299.1, XP_012966300.1	XP_017168286.1, NP_001351381.1, NP_001351379.1, NP_808409.1, NP_001351380.1
OG0002559	XP_040587756.1	NP_766499.2, NP_001413501.1
OG0002560	XP_040586873.1	NP_001300907.1
OG0002561	XP_005073614.1	NP_081497.2, NP_001350266.1
OG0002562	XP_040586779.1	NP_001157231.1
OG0002563	XP_005076149.1	NP_001030305.1, NP_001397280.1, NP_001397279.1, NP_001397278.1, NP_035505.2, XP_006505882.1, NP_001397282.1, NP_001397281.1, NP_001397283.1
OG0002565	XP_005084304.1	XP_006502075.1, NP_081251.1
OG0002566	XP_005084381.2	NP_001028474.1
OG0002567	XP_012979259.1, XP_040608180.1	NP_001078852.1, XP_036019228.1, NP_001366475.1, NP_001366474.1, NP_076117.2
OG0002568	XP_040588659.1, XP_040603844.1	XP_011245725.1
OG0002569	XP_021083868.1	NP_062364.3
OG0002570	XP_040606286.1	NP_001161256.1, NP_058617.3, NP_001129563.1, XP_011246934.1
OG0002571	XP_040589695.1	NP_001033320.1, NP_035923.1, NP_001273537.1
OG0002572	XP_040604050.1, XP_040604052.1, XP_012972109.1	NP_001161271.1, XP_030106858.1, NP_062803.4
OG0002573	XP_040603849.1	NP_079886.2
OG0002574	XP_040594248.1, XP_005066237.2	NP_032542.1
OG0002575	XP_005076439.1	NP_001155139.1, NP_444345.2, XP_006518171.1
OG0002576	XP_012980745.2, XP_005086163.3, XP_012980746.2, XP_012980743.2	NP_001344109.1, NP_001344110.1, NP_036107.1, NP_001344111.1, XP_006509734.1
OG0002577	XP_040597152.1, XP_040596924.1, XP_040591178.1, XP_005087934.1, XP_040591175.1, XP_040591174.1, XP_040596771.1, XP_040597070.1	NP_659183.3
OG0002578	XP_040594199.1, XP_021090542.1, XP_040594198.1, XP_040594202.1, XP_021090545.1, XP_040594197.1, XP_040594201.1, XP_040594200.1, XP_021090543.1, XP_040594196.1	NP_001272364.1, XP_011241828.1
