Orthogroup	Myotis_lucifugus	Ictidomys_tridecemlineatus
OG0004134	XP_023599325.1	XP_040141529.1
OG0004137	XP_023604268.1	XP_021589862.2
OG0004139	XP_006108614.1	XP_040134928.1
OG0004140	XP_006081387.1	XP_005328327.3, XP_013215635.2
OG0004141	XP_006106480.1	XP_005338284.1
OG0004142	XP_014306575.1, XP_014323035.1	XP_005338245.1
OG0004143	XP_023600638.1	XP_013219650.1
OG0004144	XP_014318082.1	XP_040134849.1
OG0004146	XP_006098725.1, XP_023618119.1	XP_040135446.1
OG0004147	XP_023618126.1	XP_040135411.1
OG0004148	XP_006098759.1	XP_005330664.2
OG0004149	XP_023603877.1, XP_006109030.1, XP_014304854.1	XP_005330696.1
OG0004150	XP_006105811.1	XP_040143910.1
OG0004151	XP_023601808.1	XP_021588548.1
OG0004152	XP_014302975.2	XP_021578632.1
OG0004153	XP_006093774.1	XP_005325841.1
OG0004154	XP_006098279.1	XP_005320334.1
OG0004156	XP_014308081.1	XP_005319651.1
OG0004157	XP_023607254.1, XP_023607251.1, XP_014307901.1	XP_021578127.1
OG0004158	XP_023602254.1, XP_023605086.1	XP_040135635.1, XP_040135632.1, XP_021576403.2, XP_040135631.1
OG0004159	XP_014315898.1	XP_005317835.1, XP_040144268.1
OG0004160	XP_006094093.1	XP_040144023.1
OG0004161	XP_006094088.2	XP_005317624.1
OG0004162	XP_006094051.1	XP_005317588.1
OG0004164	XP_006094049.1	XP_021589553.1
OG0004165	XP_023600970.1	XP_040145087.1
OG0004166	XP_023612292.1	XP_040129135.1
OG0004167	XP_006081282.1	XP_005315738.1
OG0004168	XP_006081303.1, XP_023605946.1	XP_040127623.1, XP_005315716.1, XP_040127627.1, XP_040127625.1, XP_040127624.1
OG0004169	XP_014301824.1	XP_005320144.1
OG0004170	XP_014301811.1	XP_005320146.1
OG0004171	XP_023603255.1	XP_013211798.1
OG0004173	XP_023602696.1	XP_005320242.1
OG0004177	XP_006109037.1	XP_005316933.1
OG0004178	XP_023601137.1	XP_021577821.1
OG0004179	XP_023609420.1	XP_005319973.2
OG0004181	XP_023610372.1, XP_006089763.1	XP_021588149.1, XP_005334373.1
OG0004182	XP_006109773.1	XP_021575483.2
OG0004183	XP_006089786.1	XP_040129231.1
OG0004184	XP_006106819.1, XP_023605107.1	XP_005326061.1
OG0004185	XP_006090325.1	XP_013214311.1
OG0004186	XP_023617186.1	XP_021588004.1
OG0004187	XP_023620272.1	XP_040127666.1
OG0004188	XP_014311621.1, XP_014311620.1, XP_006089118.1	XP_005325482.1
OG0004189	XP_014311656.1	XP_005325532.1
OG0004191	XP_006093573.1	XP_005334258.1
OG0004192	XP_006098928.1	XP_021585829.1
OG0004193	XP_006106589.1	XP_005330811.1
OG0004194	XP_006098369.1	XP_005328457.1
OG0004195	XP_006105485.1	XP_005328449.1
OG0004196	XP_006106420.1	XP_013215450.1
OG0004197	XP_006104368.1	XP_005328383.1, XP_013217071.1
OG0004198	XP_006100708.1	XP_005328336.1
OG0004199	XP_023613683.1	XP_040139702.1
OG0004200	XP_006093549.1	XP_040126459.1, XP_005334278.1, XP_040148094.1
OG0004203	XP_006094733.1, XP_014306555.1	XP_005329153.1
OG0004204	XP_006100722.1, XP_023610730.1	XP_005337383.1
OG0004205	XP_006102840.1, XP_023602535.1, XP_006105916.1, XP_006107779.1, XP_006102839.1	XP_005337439.1
OG0004206	XP_023601958.1	XP_005332812.1
OG0004207	XP_014303109.1	XP_040125284.1
OG0004208	XP_006102656.1	XP_005332898.1
OG0004209	XP_014301906.1	XP_005332963.2
OG0004210	XP_023600848.1	XP_005339527.1, XP_005339526.1
OG0004213	XP_023603706.1	XP_040143768.1
OG0004214	XP_023603050.1	XP_021588494.2
OG0004215	XP_006102970.2	XP_005334798.1
OG0004216	XP_014302958.1	XP_040143834.1
OG0004217	XP_023602746.1	XP_021589006.1
OG0004218	XP_023616866.1	XP_040148989.1, XP_013221791.1, XP_005335525.1
OG0004219	XP_014318625.1	XP_040134943.1
OG0004220	XP_006097410.1	XP_013218365.1
OG0004221	XP_014309774.1	XP_005335501.2
OG0004222	XP_023608332.1, XP_014309781.1	XP_005335508.1
OG0004223	XP_023608306.1	XP_005335549.2
OG0004224	XP_006087112.1, XP_023608353.1	XP_013221119.1
OG0004226	XP_023611837.1, XP_014313451.1, XP_014313449.1, XP_023611836.1	XP_021577399.1
OG0004227	XP_023618854.1	XP_005318351.1
OG0004228	XP_006099450.1	XP_005318353.2
OG0004229	XP_023608319.1	XP_021577424.1
OG0004230	XP_006088279.1	XP_013215543.3, XP_040133070.1
OG0004231	XP_006081127.1, XP_023618995.1, XP_014309591.1, XP_023618960.1	XP_005339787.1
OG0004232	XP_023617208.1	XP_021575415.1
OG0004233	XP_014304654.1	XP_005340100.1
OG0004234	XP_006106097.1	XP_005323938.1
OG0004235	XP_006105002.1	XP_005323829.1
OG0004236	XP_014304013.1, XP_014304894.1	XP_040132583.1
OG0004237	XP_023609203.1, XP_006109058.1	XP_021581210.2
OG0004238	XP_023611077.1	XP_040133746.1
OG0004239	XP_014321805.1	XP_005337866.1
OG0004240	XP_023620244.1	XP_021590636.1
OG0004241	XP_014302652.1	XP_040133726.1
OG0004242	XP_023612850.1	XP_040145028.1
OG0004243	XP_023612893.1	XP_005338147.1, XP_040143370.1, XP_021590810.1
OG0004244	XP_006092674.1	XP_021590793.1
OG0004245	XP_023612886.1	XP_005338116.1
OG0004246	XP_023613438.1	XP_040145134.1
OG0004247	XP_023609183.1	XP_040133654.1
OG0004248	XP_014308569.1	XP_005330402.1
OG0004249	XP_006107799.1	XP_005330435.1
OG0004250	XP_014305019.2	XP_005330442.1, XP_040132751.1, XP_013216265.1, XP_040132752.1
OG0004251	XP_023614690.1	XP_040133123.1
OG0004252	XP_006089978.1	XP_040134636.1, XP_040134635.1
OG0004253	XP_006089975.1	XP_005329505.1
OG0004254	XP_014311550.1	XP_013211626.1, XP_013211625.1
OG0004255	XP_014312300.1	XP_021578227.1
OG0004256	XP_023609763.1, XP_023605089.1	XP_005319811.1
OG0004258	XP_006097815.1	XP_005319877.1
OG0004259	XP_014320579.1	XP_040133839.1
OG0004260	XP_023604707.1, XP_023600284.1	XP_040134461.1
OG0004261	XP_023603580.1, XP_023601538.1	XP_040134037.1
OG0004262	XP_023617326.1	XP_005331453.2
OG0004263	XP_006097852.1	XP_005331451.4
OG0004264	XP_006097865.1	XP_005331437.1
OG0004265	XP_006097909.1, XP_023617329.1, XP_006097906.1, XP_014319065.1, XP_014319067.1	XP_005331392.1
OG0004266	XP_006095148.1	XP_040145059.1
OG0004267	XP_006095202.1	XP_005331327.1
OG0004268	XP_006085178.1	XP_005323139.1
OG0004269	XP_023606637.1	XP_040129397.1
OG0004270	XP_006109032.3	XP_021584607.1
OG0004271	XP_023606608.1, XP_014308456.1	XP_040129183.1
OG0004273	XP_014320957.1	XP_040130468.1, XP_013219907.1, XP_040130467.1
OG0004274	XP_006102317.1	XP_040131616.1
OG0004275	XP_023599454.1	XP_021591225.1
OG0004276	XP_006102284.2	XP_013219957.1
OG0004277	XP_006085916.1	XP_005322715.1
OG0004278	XP_023607294.1	XP_021580365.1
OG0004279	XP_006085897.1	XP_021580370.1, XP_005322738.1, XP_013212907.1, XP_013212906.1
OG0004280	XP_014320290.1	XP_013212917.1, XP_040131234.1, XP_021580390.1
OG0004281	XP_006097020.1	XP_040130040.1
OG0004282	XP_006099635.1	XP_021580436.1
OG0004283	XP_023615683.1	XP_005322817.2
OG0004284	XP_006081724.1	XP_005336575.1
OG0004285	XP_023617953.1	XP_021579456.1
OG0004286	XP_006087017.1	XP_013212305.1
OG0004287	XP_023600383.1	XP_040131591.1, XP_040131592.1, XP_005333978.1, XP_040131593.1, XP_040131594.1
OG0004288	XP_006109381.1	XP_040130172.1
OG0004289	XP_023602886.1	XP_021588445.1
OG0004291	XP_006092394.1	XP_005321960.2, XP_040124681.1
OG0004293	XP_006110066.1	XP_005327559.1
OG0004294	XP_023603678.1, XP_006107231.1	XP_021586918.1
OG0004295	XP_014321713.1	XP_040124749.1
OG0004296	XP_023603189.1, XP_006106688.1, XP_014304073.1	XP_040124238.1, XP_005342029.1
OG0004297	XP_023604484.1	XP_021586966.1
OG0004299	XP_006103489.1	XP_013217110.1
OG0004300	XP_006106540.1	XP_040124617.1
OG0004301	XP_006092217.1	XP_021584082.1, XP_005328259.1
OG0004302	XP_006092318.1	XP_040124528.1, XP_005328263.1, XP_040124530.1, XP_040124527.1, XP_040124529.1, XP_040124533.1, XP_040124531.1, XP_040124532.1
OG0004303	XP_006092215.1	XP_005328257.1
OG0004305	XP_023612668.1	XP_021579929.1, XP_040124690.1, XP_040124689.1, XP_013212540.1
OG0004306	XP_006092452.1, XP_006092453.1	XP_005321924.1
OG0004307	XP_006098979.1	XP_005321791.1, XP_040124803.1
OG0004308	XP_006102919.1	XP_013219885.1
OG0004309	XP_006093054.1, XP_006109047.1, XP_006109048.1	XP_021579686.1
OG0004310	XP_023615389.1, XP_023605049.1	XP_040126453.1
OG0004311	XP_014320810.1, XP_006099938.1	XP_005327834.1
OG0004312	XP_023619281.1	XP_005327836.1
OG0004313	XP_014320215.1	XP_040125207.1
OG0004315	XP_006103239.1	XP_005321122.1
OG0004316	XP_023600229.1	XP_040142342.1
OG0004317	XP_006103184.1, XP_006103185.1, XP_014301048.1	XP_005321074.1
OG0004318	XP_006102150.1	XP_005321051.1
OG0004319	XP_014317683.1, XP_023605078.1	XP_021579214.1
OG0004320	XP_006096326.2	XP_005321014.1
OG0004321	XP_006096335.1	XP_005321001.1
OG0004322	XP_014315480.1	XP_005335651.1
OG0004323	XP_023615218.1	XP_040136254.1
OG0004324	XP_006106433.1	XP_005335046.1
OG0004325	XP_006098576.1	XP_005322254.1
OG0004326	XP_014314630.1	XP_005322363.1
OG0004327	XP_023602828.1	XP_021581508.1
OG0004328	XP_006083378.1	XP_040126964.1
OG0004329	XP_014302580.1	XP_040126868.1
OG0004330	XP_023619794.1, XP_006081133.1	XP_005324198.1
OG0004331	XP_023619518.1	XP_021589251.1
OG0004332	XP_006086633.1	XP_005333245.1
OG0004333	XP_023607763.1	XP_040129157.1, XP_005327376.1, XP_040129156.1
OG0004334	XP_023607872.1	XP_021583381.1
OG0004335	XP_023617635.1	XP_040141788.1, XP_005335965.2
OG0004336	XP_023618181.1	XP_005326255.1
OG0004337	XP_006102758.1	XP_040141975.1
OG0004338	XP_023611699.1	XP_021579149.1
OG0004339	XP_006103977.2	XP_040138218.1, XP_005341094.1
OG0004340	XP_023601613.1	XP_021591396.1
OG0004341	XP_006105215.1, XP_006109619.3	XP_005338994.2
OG0004342	XP_006110087.3	XP_005318864.1, XP_013211283.1
OG0004343	XP_006090769.1	XP_040138761.1, XP_040138760.1
OG0004344	XP_006089411.3	XP_005342699.1
OG0004345	XP_006089400.1	XP_005340393.1
OG0004346	XP_014313901.1	XP_021581675.1
OG0004348	XP_006098078.1	XP_040137976.1
OG0004349	XP_023614430.1	XP_040148254.1
OG0004350	XP_023607724.1, XP_023607725.1, XP_023607723.1, XP_014309190.1	XP_005316234.1
OG0004351	XP_014315162.1, XP_023605029.1	XP_021579819.1
OG0004352	XP_023613543.1	XP_005316197.1
OG0004353	XP_023602926.1	XP_040149537.1
OG0004354	XP_006108090.1	XP_021579340.1
OG0004355	XP_006109332.3	XP_013212252.2
OG0004356	XP_006107211.1	XP_013211818.1
OG0004358	XP_023604064.1	XP_021578775.2, XP_013212351.1
OG0004359	XP_006107368.1	XP_005316069.1
OG0004360	XP_006101336.1	XP_040148401.1, XP_005320037.1
OG0004361	XP_014316114.1	XP_005333309.1
OG0004362	XP_023609282.1, XP_023604893.1	XP_005331145.1
OG0004363	XP_006088406.1	XP_005331151.1
OG0004364	XP_014310978.1	XP_021586068.1
OG0004365	XP_023611107.1	XP_005319458.1
OG0004366	XP_006085075.1	XP_005331839.1
OG0004367	XP_006088845.1	XP_021577921.1, XP_013211410.1
OG0004370	XP_014309968.1	XP_040144420.1, XP_005317952.1
OG0004371	XP_023608481.1	XP_021591668.1
OG0004372	XP_006099202.1	XP_013218664.1
OG0004373	XP_023614262.1	XP_040144318.1, XP_005317878.1
OG0004374	XP_006094239.1	XP_005317853.1
OG0004375	XP_006087386.1, XP_023608544.1, XP_023608543.1	XP_021582513.1, XP_013214414.1
OG0004376	XP_023608506.1	XP_040145106.1
OG0004377	XP_006098238.1	XP_040144511.1
OG0004378	XP_006098246.1	XP_005318006.1
OG0004379	XP_014310267.2	XP_005341452.1
OG0004380	XP_014306975.1	XP_021581474.1
OG0004381	XP_014317514.2	XP_040135879.1
OG0004382	XP_023605685.1	XP_005324509.1
OG0004383	XP_006084172.1	XP_005322450.2
OG0004384	XP_023610694.1	XP_040149153.1
OG0004385	XP_023611313.1	XP_021582175.1
OG0004386	XP_006108736.1, XP_014303615.1, XP_006088365.1	XP_005332505.2
OG0004387	XP_023614663.1	XP_005332513.1
OG0004388	XP_023600289.1	XP_040147141.1
OG0004389	XP_023607593.1	XP_040124501.1
OG0004390	XP_023619697.1	XP_040139006.1, XP_005325591.1
OG0004391	XP_006104648.2	XP_021580294.1
OG0004393	XP_014316058.1	XP_040126848.1
OG0004394	XP_023603141.1	XP_040126987.1
OG0004395	XP_023599882.1	XP_021575263.1
OG0004396	XP_014300953.1	XP_005338489.1
OG0004397	XP_006096877.1	XP_005329445.1
OG0004399	XP_006097560.1	XP_005341421.1
OG0004400	XP_014316722.1	XP_040143436.1, XP_005331200.1
OG0004401	XP_006095241.1	XP_005331203.1
OG0004402	XP_023614969.1	XP_040143443.1
OG0004403	XP_006095294.1, XP_014306703.2	XP_021586106.1
OG0004404	XP_006092152.1	XP_005341592.1, XP_021576649.1
OG0004405	XP_006106124.1	XP_040146839.1
OG0004406	XP_023606838.1	XP_005319496.1
OG0004407	XP_023612964.1, XP_023606786.1	XP_005319529.1
OG0004409	XP_006098133.1	XP_005327474.1
OG0004410	XP_006092011.2	XP_021585281.2
OG0004411	XP_006092025.2	XP_005330045.1
OG0004413	XP_006102575.1, XP_023603605.1	XP_040139927.1
OG0004414	XP_006101653.1	XP_005333453.1
OG0004415	XP_023601405.1	XP_021587355.1
OG0004416	XP_014304005.1, XP_014304004.1	XP_021587477.1
OG0004417	XP_006081727.1	XP_005336577.1
OG0004418	XP_006109591.2, XP_014319356.1	XP_013222051.1
OG0004419	XP_014321353.1	XP_021576746.1
OG0004420	XP_023608199.1	XP_040150207.1
OG0004421	XP_006098554.1	XP_040150224.1
OG0004422	XP_006091353.1	XP_040147540.1
OG0004423	XP_006091363.1	XP_021575985.1
OG0004424	XP_006083894.1	XP_013217642.1
OG0004425	XP_023601375.1	XP_040145801.1
OG0004426	XP_014322365.1	XP_021586324.1
OG0004428	XP_006104902.2	XP_005327029.1
OG0004429	XP_023601765.1	XP_005327024.1
OG0004430	XP_006110124.1	XP_021583112.1
OG0004431	XP_023601244.1	XP_005332992.1
OG0004432	XP_014321315.1	XP_040146182.1, XP_040146183.1, XP_040146184.1
OG0004433	XP_006100489.1	XP_005333028.1
OG0004434	XP_006107041.1	XP_005333153.1
OG0004435	XP_006107650.1	XP_021587183.1
OG0004436	XP_014320617.1	XP_005333106.1
OG0004437	XP_023611175.1, XP_023619064.1	XP_005333114.2
OG0004438	XP_014303640.1	XP_005336243.1
OG0004439	XP_014303487.1	XP_013218773.1, XP_021589546.1, XP_040146371.1
OG0004440	XP_006101949.1	XP_005332186.1
OG0004441	XP_006105055.1	XP_040146449.1
OG0004442	XP_023620401.1	XP_005332129.1
OG0004443	XP_006092842.1	XP_005338076.1
OG0004444	XP_014311248.2	XP_005316055.2
OG0004445	XP_023613138.1, XP_014314792.1	XP_005323352.1
OG0004446	XP_023613148.1	XP_013213098.1
OG0004447	XP_023619812.1	XP_021580843.1
OG0004448	XP_006094643.1	XP_013213124.1
OG0004449	XP_006105625.1	XP_005341171.1
OG0004450	XP_006093888.1	XP_040140606.1
OG0004451	XP_006091666.1	XP_005327516.1, XP_040140513.1, XP_040140512.1
OG0004452	XP_006094676.1	XP_005342159.1
OG0004453	XP_014322824.1	XP_005317087.1
OG0004454	XP_006083577.1	XP_005340412.1
OG0004455	XP_023603921.1	XP_013219005.1
OG0004456	XP_006090584.1	XP_005338198.1
OG0004457	XP_006096364.1	XP_040137353.1
OG0004458	XP_023607488.1	XP_005324853.1
OG0004459	XP_014321521.1	XP_021590684.1
OG0004460	XP_023608698.1	XP_021587583.1
OG0004461	XP_006099822.1	XP_005317424.2
OG0004462	XP_023605124.1	XP_040125790.1
OG0004463	XP_023605349.1	XP_040125816.1, XP_005328074.1
OG0004465	XP_006088725.1	XP_005339961.1
OG0004466	XP_006096381.2	XP_005339976.1
OG0004467	XP_006096377.1, XP_023615966.1	XP_005339971.1
OG0004468	XP_014312666.1	XP_040125895.1
OG0004469	XP_006109960.2	XP_005316525.1
OG0004470	XP_006098016.1	XP_040132128.1
OG0004471	XP_006104257.1	XP_013211944.1, XP_005320491.1
OG0004472	XP_006088043.1	XP_040130220.1, XP_040139627.1
OG0004473	XP_006088055.1	XP_040131965.1, XP_040131967.1, XP_005320505.1
OG0004474	XP_006096490.1	XP_005320559.2
OG0004475	XP_006096463.1	XP_040132117.1
OG0004476	XP_014311916.1, XP_006089442.1, XP_014311914.1, XP_014311915.1, XP_006109055.1	XP_021578798.1, XP_040131464.1
OG0004477	XP_006089458.1	XP_005320642.1
OG0004480	XP_023606657.1	XP_040132146.1
OG0004481	XP_014316942.1	XP_021583253.2
OG0004482	XP_014308455.1	XP_040137505.1
OG0004483	XP_023612455.1	XP_005342099.1
OG0004484	XP_023606932.1	XP_040137287.1
OG0004485	XP_006105183.2	XP_013217874.1
OG0004486	XP_006082644.1	XP_005330606.1
OG0004487	XP_006082837.1	XP_040123895.1
OG0004488	XP_006082687.1	XP_021582772.1
OG0004489	XP_023618267.1	XP_005326544.1
OG0004490	XP_023618438.1	XP_021582732.1
OG0004491	XP_023618752.1	XP_040124024.1
OG0004492	XP_006083073.1	XP_005339685.1
OG0004493	XP_014304951.1	XP_040147010.1
OG0004494	XP_014303688.1	XP_021589624.1
OG0004495	XP_023602782.1	XP_021589617.1
OG0004496	XP_023602837.1	XP_005329606.1
OG0004497	XP_006103881.1	XP_005329629.1
OG0004498	XP_023600828.1	XP_040145461.1, XP_040145459.1, XP_040145460.1
OG0004499	XP_006105044.1, XP_006108683.3	XP_040146886.1
OG0004500	XP_006098384.1, XP_023617839.1	XP_040145301.1
OG0004501	XP_023601788.1	XP_040147961.1
OG0004502	XP_023602318.1	XP_040147979.1
OG0004503	XP_006099562.1	XP_040134245.1, XP_005334531.1
OG0004504	XP_014320489.1	XP_005334533.1, XP_021588324.1
OG0004505	XP_006088843.1	XP_005334540.1
OG0004506	XP_006096682.1	XP_005333807.1
OG0004507	XP_006106076.1	XP_021589935.1
OG0004508	XP_006084195.1	XP_005338423.1
OG0004510	XP_023612452.1	XP_005334036.2
OG0004511	XP_014314145.1, XP_006108486.2	XP_005334022.1
OG0004512	XP_023615709.1	XP_005334069.1
OG0004513	XP_023605755.1	XP_040136958.1
OG0004514	XP_023605793.1	XP_005341871.1
OG0004515	XP_006090723.1, XP_006090724.1	XP_005328962.1
OG0004516	XP_023611276.1	XP_021584481.1
OG0004517	XP_023611309.1	XP_021584478.1
OG0004518	XP_006091547.1	XP_021581796.1
OG0004519	XP_006091555.1	XP_005324939.2
OG0004520	XP_014317297.1	XP_021581906.1
OG0004522	XP_023616281.1	XP_021587625.1
OG0004523	XP_023610604.1	XP_021587622.1
OG0004524	XP_014312388.1, XP_006090021.1	XP_005335315.1
OG0004525	XP_006090016.1	XP_021588870.2
OG0004526	XP_006090015.1	XP_005335304.1
OG0004528	XP_023609115.1	XP_040128040.1
OG0004529	XP_023601651.1	XP_021579056.1
OG0004530	XP_023611236.1	XP_005323013.1
OG0004531	XP_023607675.1	XP_005335880.1
OG0004532	XP_023607674.1	XP_021589306.1
OG0004533	XP_006086416.1	XP_021589310.1
OG0004534	XP_014322987.1	XP_005336055.1
OG0004535	XP_006087535.1	XP_005337203.1
OG0004536	XP_006087559.1	XP_005316434.1
OG0004537	XP_006093091.1	XP_021581473.1
OG0004538	XP_023612162.1, XP_014308961.2	XP_040131040.1, XP_005316594.1
OG0004539	XP_014315224.1	XP_040130812.1
OG0004540	XP_006087901.1	XP_005316829.1
OG0004541	XP_014310521.1	XP_040129856.1, XP_013213717.1
OG0004542	XP_023608915.1	XP_005316882.1
OG0004543	XP_006104324.1, XP_006104325.1	XP_013213279.1, XP_040142928.1, XP_005323580.2
OG0004544	XP_014322741.1	XP_040143147.1
OG0004545	XP_023599085.1	XP_021580971.2, XP_021580972.2
OG0004546	XP_006104502.2	XP_021580931.1
OG0004547	XP_006096023.1, XP_006104856.1	XP_021575760.1
OG0004548	XP_023603377.1	XP_005341399.1
OG0004549	XP_006104880.1	XP_021585335.1, XP_040148929.1, XP_013216140.1
OG0004550	XP_006101715.1	XP_040148952.1
OG0004551	XP_006094149.1, XP_006094148.1	XP_005325807.1, XP_005325806.1
OG0004552	XP_006100344.1	XP_013214291.1, XP_021582323.1, XP_013214290.1
OG0004553	XP_023619696.1	XP_040148986.1
OG0004554	XP_014307598.1	XP_005341952.1
OG0004555	XP_006084622.1	XP_005339372.1
OG0004557	XP_023617856.1	XP_013218999.1
OG0004558	XP_023614632.1	XP_005335123.1
OG0004559	XP_006098421.1	XP_005335109.1
OG0004560	XP_014316148.2	XP_005341040.1, XP_040126326.1
OG0004561	XP_014312490.1	XP_040126521.1
OG0004562	XP_023617623.1, XP_023617612.1	XP_040128673.1
OG0004563	XP_023606357.1	XP_005331072.1
OG0004564	XP_023609646.1	XP_005332523.1
OG0004568	XP_014303418.1	XP_040139574.1, XP_040139576.1, XP_040139575.1, XP_040139577.1, XP_005337130.2
OG0004569	XP_023608906.1	XP_040129456.1, XP_040129457.1, XP_040129458.1, XP_040129461.1, XP_040129459.1, XP_040129462.1
OG0004572	XP_023601002.1, XP_014301091.1, XP_006083234.1	XP_005315746.1
OG0004573	XP_023599211.1	XP_040150452.1
OG0004574	XP_006083095.1	XP_005324738.1
OG0004575	XP_006082785.1	XP_040150556.1
OG0004576	XP_023615726.1, XP_014316697.1, XP_023615729.1, XP_006082445.1	XP_005340916.1
OG0004577	XP_023615978.1	XP_005338986.1
OG0004578	XP_006082506.1	XP_005335175.1
OG0004579	XP_014317848.1	XP_005331926.1
OG0004580	XP_014318135.1	XP_005330516.1, XP_040123731.1
OG0004581	XP_014318212.1	XP_021585609.1, XP_013216320.1, XP_040123748.1, XP_040123749.1, XP_040123751.1, XP_040123750.1
OG0004582	XP_014318391.1, XP_006082595.1, XP_014318394.1	XP_021585629.1
OG0004583	XP_006082610.1	XP_021585642.1, XP_021585641.1, XP_005330554.1, XP_021585643.1
OG0004584	XP_006082607.1	XP_005330559.1
OG0004585	XP_023602813.1	XP_005328545.1
OG0004586	XP_023616473.1	XP_040133838.1
OG0004587	XP_023614762.1	XP_040133170.1
OG0004588	XP_023600713.1	XP_040124191.1, XP_040129806.1
OG0004589	XP_023600766.1	XP_040143257.1
OG0004590	XP_023600765.1	XP_040149304.1, XP_040149302.1, XP_040149299.1, XP_040149301.1, XP_040149300.1, XP_040149303.1
OG0004591	XP_023614647.1	XP_005328908.1
OG0004592	XP_014317628.1	XP_005342061.1
OG0004594	XP_006108421.1	XP_005335584.2
OG0004595	XP_006103850.1	XP_040141501.1
OG0004596	XP_023603751.1	XP_013212925.1
OG0004597	XP_006088638.1	XP_005316054.1, XP_040146641.1, XP_021578562.1
OG0004598	XP_014311181.1	XP_005316063.1
OG0004599	XP_006090621.1	XP_013213481.1
OG0004600	XP_006097195.1	XP_040133758.1, XP_005324071.1
OG0004601	XP_014318478.1	XP_013213473.1
OG0004602	XP_006082902.1, XP_014320838.1	XP_005335273.1, XP_040138372.1
OG0004603	XP_006082933.1	XP_005339998.1
OG0004604	XP_006084743.1	XP_021576137.2, XP_040139504.1
OG0004605	XP_014315125.1, XP_014315119.1	XP_040139928.1
OG0004606	XP_023614353.1	XP_013213211.1
OG0004607	XP_006082191.1	XP_021578035.1
OG0004608	XP_023613789.1	XP_005319366.1
OG0004609	XP_023612853.1	XP_040142141.1
OG0004610	XP_023608751.1	XP_040142918.1, XP_040142920.1, XP_021576097.1
