Orthogroup	Myotis_lucifugus	Sus_scrofa
OG0004295	XP_014321713.1	NP_999007.1, XP_020921843.1
OG0004296	XP_023603189.1, XP_006106688.1, XP_014304073.1	XP_005656938.2
OG0004297	XP_023604484.1	XP_020922064.1, XP_020922063.1, XP_020922065.1
OG0004299	XP_006103489.1	XP_020922304.1, XP_020922305.1
OG0004300	XP_006106540.1	XP_005668692.1
OG0004301	XP_006092217.1	XP_020922429.1
OG0004303	XP_006092215.1	XP_020922430.1, XP_020922431.1
OG0004305	XP_023612668.1	NP_001230135.1
OG0004306	XP_006092452.1, XP_006092453.1	XP_005668871.1, NP_001186061.1
OG0004307	XP_006098979.1	XP_020922748.1, XP_020922749.1
OG0004308	XP_006102919.1	NP_001116677.1
OG0004309	XP_006095679.1	XP_003131694.1
OG0004310	XP_023615389.1, XP_023605049.1	XP_020922937.1
OG0004311	XP_014320810.1, XP_006099938.1	XP_020923103.1, XP_020923102.1
OG0004312	XP_023619281.1	NP_001095286.2, XP_020921681.1
OG0004313	XP_014320215.1	XP_020923212.1
OG0004315	XP_006103239.1	XP_020933955.1, NP_001106518.1
OG0004316	XP_023600229.1	NP_001180376.1, XP_020953417.1
OG0004317	XP_006103184.1, XP_006103185.1, XP_014301048.1	NP_001231339.1, XP_020944197.1
OG0004318	XP_006102150.1	XP_020925021.1
OG0004319	XP_014317683.1, XP_023605078.1	XP_005654596.1, NP_001231329.1
OG0004320	XP_006096326.2	NP_001172063.1
OG0004321	XP_006096335.1	NP_001163990.1
OG0004322	XP_014315480.1	XP_005663935.1
OG0004323	XP_023615218.1	XP_020947646.1
OG0004324	XP_006106433.1	NP_001193291.1, XP_020946711.1
OG0004325	XP_006098576.1	XP_020947110.1, XP_020947107.1, XP_020947108.1, XP_020947109.1, XP_020947111.1, XP_020947112.1
OG0004326	XP_014314630.1	XP_020937128.1
OG0004327	XP_023602828.1	XP_020943215.1
OG0004328	XP_006083378.1	NP_001231190.1, XP_013851600.1
OG0004329	XP_014302580.1	XP_005662591.1, XP_005662593.1, XP_005662592.1, XP_003125168.1
OG0004330	XP_023619794.1, XP_006081133.1	XP_020940365.1
OG0004331	XP_023619518.1	XP_013850575.1
OG0004332	XP_006086633.1	XP_020935738.1, NP_001231299.1
OG0004333	XP_023607763.1	XP_013850612.1
OG0004334	XP_023607872.1	XP_003124036.3
OG0004335	XP_023617635.1	XP_003121932.2
OG0004336	XP_023618181.1	XP_013835625.2
OG0004337	XP_006102758.1	XP_003122046.1
OG0004338	XP_023611699.1	XP_020923763.1
OG0004339	XP_006103977.2	XP_005665803.2, NP_001121952.1
OG0004340	XP_023601613.1	NP_001182287.1, XP_020953807.1
OG0004341	XP_006105215.1, XP_006109619.3	XP_020954158.1, XP_013833153.1, XP_003482205.2, XP_020954159.1, XP_013833154.1, XP_013833155.1
OG0004342	XP_006110087.3	XP_003128391.1
OG0004343	XP_006090769.1	XP_001927596.2
OG0004344	XP_006089411.3	NP_001153745.1
OG0004345	XP_006089400.1	XP_020947980.1
OG0004346	XP_014313901.1	XP_005659355.1
OG0004348	XP_006098078.1	XP_020946271.1, XP_020946277.1
OG0004349	XP_023614430.1	XP_020957080.1, XP_020957078.1, XP_020957079.1, XP_020957081.1
OG0004350	XP_023607724.1, XP_023607725.1, XP_023607723.1, XP_014309190.1	XP_020944614.1, XP_020944613.1
OG0004351	XP_014315162.1, XP_023605029.1	XP_020944565.1
OG0004352	XP_023613543.1	XP_013851924.1
OG0004353	XP_023602926.1	XP_020944520.1
OG0004354	XP_006108090.1	XP_020946186.1
OG0004355	XP_006109332.3	XP_020946072.1
OG0004356	XP_006107211.1	XP_013843445.2, NP_001230748.1
OG0004358	XP_023604064.1	XP_005662858.1
OG0004359	XP_006107368.1	XP_005655354.1
OG0004360	XP_006101336.1	XP_020956831.1
OG0004361	XP_014316114.1	XP_020956038.1
OG0004362	XP_023609282.1, XP_023604893.1	XP_020934598.1, XP_020934599.1, XP_020934597.1, XP_020934600.1, XP_020934596.1
OG0004363	XP_006088406.1	XP_005673216.1
OG0004364	XP_014310978.1	XP_003134727.2
OG0004365	XP_023611107.1	XP_005673251.2
OG0004366	XP_006085075.1	NP_001182282.1, XP_020957652.1
OG0004367	XP_006088845.1	XP_020934354.1
OG0004370	XP_014309968.1	XP_003356542.1
OG0004371	XP_023608481.1	XP_020952633.1
OG0004372	XP_006099202.1	XP_020951631.1
OG0004373	XP_023614262.1	XP_020951598.1
OG0004374	XP_006094239.1	XP_020951570.1, XP_020951572.1, XP_020951571.1
OG0004375	XP_006087386.1, XP_023608544.1, XP_023608543.1	XP_005665484.2
OG0004376	XP_023608506.1	XP_005665505.1, NP_001137191.1
OG0004377	XP_006098238.1	XP_020952411.1, XP_005665531.1, XP_005665532.1, XP_003128092.3, XP_005665534.1, XP_005665533.1
OG0004378	XP_006098246.1	XP_003482147.1
OG0004379	XP_014310267.2	XP_001928670.2, XP_020937750.1
OG0004380	XP_014306975.1	XP_020948426.1
OG0004381	XP_014317514.2	XP_020948411.1
OG0004382	XP_023605685.1	XP_020948392.1, XP_020948391.1
OG0004383	XP_006084172.1	XP_003481790.2
OG0004384	XP_023610694.1	XP_020956316.1
OG0004385	XP_023611313.1	XP_020927871.1
OG0004386	XP_006108736.1, XP_014303615.1, XP_006088365.1	XP_020934349.1
OG0004387	XP_023614663.1	XP_020934261.1
OG0004388	XP_023600289.1	XP_020934816.1
OG0004389	XP_023607593.1	XP_020930782.1
OG0004390	XP_023619697.1	XP_003133368.1
OG0004391	XP_006104648.2	XP_020943401.1
OG0004392	XP_006099911.1	XP_020944007.1
OG0004394	XP_023603141.1	XP_020943236.1
OG0004395	XP_023599882.1	XP_020942750.1
OG0004396	XP_014300953.1	NP_001230875.1, XP_020941335.1
OG0004397	XP_006096878.2, XP_023616407.1, XP_006096877.1	XP_003125033.3
OG0004398	XP_006092560.1	XP_003125885.1
OG0004399	XP_006097560.1	XP_001926597.1
OG0004400	XP_014316722.1	XP_001926797.1
OG0004401	XP_006095241.1	XP_020945582.1
OG0004402	XP_023614969.1	XP_005658316.1
OG0004403	XP_006095294.1, XP_014306703.2	XP_001929700.1
OG0004404	XP_006092152.1	XP_020936959.1
OG0004405	XP_006106124.1	XP_020919567.1
OG0004406	XP_006107978.2	XP_003130317.3
OG0004407	XP_023612964.1, XP_023606786.1	NP_001231852.1
OG0004409	XP_006098133.1	XP_005661043.1, NP_001230640.1
OG0004410	XP_006092011.2	XP_003122856.1, XP_020940830.1
OG0004411	XP_006092025.2	NP_001231669.1
OG0004413	XP_006102575.1, XP_023603605.1	XP_003122474.2
OG0004414	XP_006101653.1	XP_020938466.1
OG0004415	XP_023601405.1	NP_001231087.1
OG0004416	XP_014304005.1, XP_014304004.1	XP_020938543.1
OG0004417	XP_006081727.1	XP_020957271.1, XP_020957274.1, XP_020957273.1, XP_020957272.1
OG0004418	XP_006109591.2, XP_014319356.1	XP_005654221.2
OG0004419	XP_014321353.1	XP_020930867.1
OG0004420	XP_023608199.1	XP_020932163.1
OG0004421	XP_006098554.1	XP_013839372.1
OG0004422	XP_006091353.1	XP_013837469.1
OG0004423	XP_006091363.1	XP_005669876.1
OG0004424	XP_006083894.1	XP_020926769.1
OG0004425	XP_023601375.1	XP_020926513.1
OG0004426	XP_014322365.1	XP_013837275.1
OG0004428	XP_006104902.2	XP_020924509.1
OG0004429	XP_023601765.1	NP_001137189.1, XP_005669602.1
OG0004430	XP_006110124.1	XP_013837116.1
OG0004431	XP_023601244.1	NP_001185623.2, XP_020924273.1
OG0004432	XP_014321315.1	XP_013846780.2
OG0004433	XP_006100489.1	XP_003123584.1
OG0004434	XP_006107041.1	XP_005654961.1, XP_005654962.1
OG0004435	XP_006107650.1	XP_020939202.1
OG0004436	XP_014320617.1	XP_003354173.1
OG0004437	XP_023611175.1, XP_023619064.1	XP_005652949.2, NP_001191701.1
OG0004438	XP_014303640.1	XP_013846058.2
OG0004439	XP_014303487.1	XP_020939511.1
OG0004440	XP_006101949.1	XP_003123230.1
OG0004441	XP_006105055.1	XP_005654810.2, NP_001231859.1
OG0004442	XP_023620401.1	XP_020939679.1
OG0004443	XP_006092842.1	XP_020918348.1
OG0004444	XP_014311248.2	XP_001926829.4
OG0004445	XP_023613138.1, XP_014314792.1	XP_020957767.1, NP_001231187.1
OG0004446	XP_023613148.1	XP_020918265.1
OG0004447	XP_023619812.1	XP_020918168.1, XP_020918164.1, XP_020918167.1, XP_020918165.1, XP_020918166.1, XP_020918163.1
OG0004448	XP_006094643.1	NP_001177208.1
OG0004449	XP_006105625.1	XP_020917993.1
OG0004450	XP_006093888.1	XP_020938935.1
OG0004451	XP_006091666.1	XP_013842729.2
OG0004452	XP_006094676.1	XP_003129564.2
OG0004453	XP_014322824.1	XP_020921453.1
OG0004454	XP_006083577.1	XP_013836011.1, XP_005668500.1, XP_005668501.1, XP_013836010.1
OG0004455	XP_023603921.1	NP_001230509.1, XP_020920760.1
OG0004456	XP_006090584.1	XP_020921307.1
OG0004457	XP_006096364.1	XP_020921021.1
OG0004458	XP_023607488.1	XP_003357916.1
OG0004459	XP_014321521.1	XP_003483204.2
OG0004460	XP_023608698.1	XP_020927225.1
OG0004461	XP_006099822.1	XP_003132165.1
OG0004462	XP_023605124.1	XP_020925162.1
OG0004463	XP_023605349.1	XP_020925183.1
OG0004465	XP_006088725.1	XP_003358656.2
OG0004466	XP_006096381.2	XP_020925261.1
OG0004467	XP_006096377.1, XP_023615966.1	XP_003132537.1
OG0004468	XP_014312666.1	XP_013837599.1
OG0004469	XP_006109960.2	NP_001230834.1, XP_020924021.1
OG0004470	XP_006098016.1	XP_020933516.1
OG0004471	XP_006104257.1	XP_005672772.1, NP_001254761.1
OG0004472	XP_006088043.1	XP_020933988.1
OG0004473	XP_006088055.1	XP_003134313.1
OG0004474	XP_006096490.1	XP_003359928.1
OG0004475	XP_006096463.1	XP_001925882.2
OG0004476	XP_014311916.1, XP_006089442.1, XP_014311914.1, XP_014311915.1, XP_006109055.1	XP_013838623.2
OG0004477	XP_006089458.1	XP_003483981.1
OG0004478	XP_014305677.1, XP_014305676.1, XP_023604557.1, XP_023610142.1, XP_014311951.1	NP_998932.1
OG0004479	XP_023599239.1	XP_020932977.1
OG0004480	XP_023606657.1	XP_020933770.1
OG0004481	XP_014316942.1	NP_001116675.1, XP_005673099.1
OG0004482	XP_014308455.1	NP_001139340.1, XP_020920769.1
OG0004483	XP_023612455.1	XP_020921162.1
OG0004484	XP_023606932.1	XP_020921071.1
OG0004485	XP_006105183.2	NP_001185854.1, XP_020930285.1
OG0004486	XP_006082644.1	XP_003359712.3
OG0004487	XP_006082837.1	XP_005672322.1
OG0004488	XP_006082687.1	XP_020930786.1, XP_020930785.1
OG0004489	XP_023618267.1	NP_001172114.1
OG0004490	XP_023618438.1	XP_001925760.2
OG0004491	XP_023618752.1	XP_013840102.1
OG0004492	XP_006083073.1	XP_020931669.1
OG0004493	XP_014304951.1	XP_020928446.1
OG0004494	XP_014303688.1	XP_013845770.1, XP_013845778.1, XP_013845771.1, XP_013845776.1, XP_005657350.1, XP_013845775.1
OG0004495	XP_023602782.1	XP_020929604.1
OG0004496	XP_023602837.1	XP_001927574.1
OG0004497	XP_006103881.1	XP_001928883.1
OG0004498	XP_023600828.1	XP_020928641.1
OG0004499	XP_006105044.1, XP_006108683.3	XP_001929322.1
OG0004500	XP_006098384.1, XP_023617839.1	NP_999231.1
OG0004501	XP_023601788.1	XP_020928608.1
OG0004502	XP_023602318.1	XP_001927525.5
OG0004503	XP_006099562.1	XP_001929503.1
OG0004504	XP_014320489.1	XP_013838620.1, XP_001926840.2
OG0004505	XP_006088843.1	NP_001172062.1
OG0004506	XP_006096682.1	XP_005671310.1, NP_001116606.1
OG0004507	XP_006106076.1	XP_003132957.5
OG0004508	XP_006084195.1	NP_001116624.1, XP_020946550.1
OG0004510	XP_023612452.1	XP_020948157.1
OG0004511	XP_014314145.1, XP_006108486.2	XP_020948147.1
OG0004512	XP_023615709.1	NP_001230341.1
OG0004513	XP_023605755.1	XP_003126571.2
OG0004514	XP_023605793.1	NP_001139338.1
OG0004515	XP_006090723.1, XP_006090724.1	XP_003126482.3
OG0004516	XP_023611276.1	XP_013849247.1
OG0004517	XP_023611309.1	XP_020947826.1
OG0004518	XP_006091547.1	XP_013853427.1
OG0004519	XP_006091555.1	NP_001231809.1, XP_005664238.1
OG0004520	XP_014317297.1	XP_003481640.1
OG0004521	XP_014318785.2	NP_001230266.1
OG0004522	XP_023616281.1	NP_999250.1, XP_020927765.1
OG0004523	XP_023610604.1	XP_020929151.1
OG0004524	XP_014312388.1, XP_006090021.1	XP_001929095.1, XP_001929094.1
OG0004525	XP_006090016.1	XP_020930104.1
OG0004526	XP_006090015.1	XP_020930101.1
OG0004528	XP_023609115.1	XP_003133228.3
OG0004529	XP_023601651.1	XP_020928271.1
OG0004530	XP_023611236.1	NP_001193330.1
OG0004531	XP_023607675.1	XP_020944895.1
OG0004532	XP_023607674.1	XP_020944890.1
OG0004533	XP_006086416.1	XP_020944850.1
OG0004534	XP_014322987.1	XP_001926737.1
OG0004535	XP_006087535.1	XP_001925485.1
OG0004536	XP_006087559.1	XP_020953705.1
OG0004537	XP_006093091.1	XP_001929418.1
OG0004538	XP_023612162.1, XP_014308961.2	XP_003353418.2
OG0004539	XP_014315224.1	XP_005659550.1
OG0004540	XP_006087901.1	XP_020954738.1
OG0004541	XP_014310521.1	XP_005666185.1, NP_001230511.1
OG0004542	XP_023608915.1	XP_001929261.3
OG0004543	XP_006104324.1, XP_006104325.1	XP_003358984.2
OG0004544	XP_014322741.1	XP_013838036.2
OG0004545	XP_023599085.1	XP_020926637.1, XP_020926634.1, XP_020926636.1, XP_020926635.1
OG0004546	XP_006104502.2	XP_020926668.1
OG0004547	XP_006096023.1, XP_006104856.1	XP_020938134.1
OG0004548	XP_023603377.1	XP_003357091.1, XP_013844793.1, XP_013844795.1
OG0004549	XP_006104880.1	XP_020956364.1
OG0004550	XP_006101715.1	XP_020956371.1, XP_020956370.1, XP_020956369.1, XP_020956368.1, XP_003129328.3
OG0004551	XP_006094149.1, XP_006094148.1	XP_013834460.1, XP_013834459.1
OG0004552	XP_006100344.1	XP_005653658.1, NP_001231075.1
OG0004553	XP_023619696.1, XP_006100350.1	XP_020957389.1
OG0004554	XP_014307598.1	XP_005667061.1, NP_999188.1
OG0004555	XP_006084622.1	NP_001098774.1
OG0004557	XP_023617856.1	XP_020926351.1
OG0004558	XP_023614632.1	XP_005670312.1
OG0004559	XP_006098421.1	XP_003132745.1
OG0004560	XP_014316148.2	XP_020926049.1, XP_020926048.1
OG0004561	XP_014312490.1	XP_005670298.1
OG0004562	XP_023617623.1, XP_023617612.1	XP_020932558.1
OG0004563	XP_023606357.1	XP_020925656.1
OG0004564	XP_023609646.1	XP_020925459.1
OG0004565	XP_014313885.2	XP_003128231.1
OG0004566	XP_023602522.1, XP_014303413.1, XP_014303414.1	XP_005665729.1, XP_020955469.1, XP_005665730.1
OG0004567	XP_006091821.1	NP_001092070.1
OG0004568	XP_014303418.1	XP_020955510.1
OG0004569	XP_023608906.1	XP_005658198.1
OG0004569	XP_014314674.1, XP_023613045.1, XP_023613044.1	XP_005668251.2
OG0004572	XP_023601002.1, XP_014301091.1, XP_006083234.1	XP_013839690.1
OG0004573	XP_023599211.1	XP_020930622.1
OG0004574	XP_006083095.1	XP_020931971.1, XP_020931972.1, XP_020931973.1
OG0004575	XP_006082785.1	XP_020931475.1
OG0004576	XP_023615726.1, XP_014316697.1, XP_023615729.1, XP_006082445.1	XP_003133622.1
OG0004577	XP_023615978.1	XP_013837762.1
OG0004578	XP_006082506.1	XP_003133659.1
OG0004580	XP_014318135.1	XP_013839941.2, XP_020931860.1
OG0004581	XP_014318212.1	XP_020932136.1
OG0004582	XP_014318391.1, XP_006082595.1, XP_014318394.1	XP_020930406.1
OG0004583	XP_006082610.1	XP_020931398.1
OG0004584	XP_006082607.1	XP_013839975.2
OG0004585	XP_023602813.1	XP_020941918.1
OG0004586	XP_023616473.1	XP_020918860.1
OG0004587	XP_023614762.1	XP_020918940.1, XP_020918939.1
OG0004588	XP_023600713.1	XP_020919792.1
OG0004589	XP_023600766.1	XP_013843537.2
OG0004590	XP_023600765.1	XP_003355128.3
OG0004591	XP_023614647.1	XP_020935604.1, XP_005657951.1, XP_013846438.1, XP_003135311.1
OG0004592	XP_014317628.1	XP_003135570.1, XP_003135564.1
OG0004594	XP_006108421.1	NP_001153554.1, XP_020936533.1
OG0004595	XP_006103850.1	NP_999071.1, NP_998965.1, XP_020935152.1
OG0004596	XP_023603751.1	XP_013841338.1
OG0004597	XP_006088638.1	XP_020935797.1, XP_005673507.1
OG0004598	XP_014311181.1	XP_013841395.1, XP_003135003.3, XP_020936550.1, XP_020936552.1, XP_020936551.1
OG0004599	XP_006090621.1	XP_020935806.1
OG0004600	XP_006097195.1	XP_020936066.1
OG0004601	XP_014318478.1	XP_013846342.1
OG0004602	XP_006082902.1, XP_014320838.1	XP_005657870.1, XP_005657869.1, XP_013846368.1, XP_013846367.1, XP_013846366.1
OG0004603	XP_006082933.1	XP_005673769.1, NP_001034837.1
OG0004604	XP_006084743.1	XP_003135284.3
OG0004605	XP_014315125.1, XP_014315119.1	XP_005654348.1
OG0004606	XP_023614353.1	XP_020936094.1
OG0004607	XP_006082191.1	XP_003135410.1
OG0004608	XP_023613798.1	XP_020935134.1
OG0004608	XP_023613789.1	NP_001284561.1
OG0004609	XP_023612853.1	XP_013841916.2
OG0004610	XP_023608751.1	XP_005674062.1
OG0004611	XP_006092978.1, XP_006092972.2, XP_006084113.1	XP_020958335.1, XP_020918283.1, XP_020918284.1
OG0004612	XP_023606342.1	NP_001230398.1, XP_005652419.1
OG0004625	XP_006109562.1, XP_006084380.1	XP_020946855.1, NP_001233150.1
OG0004626	XP_006090491.1	NP_999156.1, XP_005662245.1
OG0004627	XP_006092285.1	XP_003131718.1
OG0004628	XP_014314922.1, XP_006093088.1	NP_001116653.1, XP_020938471.1
OG0004629	XP_006082269.1	NP_001230563.1, XP_005673899.1
OG0004630	XP_023610490.1	XP_003130430.1
OG0004631	XP_006081234.1	XP_005661628.3
OG0004632	XP_006091009.1	XP_005654097.1, NP_999387.1
OG0004633	XP_023611579.1	XP_020924192.1, NP_999252.1
OG0004634	XP_023603300.1	NP_999547.1
OG0004635	NP_001303843.1	NP_999034.2
OG0004636	XP_006097213.1	NP_999022.1
OG0004637	XP_023599708.1	XP_020923506.1
OG0004638	XP_006099125.1	NP_001295175.1, XP_003130253.2, XP_020919622.1, XP_013845046.2, XP_013845043.2
OG0004639	XP_006084229.1	NP_001001908.2, XP_005652647.1
OG0004641	XP_006083715.1	XP_020923850.1, NP_001116652.1
OG0004643	XP_023604638.1, XP_023603738.1, XP_006090821.1, XP_023604053.1, XP_023611358.1, XP_023603736.1, XP_006109596.1	NP_998959.1
OG0004644	XP_006104490.1, XP_023603560.1	NP_001107166.1
OG0004645	XP_023607253.1	NP_001177160.1
OG0004646	XP_014317582.1	XP_013841599.1, NP_001090902.1
OG0004647	XP_006105534.1	XP_005665913.1, NP_001124517.1
OG0004648	XP_023618907.1	NP_001295401.1, XP_020930283.1
OG0004649	XP_023607687.1	XP_013852112.1, NP_999300.1
OG0004650	XP_023599219.1, XP_006102063.1	XP_020927864.1, NP_001070682.1
OG0004651	XP_023609777.1, XP_006089048.2	NP_001090981.1
OG0004652	XP_006095335.1	XP_020945516.1, XP_013852602.1, XP_005663504.1
OG0004653	XP_006095615.1, XP_023610601.1	XP_020923179.1
OG0004654	XP_006106026.1, XP_014303490.1	XP_020930357.1, NP_999609.1
OG0004655	XP_023612895.1	XP_020933439.1
OG0004657	XP_023600155.1	XP_003127024.1, XP_013850039.1, XP_020952752.1
OG0004658	XP_006081326.1	XP_020937947.1, NP_001038016.1
OG0004659	XP_006095368.1, XP_014316859.1	NP_001153743.1
OG0004662	XP_006087751.1	XP_003135530.1
OG0004663	XP_006097310.1	XP_020951328.1
OG0004664	XP_006109734.1	XP_020950359.1
OG0004665	XP_014315367.1, XP_006082360.1, XP_006086994.1	XP_020935602.1
OG0004666	XP_006096271.1	XP_005659547.1
OG0004668	XP_006110185.2	XP_020924107.1, NP_001302528.1
OG0004669	XP_023602043.1	XP_020953192.1
OG0004670	XP_006091229.3	XP_020949520.1
OG0004671	XP_023603567.1	XP_020954031.1, NP_001193370.1
OG0004672	XP_006083072.1, XP_006083071.1, XP_023599897.1, XP_023599901.1	XP_020931681.1
OG0004673	XP_006102396.1	NP_001093396.1
OG0004674	XP_006096717.1	XP_003127156.1
OG0004675	XP_023614199.1	XP_013849047.1
OG0004676	XP_023605034.1	NP_001090901.1, XP_020932174.1
OG0004677	XP_023610088.1	XP_005672972.1, NP_001182047.1
OG0004678	XP_006093666.1	XP_005663957.2, NP_001007197.1
OG0004679	XP_023617086.1	NP_001289601.1, XP_013838893.1
OG0004680	XP_006102939.1	NP_001038066.1, XP_020957926.1
OG0004681	XP_014312449.1	XP_020929451.1
OG0004682	XP_023607353.1	NP_001107754.1, XP_020938252.1
OG0004683	XP_023606063.1	XP_020957430.1
OG0004684	XP_023615328.1, XP_014317038.1	NP_001137162.1, XP_005669136.1
OG0004685	XP_006089511.1	XP_020932986.1, NP_001156878.1
OG0004686	XP_014317249.1	NP_001153087.1
OG0004687	XP_006100736.1	XP_003131926.2
OG0004688	XP_023611756.1	XP_020949536.1
OG0004690	XP_006094718.2	XP_005667133.3, XP_020958376.1
OG0004691	XP_014312150.2	XP_003129452.2, XP_003129454.2, XP_020958372.1
OG0004692	XP_006087531.1	XP_001927754.1, XP_001927948.1
OG0004695	XP_006105377.1	XP_020950120.1
OG0004696	XP_006096794.1	XP_003355962.1
OG0004697	XP_014313098.1	XP_020954858.1
OG0004698	XP_023611396.1	XP_020954945.1
OG0004699	XP_006087234.1	XP_020955189.1
OG0004700	XP_006084518.1	NP_001231388.1
OG0004701	XP_014307365.1	XP_020943153.1
OG0004702	XP_006084560.1	XP_020942830.1
OG0004703	XP_006084466.2	XP_001924271.1
OG0004704	XP_006084555.1	XP_003480286.1
OG0004705	XP_023613985.1	XP_013847927.2
OG0004706	XP_023613987.1, XP_006108832.2	XP_020927592.1
OG0004707	XP_006093933.1	XP_020927708.1
OG0004708	XP_006090295.1	XP_003359288.1
OG0004709	XP_006089233.1	XP_005659456.2
OG0004710	XP_006089255.1	XP_001925247.4
OG0004711	XP_023614906.1	XP_005659254.1
OG0004712	XP_006100085.2	NP_001231566.1, XP_020919667.1
OG0004713	XP_006100079.1	XP_005668085.1
OG0004714	XP_014309571.2	XP_020920328.1
OG0004715	XP_014321908.1	XP_020920285.1
OG0004716	XP_014315830.1	XP_001927704.4
OG0004717	XP_023614207.1	XP_020919828.1
OG0004718	XP_023614198.1, XP_006094189.1	NP_001177146.1
OG0004719	XP_023600055.1	NP_001098422.1
OG0004720	XP_006103308.1	XP_003132838.1
OG0004721	XP_006103310.1, XP_023600344.1	XP_001925305.1
OG0004722	XP_006101493.1	XP_020942660.1
OG0004723	XP_023603283.1	XP_013846814.2
OG0004725	XP_014306935.1	NP_001302733.1, XP_020949106.1
OG0004727	XP_023602223.1	XP_020950645.1
OG0004728	XP_006109071.1	XP_020950669.1
OG0004729	XP_006107877.1	XP_013854111.2
OG0004730	XP_006107053.1, XP_006085755.1, XP_006085727.1, XP_006085730.1, XP_023611170.1, XP_006097065.1	NP_001171400.1
OG0004731	XP_006108505.1	XP_003356041.2
OG0004734	XP_006103652.2	XP_005655935.1
OG0004735	XP_023599730.1	XP_003127205.1
OG0004736	XP_006102696.1	XP_020950075.1
OG0004737	XP_023599734.1	XP_020950058.1
OG0004738	XP_014318056.2	XP_003355974.3
OG0004739	XP_023616342.1	XP_020950035.1
OG0004740	XP_014318122.2	XP_005655890.2
OG0004741	XP_006096753.1	XP_020950018.1
OG0004742	XP_023618124.1	XP_013853812.2
OG0004743	XP_023618127.1	XP_020952780.1, XP_020952782.1
OG0004744	XP_023603990.1	XP_020952807.1
OG0004745	XP_023615651.1	XP_013850340.2, NP_001231747.1
OG0004746	XP_014317473.1	XP_005655861.2
OG0004747	XP_006108790.1	XP_020938976.1, XP_005653322.2
OG0004748	XP_023607931.1	XP_003124094.3, XP_013843252.2
