Orthogroup	Canis_lupus_familiaris	Ursus_americanus
OG0002073	XP_038401228.1, XP_038401227.1, XP_038401226.1	XP_045663748.1, XP_045663750.1, XP_045663747.1, XP_045663751.1
OG0002074	XP_038402854.1	XP_045670311.1
OG0002075	XP_038402925.1, XP_038402926.1, XP_038402924.1	XP_045670469.1
OG0002075	XP_038412286.1	XP_045661121.1
OG0002076	XP_038403344.1	XP_045633734.1, XP_045633733.1, XP_045633732.1
OG0002077	XP_038403484.1	XP_045669724.1, XP_045669725.1
OG0002078	XP_038405362.1	XP_045646955.1, XP_045646956.1
OG0002079	XP_038405539.1	XP_045645868.1
OG0002080	XP_038405598.1, XP_038405599.1	XP_045645839.1
OG0002081	XP_038406483.1	XP_045635688.1, XP_045635691.1, XP_045635689.1
OG0002082	XP_038406949.1	XP_045627701.1, XP_045627702.1
OG0002083	XP_038407208.1	XP_045643949.1
OG0002084	XP_038407408.1	XP_045644096.1
OG0002085	XP_038408695.1, XP_038408692.1, XP_038408694.1, XP_038408693.1, XP_038408696.1	XP_045636510.1
OG0002086	XP_038408735.1	XP_045636331.1
OG0002087	XP_038408865.1	XP_045636609.1
OG0002088	XP_038409098.1	XP_045647084.1, XP_045647082.1, XP_045647083.1, XP_045647081.1
OG0002089	XP_038409467.1	XP_045651600.1, XP_045651601.1
OG0002090	XP_038409813.1, XP_038409814.1	XP_045633788.1, XP_045633789.1
OG0002091	XP_038409914.1	XP_045632957.1
OG0002092	XP_038411562.1	XP_045634071.1, XP_045634072.1, XP_045634074.1, XP_045634073.1
OG0002093	XP_038411701.1	XP_045633262.1
OG0002094	XP_038412287.1	XP_045651742.1
OG0002095	XP_038421412.1	XP_045668305.1
OG0002095	XP_038412421.1	XP_045648588.1
OG0002096	XP_038412553.1	XP_045648674.1
OG0002096	XP_038422030.1	XP_045663365.1
OG0002097	XP_038412609.1	XP_045649311.1, XP_045649310.1, XP_045649313.1, XP_045649312.1, XP_045649314.1
OG0002098	XP_038413055.1	XP_045648969.1
OG0002099	XP_038413765.1, XP_038413766.1	XP_045638490.1
OG0002100	XP_038414232.1	XP_045655687.1
OG0002101	XP_038414941.1	XP_045654801.1
OG0002103	XP_038415361.1, XP_038415364.1, XP_038415360.1, XP_038415359.1, XP_038415358.1, XP_038415356.1, XP_038415357.1, XP_038415362.1, XP_038415363.1	XP_045648507.1
OG0002104	XP_038415634.1	XP_045648303.1
OG0002104	XP_038415626.1	XP_045648315.1, XP_045649559.1
OG0002105	XP_038416348.1	XP_045641776.1
OG0002106	XP_038416380.1, XP_038416381.1	XP_045641802.1, XP_045641814.1
OG0002107	XP_038416774.1	XP_045663083.1
OG0002108	XP_038416880.1, XP_038416879.1	XP_045664936.1
OG0002109	XP_038417823.1, XP_038417825.1, XP_038417824.1	XP_045657359.1, XP_045657361.1, XP_045657362.1
OG0002110	XP_038418208.1, XP_038418209.1	XP_045646465.1, XP_045634574.1
OG0002111	XP_038418647.1	XP_045649404.1
OG0002112	XP_038418777.1	XP_045649321.1, XP_045649322.1
OG0002113	XP_038418866.1	XP_045626653.1
OG0002114	XP_038419842.1	XP_045631434.1
OG0002115	XP_038420073.1, XP_038420074.1, XP_038420075.1	XP_045631817.1
OG0002116	XP_038420174.1	XP_045649709.1
OG0002117	XP_038420399.1, XP_038420400.1	XP_045642470.1, XP_045642471.1
OG0002118	XP_038420920.1	XP_045660025.1
OG0002119	XP_038421425.1	XP_045668250.1
OG0002120	XP_038421674.1	XP_045664141.1
OG0002121	XP_038421754.1, XP_038421753.1	XP_045664062.1
OG0002122	XP_038421971.1	XP_045663410.1, XP_045663407.1, XP_045663409.1
OG0002123	XP_038421978.1	XP_045663369.1
OG0002124	XP_038422891.1, XP_038422890.1, XP_038422892.1, XP_038422895.1, XP_038422894.1, XP_038422893.1	XP_045634421.1
OG0002125	XP_038423739.1	XP_045660341.1
OG0002126	XP_038424978.1	XP_045652452.1
OG0002127	XP_038425466.1	XP_045652747.1
OG0002128	XP_038425509.1	XP_045652736.1
OG0002129	XP_038427036.1, XP_038427037.1	XP_045647877.1
OG0002130	XP_038427528.1	XP_045665042.1
OG0002132	XP_038428315.1, XP_038428316.1, XP_038428317.1	XP_045660623.1
OG0002133	XP_038428479.1	XP_045627470.1
OG0002134	XP_038428502.1	XP_045627505.1
OG0002135	XP_038430972.1	XP_045632992.1
OG0002136	XP_038431689.1, XP_038433723.1	XP_045656861.1
OG0002137	XP_038432019.1	XP_045647493.1
OG0002138	XP_038432484.1	XP_045637115.1
OG0002139	XP_038432739.1	XP_045637431.1
OG0002140	XP_038433113.1	XP_045667796.1
OG0002141	XP_038434765.1	XP_045659135.1
OG0002142	XP_038435117.1	XP_045665328.1
OG0002143	XP_038439189.1	XP_045644409.1
OG0002143	XP_038435590.1	XP_045662000.1
OG0002144	XP_038435930.1	XP_045671469.1
OG0002145	XP_038436975.1	XP_045651091.1
OG0002146	XP_038437027.1, XP_038445404.1, XP_038444879.1, XP_038445609.1	XP_045636831.1, XP_045642311.1, XP_045645140.1
OG0002147	XP_038437983.1	XP_045648295.1
OG0002148	XP_038438185.1	XP_045646712.1, XP_045646721.1
OG0002149	XP_038438771.1	XP_045641117.1, XP_045641118.1
OG0002150	XP_038442490.1, XP_038442491.1, XP_038442492.1, XP_038439204.1	XP_045660201.1, XP_045660200.1
OG0002151	XP_038439736.1	XP_045644549.1
OG0002152	XP_038440108.1	XP_045667498.1
OG0002153	XP_038440203.1	XP_045656466.1
OG0002154	XP_038441054.1	XP_045662268.1
OG0002155	XP_038441568.1	XP_045662600.1
OG0002156	XP_038442133.1, XP_038442135.1, XP_038442134.1	XP_045665617.1, XP_045665616.1
OG0002157	XP_038442255.1	XP_045640590.1
OG0002158	XP_038444295.1, XP_038444296.1	XP_045631086.1, XP_045631087.1, XP_045645500.1, XP_045645497.1, XP_045645496.1, XP_045645493.1, XP_045645495.1, XP_045645492.1, XP_045645494.1, XP_045645491.1
OG0002159	XP_038444863.1, XP_038445507.1, XP_038445376.1, XP_038445360.1, XP_038444850.1, XP_038445359.1	XP_045671606.1
OG0002165	NP_001002967.1	XP_045653473.1, XP_045653470.1
OG0002166	NP_001003003.2	XP_045626861.1
OG0002167	XP_038403187.1	XP_045637714.1
OG0002167	NP_001003105.1	XP_045637704.1
OG0002168	XP_038436561.1	XP_045666571.1
OG0002168	NP_001003152.1	XP_045634591.1
OG0002169	NP_001003153.1	XP_045644076.1
OG0002169	XP_038419784.1	XP_045631809.1
OG0002170	NP_001003238.1	XP_045663655.1
OG0002171	NP_001003280.1	XP_045638456.1, XP_045638457.1
OG0002172	NP_001003281.1	XP_045650002.1, XP_045650001.1
OG0002173	NP_001009187.1	XP_045664011.1, XP_045664013.1, XP_045664012.1
OG0002174	NP_001012737.1	XP_045657745.1, XP_045657743.1, XP_045657744.1
OG0002175	NP_001041483.1	XP_045638720.1
OG0002176	NP_001128598.1	XP_045647312.1
OG0002177	NP_001183960.1	XP_045648117.1, XP_045656639.1
OG0002178	NP_001229643.1	XP_045634123.1, XP_045634124.1, XP_045634122.1
OG0002179	NP_001239074.1	XP_045627990.1
OG0002180	NP_001239094.1	XP_045655642.1
OG0002181	NP_001239097.1	XP_045655633.1, XP_045655632.1
OG0002182	NP_001239154.1	XP_045659805.1
OG0002183	NP_001239157.1	XP_045643953.1
OG0002184	XP_038407774.1	XP_045650841.1
OG0002185	NP_001240828.1	XP_045647946.1
OG0002186	NP_001240835.1	XP_045638394.1
OG0002187	NP_001273917.1	XP_045646164.1
OG0002188	XP_038430356.1	XP_045671288.1
OG0002189	XP_038442164.1, NP_001300714.1, XP_038420963.1, XP_038442743.1	XP_045654651.1
OG0002190	NP_001300773.1	XP_045658242.1
OG0002191	NP_001332998.1	XP_045637611.1
OG0002191	NP_001332995.1	XP_045637618.1
OG0002192	NP_001375532.1	XP_045642985.1
OG0002192	NP_001375531.1	XP_045642986.1
OG0002193	NP_001375623.1, XP_038424089.1	XP_045638797.1
OG0002194	NP_001375671.1, NP_001375668.1	XP_045639019.1
OG0002194	NP_001375670.1, XP_038424109.1	XP_045639018.1
OG0002195	NP_001375706.1, NP_001375948.1	XP_045639829.1, XP_045639830.1
OG0002196	XP_038424086.1	XP_045638843.1
OG0002196	NP_001375767.1	XP_045638840.1
OG0002196	NP_001375811.1	XP_045638852.1
OG0002197	NP_001376028.1, NP_001376041.1, XP_038445476.1, NP_001376033.1, NP_001376076.1	XP_045642888.1, XP_045642431.1, XP_045642433.1
OG0002198	XP_038381505.1, XP_038381504.1, XP_038381506.1, XP_038381503.1	XP_045671121.1
OG0002199	XP_038436513.1	XP_045648677.1
OG0002199	XP_038381543.1	XP_045636972.1
OG0002200	XP_038381925.1	XP_045646072.1
OG0002201	XP_038383319.1	XP_045628518.1, XP_045628517.1
OG0002202	XP_038383924.1, XP_038415208.1	XP_045654800.1
OG0002202	XP_038438381.1, XP_038383818.1	XP_045645341.1
OG0002203	XP_038384141.1	XP_045628067.1, XP_045628068.1, XP_045628069.1
OG0002204	XP_038384155.1, XP_038384156.1, XP_038384157.1	XP_045628064.1, XP_045628066.1
OG0002205	XP_038384973.1	XP_045642161.1
OG0002206	XP_038384996.1, XP_038384999.1, XP_038384998.1, XP_038385003.1, XP_038385004.1, XP_038385005.1, XP_038385009.1, XP_038385010.1, XP_038385007.1, XP_038385001.1, XP_038385008.1, XP_038385002.1, XP_038384997.1, XP_038385000.1, XP_038385006.1	XP_045661144.1
OG0002207	XP_038385279.1, XP_038442427.1	XP_045652630.1
OG0002208	XP_038385965.1	XP_045643958.1
OG0002209	XP_038386137.1	XP_045668882.1
OG0002209	XP_038444151.1	XP_045660004.1
OG0002210	XP_038386389.1	XP_045650361.1
OG0002211	XP_038386757.1, XP_038386756.1, XP_038386758.1, XP_038386760.1, XP_038386759.1, XP_038386755.1	XP_045665802.1
OG0002212	XP_038386856.1, XP_038386853.1, XP_038386855.1, XP_038386854.1	XP_045662841.1
OG0002213	XP_038387002.1	XP_045662700.1
OG0002214	XP_038441955.1, XP_038387097.1	XP_045638122.1
OG0002215	XP_038387241.1	XP_045638004.1
OG0002216	XP_038387544.1, XP_038387546.1, XP_038387543.1, XP_038387547.1, XP_038425292.1	XP_045638113.1, XP_045638112.1
OG0002217	XP_038387810.1, XP_038387811.1	XP_045630645.1, XP_045630640.1
OG0002218	XP_038388774.1	XP_045668967.1
OG0002218	XP_038388020.1	XP_045668968.1
OG0002219	XP_038428524.1	XP_045627508.1
OG0002219	XP_038388024.1	XP_045645482.1
OG0002220	XP_038388073.1	XP_045633242.1
OG0002221	XP_038388531.1	XP_045651309.1, XP_045651311.1
OG0002222	XP_038388726.1	XP_045669072.1
OG0002223	XP_038389411.1	XP_045672328.1, XP_045672329.1, XP_045672327.1, XP_045672330.1
OG0002224	XP_038389481.1	XP_045627350.1
OG0002225	XP_038390048.1	XP_045639670.1
OG0002226	XP_038390196.1, XP_038390195.1	XP_045639564.1
OG0002227	XP_038390203.1	XP_045639101.1
OG0002228	XP_038390793.1	XP_045647989.1
OG0002229	XP_038390806.1, XP_038390807.1, XP_038390808.1, XP_038390809.1	XP_045647985.1
OG0002230	XP_038390860.1, XP_038390858.1, XP_038390859.1	XP_045647932.1
OG0002231	XP_038391344.1, XP_038391345.1, XP_038391346.1	XP_045643365.1
OG0002232	XP_038391386.1, XP_038395972.1	XP_045632411.1
OG0002233	XP_038391618.1	XP_045654056.1
OG0002234	XP_038392182.1	XP_045653685.1
OG0002235	XP_038392700.1	XP_045653279.1
OG0002236	XP_038393162.1	XP_045658087.1
OG0002237	XP_038393405.1, XP_038393404.1	XP_045655448.1
OG0002238	XP_038393421.1	XP_045655469.1
OG0002239	XP_038393749.1	XP_045659517.1
OG0002240	XP_038393781.1	XP_045659531.1, XP_045659530.1, XP_045659529.1
OG0002241	XP_038394082.1	XP_045652055.1, XP_045652054.1
OG0002242	XP_038394593.1, XP_038394596.1, XP_038394595.1, XP_038394594.1	XP_045670828.1
OG0002243	XP_038394770.1, XP_038435148.1, XP_038445169.1	XP_045642785.1
OG0002244	XP_038394912.1	XP_045642064.1
OG0002245	XP_038394996.1	XP_045642116.1
OG0002246	XP_038395148.1	XP_045629884.1
OG0002247	XP_038395284.1	XP_045629864.1
OG0002249	XP_038395597.1, XP_038395596.1	XP_045669319.1, XP_045669318.1, XP_045669321.1
OG0002250	XP_038395704.1	XP_045642003.1
OG0002251	XP_038396586.1	XP_045640466.1, XP_045640467.1
OG0002252	XP_038396609.1	XP_045639973.1
OG0002253	XP_038397157.1, XP_038397158.1	XP_045657661.1
OG0002254	XP_038397300.1	XP_045657749.1
OG0002255	XP_038397317.1	XP_045657755.1
OG0002256	XP_038397390.1, XP_038397388.1, XP_038397391.1	XP_045657810.1, XP_045657809.1
OG0002257	XP_038398258.1	XP_045667319.1, XP_045667322.1, XP_045667318.1, XP_045667320.1
OG0002258	XP_038398397.1	XP_045667283.1
OG0002259	XP_038398928.1	XP_045640205.1
OG0002260	XP_038399000.1	XP_045640037.1
OG0002261	XP_038399078.1	XP_045640073.1
OG0002262	XP_038399911.1	XP_045645999.1, XP_045646000.1
OG0002263	XP_038400045.1	XP_045663547.1
OG0002264	XP_038400497.1	XP_045655477.1
OG0002265	XP_038400701.1	XP_045666550.1, XP_045666549.1
OG0002266	XP_038401484.1	XP_045663586.1
OG0002267	XP_038401564.1, XP_038401565.1, XP_038401563.1	XP_045671765.1
OG0002268	XP_038401591.1, XP_038401597.1, XP_038401596.1, XP_038401598.1, XP_038401592.1, XP_038401595.1, XP_038401594.1, XP_038401593.1	XP_045671740.1
OG0002269	XP_038401720.1, XP_038401717.1, XP_038401719.1, XP_038401718.1	XP_045633127.1
OG0002270	XP_038401810.1, XP_038408812.1	XP_045632153.1
OG0002271	XP_038418416.1	XP_045626695.1
OG0002272	XP_038402073.1	XP_045629056.1
OG0002273	XP_038402092.1, XP_038402091.1, XP_038402090.1	XP_045659729.1
OG0002274	XP_038402161.1, XP_038402160.1, XP_038402159.1, XP_038402158.1, XP_038402163.1	XP_045631006.1
OG0002276	XP_038402774.1	XP_045670252.1
OG0002276	XP_038402773.1	XP_045670253.1
OG0002277	XP_038403264.1, XP_038432658.1	XP_045637615.1
OG0002278	XP_038404005.1, XP_038404006.1	XP_045629246.1
OG0002279	XP_038404639.1	XP_045659723.1
OG0002280	XP_038404770.1, XP_038404771.1, XP_038404772.1	XP_045626948.1
OG0002281	XP_038404902.1	XP_045627003.1
OG0002282	XP_038404999.1, XP_038404993.1, XP_038404994.1, XP_038404995.1, XP_038404996.1, XP_038404998.1, XP_038404992.1	XP_045626994.1
OG0002283	XP_038405177.1, XP_038405178.1	XP_045627156.1
OG0002285	XP_038405366.1, XP_038405370.1, XP_038405367.1, XP_038405368.1	XP_045646954.1, XP_045646953.1
OG0002286	XP_038406022.1, XP_038406021.1	XP_045671412.1
OG0002287	XP_038406035.1	XP_045671382.1, XP_045671380.1, XP_045671377.1, XP_045671381.1, XP_045671379.1, XP_045671378.1
OG0002288	XP_038406281.1, XP_038406278.1, XP_038406279.1	XP_045635450.1, XP_045635451.1
OG0002289	XP_038406591.1	XP_045635983.1, XP_045635982.1
OG0002290	XP_038407373.1	XP_045644067.1, XP_045644065.1, XP_045644068.1, XP_045644066.1
OG0002291	XP_038408912.1	XP_045636235.1
OG0002292	XP_038408237.1, XP_038408236.1	XP_045650551.1
OG0002293	XP_038408600.1, XP_038408602.1, XP_038432245.1, XP_038408601.1	XP_045636626.1
OG0002294	XP_038408662.1	XP_045636754.1
OG0002295	XP_038408926.1	XP_045636553.1
OG0002295	XP_038408921.1	XP_045636317.1
OG0002296	XP_038409311.1	XP_045661501.1
OG0002297	XP_038410232.1, XP_038410231.1, XP_038410233.1	XP_045658248.1, XP_045658253.1
OG0002298	XP_038410568.1, XP_038410566.1	XP_045660398.1
OG0002299	XP_038410689.1	XP_045662993.1
OG0002300	XP_038410715.1	XP_045662964.1
OG0002301	XP_038410741.1	XP_045662939.1
OG0002302	XP_038433628.1	XP_045656692.1
OG0002303	XP_038412164.1, XP_038412166.1	XP_045645040.1
OG0002304	XP_038423868.1	XP_045656087.1
OG0002304	XP_038412301.1	XP_045649648.1
OG0002305	XP_038412610.1	XP_045649298.1
OG0002306	XP_038413290.1, XP_038413289.1	XP_045648783.1
OG0002307	XP_038413292.1	XP_045648784.1
OG0002308	XP_038413674.1	XP_045627887.1
OG0002308	XP_038413670.1	XP_045627908.1
OG0002309	XP_038413841.1	XP_045638501.1, XP_045638500.1
OG0002310	XP_038414100.1	XP_045655602.1
OG0002311	XP_038414195.1	XP_045655673.1
OG0002312	XP_038414945.1	XP_045654785.1
OG0002313	XP_038415164.1	XP_045641817.1
OG0002314	XP_038415224.1	XP_045648395.1
OG0002315	XP_038415406.1	XP_045648577.1, XP_045648575.1
OG0002316	XP_038415642.1	XP_045649632.1
OG0002318	XP_038416070.1	XP_045635246.1
OG0002319	XP_038416107.1	XP_045635205.1
OG0002320	XP_038416845.1	XP_045665266.1, XP_045665265.1
OG0002321	XP_038417033.1, XP_038445277.1, XP_038417012.1, XP_038445279.1, XP_038445318.1, XP_038445060.1, XP_038445361.1	XP_045665137.1
OG0002322	XP_038417539.1	XP_045664758.1
OG0002323	XP_038417667.1, XP_038417668.1	XP_045644247.1
OG0002324	XP_038417987.1, XP_038417986.1	XP_045632207.1
OG0002325	XP_038418123.1	XP_045646535.1
OG0002326	XP_038418393.1	XP_045642955.1
OG0002326	XP_038420404.1	XP_045642456.1
OG0002327	XP_038419203.1	XP_045642610.1
OG0002328	XP_038419925.1, XP_038419926.1	XP_045631540.1
OG0002329	XP_038420493.1, XP_038420494.1, XP_038420495.1, XP_038420496.1	XP_045654886.1, XP_045654885.1
OG0002330	XP_038420528.1	XP_045654903.1
OG0002331	XP_038420730.1	XP_045653121.1, XP_045653122.1
OG0002332	XP_038421120.1	XP_045637979.1
OG0002333	XP_038421204.1	XP_045663087.1
OG0002334	XP_038421280.1	XP_045663316.1, XP_045663317.1
OG0002335	XP_038421466.1, XP_038421467.1, XP_038421465.1, XP_038421468.1	XP_045668356.1
OG0002336	XP_038421850.1	XP_045663489.1
OG0002337	XP_038422155.1, XP_038422156.1	XP_045663280.1
OG0002338	XP_038422205.1	XP_045663212.1, XP_045663213.1
OG0002339	XP_038422219.1	XP_045663095.1
OG0002339	XP_038422223.1, XP_038422221.1	XP_045663094.1
OG0002340	XP_038422296.1, XP_038422298.1, XP_038422297.1	XP_045663169.1
OG0002341	XP_038422443.1	XP_045634468.1, XP_045634469.1
OG0002342	XP_038422587.1, XP_038422588.1, XP_038422590.1, XP_038422586.1	XP_045634668.1, XP_045634669.1, XP_045634667.1, XP_045634666.1
OG0002343	XP_038422676.1	XP_045634511.1, XP_045634510.1
OG0002344	XP_038422934.1	XP_045634566.1
OG0002345	XP_038424147.1	XP_045646773.1
OG0002346	XP_038424385.1, XP_038424384.1	XP_045671536.1
OG0002347	XP_038424422.1	XP_045672213.1
OG0002348	XP_038424625.1	XP_045672262.1
OG0002349	XP_038424639.1	XP_045672238.1, XP_045672240.1, XP_045672242.1, XP_045672241.1
OG0002350	XP_038424782.1, XP_038424781.1	XP_045638926.1, XP_045638908.1, XP_045638900.1
OG0002351	XP_038426373.1	XP_045654194.1
OG0002352	XP_038426935.1	XP_045647805.1
OG0002353	XP_038427555.1	XP_045664889.1
OG0002354	XP_038427880.1	XP_045662994.1
OG0002355	XP_038428115.1	XP_045660496.1, XP_045660495.1
OG0002356	XP_038429013.1	XP_045650175.1
OG0002357	XP_038429796.1	XP_045630085.1, XP_045630086.1
OG0002358	XP_038430147.1, XP_038430146.1	XP_045650059.1
OG0002359	XP_038432359.1	XP_045637032.1, XP_045637033.1
OG0002360	XP_038432574.1, XP_038432576.1, XP_038432575.1	XP_045637154.1, XP_045637155.1
OG0002361	XP_038432606.1	XP_045637170.1
OG0002362	XP_038433063.1	XP_045667815.1
OG0002363	XP_038433632.1	XP_045656981.1, XP_045656982.1, XP_045656980.1
OG0002364	XP_038434443.1	XP_045658814.1
OG0002365	XP_038434514.1	XP_045658893.1, XP_045658892.1, XP_045658894.1
OG0002366	XP_038434679.1	XP_045659026.1
OG0002367	XP_038435276.1	XP_045645018.1
OG0002368	XP_038435835.1	XP_045671664.1
OG0002369	XP_038435892.1	XP_045671823.1
OG0002370	XP_038436046.1, XP_038436047.1	XP_045627036.1
OG0002371	XP_038436105.1, XP_038436104.1	XP_045627467.1, XP_045627477.1, XP_045627466.1
OG0002372	XP_038436514.1	XP_045626489.1
OG0002373	XP_038436650.1, XP_038436649.1, XP_038436648.1	XP_045666680.1
OG0002374	XP_038437447.1	XP_045669484.1
OG0002375	XP_038437496.1, XP_038437492.1, XP_038437494.1, XP_038437495.1, XP_038437493.1	XP_045630120.1
OG0002376	XP_038437909.1	XP_045655181.1
OG0002377	XP_038438076.1, XP_038438074.1, XP_038438075.1, XP_038438077.1	XP_045647875.1
OG0002378	XP_038438215.1, XP_038438213.1, XP_038438216.1, XP_038438212.1, XP_038438214.1	XP_045646406.1, XP_045646410.1
OG0002379	XP_038438621.1	XP_045641256.1, XP_045641254.1, XP_045641250.1, XP_045641255.1, XP_045641252.1, XP_045641244.1, XP_045641251.1, XP_045641246.1, XP_045641253.1, XP_045641247.1, XP_045641249.1, XP_045641245.1
OG0002380	XP_038438845.1	XP_045641089.1
OG0002381	XP_038439194.1	XP_045632635.1
OG0002382	XP_038439395.1	XP_045644680.1
OG0002382	XP_038442551.1	XP_045644392.1
OG0002383	XP_038439571.1	XP_045667208.1
OG0002384	XP_038439572.1	XP_045667163.1
OG0002385	XP_038439895.1	XP_045656311.1
OG0002385	XP_038439894.1	XP_045656298.1
OG0002386	XP_038440077.1	XP_045667674.1
OG0002387	XP_038440107.1	XP_045667660.1, XP_045667657.1, XP_045667659.1, XP_045667658.1
OG0002388	XP_038440310.1	XP_045656386.1
OG0002390	XP_038441083.1	XP_045662294.1
OG0002391	XP_038441432.1, XP_038441431.1, XP_038441430.1, XP_038441433.1	XP_045662519.1, XP_045662520.1, XP_045662525.1, XP_045662522.1, XP_045662524.1, XP_045662518.1, XP_045662521.1
OG0002392	XP_038441872.1, XP_038441873.1	XP_045643564.1, XP_045643562.1
OG0002393	XP_038442584.1	XP_045658361.1
OG0002394	XP_038442802.1, XP_038442800.1	XP_045661022.1, XP_045661020.1
OG0002395	XP_038442919.1	XP_045660007.1
OG0002396	XP_038445615.1, XP_038443875.1, XP_038443870.1	XP_045633936.1
OG0002397	XP_038444781.1, XP_038444565.1	XP_045644751.1, XP_045644750.1
OG0002402	NP_001003048.1	XP_045672272.1, XP_045672273.1
OG0002404	NP_001003102.2	XP_045637669.1
OG0002405	NP_001003229.1	XP_045658363.1
OG0002406	NP_001005262.2	XP_045666396.1
OG0002407	NP_001006645.1	XP_045667193.1, XP_045667197.1, XP_045667196.1, XP_045667194.1, XP_045667195.1
OG0002408	NP_001008717.1	XP_045659690.1
OG0002409	NP_001008719.1	XP_045637387.1
OG0002410	NP_001013435.2	XP_045641872.1
OG0002411	NP_001041492.1	XP_045639135.1
OG0002411	NP_001032422.1	XP_045639257.1
OG0002412	NP_001041547.1	XP_045643145.1
OG0002413	NP_001041554.1, XP_038403903.1	XP_045651472.1, XP_045651471.1
OG0002414	NP_001041600.1	XP_045665029.1, XP_045665028.1
OG0002415	NP_001138643.1	XP_045661994.1
OG0002416	XP_038433832.1	XP_045637461.1
OG0002416	NP_001138974.1	XP_045637355.1
OG0002417	NP_001191148.1	XP_045639850.1
OG0002418	NP_001191266.1	XP_045650850.1, XP_045650852.1, XP_045650851.1
OG0002419	NP_001191984.1	XP_045643919.1
OG0002420	NP_001238897.1, XP_038404991.1, XP_038439210.1	XP_045665376.1, XP_045665366.1
OG0002421	NP_001239100.1	XP_045648056.1
OG0002424	NP_001271422.1	XP_045661412.1
OG0002425	NP_001273160.1	XP_045665761.1
OG0002426	NP_001273870.1, NP_001273869.1	XP_045670530.1
OG0002427	NP_001273994.1	XP_045657400.1
