Orthogroup	Sus_scrofa	Ictidomys_tridecemlineatus
OG0004069	NP_999599.1	XP_040148087.1, XP_040148107.1
OG0004070	NP_001037991.1	XP_005335078.1
OG0004071	NP_999257.2, XP_005660901.2	XP_005331598.1
OG0004072	XP_013833452.1, NP_001106484.1	XP_005318660.1
OG0004073	XP_005665074.1	XP_005317538.1
OG0004074	XP_020935202.1, NP_001012408.1	XP_040143733.1
OG0004076	XP_020922259.1	XP_021582678.1
OG0004077	NP_001002801.1, XP_005667429.1	XP_021584205.1
OG0004078	XP_020935136.1, NP_001273519.1	XP_005323393.1
OG0004079	XP_020937441.1	XP_013220530.2
OG0004080	XP_020939381.1	NP_001269190.1
OG0004081	XP_020938542.1	XP_013217509.1
OG0004082	XP_013833109.1, NP_001116690.1	XP_005339001.1
OG0004083	NP_001116557.1, XP_020953546.1	XP_005318893.1
OG0004084	NP_999224.1, XP_005665416.1	XP_040144845.1, XP_005330765.1
OG0004085	XP_020924187.1, NP_999147.1	XP_013218487.1
OG0004086	XP_005672001.1, NP_999059.1	XP_040150389.1, XP_040150388.1, XP_005324633.1, XP_021581587.1
OG0004087	NP_999035.1	XP_005325442.3
OG0004088	XP_001926839.2	XP_040145428.1
OG0004089	XP_020930520.1	XP_040124095.1
OG0004091	XP_020919625.1	XP_040141669.1, XP_040141672.1, XP_040141668.1, XP_040141667.1, XP_040141671.1, XP_040141670.1, XP_005328019.1, XP_040141666.1
OG0004092	XP_005657206.1	XP_005323567.1
OG0004094	XP_005670842.1, NP_999567.1	XP_005341948.1
OG0004095	XP_020919524.1	XP_021584866.1
OG0004096	XP_020921089.1, XP_020921090.1	XP_005338677.1
OG0004099	XP_003122482.1	XP_005333385.2
OG0004100	XP_020920790.1, NP_001239027.1	XP_013216141.1
OG0004101	NP_001230582.1	XP_005338287.1
OG0004102	XP_003128247.3	XP_040139596.1
OG0004103	XP_020941253.1	XP_005337861.1
OG0004104	NP_001001624.1	XP_005337948.2
OG0004105	XP_005657046.1, NP_001230857.1	XP_005327879.1
OG0004106	XP_003127461.2, XP_020950543.1	XP_005342331.1
OG0004107	NP_001161122.1	XP_005338512.3
OG0004108	XP_020925931.1	XP_005327708.1
OG0004109	NP_001230397.1, XP_005663294.1	XP_040128397.1
OG0004110	XP_013854096.1	XP_005336734.1
OG0004111	XP_020943244.1	XP_021581555.1, XP_021581554.1, XP_005324596.1
OG0004112	XP_020937652.1, XP_020936938.1	XP_005338893.1
OG0004113	NP_001090915.1	XP_040137732.1
OG0004114	XP_013853091.2, XP_020947481.1, XP_020947482.1, XP_020947480.1	XP_005335712.1
OG0004115	XP_003128837.1, XP_001927233.1	XP_005341470.1
OG0004116	XP_003480851.1	XP_005332313.1
OG0004118	XP_003126265.3	XP_005341768.1
OG0004118	XP_003126261.1	XP_005341769.1
OG0004119	XP_020937344.1, XP_020937751.1	XP_005342800.1, XP_005341466.1
OG0004120	NP_001005208.1	XP_040148250.1
OG0004121	NP_001182162.1	XP_005321439.1
OG0004122	XP_020955013.1	XP_040128111.1
OG0004123	XP_020955529.1	XP_005323076.1, XP_013213058.1
OG0004124	XP_003121231.4	XP_021585096.1
OG0004125	XP_005654437.1, NP_001177105.1	XP_040139303.1
OG0004126	XP_005659239.1, NP_001254819.1	XP_005329862.1
OG0004127	XP_020942082.1	XP_021579608.1
OG0004128	XP_020942056.1	XP_005321456.1
OG0004129	XP_020942028.1	XP_040139427.1
OG0004130	XP_013840343.1, NP_001229962.1	XP_005342474.1
OG0004131	XP_003121262.3	XP_005335426.1
OG0004132	XP_020920366.1	XP_005321185.3
OG0004133	XP_020920258.1	XP_040131267.1
OG0004134	XP_020920292.1	XP_040141529.1
OG0004135	XP_003127504.1, XP_013854301.1, XP_005664953.1, XP_020950784.1, XP_020950785.1, XP_013854300.1	XP_040136048.1
OG0004136	XP_005664903.1	XP_021577015.1
OG0004137	NP_998935.1	XP_021589862.2
OG0004138	NP_001230796.1	XP_005336710.1
OG0004139	NP_001231417.1, XP_013854072.1	XP_040134928.1
OG0004140	XP_003123751.1	XP_005328327.3, XP_013215635.2
OG0004141	XP_020950227.1	XP_005338284.1
OG0004142	XP_013844120.1	XP_005338245.1
OG0004143	XP_020950082.1	XP_013219650.1
OG0004144	XP_013853859.1	XP_040134849.1
OG0004145	XP_013853875.1	XP_021575998.1
OG0004146	XP_020952886.1	XP_040135446.1
OG0004147	XP_005664543.1	XP_040135411.1
OG0004148	XP_003355901.2	XP_005330664.2
OG0004149	XP_020949923.1	XP_005330696.1
OG0004150	XP_003127683.1	XP_040143910.1
OG0004151	XP_020950985.1	XP_021588548.1
OG0004152	XP_020919888.1	XP_021578632.1
OG0004153	XP_003130779.1, XP_020920468.1	XP_005325841.1
OG0004154	XP_003357817.2	XP_005320334.1
OG0004155	XP_020936487.1	XP_040128755.1
OG0004156	XP_020932768.1, XP_020932767.1	XP_005319651.1
OG0004157	XP_003134056.1	XP_021578127.1
OG0004158	XP_020949893.1	XP_040135635.1, XP_040135632.1, XP_021576403.2, XP_040135631.1
OG0004159	XP_020951510.1	XP_005317835.1, XP_040144268.1
OG0004160	XP_020948857.1, NP_001106157.1	XP_040144023.1
OG0004161	XP_020949255.1, NP_001003924.1	XP_005317624.1
OG0004162	XP_003484200.1	XP_005317588.1
OG0004164	NP_001230780.1	XP_021589553.1
OG0004165	XP_020951089.1, XP_020951088.1	XP_040145087.1
OG0004166	XP_020940813.1	XP_040129135.1
OG0004167	XP_003123827.1	XP_005315738.1
OG0004168	XP_003123808.1	XP_040127623.1, XP_005315716.1, XP_040127627.1, XP_040127625.1, XP_040127624.1
OG0004169	XP_005659845.1, XP_020954130.1	XP_005320144.1
OG0004170	NP_001093168.1	XP_005320146.1
OG0004171	NP_001231457.1, XP_005660085.1	XP_013211798.1
OG0004172	XP_003356708.1	XP_040132191.1, XP_021578574.1
OG0004173	XP_020954552.1, XP_020954548.1, XP_020954549.1, XP_020954546.1, XP_020954551.1, XP_020954547.1	XP_005320242.1
OG0004174	XP_001929114.2	XP_005320254.1
OG0004175	XP_020954523.1, XP_020954522.1, XP_020954526.1, XP_020954524.1	XP_021578627.1
OG0004176	XP_020954517.1	XP_040130941.1
OG0004177	XP_020954505.1	XP_005316933.1
OG0004178	XP_005666561.1	XP_021577821.1
OG0004179	XP_020956768.1	XP_005319973.2
OG0004180	XP_013844437.2	XP_040131339.1
OG0004181	NP_001152776.1, XP_005671070.1	XP_021588149.1, XP_005334373.1
OG0004182	XP_013838740.1, NP_001090957.1	XP_021575483.2
OG0004183	XP_020928600.1, XP_001925277.2	XP_040129231.1
OG0004184	XP_013845865.1	XP_005326061.1
OG0004185	XP_020929982.1	XP_013214311.1
OG0004186	XP_005657688.1	XP_021588004.1
OG0004187	XP_020932297.1, XP_020932296.1	XP_040127666.1
OG0004188	XP_003359878.3	XP_005325482.1
OG0004189	NP_001192334.1, XP_020932208.1	XP_005325532.1
OG0004190	XP_013834921.1, XP_013834922.1	XP_040141283.1
OG0004191	NP_001116618.1	XP_005334258.1
OG0004192	XP_020918785.1	XP_021585829.1
OG0004193	NP_001231850.1, XP_005667547.1	XP_005330811.1
OG0004194	XP_003357384.1	XP_005328457.1
OG0004195	NP_001230836.1	XP_005328449.1
OG0004196	XP_020918615.1	XP_013215450.1
OG0004197	NP_001231801.1	XP_005328383.1, XP_013217071.1
OG0004198	XP_020918532.1	XP_005328336.1
OG0004199	XP_003129925.1	XP_040139702.1
OG0004200	NP_001090985.1	XP_040126459.1, XP_005334278.1, XP_040148094.1
OG0004201	XP_005667376.1, XP_020918437.1, XP_020918438.1	XP_005334292.1
OG0004202	XP_020919607.1	XP_040141114.1
OG0004203	NP_001159701.1	XP_005329153.1
OG0004204	XP_020923371.1, XP_013836690.2	XP_005337383.1
OG0004205	XP_013836740.2, NP_999096.1	XP_005337439.1
OG0004206	XP_005669243.1	XP_005332812.1
OG0004207	XP_020923483.1, XP_005669264.1, XP_005669265.1	XP_040125284.1
OG0004208	XP_005657097.2	XP_005332898.1
OG0004209	NP_001038013.1	XP_005332963.2
OG0004210	XP_020923652.1, XP_020923649.1, XP_020923648.1, XP_020923651.1	XP_005339527.1, XP_005339526.1
OG0004211	XP_020952173.1	XP_040144733.1
OG0004212	NP_001138850.1	XP_040145122.1
OG0004213	XP_020950908.1	XP_040143768.1
OG0004214	XP_020950917.1	XP_021588494.2
OG0004215	XP_020950934.1	XP_005334798.1
OG0004216	XP_020950963.1	XP_040143834.1
OG0004217	XP_020952681.1	XP_021589006.1
OG0004218	XP_020952693.1	XP_040148989.1, XP_013221791.1, XP_005335525.1
OG0004221	XP_020949138.1, NP_001239356.1	XP_005335501.2
OG0004222	XP_013853602.1, XP_003126871.1	XP_005335508.1
OG0004223	XP_003481830.2	XP_005335549.2
OG0004224	XP_020952727.1, XP_020952726.1	XP_013221119.1
OG0004226	XP_020949466.1, XP_020949465.1	XP_021577399.1
OG0004227	XP_020949700.1, XP_020949699.1	XP_005318351.1
OG0004228	XP_020949710.1, XP_020949706.1, XP_020949709.1, XP_020949707.1, XP_020949708.1	XP_005318353.2
OG0004229	XP_020949424.1	XP_021577424.1
OG0004230	XP_020942018.1	XP_013215543.3, XP_040133070.1
OG0004231	XP_005661912.1, NP_001127827.1	XP_005339787.1
OG0004232	XP_020941747.1	XP_021575415.1
OG0004233	XP_005661883.1, NP_001177224.1	XP_005340100.1
OG0004234	XP_003124519.2	XP_005323938.1
OG0004235	XP_020942107.1	XP_005323829.1
OG0004236	XP_020936999.1	XP_040132583.1
OG0004237	XP_013851072.1	XP_021581210.2
OG0004238	XP_020943722.1	XP_040133746.1
OG0004239	XP_003124774.1	XP_005337866.1
OG0004240	XP_020942464.1	XP_021590636.1
OG0004241	XP_003124743.2	XP_040133726.1
OG0004242	NP_001231452.1, XP_020944312.1	XP_040145028.1
OG0004244	XP_020945755.1	XP_021590793.1
OG0004245	XP_001927929.1	XP_005338116.1
OG0004246	XP_020945847.1	XP_040145134.1
OG0004247	XP_020941420.1, NP_001230340.1	XP_040133654.1
OG0004248	XP_020920187.1	XP_005330402.1
OG0004249	XP_005653853.1	XP_005330435.1
OG0004250	XP_005668046.1	XP_005330442.1, XP_040132751.1, XP_013216265.1, XP_040132752.1
OG0004251	XP_020957820.1, NP_998980.1	XP_040133123.1
OG0004252	XP_013835435.2	XP_040134636.1, XP_040134635.1
OG0004253	XP_020919527.1	XP_005329505.1
OG0004254	XP_005656801.1	XP_013211626.1, XP_013211625.1
OG0004255	XP_005667884.1, XP_005667885.1, XP_013835387.1	XP_021578227.1
OG0004256	XP_020919395.1, XP_003357604.2	XP_005319811.1
OG0004258	XP_020946301.1	XP_005319877.1
OG0004259	XP_005663188.1, NP_999320.2	XP_040133839.1
OG0004260	XP_003130603.4	XP_040134461.1
OG0004261	XP_003130612.1	XP_040134037.1
OG0004262	NP_001230282.1	XP_005331453.2
OG0004263	NP_001072132.1	XP_005331451.4
OG0004264	XP_013852432.1, NP_001157476.1	XP_005331437.1
OG0004265	XP_013852454.1, NP_001005730.1	XP_005331392.1
OG0004266	XP_020945399.1, XP_020945398.1, XP_020945400.1	XP_040145059.1
OG0004267	XP_020945461.1	XP_005331327.1
OG0004268	XP_005659505.1	XP_005323139.1
OG0004269	XP_020948129.1	XP_040129397.1
OG0004270	XP_020948846.1, NP_001103893.1	XP_021584607.1
OG0004271	XP_020948556.1	XP_040129183.1
OG0004272	XP_020937230.1, XP_020937229.1, XP_020937227.1, XP_020937226.1, XP_020937228.1	XP_040130019.1
OG0004273	XP_013833658.2, XP_020954896.1	XP_040130468.1, XP_013219907.1, XP_040130467.1
OG0004274	XP_001928306.1	XP_040131616.1
OG0004275	XP_020954863.1, XP_001927768.3, XP_013833639.1, XP_020954862.1	XP_021591225.1
OG0004276	XP_001927591.4, XP_020954860.1, XP_020954859.1	XP_013219957.1
OG0004277	XP_020955557.1, XP_020955555.1, XP_020955556.1	XP_005322715.1
OG0004278	XP_020955520.1	XP_021580365.1
OG0004279	XP_020954826.1, XP_020954827.1	XP_021580370.1, XP_005322738.1, XP_013212907.1, XP_013212906.1
OG0004280	XP_005666247.1	XP_013212917.1, XP_040131234.1, XP_021580390.1
OG0004281	NP_001230454.1	XP_040130040.1
OG0004282	XP_020958345.1	XP_021580436.1
OG0004283	XP_020917991.1	XP_005322817.2
OG0004284	XP_005666943.2	XP_005336575.1
OG0004285	XP_013844626.1, XP_013844625.1, XP_001924608.2	XP_021579456.1
OG0004286	XP_003356803.1	XP_013212305.1
OG0004287	XP_020953801.1, NP_001127830.4	XP_040131591.1, XP_040131592.1, XP_005333978.1, XP_040131593.1, XP_040131594.1
OG0004288	XP_020937188.1, XP_020937187.1	XP_040130172.1
OG0004289	XP_020937247.1	XP_021588445.1
OG0004291	XP_020922632.1, XP_020922633.1	XP_005321960.2, XP_040124681.1
OG0004293	XP_001927702.2	XP_005327559.1
OG0004294	XP_003358007.1	XP_021586918.1
OG0004295	NP_999007.1, XP_020921843.1	XP_040124749.1
OG0004296	XP_005656938.2	XP_040124238.1, XP_005342029.1
OG0004297	XP_020922064.1, XP_020922063.1, XP_020922065.1	XP_021586966.1
OG0004298	XP_020922100.1	XP_040124276.1
OG0004299	XP_020922304.1, XP_020922305.1	XP_013217110.1
OG0004300	XP_005668692.1	XP_040124617.1
OG0004301	XP_020922429.1	XP_021584082.1, XP_005328259.1
OG0004303	XP_020922430.1, XP_020922431.1	XP_005328257.1
OG0004304	NP_001137582.1, XP_020921905.1	XP_040124592.1
OG0004305	NP_001230135.1	XP_021579929.1, XP_040124690.1, XP_040124689.1, XP_013212540.1
OG0004306	XP_005668871.1, NP_001186061.1	XP_005321924.1
OG0004307	XP_020922748.1, XP_020922749.1	XP_005321791.1, XP_040124803.1
OG0004308	NP_001116677.1	XP_013219885.1
OG0004310	XP_020922937.1	XP_040126453.1
OG0004311	XP_020923103.1, XP_020923102.1	XP_005327834.1
OG0004312	NP_001095286.2, XP_020921681.1	XP_005327836.1
OG0004313	XP_020923212.1	XP_040125207.1
OG0004314	XP_020936839.1	XP_021589989.1
OG0004315	XP_020933955.1, NP_001106518.1	XP_005321122.1
OG0004316	NP_001180376.1, XP_020953417.1	XP_040142342.1
OG0004317	NP_001231339.1, XP_020944197.1	XP_005321074.1
OG0004318	XP_020925021.1	XP_005321051.1
OG0004319	XP_005654596.1, NP_001231329.1	XP_021579214.1
OG0004320	NP_001172063.1	XP_005321014.1
OG0004321	NP_001163990.1	XP_005321001.1
OG0004322	XP_005663935.1	XP_005335651.1
OG0004323	XP_020947646.1	XP_040136254.1
OG0004324	NP_001193291.1, XP_020946711.1	XP_005335046.1
OG0004325	XP_020947110.1, XP_020947107.1, XP_020947108.1, XP_020947109.1, XP_020947111.1, XP_020947112.1	XP_005322254.1
OG0004326	XP_020937128.1	XP_005322363.1
OG0004327	XP_020943215.1	XP_021581508.1
OG0004328	NP_001231190.1, XP_013851600.1	XP_040126964.1
OG0004329	XP_005662591.1, XP_005662593.1, XP_005662592.1, XP_003125168.1	XP_040126868.1
OG0004330	XP_020940365.1	XP_005324198.1
OG0004331	XP_013850575.1	XP_021589251.1
OG0004332	XP_020935738.1, NP_001231299.1	XP_005333245.1
OG0004333	XP_013850612.1	XP_040129157.1, XP_005327376.1, XP_040129156.1
OG0004334	XP_003124036.3	XP_021583381.1
OG0004335	XP_003121932.2	XP_040141788.1, XP_005335965.2
OG0004336	XP_013835625.2	XP_005326255.1
OG0004337	XP_003122046.1	XP_040141975.1
OG0004338	XP_020923763.1	XP_021579149.1
OG0004339	XP_005665803.2, NP_001121952.1	XP_040138218.1, XP_005341094.1
OG0004340	NP_001182287.1, XP_020953807.1	XP_021591396.1
OG0004341	XP_020954158.1, XP_013833153.1, XP_003482205.2, XP_020954159.1, XP_013833154.1, XP_013833155.1	XP_005338994.2
OG0004342	XP_003128391.1	XP_005318864.1, XP_013211283.1
OG0004343	XP_001927596.2	XP_040138761.1, XP_040138760.1
OG0004344	NP_001153745.1	XP_005342699.1
OG0004345	XP_020947980.1	XP_005340393.1
OG0004346	XP_005659355.1	XP_021581675.1
OG0004348	XP_020946271.1, XP_020946277.1	XP_040137976.1
OG0004349	XP_020957080.1, XP_020957078.1, XP_020957079.1, XP_020957081.1	XP_040148254.1
OG0004350	XP_020944614.1, XP_020944613.1	XP_005316234.1
OG0004351	XP_020944565.1	XP_021579819.1
OG0004352	XP_013851924.1	XP_005316197.1
OG0004353	XP_020944520.1	XP_040149537.1
OG0004354	XP_020946186.1	XP_021579340.1
OG0004355	XP_020946072.1	XP_013212252.2
OG0004356	XP_013843445.2, NP_001230748.1	XP_013211818.1
OG0004357	NP_001004033.1, XP_005662853.1	XP_005316095.1
OG0004358	XP_005662858.1	XP_021578775.2, XP_013212351.1
OG0004359	XP_005655354.1	XP_005316069.1
OG0004360	XP_020956831.1	XP_040148401.1, XP_005320037.1
OG0004361	XP_020956038.1	XP_005333309.1
OG0004362	XP_020934598.1, XP_020934599.1, XP_020934597.1, XP_020934600.1, XP_020934596.1	XP_005331145.1
OG0004363	XP_005673216.1	XP_005331151.1
OG0004364	XP_003134727.2	XP_021586068.1
OG0004365	XP_005673251.2	XP_005319458.1
OG0004366	NP_001182282.1, XP_020957652.1	XP_005331839.1
OG0004367	XP_020934354.1	XP_021577921.1, XP_013211410.1
OG0004369	XP_013847486.1	XP_005342982.1, XP_005342756.1
OG0004370	XP_003356542.1	XP_040144420.1, XP_005317952.1
OG0004371	XP_020952633.1	XP_021591668.1
OG0004372	XP_020951631.1	XP_013218664.1
OG0004373	XP_020951598.1	XP_040144318.1, XP_005317878.1
OG0004374	XP_020951570.1, XP_020951572.1, XP_020951571.1	XP_005317853.1
OG0004375	XP_005665484.2	XP_021582513.1, XP_013214414.1
OG0004376	XP_005665505.1, NP_001137191.1	XP_040145106.1
OG0004377	XP_020952411.1, XP_005665531.1, XP_005665532.1, XP_003128092.3, XP_005665534.1, XP_005665533.1	XP_040144511.1
OG0004378	XP_003482147.1	XP_005318006.1
OG0004379	XP_001928670.2	XP_005341452.1
OG0004380	XP_020948426.1	XP_021581474.1
OG0004381	XP_020948411.1	XP_040135879.1
OG0004382	XP_020948392.1, XP_020948391.1	XP_005324509.1
OG0004383	XP_003481790.2	XP_005322450.2
OG0004384	XP_020956316.1	XP_040149153.1
OG0004385	XP_020927871.1	XP_021582175.1
OG0004386	XP_020934349.1	XP_005332505.2
OG0004387	XP_020934261.1	XP_005332513.1
OG0004389	XP_020930782.1	XP_040124501.1
OG0004390	XP_003133368.1	XP_005325591.1
OG0004391	XP_020943401.1	XP_021580294.1
OG0004393	XP_020943312.1	XP_040126848.1
OG0004394	XP_020943236.1	XP_040126987.1
OG0004395	XP_020942750.1	XP_021575263.1
OG0004396	NP_001230875.1, XP_020941335.1	XP_005338489.1
OG0004397	XP_003125033.3	XP_005329445.1
OG0004399	XP_001926597.1	XP_005341421.1
OG0004400	XP_001926797.1	XP_040143436.1, XP_005331200.1
OG0004401	XP_020945582.1	XP_005331203.1
OG0004402	XP_005658316.1	XP_040143443.1
OG0004403	XP_001929700.1	XP_021586106.1
OG0004404	XP_020936959.1	XP_005341592.1, XP_021576649.1
OG0004405	XP_020919567.1	XP_040146839.1
OG0004407	NP_001231852.1	XP_005319529.1
OG0004408	XP_005652821.1, NP_999031.1	XP_005341683.1, XP_021576690.1
OG0004409	XP_005661043.1, NP_001230640.1	XP_005327474.1
OG0004410	XP_003122856.1, XP_020940830.1	XP_021585281.2
OG0004411	NP_001231669.1	XP_005330045.1
OG0004412	XP_013845131.1, NP_001230767.1	XP_040139844.1, XP_040139843.1
OG0004413	XP_003122474.2	XP_040139927.1
OG0004414	XP_020938466.1	XP_005333453.1
OG0004415	NP_001231087.1	XP_021587355.1
OG0004416	XP_020938543.1	XP_021587477.1
OG0004417	XP_020957271.1, XP_020957274.1, XP_020957273.1, XP_020957272.1	XP_005336577.1
OG0004418	XP_005654221.2	XP_013222051.1
OG0004419	XP_020930867.1	XP_021576746.1
OG0004420	XP_020932163.1	XP_040150207.1
OG0004421	XP_013839372.1	XP_040150224.1
OG0004422	XP_013837469.1	XP_040147540.1
OG0004423	XP_005669876.1	XP_021575985.1
OG0004424	XP_020926769.1	XP_013217642.1
OG0004425	XP_020926513.1	XP_040145801.1
OG0004426	XP_013837275.1	XP_021586324.1
OG0004427	XP_005669679.1, XP_003358507.1, XP_005669680.1, XP_020924534.1	XP_013214812.2
OG0004428	XP_020924509.1	XP_005327029.1
OG0004429	NP_001137189.1, XP_005669602.1	XP_005327024.1
OG0004430	XP_013837116.1	XP_021583112.1
OG0004431	NP_001185623.2, XP_020924273.1	XP_005332992.1
OG0004432	XP_013846780.2	XP_040146182.1, XP_040146183.1, XP_040146184.1
OG0004433	XP_003123584.1	XP_005333028.1
OG0004434	XP_005654961.1, XP_005654962.1	XP_005333153.1
OG0004435	XP_020939202.1	XP_021587183.1
OG0004436	XP_003354173.1	XP_005333106.1
OG0004437	XP_005652949.2, NP_001191701.1	XP_005333114.2
OG0004438	XP_013846058.2	XP_005336243.1
OG0004439	XP_020939511.1	XP_013218773.1, XP_021589546.1, XP_040146371.1
OG0004440	XP_003123230.1	XP_005332186.1
OG0004441	XP_005654810.2	XP_040146449.1
OG0004442	XP_020939679.1	XP_005332129.1
OG0004443	XP_020918348.1	XP_005338076.1
OG0004445	XP_020957767.1, NP_001231187.1	XP_005323352.1
OG0004446	XP_020918265.1	XP_013213098.1
OG0004447	XP_020918168.1, XP_020918164.1, XP_020918167.1, XP_020918165.1, XP_020918166.1, XP_020918163.1	XP_021580843.1
OG0004448	NP_001177208.1	XP_013213124.1
OG0004449	XP_020917993.1	XP_005341171.1
OG0004450	XP_020938935.1	XP_040140606.1
OG0004451	XP_013842729.2	XP_005327516.1, XP_040140513.1, XP_040140512.1
OG0004452	XP_003129564.2	XP_005342159.1
OG0004453	XP_020921453.1	XP_005317087.1
OG0004454	XP_013836011.1, XP_005668500.1, XP_005668501.1, XP_013836010.1	XP_005340412.1
OG0004455	NP_001230509.1, XP_020920760.1	XP_013219005.1
OG0004456	XP_020921307.1	XP_005338198.1
OG0004457	XP_020921021.1	XP_040137353.1
OG0004458	XP_003357916.1	XP_005324853.1
OG0004459	XP_003483204.2	XP_021590684.1
OG0004460	XP_020927225.1	XP_021587583.1
OG0004461	XP_003132165.1	XP_005317424.2
OG0004462	XP_020925162.1	XP_040125790.1
OG0004463	XP_020925183.1	XP_040125816.1, XP_005328074.1
OG0004464	XP_020925197.1	XP_005328079.1
OG0004465	XP_003358656.2	XP_005339961.1
OG0004466	XP_020925261.1	XP_005339976.1
OG0004467	XP_003132537.1	XP_005339971.1
OG0004468	XP_013837599.1	XP_040125895.1
OG0004469	NP_001230834.1, XP_020924021.1	XP_005316525.1
OG0004470	XP_020933516.1	XP_040132128.1
OG0004471	XP_005672772.1, NP_001254761.1	XP_013211944.1, XP_005320491.1
OG0004472	XP_020933988.1	XP_040130220.1, XP_040139627.1
OG0004473	XP_003134313.1	XP_040131965.1, XP_040131967.1, XP_005320505.1
OG0004474	XP_003359928.1	XP_005320559.2
OG0004475	XP_001925882.2	XP_040132117.1
OG0004476	XP_013838623.2	XP_021578798.1, XP_040131464.1
OG0004477	XP_003483981.1	XP_005320642.1
OG0004480	XP_020933770.1	XP_040132146.1
OG0004481	NP_001116675.1, XP_005673099.1	XP_021583253.2
OG0004482	NP_001139340.1, XP_020920769.1	XP_040137505.1
OG0004483	XP_020921162.1	XP_005342099.1
OG0004484	XP_020921071.1	XP_040137287.1
OG0004485	NP_001185854.1, XP_020930285.1	XP_013217874.1
OG0004486	XP_003359712.3	XP_005330606.1
OG0004487	XP_005672322.1	XP_040123895.1
OG0004488	XP_020930786.1, XP_020930785.1	XP_021582772.1
OG0004489	NP_001172114.1	XP_005326544.1
OG0004490	XP_001925760.2	XP_021582732.1
OG0004491	XP_013840102.1	XP_040124024.1
OG0004492	XP_020931669.1	XP_005339685.1
OG0004493	XP_020928446.1	XP_040147010.1
OG0004494	XP_013845770.1, XP_013845778.1, XP_013845771.1, XP_013845776.1, XP_005657350.1, XP_013845775.1	XP_021589624.1
OG0004495	XP_020929604.1	XP_021589617.1
OG0004496	XP_001927574.1	XP_005329606.1
OG0004497	XP_001928883.1	XP_005329629.1
