Orthogroup	Sus_scrofa	Loxodonta_africana
OG0003748	XP_003129988.2	XP_003418240.1
OG0003749	XP_003129977.1	XP_023413979.1, XP_003418233.1
OG0003750	XP_013844972.1	XP_003418219.1
OG0003751	XP_005667425.1, NP_001152780.1	XP_003418283.1
OG0003752	XP_003357347.1	XP_010593771.1
OG0003753	XP_020923372.1, XP_005669197.1, XP_013836691.1, XP_005669196.1	XP_023412087.1
OG0003754	NP_001037992.1	XP_023412116.1
OG0003755	XP_020923549.1	XP_023412247.1, XP_023412248.1
OG0003756	XP_020923577.1	XP_023395377.1
OG0003757	XP_013844337.1	XP_023405273.1, XP_010589517.1, XP_003411092.1
OG0003758	XP_020953446.1	XP_003411204.1
OG0003759	XP_020948887.1, NP_001186820.1	XP_023405342.1
OG0003760	XP_003356156.1	XP_023407617.1
OG0003761	XP_005665023.1, NP_001254002.1	XP_023407866.1
OG0003762	XP_020950944.1	XP_023407848.1
OG0003763	XP_020949284.1	XP_023413821.1
OG0003764	XP_005664368.1	XP_010596121.1
OG0003765	XP_020942014.1, XP_020942011.1, XP_020942013.1, XP_020942012.1, XP_020942009.1, XP_020942010.1	XP_003416596.1
OG0003766	XP_013850926.1	XP_003422535.2
OG0003767	XP_020941850.1	XP_023397487.1
OG0003768	NP_001127828.1, XP_020941232.1	XP_010594582.2
OG0003770	XP_020941730.1	XP_023411719.1, XP_023411717.1
OG0003772	XP_020942113.1, XP_020937743.1, XP_020937531.1, XP_020937740.1, XP_020938171.1, XP_020938174.1	XP_003418874.1
OG0003773	XP_003124599.4	XP_003418860.1
OG0003774	XP_003124792.1	XP_003417810.1
OG0003775	XP_020942414.1	XP_010595695.1
OG0003776	XP_003124766.2	XP_010595732.1
OG0003777	XP_003125960.3	XP_010596417.1, XP_003418482.1
OG0003778	XP_005663758.2, XP_001929240.4, XP_013852857.2	XP_023414203.1, XP_003418486.1
OG0003779	XP_003124543.1	XP_023414787.1
OG0003780	XP_003130512.1	XP_023404128.1, XP_023404129.1
OG0003781	XP_020946448.1, XP_001927371.2	XP_003415128.2
OG0003782	NP_001230622.1	XP_003421670.1
OG0003783	XP_003357724.1	XP_010588508.1, XP_003410265.1
OG0003784	NP_001230863.1, XP_020957673.1	XP_003410328.1, XP_010588582.1
OG0003785	XP_003130446.4	XP_003419913.1
OG0003786	XP_005667847.2	XP_023404997.1
OG0003787	XP_005653849.2	XP_010589360.1
OG0003788	XP_013852438.1, XP_001928089.1	XP_023409850.1
OG0003789	XP_020945368.1	XP_003415179.2
OG0003790	XP_020951887.1	XP_010585075.1
OG0003791	XP_003128712.3	XP_003408813.1
OG0003792	NP_001243699.1	XP_023396099.1
OG0003793	XP_013844672.2, XP_020955288.1	XP_003408884.1
OG0003794	NP_001231471.1, XP_020928517.1	XP_023401970.1
OG0003795	XP_013833817.1, NP_001231525.1	XP_003408866.1
OG0003796	XP_003356830.3	XP_010587122.1
OG0003797	XP_020921992.1	XP_023412515.1, XP_023412514.1
OG0003798	NP_001129438.1	XP_023412597.1
OG0003799	XP_005653921.2	XP_003417281.1
OG0003801	XP_020923731.1	XP_023412701.1
OG0003802	XP_020922451.1	XP_010592846.1
OG0003803	NP_001038043.1	XP_010592816.1, XP_003414545.1, XP_010592815.1, XP_023409515.1
OG0003804	XP_020922681.1, XP_003131519.1	XP_003414757.1
OG0003805	NP_001231259.1, XP_020921805.1, XP_020922773.1	XP_023409383.1, XP_010592652.2
OG0003806	NP_001230848.1	XP_010592602.1
OG0003807	XP_020922958.1, XP_020922957.1, XP_020922954.1, XP_020922955.1, XP_020922956.1	XP_023409286.1
OG0003808	XP_003483123.1	XP_003416774.1
OG0003809	XP_003131845.4	XP_023411999.1
OG0003810	NP_001171392.1, XP_020921724.1	XP_003417051.1
OG0003811	XP_020936709.1, XP_020936907.1	XP_003412166.2, XP_023398183.1
OG0003812	XP_020926809.1	XP_023395183.1
OG0003813	XP_005654650.2	XP_023400564.1
OG0003814	XP_020925130.1	XP_023400645.1
OG0003815	XP_001927731.1	XP_023400726.1
OG0003816	XP_003480647.1	XP_010585963.2
OG0003817	XP_001925831.1	XP_003407814.1, XP_010585964.1
OG0003818	NP_001243522.1, XP_013853118.2	XP_023413787.1
OG0003819	XP_020947650.1	XP_023414672.1
OG0003820	XP_020947664.1	XP_023395425.1
OG0003822	XP_013843658.2	XP_023415758.1
OG0003823	XP_020944055.1	XP_023408324.1
OG0003824	XP_013843318.1	XP_023408310.1
OG0003825	XP_020943123.1	XP_023408292.1
OG0003826	XP_013843663.1	XP_023415694.1
OG0003827	XP_020932286.1	XP_003404742.1
OG0003828	NP_001231434.1	XP_010588759.1
OG0003829	XP_020919278.1, XP_020919286.1	XP_023401030.1, XP_003407394.1, XP_023401031.1, XP_023401032.1, XP_010586241.1
OG0003830	XP_001926178.2	XP_023400979.1
OG0003831	XP_003122069.1	XP_003407901.1
OG0003832	XP_003122072.3	XP_003407627.1
OG0003833	NP_999412.1, XP_013849148.1	XP_010586103.1
OG0003834	NP_999550.1, XP_020939044.1	XP_003407574.1
OG0003835	NP_999265.1	XP_023400811.1
OG0003836	XP_020954325.1, XP_020954326.1	XP_003403978.2
OG0003837	XP_013851621.1, XP_003354872.1	XP_003404495.1
OG0003838	XP_005653512.1, NP_001121951.1	XP_003422508.1
OG0003839	XP_020954114.1	XP_003422321.1
OG0003840	XP_005665952.1, NP_001177183.1	XP_003421076.1
OG0003841	XP_020954304.1	XP_003403989.1
OG0003842	XP_001929632.1	XP_010585682.1
OG0003843	XP_003128841.1	XP_003404479.1
OG0003844	XP_020945036.1	XP_003404451.2
OG0003845	XP_003480259.1	XP_003422033.1
OG0003846	XP_020944704.1	XP_003408463.1
OG0003847	NP_001170959.1	XP_003408485.2
OG0003848	NP_001231368.1	XP_010586792.1
OG0003849	XP_020944429.1, XP_020944430.1	XP_023397361.1
OG0003850	XP_003125492.2	XP_010599996.1
OG0003851	XP_003129096.6	XP_023410794.1
OG0003852	XP_013844774.2, NP_001025704.1	XP_003414208.2
OG0003853	XP_020934368.1	XP_023400367.1
OG0003854	XP_020918996.1	XP_023400420.1
OG0003855	XP_003130180.1	XP_010585583.1
OG0003856	XP_003134838.1	XP_010585474.1
OG0003857	XP_013841174.2	XP_003406997.1, XP_023400063.1
OG0003859	XP_020955666.1	XP_023396388.1, XP_010599327.2, XP_003421628.2
OG0003861	XP_020952337.1	XP_003411142.1
OG0003862	XP_020952488.1	XP_010593597.1, XP_010593595.1, XP_010593596.1
OG0003863	NP_001093406.1	XP_003405304.1
OG0003864	XP_020948352.1, XP_020948354.1, XP_020948355.1, XP_020948353.1	XP_023394607.1
OG0003865	XP_020956322.1	XP_003417547.1, XP_010595523.1
OG0003866	XP_013834165.1, XP_013834166.1, XP_020956975.1	XP_010596432.1
OG0003867	NP_001027526.1, XP_005654885.1	XP_003413146.1
OG0003868	XP_005667817.1, NP_001231238.1	XP_003420623.1
OG0003869	XP_003134640.2, XP_005657776.1	XP_010600368.1
OG0003870	XP_003134591.1	XP_023403824.1, XP_010588391.1
OG0003871	XP_020934683.1	XP_003410572.1
OG0003872	XP_020937451.1, XP_020937452.1	XP_023406706.1
OG0003874	XP_005663576.2	XP_003422013.1
OG0003875	XP_005662751.1	XP_023406233.1, XP_023406231.1, XP_023406232.1, XP_003411868.1
OG0003876	XP_020943436.1, XP_020943435.1	XP_003411966.1
OG0003877	XP_020944080.1	XP_010594213.1
OG0003879	XP_020942683.1	XP_023412798.1, XP_010595398.1
OG0003880	XP_020942937.1, XP_020942938.1	XP_023395144.1
OG0003881	XP_003124983.3	XP_003420470.1
OG0003882	XP_020943034.1	XP_003413615.1
OG0003884	XP_013852711.1, XP_001929575.1	XP_003409654.1
OG0003885	XP_020945606.1, XP_020945605.1	XP_023396804.1, XP_003422005.1
OG0003886	XP_013852641.1, NP_001302616.1	XP_023403122.1
OG0003887	XP_013852578.1, NP_001231203.1	XP_023403074.1
OG0003888	XP_020945617.1, XP_020945618.1	XP_003423731.1, XP_003422016.2, XP_023396811.1, XP_023396812.1, XP_023396816.1
OG0003889	XP_003134937.1, XP_020934310.1	XP_010585454.1, XP_010585455.1
OG0003890	XP_020958218.1	XP_023400425.1
OG0003891	XP_013835243.2	XP_010585610.1, XP_010585611.1, XP_010585612.1, XP_003407225.1
OG0003892	NP_999348.1, XP_020957877.1	XP_023400241.1
OG0003893	NP_001231765.1, XP_013849899.1	XP_023406526.1
OG0003894	XP_020940946.1	XP_023406687.1
OG0003895	XP_020938329.1	XP_023397605.1
OG0003896	XP_003122479.2	XP_003419589.1
OG0003897	XP_003353793.1	XP_003419602.1
OG0003898	XP_005654711.1	XP_003419608.1
OG0003899	XP_020938528.1	XP_023415518.1
OG0003900	NP_001001261.1, XP_020940123.1	XP_010597403.1
OG0003901	NP_999199.1	XP_010597404.1
OG0003902	XP_005660855.3	XP_003419695.1, XP_010588872.1
OG0003903	XP_003122688.1	XP_003419415.1
OG0003904	XP_003122718.1	XP_003419547.1
OG0003905	XP_020957215.1	XP_003410494.1
OG0003906	XP_020930170.1, NP_001171993.1	XP_003406077.2
OG0003907	XP_001924723.1	XP_003405902.1
OG0003908	XP_020924078.1, NP_001191992.1	XP_003410011.1
OG0003909	XP_020939951.1, XP_020939950.1	XP_003422590.1
OG0003910	NP_001127821.1, XP_020953798.1	XP_003409984.1
OG0003911	XP_013837468.2, NP_001137190.1	XP_010588219.1
OG0003912	NP_999044.1, XP_020924184.1	XP_023403833.1
OG0003913	XP_020925075.1	XP_003409780.1
OG0003914	XP_020925015.1	XP_010588259.1
OG0003915	XP_020926614.1	XP_010588341.1
OG0003916	XP_005669739.1	XP_023403342.1, XP_003410084.1
OG0003917	XP_013837254.1	XP_023403377.1
OG0003918	NP_001231172.1, XP_020924135.1	XP_003410121.1
OG0003919	XP_020939103.1	XP_023407970.1
OG0003920	XP_005661238.2	XP_003413318.1, XP_023408013.1
OG0003921	XP_020939227.1	XP_023408015.1
OG0003922	XP_020939230.1, XP_020939231.1	XP_010591536.1, XP_003413081.1
OG0003923	XP_020939558.1	XP_010599175.1
OG0003924	XP_020939551.1	XP_023396302.1
OG0003925	XP_020939727.1	XP_023396756.1
OG0003926	XP_003357282.1	XP_003418604.1
OG0003927	XP_013850012.1	XP_003412051.2
OG0003928	XP_013849179.1, XP_020938960.1	XP_023406589.1
OG0003929	NP_001165837.1	XP_003412045.1
OG0003931	XP_020921247.1	XP_023407068.1
OG0003932	XP_003131046.3	XP_003412645.1
OG0003933	XP_001927132.1	XP_003409391.1
OG0003934	XP_020921507.1, XP_013836083.2, XP_020921508.1	XP_003414008.1
OG0003935	XP_003361322.1	XP_003414018.1
OG0003936	XP_013836133.1	XP_003414024.1
OG0003938	XP_020926067.1	XP_023403898.1
OG0003939	XP_003132118.1	XP_023410688.1, XP_003415836.1, XP_010593860.1
OG0003940	NP_001090899.1	XP_003420957.1
OG0003941	XP_005669897.2	XP_023394610.1
OG0003942	XP_020925132.1	XP_010597808.1, XP_010597809.1, XP_003420038.1
OG0003943	XP_013837533.1	XP_023411250.1
OG0003944	XP_013837544.1	XP_003416225.1
OG0003946	XP_020933708.1, XP_020933709.1	XP_003411473.1
OG0003947	XP_020933051.1	XP_023405830.1
OG0003948	XP_001928139.1, XP_001928131.1	XP_023405887.1
OG0003949	XP_003134487.3	XP_003411761.1
OG0003950	XP_020933028.1	XP_003411795.1, XP_023406075.1, XP_023406074.1
OG0003951	XP_013840931.2, NP_001103901.2	XP_023394560.1
OG0003952	XP_005673117.1, NP_001106919.1	XP_023394546.1, XP_023400413.1
OG0003953	XP_020933868.1	XP_023396589.1
OG0003954	NP_001230400.1, XP_005668349.1	XP_023408923.1, XP_003414004.1
OG0003955	NP_001238747.1	XP_003414106.1
OG0003956	XP_020921150.1	XP_023408841.1
OG0003956	XP_020921134.1	XP_010592261.1
OG0003957	NP_001171390.1, XP_020920787.1	XP_003414045.1, XP_010592244.1, XP_023408886.1
OG0003958	XP_020921082.1	XP_023408868.1
OG0003959	NP_001116628.1, XP_020927439.1	XP_023406742.1
OG0003960	NP_001077399.1	XP_023406797.1
OG0003962	XP_005670734.1	XP_010597252.1
OG0003963	XP_013838364.1	XP_003419328.1
OG0003964	XP_020928176.1	XP_003419307.1
OG0003965	NP_001193328.1	XP_023415191.1
OG0003966	XP_005670921.1	XP_003419182.1
OG0003967	XP_001929574.1	XP_003419379.1
OG0003968	NP_998991.1	XP_023404734.1, XP_003410800.1
OG0003969	XP_020946765.1, NP_998923.1	XP_003410832.2
OG0003970	XP_013842866.2	XP_003410698.1
OG0003971	NP_001230244.1	XP_003410704.1
OG0003972	XP_020948039.1, XP_020948037.1, XP_020948036.1, XP_001927646.1, XP_020948038.1	XP_003410727.1
OG0003974	XP_005664218.2	XP_003405782.1
OG0003975	XP_020947327.1, XP_020947328.1	XP_003405498.2
OG0003976	XP_020928682.1	XP_023402944.1
OG0003977	XP_003133159.2	XP_003408971.1
OG0003978	XP_020928679.1	XP_010587574.1
OG0003979	XP_020928339.1	XP_023402980.1
OG0003980	XP_003483589.1	XP_003409220.1
OG0003982	NP_001302583.1	XP_003409155.1
OG0003983	NP_001172070.1, XP_005671605.2	XP_023415616.1
OG0003985	XP_020945077.1	XP_003408360.1, XP_023401455.1
OG0003986	XP_013852217.1	XP_003421123.1
OG0003987	XP_020944959.1	XP_010586622.1
OG0003988	XP_005663101.1	XP_003408385.1
OG0003989	XP_020944113.1, NP_001107747.1	XP_010586635.1
OG0003990	XP_020946278.1	XP_023401599.1
OG0003991	XP_020944729.1, XP_020944731.1, XP_020944730.1	XP_023401665.1
OG0003992	XP_020954988.1	XP_003418679.2
OG0003993	XP_020957035.1, NP_001231351.1	XP_010596651.1
OG0003994	XP_020952213.1	XP_010597995.1
OG0003995	XP_005654509.1	XP_023394844.1
OG0003996	NP_001230291.1, XP_020942510.1	XP_003418453.1
OG0003997	XP_020949832.1	XP_023414083.1
OG0003998	XP_020956372.1	XP_023408629.1
OG0003999	XP_020954671.1	XP_023408716.1
OG0004000	XP_020926552.1	XP_023404236.1
OG0004001	XP_020926704.1	XP_010596971.1
OG0004002	NP_001090965.1	XP_003419083.1
OG0004003	NP_999073.1	XP_010596986.1
OG0004004	XP_020927198.1	XP_023396775.1, XP_003421994.1
OG0004005	XP_020937154.1, XP_020938148.1, XP_020938149.1	XP_023396139.1
OG0004006	XP_020957362.1	XP_003410427.1
OG0004007	XP_013834447.1, XP_003129326.3	XP_023404313.1
OG0004008	XP_020957385.1	XP_003410519.1
OG0004009	NP_999350.1	XP_010588772.1
OG0004010	XP_003129395.1	XP_023409064.1
OG0004011	XP_003129147.1	XP_003414184.2
OG0004012	XP_020926036.1	XP_010591254.1, XP_023407572.1
OG0004013	XP_003361930.1	XP_003413024.1
OG0004014	XP_020925904.1	XP_010591211.1
OG0004015	XP_001926098.2, XP_020925746.1, XP_020925745.1	XP_003412977.1
OG0004016	XP_013837756.2	XP_003412844.1
OG0004017	XP_020932551.1	XP_003408127.1
OG0004018	XP_020932471.1, XP_003361906.3	XP_003408178.2
OG0004019	XP_013840380.2	XP_023401139.1
OG0004020	XP_020932486.1, XP_020932487.1, XP_020932488.1	XP_010586368.1, XP_010586369.1, XP_003408118.1
OG0004021	XP_020932723.1	XP_023397709.1
OG0004022	XP_020925632.1	XP_023407305.1
OG0004023	NP_001229954.1, XP_020924126.1	XP_003412949.1
OG0004024	XP_020925700.1	XP_023407389.1
OG0004025	XP_005671950.2	XP_010601163.1
OG0004026	XP_020931432.1	XP_003405874.1
OG0004027	XP_020931738.1	XP_010601127.1
OG0004028	XP_020931476.1	XP_023398432.1
OG0004029	XP_003359673.3	XP_023398806.1
OG0004030	XP_020930866.1	XP_010600366.1
OG0004031	XP_020932142.1	XP_003405947.1
OG0004032	XP_005667597.1, XP_003357460.1	XP_023404095.1
OG0004033	NP_001123685.1	XP_010593230.1
OG0004034	XP_001928995.1	XP_023409934.1, XP_003415230.1
OG0004035	XP_003481472.2	XP_023409720.1
OG0004037	XP_020935238.1, XP_020935239.1, XP_003360301.1	XP_023397065.1
OG0004039	XP_005673657.1	XP_010596001.1
OG0004040	XP_020935666.1	XP_010595987.1
OG0004041	XP_020936376.1, XP_020936375.1, XP_020936374.1	XP_023407170.1
OG0004042	XP_020935724.1, XP_003360389.1	XP_003412794.1
OG0004043	XP_020935958.1	XP_003412736.2, XP_023407225.1
OG0004044	XP_020936297.1	XP_010590997.1
OG0004045	XP_020935558.1, XP_020935557.1	XP_023394647.1
OG0004046	XP_005674541.2	XP_023409670.1
OG0004047	NP_001172032.1, XP_020935040.1	XP_023395728.1
OG0004048	XP_020935853.1	XP_023395224.1
OG0004049	XP_013841955.1	XP_023396171.1
OG0004050	XP_003125336.2	XP_010590303.1
OG0004051	XP_020940743.1	XP_003418534.1, XP_003422613.1
OG0004052	XP_013840301.1, XP_020932479.1	XP_023401420.1
OG0004053	XP_005665169.1, NP_001009582.1	XP_023410150.1
OG0004054	XP_020923725.1	XP_023412538.1, XP_023412537.1
OG0004055	XP_020940698.1, XP_005660959.1	XP_003421440.3, XP_010599227.1, XP_010601047.2, XP_003421442.1, XP_003421441.1, XP_003421443.1, XP_010599228.1
OG0004063	XP_020956778.1	XP_023405591.1
OG0004064	NP_001005726.1, XP_005659594.1	XP_010596321.1
OG0004065	XP_020927335.1	XP_023410564.1
OG0004066	XP_020941550.1, NP_001171681.1	XP_010590185.1
OG0004067	XP_020940681.1	XP_023406387.1
OG0004068	NP_999229.1, XP_005656702.1	XP_003414924.1
OG0004069	NP_999599.1	XP_023408996.1
OG0004070	NP_001037991.1	XP_003420941.1
OG0004071	NP_999257.2, XP_005660901.2	XP_023415496.1
OG0004072	XP_013833452.1, NP_001106484.1	XP_003404498.1
OG0004073	XP_005665074.1	XP_010591406.1
OG0004074	XP_020935202.1, NP_001012408.1	XP_010598032.1
OG0004076	XP_020922259.1	XP_003407888.1
OG0004077	NP_001002801.1, XP_005667429.1	XP_023414001.1
OG0004078	XP_020935136.1	XP_003414842.1
OG0004079	XP_020937441.1	XP_023406889.1
OG0004080	XP_020939381.1	XP_023407650.1
OG0004081	XP_020938542.1	XP_003419664.1, XP_010597379.1
OG0004082	XP_013833109.1, NP_001116690.1	XP_003422289.1
OG0004083	NP_001116557.1, XP_020953546.1	XP_010598907.1
OG0004084	NP_999224.1, XP_005665416.1	XP_003411267.1, XP_023405214.1
OG0004085	XP_020924187.1, NP_999147.1	XP_003419002.1
OG0004086	XP_005672001.1, NP_999059.1	XP_003405842.1
OG0004087	NP_999035.1	XP_023406050.1, XP_023406052.1
OG0004088	XP_001926839.2	XP_003420347.1
OG0004089	XP_020930520.1	XP_023396086.1
OG0004090	NP_001137175.1	XP_023405961.1
OG0004092	XP_005657206.1	XP_023404200.1, XP_023404199.1, XP_023404201.1
OG0004094	XP_005670842.1, NP_999567.1	XP_003419115.1, XP_023415104.1
OG0004095	XP_020919524.1	XP_010588593.2
OG0004096	XP_020921089.1, XP_020921090.1	XP_023408875.1
OG0004097	NP_001191312.1, XP_020946745.1	XP_003419840.2
OG0004099	XP_003122482.1	XP_003419590.1
OG0004100	XP_020920790.1, NP_001239027.1	XP_023408956.1
OG0004102	XP_003128247.3	XP_023411528.1
OG0004103	NP_001131111.1	XP_003417820.1
OG0004104	NP_001001624.1	XP_010588169.1
OG0004105	XP_005657046.1, NP_001230857.1	XP_003416962.1
OG0004106	XP_003127461.2, XP_020950543.1	XP_003406902.1
OG0004107	NP_001161122.1	XP_003420477.1
OG0004108	XP_020925931.1	XP_003413017.1
OG0004109	NP_001230397.1, XP_005663294.1	XP_023409710.1
OG0004110	XP_013854096.1	XP_010584802.1
OG0004111	XP_020943244.1	XP_023411069.1
OG0004112	XP_020937652.1, XP_020936938.1, XP_020955687.1, XP_013850058.1	XP_003422706.1, XP_023414269.1, XP_003405013.2
OG0004113	NP_001090915.1	XP_023415681.1
OG0004114	XP_013853091.2, XP_020947481.1, XP_020947482.1, XP_020947480.1	XP_023395329.1
OG0004115	XP_003128837.1, XP_001927233.1	XP_010601063.1, XP_023398219.1
OG0004116	XP_003480851.1	XP_003421370.1
OG0004116	XP_003123515.3	XP_003413336.3
OG0004118	XP_003126261.1	XP_003405533.1
OG0004119	XP_020937344.1, XP_020937751.1	XP_003421684.1, XP_003423644.1
OG0004120	NP_001005208.1	XP_003414202.1
OG0004121	NP_001182162.1	XP_023402717.1, XP_003404139.1
OG0004122	XP_020955013.1	XP_023399505.1
OG0004123	XP_020955529.1	XP_003406324.1
OG0004124	XP_003121231.4	XP_023411180.1
OG0004125	XP_005654437.1, NP_001177105.1	XP_023411012.1
OG0004126	XP_005659239.1, NP_001254819.1	XP_023410102.1, XP_003404055.1
OG0004127	XP_020942082.1	XP_003419247.1
OG0004128	XP_020942056.1	XP_023415108.1, XP_023415106.1, XP_023415107.1, XP_003419248.1
OG0004129	XP_020942028.1	XP_023415139.1
OG0004130	XP_013840343.1, NP_001229962.1	XP_003404314.2
OG0004131	XP_003121262.3	XP_003404274.1, XP_010592329.1, XP_010592295.1
OG0004132	XP_013835834.2	XP_023400441.1
OG0004132	XP_020920366.1	XP_010598959.2
OG0004133	XP_020920258.1	XP_003407413.1
OG0004134	XP_020920292.1	XP_023401060.1
OG0004135	XP_003127504.1, XP_013854301.1, XP_005664953.1, XP_020950784.1, XP_020950785.1, XP_013854300.1	XP_003406925.1
OG0004136	XP_005664903.1	XP_023399361.1
OG0004137	NP_998935.1	XP_023398997.1
OG0004138	XP_005664751.1, NP_001230796.1	XP_023399834.1
OG0004139	NP_001231417.1, XP_013854072.1	XP_010584821.1
OG0004140	XP_003123751.1	XP_003408148.1
OG0004141	XP_020950227.1	XP_003406508.2, XP_023398943.1
OG0004142	XP_013844120.1	XP_023398881.1
OG0004143	XP_020950082.1	XP_023398854.1
OG0004144	XP_013853859.1	XP_023395649.1
OG0004145	XP_013853875.1	XP_023397279.1
OG0004146	XP_020952886.1	XP_010598661.1
OG0004147	XP_005664543.1	XP_023395591.1
OG0004148	XP_020952881.1	XP_003420853.2
OG0004148	XP_003355901.2	XP_003420810.1
OG0004149	XP_020949923.1	XP_023411424.1
OG0004150	XP_003127683.1	XP_010591380.1, XP_010591381.1, XP_010591382.1, XP_023407796.1
OG0004151	XP_020950985.1	XP_023408260.1, XP_023407835.1
OG0004152	XP_020919888.1	XP_023404632.1
OG0004153	XP_003130779.1	XP_003410607.1
OG0004154	XP_003357817.2	XP_010589036.1
OG0004155	NP_999190.1, XP_020936487.1	XP_023406136.1
OG0004156	XP_020932768.1, XP_020932767.1	XP_010586460.1
OG0004157	XP_003134056.1	XP_003408111.2
OG0004158	XP_020949893.1	XP_003416392.1, XP_023411323.1
OG0004159	XP_020951510.1	XP_003415525.1
OG0004160	XP_020948857.1, NP_001106157.1	XP_010593367.1
OG0004161	XP_020949255.1, NP_001003924.1	XP_003415281.2
OG0004163	NP_001106915.1	XP_010591354.1
OG0004164	NP_001230780.1	XP_010591356.1
OG0004165	XP_020951089.1, XP_020951088.1	XP_023408244.1
OG0004166	XP_020940813.1	XP_003404780.1
OG0004167	XP_003123827.1	XP_003405028.1
OG0004168	XP_003123808.1	XP_023401370.1
OG0004169	XP_005659845.1, XP_020954130.1	XP_003413845.2
OG0004170	NP_001093168.1	XP_023408831.1
OG0004171	NP_001231457.1, XP_005660085.1	XP_003413943.1
OG0004172	XP_003356708.1	XP_023408804.1
OG0004173	XP_020954552.1, XP_020954548.1, XP_020954549.1, XP_020954546.1, XP_020954551.1, XP_020954547.1	XP_010592097.1
OG0004174	XP_001929114.2	XP_023408756.1
OG0004175	XP_020954523.1, XP_020954522.1, XP_020954526.1, XP_020954524.1	XP_003413908.1
OG0004176	XP_020954517.1	XP_023408603.1
OG0004177	XP_020954505.1	XP_023408734.1
OG0004178	XP_005666561.1	XP_023405501.1
OG0004179	XP_020956768.1	XP_010589719.1
OG0004180	XP_013844437.2	XP_023408731.1
OG0004181	NP_001152776.1, XP_005671070.1	XP_003409326.1
OG0004182	NP_001090957.1	XP_023402750.1
OG0004183	XP_020928600.1, XP_001925277.2	XP_003409336.1
OG0004184	XP_013845865.1	XP_003409086.1
OG0004185	XP_020929982.1	XP_003409106.1
OG0004186	XP_005657688.1	XP_023407240.1, XP_023407248.1, XP_003404710.1
