Orthogroup	Ursus_americanus	Loxodonta_africana
OG0000898	XP_045644929.1	XP_023396503.1, XP_023396501.1, XP_023396499.1, XP_023396500.1, XP_023396502.1
OG0000901	XP_045667379.1	XP_003410903.1
OG0000901	XP_045667238.1, XP_045667378.1	XP_003410904.2, XP_003411016.1
OG0000902	XP_045636638.1	XP_010586162.1
OG0000903	XP_045658520.1	XP_003421056.2
OG0000904	XP_045667783.1	XP_003405734.1
OG0000905	XP_045670942.1	XP_003417150.3
OG0000905	XP_045670896.1	XP_003417149.1
OG0000906	XP_045656710.1	XP_010599111.2
OG0000906	XP_045660881.1, XP_045632501.1	XP_003405547.2
OG0000907	XP_045652604.1, XP_045652611.1, XP_045652603.1, XP_045654241.1, XP_045627180.1, XP_045627198.1	XP_010598293.1
OG0000908	XP_045630555.1, XP_045630554.1	XP_003413126.1
OG0000909	XP_045652986.1, XP_045652983.1, XP_045652984.1, XP_045652987.1	XP_023408842.1
OG0000910	XP_045641475.1	XP_023404230.1
OG0000911	XP_045656242.1	XP_003422086.1, XP_010599682.1, XP_023396921.1, XP_023396922.1, XP_010599681.1, XP_023396920.1
OG0000912	XP_045635443.1	XP_023415755.1, XP_023415682.1, XP_023415683.1, XP_023415754.1
OG0000913	XP_045642958.1	XP_010600588.1
OG0000913	XP_045642959.1	XP_003422907.1, XP_003422909.1, XP_023398016.1, XP_023398021.1, XP_003422906.1, XP_003422908.1, XP_003423167.1
OG0000914	XP_045629772.1	XP_023399396.1
OG0000914	XP_045653263.1	XP_003416960.1
OG0000915	XP_045658987.1, XP_045658986.1	XP_023402532.1, XP_023402530.1, XP_023402531.1
OG0000916	XP_045661378.1	XP_010597141.1, XP_010597142.1
OG0000917	XP_045661419.1	XP_010597164.1
OG0000917	XP_045656668.1	XP_023413743.1
OG0000918	XP_045629850.1	XP_023399897.1
OG0000919	XP_045641691.1	XP_023395667.1, XP_003420877.1, XP_010598620.1
OG0000920	XP_045652855.1	XP_003412629.1
OG0000921	XP_045662808.1, XP_045662809.1	XP_010594362.1, XP_003416339.1
OG0000922	XP_045633940.1	XP_003416016.1
OG0000922	XP_045638171.1	XP_003415519.1
OG0000923	XP_045660601.1	XP_023405632.1
OG0000923	XP_045638636.1	XP_023410204.1
OG0000924	XP_045653466.1	XP_010593773.1
OG0000924	XP_045630630.1	XP_010591396.1
OG0000925	XP_045652331.1, XP_045652334.1, XP_045652333.1, XP_045652335.1	XP_003408164.1
OG0000926	XP_045651389.1	XP_023395460.1
OG0000927	XP_045669101.1	XP_003413949.2
OG0000928	XP_045668748.1	XP_023411113.1
OG0000928	XP_045660876.1	XP_003416920.1
OG0000929	XP_045670929.1, XP_045670930.1, XP_045670931.1	XP_003417074.2
OG0000930	XP_045629869.1	XP_010600128.1, XP_003422553.1, XP_010600126.1
OG0000931	XP_045640770.1, XP_045640769.1, XP_045640771.1, XP_045640772.1	XP_023413178.1
OG0000932	XP_045640449.1	XP_003417849.1
OG0000933	XP_045640114.1, XP_045640113.1	XP_010593303.2
OG0000934	XP_045663817.1, XP_045663818.1	XP_003408583.2
OG0000935	XP_045632135.1	XP_023402367.1
OG0000936	XP_045670091.1	XP_003414332.1
OG0000937	XP_045669735.1, XP_045669737.1, XP_045669736.1	XP_023409386.1
OG0000938	XP_045665285.1, XP_045665280.1, XP_045665271.1	XP_003411480.1
OG0000939	XP_045646874.1, XP_045646878.1, XP_045646877.1, XP_045646873.1, XP_045646875.1, XP_045646879.1	XP_003407773.1
OG0000940	XP_045635748.1, XP_045635749.1	XP_003419813.1
OG0000941	XP_045644150.1, XP_045644151.1, XP_045644152.1	XP_003413711.1, XP_023408498.1, XP_023408500.1, XP_010591938.1, XP_023408501.1, XP_023408499.1
OG0000943	XP_045651431.1, XP_045651429.1	XP_003421077.1
OG0000945	XP_045661675.1	XP_003408218.1, XP_023401728.1, XP_023401729.1
OG0000946	XP_045668143.1, XP_045668139.1, XP_045668135.1, XP_045668144.1, XP_045668142.1, XP_045668138.1, XP_045668137.1, XP_045668136.1	XP_023401764.1, XP_023401763.1
OG0000947	XP_045655631.1	XP_010593626.1, XP_023410458.1, XP_023410459.1
OG0000948	XP_045648373.1, XP_045648374.1	XP_023395332.1
OG0000949	XP_045665100.1	XP_003412005.1
OG0000950	XP_045669546.1, XP_045669544.1, XP_045669545.1, XP_045669543.1	XP_010599613.1, XP_003421999.1, XP_010599612.1
OG0000951	XP_045654986.1, XP_045654985.1, XP_045654984.1	XP_010588839.1
OG0000952	XP_045668380.1, XP_045668381.1, XP_045668379.1	XP_003409998.1
OG0000953	XP_045634670.1	XP_023403892.1
OG0000953	XP_045667178.1	XP_023407364.1
OG0000954	XP_045630580.1, XP_045630579.1	XP_023408173.1, XP_010591634.1, XP_003413409.1, XP_023408174.1
OG0000955	XP_045646740.1, XP_045646739.1	XP_010593697.1, XP_003415694.1
OG0000956	XP_045672205.1, XP_045672203.1, XP_045672204.1, XP_045672202.1, XP_045672201.1	XP_023394665.1
OG0000957	XP_045664552.1	XP_003412359.1
OG0000959	XP_045631268.1, XP_045631271.1	XP_003417931.1
OG0000960	XP_045630832.1	XP_023404757.1
OG0000961	XP_045637185.1	XP_003405375.2
OG0000962	XP_045657025.1	XP_010594849.1
OG0000963	XP_045645019.1	XP_023394620.1
OG0000964	XP_045641622.1	XP_003410384.1
OG0000965	XP_045647583.1	XP_003414134.1, XP_023409034.1, XP_023409033.1, XP_023409032.1
OG0000966	XP_045641094.1	XP_010591245.1
OG0000967	XP_045659855.1	XP_023396650.1, XP_023396651.1, XP_023396649.1, XP_023398478.1, XP_023396652.1
OG0000968	XP_045635358.1	XP_003414876.1, XP_023409693.1
OG0000969	XP_045646456.1, XP_045646454.1, XP_045646455.1, XP_045646453.1	XP_003421281.1
OG0000970	XP_045644765.1	XP_023396166.1, XP_010599076.1
OG0000971	XP_045632337.1	XP_023414924.1, XP_023414946.1, XP_023414923.1, XP_023414926.1, XP_023414925.1
OG0000972	XP_045666329.1, XP_045666328.1	XP_023401925.1
OG0000975	XP_045664509.1	XP_010586290.1
OG0000976	XP_045627690.1	XP_010599666.1
OG0000976	XP_045658948.1	XP_023402549.1
OG0000977	XP_045632404.1	XP_010597265.1
OG0000978	XP_045670227.1, XP_045670229.1, XP_045670228.1	XP_023412635.1
OG0000979	XP_045658488.1	XP_010597195.1
OG0000979	XP_045641889.1	XP_010596797.1
OG0000980	XP_045640853.1, XP_045640850.1, XP_045640851.1, XP_045640852.1	XP_010599300.1, XP_003421623.1
OG0000981	XP_045667165.1	XP_003412833.1
OG0000981	XP_045653305.1	XP_023412181.1
OG0000982	XP_045665807.1	XP_010586598.1
OG0000983	XP_045657062.1	XP_010594750.1, XP_023411877.1, XP_010594756.1, XP_023411869.1, XP_023411876.1
OG0000984	XP_045653448.1	XP_010593020.1
OG0000985	XP_045638537.1	XP_023410188.1, XP_003415479.1
OG0000986	XP_045650338.1	XP_010589785.1
OG0000987	XP_045642805.1	XP_003412282.1, XP_003412281.1, XP_003412280.1, XP_023406378.1
OG0000988	XP_045653511.1	XP_010599719.1, XP_010596249.1, XP_023414013.1, XP_010599953.1
OG0000989	XP_045650159.1, XP_045649922.1	XP_003421207.1, XP_003421208.1, XP_003421206.1, XP_003421205.1
OG0000990	XP_045645439.1, XP_045635350.1, XP_045635349.1	XP_010593007.1
OG0000991	XP_045646216.1, XP_045646215.1	XP_023399502.1, XP_003406300.1
OG0000992	XP_045671169.1	XP_023399931.1
OG0000993	XP_045661508.1	XP_023413249.1
OG0000994	XP_045628439.1	XP_010585814.1, XP_023400514.1
OG0000995	XP_045639403.1, XP_045629861.1, XP_045645029.1, XP_045648558.1	XP_003416581.1
OG0000996	XP_045645322.1, XP_045645323.1, XP_045645324.1	XP_010584907.1
OG0000997	XP_045655880.1, XP_045655879.1, XP_045663049.1	XP_023395625.1
OG0000998	XP_045652078.1	XP_010594428.1, XP_023411431.1
OG0000999	XP_045649891.1, XP_045649888.1, XP_045649890.1, XP_045649889.1, XP_045666405.1	XP_023404685.1, XP_023404686.1, XP_023404684.1, XP_010589032.1, XP_003410630.1
OG0001000	XP_045662816.1	XP_023411331.1
OG0001001	XP_045633223.1, XP_045633225.1, XP_045633224.1	XP_010588082.1
OG0001002	XP_045639604.1	XP_023404916.1
OG0001003	XP_045639346.1	XP_003418640.1, XP_023414333.1, XP_023414334.1, XP_023414332.1
OG0001004	XP_045671208.1, XP_045671206.1, XP_045671204.1, XP_045671207.1, XP_045671205.1	XP_023406396.1
OG0001005	XP_045653771.1	XP_003418248.1
OG0001006	XP_045653708.1	XP_010593756.1
OG0001007	XP_045628668.1	XP_023413800.1
OG0001008	XP_045666193.1	XP_023412427.1
OG0001009	XP_045629735.1, XP_045629733.1, XP_045629734.1, XP_045629732.1	XP_003416599.2
OG0001010	XP_045629860.1, XP_045629858.1	XP_023411738.1
OG0001011	XP_045632423.1	XP_010596738.1, XP_010596741.1, XP_010596740.1, XP_023414592.1, XP_023414591.1, XP_010596739.1
OG0001012	XP_045640620.1	XP_023413065.1
OG0001013	XP_045640750.1	XP_003417832.2
OG0001014	XP_045630992.1	XP_003417356.1
OG0001014	XP_045652730.1	XP_003411077.1
OG0001015	XP_045643439.1, XP_045667405.1	XP_003410873.1
OG0001016	XP_045643763.1	XP_003410329.1
OG0001017	XP_045652769.1	XP_003410982.1, XP_010589371.1
OG0001018	XP_045639806.1	XP_003415130.1, XP_010593051.1
OG0001019	XP_045649828.1, XP_045649829.1	XP_010585149.1, XP_003406838.1, XP_023399747.1, XP_023399748.1
OG0001020	XP_045669817.1	XP_023409201.1
OG0001021	XP_045645760.1	XP_023413600.1
OG0001022	XP_045645543.1	XP_023414609.1
OG0001023	XP_045652459.1	XP_003412208.1
OG0001023	XP_045635579.1	XP_010597580.1
OG0001024	XP_045627716.1	XP_023396912.1
OG0001025	XP_045644020.1, XP_045644024.1, XP_045644021.1, XP_045644022.1, XP_045644026.1, XP_045644025.1, XP_045644023.1	XP_003417644.1
OG0001026	XP_045650696.1	XP_010588364.1
OG0001026	XP_045650693.1, XP_045650694.1, XP_045650695.1	XP_023403301.1
OG0001027	XP_045636594.1	XP_003407356.1
OG0001028	XP_045636552.1, XP_045636551.1	XP_010593781.1, XP_010599954.1, XP_003407661.1
OG0001029	XP_045656768.1, XP_045656742.1, XP_045656751.1, XP_045656760.1	XP_003403951.2, XP_003420425.1
OG0001030	XP_045633430.1	XP_010600475.2
OG0001031	XP_045655799.1	XP_010593568.1
OG0001032	XP_045665165.1	XP_010590288.1, XP_003411984.1, XP_010590289.1, XP_023406297.1
OG0001033	XP_045657457.1	XP_003409629.1
OG0001034	XP_045662415.1	XP_010600834.1
OG0001035	XP_045649407.1, XP_045649410.1, XP_045649408.1	XP_023400291.1, XP_023400292.1, XP_023400290.1, XP_023400294.1, XP_003407251.1, XP_023400293.1
OG0001036	XP_045664657.1, XP_045664656.1	XP_023406681.1
OG0001037	XP_045664163.1	XP_003409812.1
OG0001038	XP_045663236.1, XP_045663237.1	XP_010588061.1
OG0001039	XP_045664425.1	XP_010597743.1, XP_023394505.1, XP_023394504.1
OG0001040	XP_045652910.1	XP_003409677.1
OG0001041	XP_045653014.1, XP_045653012.1, XP_045653013.1	XP_023408911.1, XP_003414000.1
OG0001042	XP_045651858.1	XP_023396073.1, XP_023396075.1, XP_023396071.1, XP_023396076.1, XP_023396072.1, XP_023396074.1
OG0001043	XP_045647474.1, XP_045647476.1, XP_045647472.1, XP_045647475.1, XP_045647473.1	XP_023415204.1
OG0001044	XP_045637373.1	XP_023410353.1
OG0001045	XP_045656949.1, XP_045656948.1, XP_045656950.1	XP_003405074.1
OG0001046	XP_045665995.1, XP_045665999.1, XP_045665998.1, XP_045665997.1	XP_023402908.1, XP_010599930.1
OG0001047	XP_045665472.1, XP_045665473.1	XP_003419759.1
OG0001048	XP_045662022.1	XP_023401587.1, XP_003408410.2, XP_023401590.1, XP_023401588.1, XP_023401589.1, XP_023401586.1, XP_023401591.1
OG0001049	XP_045651246.1	XP_010592025.1
OG0001050	XP_045649039.1	XP_003414178.1
OG0001050	XP_045644433.1	XP_010599419.2
OG0001051	XP_045632570.1	XP_023407282.1, XP_010591109.1, XP_023407283.1, XP_003412928.1
OG0001052	XP_045656581.1, XP_045656580.1	XP_023396013.1, XP_023396014.1, XP_003421183.1, XP_023396012.1, XP_003421182.1
OG0001053	XP_045659859.1	XP_003421861.1
OG0001053	XP_045659879.1, XP_045659878.1, XP_045659877.1	XP_003421860.1
OG0001054	XP_045662234.1, XP_045662236.1, XP_045662235.1	XP_010584679.2
OG0001055	XP_045646827.1	XP_023413613.1
OG0001060	XP_045656714.1, XP_045656719.1, XP_045656718.1, XP_045656713.1	XP_010599119.1, XP_010599077.1, XP_010595677.1, XP_010595715.2, XP_003422890.1, XP_003405534.2, XP_010595704.1, XP_010595723.1
OG0001061	XP_045647479.1	XP_023415269.1
OG0001061	XP_045647481.1	XP_010597281.1
OG0001062	XP_045648493.1	XP_023394940.1
OG0001062	XP_045640459.1	XP_003417850.1
OG0001064	XP_045672234.1	XP_010597943.1
OG0001064	XP_045672292.1, XP_045672232.1	XP_003420132.1
OG0001065	XP_045636812.1	XP_003407756.1
OG0001066	XP_045628349.1	XP_023411830.1, XP_023398012.1
OG0001067	XP_045669517.1	XP_023398920.1
OG0001067	XP_045668903.1	XP_010585209.1
OG0001068	XP_045652145.1, XP_045652151.1, XP_045652147.1, XP_045652148.1, XP_045652150.1, XP_045652149.1	XP_023411394.1
OG0001069	XP_045644092.1	XP_023404669.1
OG0001070	XP_045665752.1	XP_003408136.1
OG0001071	XP_045637958.1, XP_045637956.1, XP_045637959.1, XP_045637957.1	XP_023410172.1, XP_023410171.1, XP_023410173.1
OG0001072	XP_045651268.1	XP_010598510.2
OG0001075	XP_045655188.1	XP_003410521.3
OG0001075	XP_045639387.1	XP_003409359.1
OG0001076	XP_045665937.1	XP_023402970.1
OG0001077	XP_045660830.1	XP_023411910.1
OG0001078	XP_045653196.1	XP_023412228.1
OG0001079	XP_045659372.1, XP_045659370.1, XP_045659369.1, XP_045659371.1	XP_003413269.2
OG0001080	XP_045669241.1, XP_045669242.1	XP_003416541.1
OG0001080	XP_045635439.1	XP_003419815.1
OG0001081	XP_045641882.1	XP_023414675.1
OG0001081	XP_045641881.1	XP_003418886.1
OG0001082	XP_045640591.1	XP_023413154.1
OG0001082	XP_045635640.1	XP_003419786.1
OG0001083	XP_045644719.1, XP_045640726.1	XP_003417823.1
OG0001084	XP_045652487.1	XP_003411071.1
OG0001085	XP_045640162.1	XP_003414992.1
OG0001085	XP_045651690.1	XP_003416492.1
OG0001086	XP_045645983.1	XP_003406353.1
OG0001087	XP_045658621.1	XP_010598843.1
OG0001087	XP_045667542.1	XP_010594498.2
OG0001088	XP_045663918.1	XP_003408778.1
OG0001089	XP_045633117.1, XP_045633116.1	XP_010587157.1, XP_023402358.1
OG0001090	XP_045670518.1	XP_003417311.1
OG0001091	XP_045651697.1	XP_003422258.1
OG0001091	XP_045627020.1	XP_003407463.2
OG0001092	XP_045627017.1	XP_003407765.1
OG0001093	XP_045645838.1, XP_045645837.1	XP_023413325.1
OG0001094	XP_045635946.1, XP_045635947.1	XP_023394865.1, XP_003405354.2, XP_023394863.1, XP_023394869.1
OG0001095	XP_045627730.1	XP_003413668.1
OG0001095	XP_045627733.1	XP_003413666.2
OG0001096	XP_045627599.1, XP_045627602.1, XP_045627600.1, XP_045627601.1	XP_003413661.1
OG0001097	XP_045627732.1	XP_023408319.1, XP_003413644.1, XP_023408320.1, XP_023408318.1
OG0001098	XP_045647147.1, XP_045647053.1	XP_023401087.1, XP_003407553.1, XP_003407551.1
OG0001099	XP_045647007.1, XP_045647009.1, XP_045647008.1, XP_045647006.1	XP_023400759.1
OG0001100	XP_045651615.1, XP_045651612.1, XP_045651614.1, XP_045651613.1	XP_003422324.1
OG0001101	XP_045632973.1, XP_045632974.1, XP_045632976.1, XP_045632977.1, XP_045632975.1	XP_010586146.1
OG0001102	XP_045662999.1, XP_045663001.1, XP_045663000.1, XP_045662998.1	XP_003404385.1, XP_023399506.1
OG0001103	XP_045648943.1, XP_045648930.1, XP_045645514.1	XP_010592443.1, XP_003414200.2
OG0001104	XP_045649318.1	XP_003407220.1
OG0001104	XP_045663203.1	XP_023403418.1
OG0001105	XP_045648910.1	XP_003407091.1, XP_023400088.1
OG0001106	XP_045648854.1	XP_003406965.1, XP_023400076.1
OG0001107	XP_045635099.1, XP_045635100.1, XP_045635098.1, XP_045635097.1, XP_045635101.1, XP_045635102.1, XP_045635103.1	XP_023406832.1, XP_010590717.1, XP_003412544.1, XP_023406833.1
OG0001108	XP_045635281.1	XP_023406887.1, XP_003412590.1
OG0001109	XP_045665148.1	XP_010590292.1
OG0001110	XP_045644360.1	XP_003413622.1
OG0001111	XP_045642707.1	XP_003422817.1
OG0001111	XP_045632391.1	XP_003419337.1
OG0001112	XP_045642640.1	XP_023396330.1
OG0001112	XP_045642465.1	XP_003421379.1
OG0001113	XP_045631458.1, XP_045631457.1, XP_045631456.1	XP_023415371.1
OG0001114	XP_045642748.1	XP_003419545.1
OG0001114	XP_045635113.1	XP_023396178.1
OG0001115	XP_045645434.1, XP_045645460.1	XP_023409586.1, XP_023396925.1
OG0001116	XP_045667947.1	XP_023408093.1
OG0001117	XP_045630280.1, XP_045630281.1, XP_045630279.1	XP_003413141.1, XP_010591659.1
OG0001118	XP_045642735.1, XP_045642736.1	XP_023415547.1, XP_023415481.1
OG0001119	XP_045646753.1, XP_045646754.1, XP_045646755.1, XP_045646757.1, XP_045646751.1	XP_010593703.1
OG0001120	XP_045664634.1	XP_003412363.1, XP_010590482.1
OG0001121	XP_045652818.1, XP_045652820.1, XP_045652817.1	XP_003412675.2
OG0001122	XP_045652795.1, XP_045652798.1, XP_045652797.1, XP_045652796.1	XP_023407106.1, XP_023407105.1, XP_023407104.1, XP_010590934.1, XP_023407103.1, XP_003412672.1
OG0001123	XP_045654311.1, XP_045654310.1, XP_045654312.1, XP_045654309.1, XP_045654308.1	XP_023403585.1
OG0001124	XP_045647761.1	XP_003420036.2
OG0001125	XP_045668999.1, XP_045669013.1, XP_045669022.1, XP_045669007.1	XP_003416213.1
OG0001127	XP_045652976.1, XP_045652980.1, XP_045652977.1, XP_045652981.1, XP_045652979.1, XP_045652978.1	XP_010592290.1, XP_010592292.1, XP_010592291.1, XP_003414006.1
OG0001128	XP_045650080.1, XP_045650079.1, XP_045650078.1, XP_045650081.1, XP_045650077.1	XP_023413523.1, XP_003417961.1
OG0001129	XP_045650015.1, XP_045650012.1, XP_045650014.1, XP_045650016.1	XP_003417950.1
OG0001130	XP_045640472.1	XP_003409235.1
OG0001131	XP_045662037.1	XP_010586665.1, XP_003408406.1
OG0001133	XP_045651181.1, XP_045651183.1, XP_045651182.1, XP_045651184.1	XP_010592182.1
OG0001134	XP_045645804.1	XP_010592480.1
OG0001135	XP_045636153.1, XP_045636146.1	XP_003405848.1
OG0001136	XP_045635659.1	XP_023398615.1, XP_023398821.1
OG0001137	XP_045640330.1, XP_045640332.1, XP_045640333.1	XP_003415059.1
OG0001138	XP_045659994.1	XP_010593019.1, XP_023409577.1
OG0001139	XP_045667618.1	XP_003417909.1
OG0001139	XP_045646667.1	XP_010599382.1
OG0001141	XP_045672086.1	XP_003421888.1, XP_010599498.1, XP_003421895.1, XP_003421890.1, XP_003421852.1
OG0001144	XP_045636463.1	XP_023401041.1, XP_023401042.1, XP_010586252.1, XP_023401040.1
OG0001145	XP_045662284.1	XP_010598652.1, XP_023395696.1
OG0001147	XP_045634569.1	XP_003409939.1
OG0001148	XP_045668619.1, XP_045668609.1	XP_023411183.1
OG0001149	XP_045661488.1, XP_045661493.1, XP_045661489.1, XP_045661487.1, XP_045661494.1, XP_045661491.1, XP_045661490.1, XP_045661492.1	XP_003404054.1, XP_023412164.1, XP_003404056.1
OG0001150	XP_045651516.1	XP_003421098.1
OG0001151	XP_045637335.1, XP_045637408.1	XP_003405679.1
OG0001152	XP_045636622.1	XP_003407378.1
OG0001152	XP_045636481.1, XP_045636482.1	XP_010586196.1
OG0001153	XP_045664096.1	XP_003410030.1
OG0001154	XP_045642935.1	XP_023397895.1, XP_003423056.1, XP_003423187.1, XP_003423186.1
OG0001154	XP_045642951.1	XP_023398089.1
OG0001154	XP_045642952.1	XP_010600412.1
OG0001155	XP_045638830.1, XP_045644395.1, XP_045638834.1, XP_045644399.1, XP_045644397.1, XP_045671361.1, XP_045644400.1, XP_045644398.1, XP_045671364.1, XP_045671362.1, XP_045671363.1	XP_003421533.1, XP_003421536.1, XP_003421535.1, XP_003421534.1
OG0001156	XP_045653502.1, XP_045653503.1, XP_045653572.1, XP_045653573.1	XP_003418264.1, XP_023414005.1, XP_003418265.1, XP_003418336.1
OG0001158	XP_045640611.1	XP_003415010.1, XP_010593320.1, XP_003415012.1, XP_023409736.1
OG0001158	XP_045640231.1	XP_003415013.1
OG0001159	XP_045666072.1	XP_003403973.1
OG0001160	XP_045661247.1	XP_010585771.1, XP_010585807.1
OG0001161	XP_045636859.1, XP_045636860.1, XP_045636856.1, XP_045636858.1, XP_045636861.1	XP_023400478.1
OG0001162	XP_045628494.1, XP_045628496.1, XP_045628495.1	XP_003420480.1, XP_023403306.1
OG0001163	XP_045645212.1	XP_023399362.1, XP_003406919.1
OG0001164	XP_045664432.1, XP_045664507.1	XP_010584761.2
OG0001165	XP_045641069.1, XP_045641078.1	XP_023395686.1, XP_010598646.1, XP_023395683.1, XP_023395685.1, XP_023395684.1
OG0001166	XP_045652133.1	XP_010594402.1, XP_023411403.1
OG0001167	XP_045631299.1	XP_010588960.1
OG0001168	XP_045638364.1, XP_045638365.1, XP_045638367.1, XP_045638366.1	XP_023410192.1, XP_023410191.1, XP_023410189.1, XP_003415484.1
OG0001169	XP_045632817.1, XP_045632818.1, XP_045632819.1, XP_045632820.1	XP_003413215.1
OG0001170	XP_045633033.1	XP_023405440.1
OG0001171	XP_045658315.1	XP_010587425.2, XP_010587426.2
OG0001172	XP_045653513.1	XP_010599721.1, XP_003418270.1
OG0001172	XP_045653514.1	XP_003418347.1, XP_003422119.1, XP_003422118.1, XP_003418346.1
OG0001173	XP_045634218.1	XP_003420637.1
OG0001174	XP_045634213.1, XP_045634214.1, XP_045634212.1, XP_045634217.1, XP_045634215.1	XP_010598532.1
OG0001175	XP_045666232.1	XP_023412449.1
OG0001176	XP_045666236.1, XP_045666237.1	XP_023412432.1, XP_003417203.1
OG0001177	XP_045629828.1	XP_023398497.1, XP_023411820.1, XP_023398547.1, XP_023398496.1
OG0001178	XP_045627501.1	XP_023414499.1, XP_023414498.1, XP_003418727.1
OG0001179	XP_045670581.1	XP_023412509.1
OG0001179	XP_045669308.1	XP_023411699.1
OG0001180	XP_045669277.1	XP_023411667.1
OG0001181	XP_045657527.1	XP_010587845.1
OG0001181	XP_045649342.1, XP_045649345.1, XP_045649346.1, XP_045649344.1	XP_003407227.1
OG0001182	XP_045657852.1	XP_010589455.1
OG0001183	XP_045643403.1	XP_003414891.1
OG0001184	XP_045643436.1	XP_023404161.1
OG0001184	XP_045643739.1	XP_023404158.1
OG0001185	XP_045667435.1, XP_045667434.1, XP_045667436.1	XP_023404958.1
OG0001186	XP_045653684.1, XP_045653692.1	XP_003415104.1, XP_010593276.1, XP_010593278.1
OG0001187	XP_045656849.1	XP_010595471.2
OG0001188	XP_045658636.1, XP_045658637.1, XP_045658635.1, XP_045658638.1	XP_010598840.1
OG0001189	XP_045664660.1	XP_003412307.1
OG0001190	XP_045629443.1, XP_045629440.1, XP_045629442.1	XP_023409275.1, XP_010592570.1, XP_010592569.1, XP_003414617.1
OG0001191	XP_045626979.1	XP_023398104.1
OG0001192	XP_045635452.1	XP_010597598.1, XP_010597599.1, XP_010597597.1
