Orthogroup	Ursus_americanus	Microcebus_murinus
OG0001576	XP_045648675.1	XP_012644560.1
OG0001577	XP_045656271.1	XP_020143958.1
OG0001577	XP_045648909.1	XP_012591349.1
OG0001578	XP_045655765.1, XP_045655764.1	XP_020145575.1, XP_020145570.1, XP_020145569.1, XP_020145572.1
OG0001579	XP_045635785.1, XP_045635787.1, XP_045635786.1	XP_012628125.1, XP_012628126.1, XP_012628121.1, XP_012628123.1
OG0001580	XP_045648396.1	XP_012623545.1
OG0001581	XP_045648569.1	XP_012600163.1, XP_012600162.1, XP_012600164.1, XP_012600165.1
OG0001582	XP_045648336.1, XP_045648334.1, XP_045648337.1, XP_045648333.1, XP_045648335.1	XP_012641514.1
OG0001583	XP_045648187.1	XP_012641718.1
OG0001584	XP_045665031.1, XP_045665034.1, XP_045665032.1, XP_045665033.1, XP_045665030.1	XP_012643887.1
OG0001585	XP_045641712.1	XP_012640334.1, XP_012640336.1, XP_012640335.1
OG0001586	XP_045665126.1, XP_045665128.1, XP_045665127.1, XP_045665125.1	XP_012643753.1
OG0001587	XP_045646539.1, XP_045646538.1, XP_045646537.1	XP_012622988.1
OG0001588	XP_045649752.1, XP_045649750.1	XP_012633809.1
OG0001589	XP_045626787.1	XP_012625049.1
OG0001590	XP_045664446.1	XP_012594193.1
OG0001591	XP_045664469.1	XP_020142108.1, XP_012595346.1, XP_012595345.1, XP_012595343.1, XP_012595344.1
OG0001592	XP_045664535.1, XP_045664534.1	XP_012613602.1, XP_012613603.1, XP_012613605.1, XP_012613604.1, XP_012613600.1, XP_012613601.1
OG0001593	XP_045642670.1	XP_012605364.1
OG0001594	XP_045631662.1	XP_012613147.1
OG0001594	XP_045647160.1	XP_012612011.1
OG0001595	XP_045664036.1	XP_020140426.1
OG0001596	XP_045656078.1, XP_045656079.1	XP_012601149.1, XP_012601148.1
OG0001597	XP_045664394.1, XP_045664395.1	XP_012603969.1, XP_012603972.1, XP_012603971.1, XP_012603970.1, XP_012603967.1
OG0001598	XP_045646728.1, XP_045646729.1, XP_045646726.1, XP_045646727.1	XP_012595104.1
OG0001599	XP_045638700.1	XP_012600600.1
OG0001600	XP_045664542.1	XP_012603078.1, XP_012603062.1, XP_012603069.1
OG0001601	XP_045628932.1	XP_012621010.1
OG0001602	XP_045628910.1, XP_045628909.1	XP_012620981.1
OG0001603	XP_045654161.1	XP_012597626.1, XP_012597627.1, XP_012597625.1
OG0001604	XP_045630436.1	XP_020136463.1
OG0001605	XP_045669044.1	XP_012617863.1
OG0001606	XP_045665442.1	XP_020137347.1, XP_020137485.1
OG0001607	XP_045664946.1	XP_012636274.1
OG0001608	XP_045661744.1	XP_012610359.1
OG0001609	XP_045660545.1, XP_045660543.1	XP_012610494.1
OG0001610	XP_045660734.1	XP_012598448.1
OG0001610	XP_045663963.1	XP_020145615.1
OG0001611	XP_045664414.1	XP_012621571.1
OG0001612	XP_045666727.1	XP_012610466.1
OG0001613	XP_045655385.1, XP_045655384.1	XP_012626132.2
OG0001614	XP_045650152.1	XP_012647022.1
OG0001615	XP_045647524.1	XP_012612123.1
OG0001616	XP_045647454.1, XP_045647453.1	XP_012612035.1
OG0001617	XP_045637312.1	XP_012615950.1
OG0001618	XP_045637238.1	XP_020143236.1
OG0001619	XP_045667853.1	XP_012595004.1
OG0001620	XP_045657165.1, XP_045657166.1	XP_012607131.1, XP_012607195.1, XP_012607268.1
OG0001621	XP_045657056.1	XP_012617211.1
OG0001622	XP_045665901.1	XP_012600086.1
OG0001623	XP_045665975.1, XP_045665973.1, XP_045665974.1	XP_020136026.1, XP_012634399.2
OG0001624	XP_045645917.1	XP_020139886.1
OG0001624	XP_045646418.1	XP_012612396.1, XP_012592107.1
OG0001625	XP_045632588.1, XP_045632591.1, XP_045632592.1, XP_045632587.1, XP_045632589.1	XP_020142179.1
OG0001626	XP_045668640.1, XP_045668641.1	XP_012635696.1
OG0001627	XP_045667494.1, XP_045667486.1, XP_045667508.1, XP_045667479.1, XP_045667471.1	XP_012638220.1
OG0001628	XP_045662199.1	XP_020143898.1
OG0001629	XP_045662373.1	XP_012594537.1
OG0001630	XP_045662487.1, XP_045662488.1	XP_012594408.1
OG0001631	XP_045633506.1, XP_045633508.1, XP_045633505.1, XP_045633507.1	XP_020143783.1
OG0001632	XP_045646412.1	XP_012640301.1, XP_012640302.1
OG0001633	XP_045644745.1, XP_045644748.1	XP_012603844.1
OG0001634	XP_045646441.1	XP_012635462.1
OG0001636	XP_045632728.1, XP_045632729.1, XP_045632722.1	XP_012602981.1, XP_012602982.1, XP_012602983.1
OG0001637	XP_045654577.1, XP_045646670.1	XP_012612737.1
OG0001638	XP_045642458.1	XP_012602112.2, XP_012602127.1
OG0001639	XP_045646617.1	XP_012646738.1
OG0001639	XP_045646618.1	XP_012646742.1
OG0001640	XP_045650345.1, XP_045650335.1, XP_045650353.1	XP_012628475.1, XP_012628474.1, XP_012628476.1, XP_020137386.1
OG0001643	XP_045642485.1	XP_012612462.1, XP_012612463.1
OG0001645	XP_045630751.1	XP_012638883.1
OG0001645	XP_045671284.1	XP_020139299.1
OG0001646	XP_045656691.1	XP_012620196.1
OG0001647	XP_045656019.1	XP_012624800.1
OG0001647	XP_045637021.1	XP_012615222.1
OG0001648	XP_045655988.1, XP_045655982.1	XP_012591952.1, XP_012591954.1
OG0001649	XP_045630259.1, XP_045630258.1	XP_020139573.1, XP_012646117.1
OG0001649	XP_045630338.1	XP_012646121.1
OG0001650	XP_045658983.1	XP_012625843.1
OG0001650	XP_045647499.1	XP_020138605.1
OG0001651	XP_045641426.1	XP_012619905.1
OG0001652	XP_045635408.1	XP_012642601.1
OG0001653	XP_045626677.1	XP_012599454.1
OG0001653	XP_045631105.1	XP_012609624.2
OG0001654	XP_045668462.1, XP_045668461.1, XP_045668464.1, XP_045668465.1, XP_045668460.1, XP_045668463.1, XP_045668466.1	XP_012635957.1, XP_012635959.1
OG0001655	XP_045640731.1	XP_012599002.1, XP_012598985.1
OG0001656	XP_045627372.1	XP_012593047.1
OG0001657	XP_045649582.1	XP_012623669.1
OG0001657	XP_045649640.1	XP_012623659.1
OG0001658	XP_045661829.1	XP_012616661.2, XP_020137546.1
OG0001659	XP_045644340.1	XP_020139662.1, XP_012621166.1, XP_012621167.1
OG0001660	XP_045635168.1	XP_020138768.1
OG0001660	XP_045631924.1	XP_012640313.1, XP_020138760.1
OG0001661	XP_045637572.1	XP_012621224.1
OG0001661	XP_045637571.1	XP_012621230.1
OG0001662	XP_045640525.1, XP_045640409.1	XP_012593222.2, XP_012593221.2, XP_012598754.2
OG0001663	XP_045628354.1	XP_020144887.1
OG0001664	XP_045649564.1	XP_012623594.1
OG0001664	XP_045649570.1	XP_020145275.1
OG0001665	XP_045642883.1	XP_012643315.1
OG0001666	XP_045642460.1	XP_012602114.1
OG0001666	XP_045642976.1	XP_012602143.1
OG0001667	XP_045632222.1, XP_045632224.1, XP_045632227.1, XP_045632225.1, XP_045632226.1, XP_045632223.1	XP_012617365.1
OG0001668	XP_045661232.1	XP_020142843.1
OG0001669	XP_045661303.1	XP_012596380.1
OG0001670	XP_045634324.1	XP_012626496.1
OG0001671	XP_045629210.1, XP_045629219.1	XP_012607854.1
OG0001672	XP_045629114.1, XP_045629105.1, XP_045629096.1, XP_045629123.1, XP_045629085.1	XP_020139175.1
OG0001673	XP_045631058.1	XP_012641000.1
OG0001673	XP_045646835.1, XP_045646831.1, XP_045646836.1, XP_045646834.1, XP_045646833.1, XP_045646832.1	XP_012593484.1
OG0001674	XP_045632952.1	XP_012628706.1, XP_012628707.1
OG0001675	XP_045630398.1, XP_045630649.1, XP_045630480.1, XP_045630564.1	XP_012616701.1, XP_012616697.1, XP_012616698.1, XP_012616699.1, XP_012616700.1
OG0001676	XP_045632482.1	XP_012613903.1
OG0001677	XP_045641601.1, XP_045641609.1	XP_012630102.1, XP_012630101.1, XP_012630099.1, XP_012630100.1
OG0001678	XP_045638251.1	XP_020145720.1, XP_012620878.2
OG0001679	XP_045652407.1	XP_020145763.1, XP_012629346.1
OG0001680	XP_045647146.1, XP_045665513.1, XP_045650748.1	XP_012617540.1
OG0001681	XP_045672296.1, XP_045672297.1, XP_045672298.1	XP_020141900.1
OG0001682	XP_045647961.1	XP_020139248.1
OG0001682	XP_045665443.1	XP_012636862.1
OG0001683	XP_045647926.1	XP_012610936.1
OG0001684	XP_045654041.1, XP_045654042.1	XP_012627800.1
OG0001685	XP_045654038.1, XP_045654039.1	XP_020142390.1
OG0001686	XP_045653855.1	XP_012629071.1
OG0001687	XP_045657325.1	XP_012622671.1, XP_012622670.1, XP_012622676.1, XP_012622680.1, XP_012622681.1, XP_012622679.1, XP_012622673.1, XP_012622678.1, XP_012622677.1, XP_012622675.1, XP_012622674.1
OG0001688	XP_045655455.1, XP_045655456.1	XP_012631763.1
OG0001689	XP_045655464.1	XP_012631741.1
OG0001689	XP_045637089.1	XP_020143220.1
OG0001690	XP_045632788.1	XP_012646888.2, XP_012646886.2, XP_012646887.2
OG0001691	XP_045670997.1, XP_045670998.1, XP_045670999.1	XP_012598070.1, XP_012598069.1, XP_012598068.1
OG0001692	XP_045670989.1, XP_045670992.1, XP_045670988.1, XP_045670990.1	XP_012598064.1, XP_012598061.1, XP_012598062.1, XP_012598063.1, XP_020138149.1, XP_012598060.1
OG0001693	XP_045653114.1	XP_012616494.1
OG0001694	XP_045657589.1	XP_020139027.1
OG0001695	XP_045642061.1	XP_020137243.1
OG0001695	XP_045629557.1	XP_012645656.1
OG0001696	XP_045642135.1	XP_012597709.1
OG0001697	XP_045642171.1	XP_012597650.1
OG0001698	XP_045629800.1	XP_012614729.1
OG0001698	XP_045655849.1	XP_012640202.1
OG0001699	XP_045669334.1	XP_012614314.1
OG0001700	XP_045671773.1	XP_012646507.1
OG0001700	XP_045669235.1	XP_012614616.2
OG0001701	XP_045669198.1	XP_012614425.1, XP_012614424.1, XP_012614423.1
OG0001702	XP_045649865.1	XP_012611296.1
OG0001702	XP_045639797.1	XP_012639940.1
OG0001703	XP_045669888.1	XP_012634192.1
OG0001703	XP_045640732.1	XP_012599331.1
OG0001704	XP_045657868.1	XP_012603023.1
OG0001705	XP_045633854.1	XP_012597593.1, XP_012597592.1, XP_012597590.1
OG0001706	XP_045664083.1	XP_012616614.2
OG0001707	XP_045643748.1	XP_012614220.1
OG0001708	XP_045653396.1	XP_012639326.1
OG0001709	XP_045640446.1, XP_045640448.1, XP_045640447.1	XP_012646692.1
OG0001710	XP_045645937.1	XP_012645761.1
OG0001711	XP_045633808.1	XP_012597569.1
OG0001712	XP_045666380.1, XP_045666379.1	XP_012613485.1, XP_012607633.1
OG0001713	XP_045655252.1	XP_012601926.1, XP_012601928.1, XP_012601927.1
OG0001714	XP_045630950.1, XP_045630953.1, XP_045630952.1	XP_012644879.1, XP_012644883.1, XP_012644882.1, XP_012644880.1, XP_012644884.1, XP_012644881.1
OG0001715	XP_045670547.1, XP_045670549.1, XP_045670548.1	XP_020136438.1
OG0001716	XP_045669911.1	XP_012634222.1
OG0001716	XP_045634241.1	XP_012603388.2
OG0001717	XP_045670406.1	XP_012611614.1
OG0001718	XP_045670044.1	XP_012642233.1, XP_012642237.1, XP_012642231.1, XP_012642234.1, XP_012642236.1, XP_012642232.1
OG0001719	XP_045670281.1	XP_012642175.1
OG0001720	XP_045629639.1	XP_012644057.1
OG0001721	XP_045659639.1	XP_020145178.1
OG0001721	XP_045667903.1	XP_020139386.1
OG0001722	XP_045635775.1	XP_012597177.1
OG0001723	XP_045635630.1	XP_020145567.1
OG0001724	XP_045627706.1	XP_012598305.1
OG0001725	XP_045627566.1	XP_012593095.1, XP_012593091.1, XP_012593094.1, XP_012593092.1, XP_012593093.1
OG0001726	XP_045643914.1	XP_020144162.1
OG0001727	XP_045643996.1, XP_045643997.1, XP_045643998.1, XP_045643995.1, XP_045643999.1	XP_012620286.1
OG0001728	XP_045647900.1, XP_045667613.1	XP_020135878.1
OG0001729	XP_045650674.1, XP_045650675.1	XP_012617612.1
OG0001730	XP_045651610.1	XP_012596458.1
OG0001731	XP_045658295.1, XP_045658313.1, XP_045658303.1	XP_012616332.1, XP_012616338.1, XP_012616337.1, XP_012616336.1, XP_012616333.1, XP_012616335.1
OG0001732	XP_045662933.1	XP_012608620.1
OG0001733	XP_045626540.1, XP_045626541.1	XP_012638004.1, XP_012638005.1, XP_012638002.1, XP_012638003.1
OG0001735	XP_045660668.1	XP_012635930.1
OG0001735	XP_045661833.1	XP_012617458.1
OG0001737	XP_045633195.1, XP_045633194.1, XP_045633197.1	XP_020144329.1
OG0001738	XP_045644446.1	XP_012611547.1
OG0001738	XP_045671995.1	XP_012617224.1
OG0001739	XP_045671837.1	XP_012613695.1, XP_020140887.1
OG0001740	XP_045649073.1	XP_012597417.1
OG0001741	XP_045648862.1	XP_012634459.1
OG0001742	XP_045648709.1	XP_020145338.1
OG0001743	XP_045627866.1, XP_045627860.1	XP_020135808.1
OG0001744	XP_045640873.1	XP_012608275.1, XP_020141491.1, XP_020141489.1, XP_012608267.1, XP_020141492.1, XP_012608271.1, XP_020141488.1, XP_012608270.1, XP_020141493.1, XP_012608272.1, XP_020141490.1, XP_012608274.1
OG0001746	XP_045648416.1	XP_012623532.1
OG0001746	XP_045648410.1	XP_012623534.1
OG0001747	XP_045649490.1, XP_045649489.1	XP_012596955.1, XP_012596952.1, XP_012596953.1, XP_012596954.1
OG0001748	XP_045641803.1	XP_012599169.1
OG0001749	XP_045663064.1, XP_045663065.1, XP_045663062.1, XP_045663063.1	XP_012631960.1
OG0001750	XP_045669405.1	XP_012643164.1
OG0001751	XP_045664990.1, XP_045664991.1	XP_012643939.1
OG0001752	XP_045646527.1, XP_045646525.1	XP_012623006.1
OG0001753	XP_045649433.1	XP_020145353.1
OG0001754	XP_045664732.1	XP_012645969.1
OG0001755	XP_045664439.1	XP_012594186.1, XP_012594185.1, XP_012594184.1, XP_012594187.1, XP_012594183.1, XP_012594182.1
OG0001756	XP_045664494.1	XP_012595317.1
OG0001757	XP_045642635.1	XP_012605390.1
OG0001758	XP_045664722.1, XP_045664723.1	XP_012645816.1
OG0001759	XP_045626741.1	XP_012624982.1, XP_012624984.1, XP_012624980.1, XP_012624981.1, XP_012624979.1, XP_012624985.1
OG0001760	XP_045626660.1, XP_045626661.1, XP_045626659.1	XP_012613139.1
OG0001761	XP_045659582.1, XP_045659584.1, XP_045626690.1	XP_012613178.1, XP_012613177.1
OG0001762	XP_045663469.1, XP_045663468.1	XP_012603828.1, XP_012603827.1
OG0001763	XP_045634543.1, XP_045634539.1, XP_045634541.1, XP_045634542.1, XP_045634540.1	XP_012626497.1
OG0001764	XP_045630261.1	XP_012646255.1
OG0001765	XP_045656072.1, XP_045656071.1	XP_012601139.1, XP_012601137.1, XP_012601138.1
OG0001766	XP_045646348.1	XP_012593548.1
OG0001767	XP_045647749.1	XP_012622291.1
OG0001767	XP_045672276.1	XP_012600492.1
OG0001768	XP_045672287.1	XP_012600593.1, XP_012600595.1, XP_012600594.1, XP_012600592.1
OG0001769	XP_045652718.1	XP_012616462.1
OG0001771	XP_045647737.1	XP_012622295.1
OG0001772	XP_045669229.1, XP_045669237.1, XP_045669245.1, XP_045669209.1, XP_045669220.1	XP_012617857.1
OG0001773	XP_045664075.1, XP_045664071.1, XP_045664082.1, XP_045664086.1, XP_045664093.1	XP_012610267.1
OG0001774	XP_045662581.1	XP_012610159.1
OG0001775	XP_045660761.1	XP_012636852.1
OG0001775	XP_045660760.1	XP_012598349.1
OG0001776	XP_045660744.1	XP_012598363.1, XP_012598362.1
OG0001777	XP_045650501.1, XP_045650491.1, XP_045650485.1	XP_012628441.1, XP_012628442.1, XP_012628440.1
OG0001778	XP_045652844.1	XP_020145964.1
OG0001779	XP_045634755.1, XP_045634747.1	XP_012637611.1, XP_012637609.1, XP_012637612.1
OG0001780	XP_045631867.1	XP_012633841.1, XP_012633840.1
OG0001781	XP_045632320.1, XP_045632330.1	XP_012607694.1, XP_012607692.1
OG0001782	XP_045647471.1, XP_045647470.1	XP_012612025.1, XP_012612022.1, XP_012612024.1, XP_012612020.1, XP_012612021.1, XP_012612023.1, XP_012612026.1, XP_012612018.1, XP_012612019.1
OG0001783	XP_045637316.1	XP_012633063.1
OG0001784	XP_045637241.1	XP_020143340.1, XP_020143240.1, XP_020143235.1, XP_020143233.1
OG0001785	XP_045637377.1	XP_012631285.1, XP_012631284.1, XP_020143205.1
OG0001786	XP_045667805.1	XP_012640952.1
OG0001787	XP_045667886.1	XP_012644691.1
OG0001788	XP_045657000.1, XP_045656998.1, XP_045656999.1	XP_012617865.1, XP_012617856.1, XP_012617871.1
OG0001789	XP_045658949.1	XP_012625304.1, XP_012625314.1, XP_012625325.1, XP_012625278.1, XP_012625296.1, XP_012625335.1, XP_012625286.1
OG0001790	XP_045659045.1, XP_045659046.1	XP_012626744.1, XP_012626734.1
OG0001791	XP_045671696.1, XP_045671698.1	XP_012636756.1
OG0001792	XP_045628065.1, XP_045628058.1	XP_020141580.1, XP_012622100.1, XP_012622099.1, XP_012622102.1, XP_012622101.1
OG0001793	XP_045668211.1, XP_045668209.1, XP_045668210.1	XP_012622177.1, XP_012622176.1
OG0001794	XP_045635462.1	XP_012638456.1
OG0001794	XP_045636215.1	XP_012638455.1
OG0001796	XP_045641414.1, XP_045641415.1	XP_012641447.1, XP_012641452.1, XP_012641451.1, XP_012641449.1, XP_012641448.1
OG0001797	XP_045641501.1	XP_012602509.1, XP_012602508.1
OG0001798	XP_045668506.1, XP_045668508.1, XP_045668510.1, XP_045668509.1	XP_012635803.1
OG0001799	XP_045669458.1	XP_012638688.1, XP_012638689.1
OG0001800	XP_045643506.1	XP_012614753.1, XP_012614761.1, XP_012614743.1, XP_012614772.1
OG0001801	XP_045639914.1	XP_012604612.1
OG0001802	XP_045640002.1, XP_045640001.1	XP_012604640.1
OG0001803	XP_045661037.1, XP_045652197.1	XP_012594230.1
OG0001804	XP_045655827.1, XP_045661116.1	XP_012642657.1, XP_012642658.1, XP_012606077.2
OG0001805	XP_045660190.1	XP_012608177.1, XP_012608167.1, XP_012608158.1
OG0001806	XP_045661072.1	XP_012591379.2
OG0001807	XP_045651925.1	XP_012620257.1
OG0001810	XP_045644908.1, XP_045644907.1, XP_045644925.1	XP_020140651.1, XP_012597734.1
OG0001812	XP_045651740.1, XP_045651737.1, XP_045659919.1, XP_045651738.1, XP_045651743.1	XP_012607742.1
OG0001815	XP_045657298.1, XP_045657299.1	XP_012607161.1
OG0001816	XP_045648080.1	XP_012620961.1, XP_012620960.1
OG0001816	XP_045648331.1	XP_012641552.2
OG0001817	XP_045662237.1	XP_012634923.1
OG0001818	XP_045635878.1	XP_012642605.1
OG0001818	XP_045669381.1	XP_020137056.1
OG0001819	XP_045632087.1	XP_012626486.1
OG0001820	XP_045664538.1, XP_045664540.1	XP_012610621.1, NP_001296849.1
OG0001821	XP_045641087.1, XP_045641084.1, XP_045641085.1, XP_045641086.1	XP_012636041.1
OG0001822	XP_045654121.1, XP_045654120.1, XP_045654122.1	XP_012625685.1, XP_012625686.1, XP_012625689.1, XP_020140263.1, XP_020140276.1, XP_020140190.1
OG0001823	XP_045637746.1	XP_012601435.1
OG0001824	XP_045641484.1, XP_045641480.1, XP_045641483.1, XP_045641481.1, XP_045641486.1, XP_045641485.1, XP_045641487.1	XP_012636342.2
OG0001825	XP_045660424.1	XP_020144669.1
OG0001825	XP_045650853.1	XP_012619180.1
OG0001826	XP_045636704.1, XP_045655288.1, XP_045632414.1	XP_012625169.1
OG0001827	XP_045634168.1	XP_020139109.1, XP_012625641.1, XP_012603332.2
OG0001828	XP_045626933.1	XP_012637462.1
OG0001829	XP_045656761.1	XP_012617352.1
OG0001829	XP_045657052.1	XP_012617320.1
OG0001830	XP_045664473.1	XP_020142109.1
OG0001832	XP_045628268.1	XP_012607747.1, XP_012639820.1
OG0001832	XP_045628273.1	XP_012639771.1
OG0001833	XP_045643022.1	XP_012605434.1
OG0001834	XP_045643005.1	XP_012605414.1
OG0001834	XP_045643004.1	XP_012605416.1
OG0001835	XP_045642973.1	XP_012602099.1, XP_012602113.1
OG0001836	XP_045638902.1, XP_045638912.1, XP_045638943.1	XP_012641911.1, XP_012641910.1, XP_012641909.1
OG0001837	XP_045644540.1, XP_045644542.1, XP_045644534.1, XP_045636840.1, XP_045636914.1, XP_045642296.1, XP_045630683.1, XP_045649856.1	XP_012608052.1
OG0001838	XP_045656297.1	XP_012597480.1
OG0001838	XP_045633451.1, XP_045633462.1	XP_012613562.1, XP_012618584.1
OG0001839	XP_045639862.1	XP_012607802.1
OG0001839	XP_045640237.1	XP_012607810.1
OG0001840	XP_045646226.1, XP_045646227.1	XP_012636662.1
OG0001841	XP_045661274.1, XP_045661273.1, XP_045661270.1, XP_045661272.1, XP_045661275.1, XP_045661271.1	XP_020142847.1, XP_012615147.1, XP_020142848.1
OG0001842	XP_045631141.1	XP_020138791.1, XP_012609792.1, XP_012640996.1
OG0001843	XP_045628262.1, XP_045628261.1	XP_012609801.1, XP_012609800.1, XP_012609799.1
OG0001844	XP_045671743.1, XP_045671614.1	XP_012616790.1, XP_012616791.1
OG0001845	XP_045668811.1, XP_045668812.1, XP_045668810.1	XP_012644520.1
OG0001846	XP_045643437.1	XP_012604121.1
OG0001846	XP_045633714.1	XP_012621381.1
OG0001847	XP_045662839.1	XP_012599415.1, XP_012599413.1, XP_012599414.1, XP_012599417.1
OG0001848	XP_045662717.1	XP_012619877.1
OG0001849	XP_045638266.1	XP_012606211.1, XP_012606212.1
OG0001850	XP_045638027.1	XP_012605919.1
OG0001851	XP_045640364.1	XP_012599293.1, XP_012599295.1, XP_012599297.1, XP_012599296.1, XP_012599294.1, XP_012599292.1
OG0001852	XP_045652340.1, XP_045652339.1, XP_045652341.1, XP_045652342.1	XP_012622253.1, XP_012622250.1, XP_012622251.1, XP_012622252.1
OG0001853	XP_045655773.1	XP_012603912.2
OG0001855	XP_045639420.1, XP_045639417.1, XP_045639416.1, XP_045639421.1, XP_045639419.1	XP_012593717.1
OG0001856	XP_045639329.1, XP_045639328.1, XP_045639327.1	XP_012618065.1
OG0001857	XP_045639337.1	XP_012620164.1
OG0001858	XP_045664422.1	XP_012610429.1
OG0001858	XP_045648031.1	XP_012636423.1
OG0001859	XP_045671273.1, XP_045671272.1, XP_045671271.1	XP_012646676.1, XP_012646655.1, XP_012646666.1
OG0001860	XP_045671266.1, XP_045671265.1	XP_012597014.1, XP_012597017.1, XP_012597013.1, XP_012597015.1
OG0001861	XP_045653488.1	XP_012629031.1
OG0001861	XP_045646362.1	XP_012612311.1
OG0001862	XP_045653367.1	XP_012634905.1, XP_020136450.1
OG0001863	XP_045634128.1	XP_012603418.1
OG0001863	XP_045634204.1	XP_012603419.1
OG0001864	XP_045655450.1	XP_012631767.1
OG0001865	XP_045659399.1	XP_012631906.1, XP_020136890.1
OG0001866	XP_045659434.1	XP_012631929.1, XP_012631932.1, XP_012631931.1
OG0001867	XP_045670833.1	XP_020138427.1
OG0001868	XP_045642189.1	XP_012614519.1
OG0001868	XP_045633379.1	XP_012637726.1
OG0001869	XP_045642191.1	XP_012614521.1, XP_012614522.1
OG0001870	XP_045630906.1	XP_012644913.1
OG0001870	XP_045669316.1	XP_012614504.1
OG0001871	XP_045642222.1, XP_045642221.1, XP_045642223.1	XP_012619814.1
OG0001872	XP_045631194.1	XP_012635567.1
OG0001873	XP_045626875.1	XP_012591519.1
OG0001874	XP_045657897.1	XP_012642746.1
OG0001875	XP_045657926.1, XP_045657928.1, XP_045657927.1	XP_012642882.1, XP_012642891.1
OG0001876	XP_045669333.1, XP_045645502.1, XP_045632730.1	XP_012602971.1, XP_012613427.1
OG0001877	XP_045644730.1	XP_012591645.2
OG0001877	XP_045644732.1	XP_012591644.2
OG0001878	XP_045664587.1	XP_020142422.1
