Orthogroup	Urocitellus_parryii	Myotis_lucifugus
OG0003383	XP_026258006.1, XP_026258003.1, XP_026258007.1, XP_026258004.1	XP_023612521.1
OG0003384	XP_026264030.1, XP_026264769.1	XP_006107872.1
OG0003385	XP_026242666.1	XP_023620112.1
OG0003386	XP_026242627.1	XP_014302948.1, XP_006098997.2
OG0003387	XP_026263096.1	XP_023615380.1
OG0003388	XP_026253770.1	XP_023612604.1
OG0003389	XP_026244677.1	XP_023615253.1
OG0003391	XP_026244570.1, XP_026244571.1	XP_023615270.1, XP_006095574.1, XP_023615269.1
OG0003392	XP_026244572.1, XP_026244573.1	XP_023615332.1, XP_006095589.1
OG0003393	XP_026244628.1	XP_006095623.2
OG0003394	XP_026244802.1	XP_006099243.1
OG0003396	XP_026242057.1	XP_006102160.1
OG0003397	XP_026254147.1	XP_023613759.1, XP_023613757.1
OG0003398	XP_026248767.1	XP_023620003.1
OG0003399	XP_026242399.1	XP_023615220.1
OG0003401	XP_026269340.1, XP_026269341.1, XP_026269339.1, XP_026269342.1, XP_026269344.1, XP_026269343.1, XP_026269338.1, XP_026269337.1	XP_006107904.2
OG0003402	XP_026250086.1	XP_006106286.1
OG0003403	XP_026261742.1	XP_006098572.1
OG0003404	XP_026261721.1	XP_006098579.1
OG0003405	XP_026261725.1	XP_023618028.1
OG0003406	XP_026265960.1, XP_026265961.1	XP_023599555.1
OG0003407	XP_026265994.1	XP_014304724.1
OG0003408	XP_026265941.1	XP_006105785.1
OG0003409	XP_026267125.1, XP_026267127.1	XP_023617843.1
OG0003410	XP_026242996.1	XP_006083364.1
OG0003411	XP_026242955.1, XP_026242954.1	XP_023602270.1
OG0003412	XP_026268075.1	XP_006102604.1
OG0003413	XP_026271267.1, XP_026271268.1	XP_006081200.1
OG0003414	XP_026243691.1	XP_006101293.1
OG0003415	XP_026243644.1, XP_026243646.1	XP_014319824.1
OG0003416	XP_026270872.1	XP_014301114.1, XP_006103280.1
OG0003417	XP_026235977.1	XP_023616145.1, XP_023616146.1, XP_023616143.1, XP_023616144.1, XP_023616147.1, XP_023616142.1, XP_014317885.1
OG0003418	XP_026235930.1	XP_023609084.1
OG0003419	XP_026246911.1	XP_006088107.1
OG0003420	XP_026249106.1	XP_023601800.1
OG0003421	XP_026264421.1	XP_006091162.1
OG0003422	XP_026270110.1	XP_014301760.1
OG0003423	XP_026270103.1	XP_006104719.1
OG0003424	XP_026250265.1	XP_023618072.1
OG0003426	XP_026250270.1	XP_023619114.1
OG0003427	XP_026267020.1	XP_023613480.1
OG0003428	XP_026258310.1	XP_014317306.1
OG0003429	XP_026250853.1	XP_023605903.1
OG0003430	XP_026245423.1	XP_006104091.1
OG0003431	XP_026263553.1	XP_023600618.1, XP_006103636.2
OG0003432	XP_026238864.1	XP_006093414.1
OG0003434	XP_026241179.1, XP_026241188.1	XP_006094023.1
OG0003435	XP_026235742.1	XP_006100259.2
OG0003436	XP_026255164.1	XP_023618492.1
OG0003437	XP_026264411.1, XP_026264417.1	XP_006085107.1
OG0003438	XP_026257334.1	XP_023609632.1
OG0003439	XP_026264680.1	XP_014317649.1
OG0003440	XP_026244488.1, XP_026244487.1	XP_006098767.1
OG0003441	XP_026244522.1, XP_026244521.1	XP_006109834.1
OG0003442	XP_026244484.1	XP_006090566.1
OG0003443	XP_026268702.1	XP_023608492.1
OG0003444	XP_026249206.1	XP_006099183.1, XP_014320151.1
OG0003445	XP_026249248.1	XP_006094211.1
OG0003446	XP_026253462.1	XP_014319296.1
OG0003447	XP_026253565.1	XP_023608446.1
OG0003448	XP_026253559.1	XP_014309955.1, XP_023608452.1, XP_006087267.1
OG0003449	XP_026269969.1	XP_023608612.1
OG0003450	XP_026247220.1	XP_006084033.1
OG0003451	XP_026240517.1	XP_023609053.1
OG0003452	XP_026240535.1	XP_014311498.1
OG0003453	XP_026261970.1	XP_014323768.1
OG0003454	XP_026268504.1	XP_023614657.1
OG0003455	XP_026261175.1	XP_006094777.1
OG0003456	XP_026261180.1	XP_014316308.2
OG0003457	XP_026261165.1	XP_006094768.1
OG0003458	XP_026266990.1	XP_023606774.1
OG0003459	XP_026253012.1, XP_026267001.1	XP_006096981.1
OG0003460	XP_026266963.1	XP_006085411.1
OG0003462	XP_026235564.1	XP_023620317.1
OG0003463	XP_026235791.1	XP_023603795.1
OG0003464	XP_026260462.1	XP_014309113.1
OG0003465	XP_026245263.1	XP_023612921.1
OG0003466	XP_026245267.1	XP_006092736.1
OG0003467	XP_026256377.1	XP_014306655.1, XP_006109353.2, XP_023603942.1
OG0003469	XP_026255753.1	XP_023620853.1
OG0003470	XP_026236667.1	XP_006109494.2
OG0003470	XP_026267005.1	XP_006108798.3
OG0003471	XP_026263460.1, XP_026263389.1	XP_006096069.1, XP_006096068.1
OG0003472	XP_026267045.1, XP_026267126.1	XP_006083509.1
OG0003473	XP_026253233.1	XP_023616384.1
OG0003474	XP_026253230.1	XP_006096852.1
OG0003475	XP_026249975.1	XP_006092570.1
OG0003476	XP_026269499.1	XP_006097538.1
OG0003477	XP_026236208.1	XP_023617016.1, XP_006109077.2
OG0003478	XP_026264852.1	XP_006082225.1
OG0003479	XP_026259836.1	XP_006095309.1
OG0003480	XP_026249940.1	XP_023612782.1
OG0003481	XP_026259444.1	XP_023603289.1
OG0003482	XP_026259455.1	XP_023604600.1
OG0003483	XP_026251567.1	XP_014308286.1
OG0003484	XP_026260634.1	XP_006099950.1
OG0003485	XP_026260872.1	XP_014320825.1, XP_006099946.1
OG0003486	XP_026259991.1	XP_023617590.1
OG0003487	XP_026262324.1	XP_006091941.1, XP_006088449.1
OG0003488	XP_026254975.1	XP_023612299.1
OG0003489	XP_026235107.1, XP_026235108.1	XP_006107578.1
OG0003492	XP_026270241.1	XP_014303998.1
OG0003493	XP_026243588.1	XP_023607073.1
OG0003494	XP_026244805.1	XP_006102900.1, XP_014314521.2
OG0003495	XP_026244359.1	XP_014323652.1
OG0003496	XP_026244426.1	XP_006091341.1
OG0003497	XP_026239811.1	XP_014305733.1
OG0003498	XP_026263896.1	XP_023619942.1
OG0003499	XP_026238823.1	XP_006083885.1
OG0003500	XP_026238919.1	XP_006083911.1
OG0003501	XP_026244338.1	XP_023611405.1
OG0003502	XP_026255476.1	XP_006104616.1
OG0003503	XP_026255465.1, XP_026255464.1	XP_023601565.1
OG0003504	XP_026255661.1	XP_023601126.1
OG0003505	XP_026267642.1	XP_023616581.1
OG0003506	XP_026270754.1	XP_023601768.1
OG0003507	XP_026260023.1	XP_006106973.1, XP_006106974.1, XP_023603445.1, XP_006106972.1
OG0003508	XP_026260115.1, XP_026260116.1	XP_006105972.1
OG0003509	XP_026260232.1	XP_023602589.1
OG0003510	XP_026269941.1	XP_006084341.1
OG0003511	XP_026243128.1	XP_006091133.3
OG0003512	XP_026235299.1, XP_026235301.1	XP_006094721.1, XP_023619797.1
OG0003513	XP_026256778.1, XP_026256779.1	XP_006094542.1
OG0003514	XP_026256776.1	XP_014316221.1, XP_006094574.1, XP_023614568.1
OG0003515	XP_026270148.1	XP_006105633.1
OG0003516	XP_026254778.1	XP_023610353.1, XP_006093925.1
OG0003517	XP_026270264.1	XP_006093872.1
OG0003518	XP_026255352.1	XP_006083559.3
OG0003519	XP_026255515.1	XP_023619968.1
OG0003520	XP_026270919.1	XP_023608213.1
OG0003521	XP_026248839.1	XP_006097998.1
OG0003522	XP_026263876.1	XP_014321514.1
OG0003523	XP_026257407.1	XP_023619184.1, XP_023605043.1
OG0003524	XP_026261818.1	XP_023608682.1
OG0003525	XP_026264134.1	XP_023612026.1
OG0003526	XP_026257895.1	XP_006089441.1
OG0003527	XP_026257928.1	XP_014311919.1
OG0003528	XP_026257948.1	XP_006089461.1, XP_023610127.1, XP_023610128.1
OG0003529	XP_026238464.1	XP_006089467.1
OG0003530	XP_026238955.1	XP_006089515.1
OG0003531	XP_026254401.1	XP_014317201.1
OG0003532	XP_026264118.1	XP_006091477.1
OG0003533	XP_026264109.1	XP_023612016.1
OG0003534	XP_026246740.1	XP_014313551.1
OG0003535	XP_026246720.1, XP_026246721.1, XP_026246722.1	XP_006098047.1, XP_006098046.1
OG0003536	XP_026246790.1	XP_006099152.1
OG0003537	XP_026262578.1	XP_006095478.1
OG0003538	XP_026250725.1, XP_026250724.1	XP_006092178.1
OG0003539	XP_026266673.1	XP_023607025.1
OG0003540	XP_026244175.1	XP_023617775.1
OG0003541	XP_026245522.1	XP_006081953.1
OG0003542	XP_026245513.1	XP_006081960.1
OG0003543	XP_026253288.1	XP_014323785.1
OG0003544	XP_026252023.1	XP_006082690.1
OG0003545	XP_026251839.1, XP_026251837.1, XP_026251836.1, XP_026251838.1	XP_006082742.1
OG0003546	XP_026270538.1	XP_014322567.1
OG0003547	XP_026237768.1	XP_006083083.1
OG0003548	XP_026259200.1	XP_014317957.1
OG0003549	XP_026265013.1	XP_006108965.1, XP_006109786.1
OG0003550	XP_026264314.1	XP_023617833.1
OG0003551	XP_026269116.1	XP_023618702.1
OG0003552	XP_026257447.1	XP_006099573.1
OG0003553	XP_026266853.1	XP_006092181.1
OG0003554	XP_026266759.1	XP_006092187.1
OG0003555	XP_026258994.1	XP_014307097.1
OG0003556	XP_026269943.1	XP_023605844.1, XP_006084349.1, XP_006084350.1
OG0003557	XP_026248137.1	XP_014313006.1
OG0003558	XP_026262846.1	XP_006091566.1
OG0003559	XP_026262793.1	XP_023612136.1
OG0003560	XP_026239982.1, XP_026240090.1	XP_014305263.2
OG0003561	XP_026271018.1, XP_026271019.1	XP_023616243.1
OG0003562	XP_026256919.1	XP_006095944.1
OG0003563	XP_026256936.1	XP_023615589.1
OG0003564	XP_026244974.1	XP_023609101.1, XP_014310817.2, XP_014305841.2, XP_023609103.1, XP_023609102.1, XP_023609104.1, XP_014310807.2, XP_023609105.1, XP_006088226.1
OG0003566	XP_026239965.1	XP_023601024.1
OG0003567	XP_026250189.1	XP_006085339.1
OG0003568	XP_026265820.1	XP_014312976.1
OG0003569	XP_026248648.1	XP_023613240.1
OG0003570	XP_026247984.1, XP_026247991.1, XP_026247978.1	XP_023613255.1
OG0003571	XP_026247021.1	XP_006093162.1
OG0003572	XP_026247833.1	XP_014305780.1
OG0003573	XP_026247874.1	XP_014303136.1
OG0003574	XP_026248955.1	XP_006086007.1
OG0003575	XP_026240590.1	XP_006085971.1
OG0003576	XP_026265868.1	XP_023604970.1
OG0003577	XP_026235643.1	XP_006104865.1, XP_023608752.1
OG0003578	XP_026258979.1	XP_023616226.1
OG0003579	XP_026253889.1	XP_006100358.1
OG0003580	XP_026235451.1	XP_023606184.1, XP_006084667.1
OG0003581	XP_026235419.1	XP_006084655.1
OG0003582	XP_026264804.1	XP_023606094.1
OG0003583	XP_026258947.1	XP_006084575.1
OG0003584	XP_026251824.1	XP_006094510.1
OG0003585	XP_026250509.1	XP_006094520.1
OG0003586	XP_026262226.1, XP_026267870.1, XP_026251245.1, XP_026251121.1	XP_006092877.1
OG0003587	XP_026256055.1	XP_023606259.1
OG0003588	XP_026245097.1	XP_006084863.1
OG0003589	XP_026262397.1	XP_023610915.1
OG0003591	XP_026247773.1	XP_014323087.1
OG0003592	XP_026244818.1, XP_026244817.1	XP_006098455.1
OG0003593	XP_026244809.1	XP_006082417.1
OG0003594	XP_026244829.1, XP_026244828.1	XP_006082422.1
OG0003595	XP_026255113.1	XP_006082441.1
OG0003596	XP_026250368.1	XP_014319937.1
OG0003597	XP_026259133.1	XP_006082538.1
OG0003598	XP_026243263.1	XP_006094886.1
OG0003599	XP_026243783.1	XP_006094372.1
OG0003600	XP_026243772.1, XP_026243770.1	XP_023600716.1, XP_006108648.3
OG0003601	XP_026265303.1	XP_006104772.1
OG0003602	XP_026263793.1	XP_006097005.1
OG0003603	XP_026262947.1	XP_023600710.1
OG0003605	XP_026236655.1	XP_023608759.1, XP_023608758.1, XP_023606227.1, XP_023608760.1
OG0003606	XP_026238089.1	XP_014306742.1
OG0003608	XP_026257163.1	XP_006085676.1
OG0003609	XP_026262545.1	XP_006097218.1
OG0003610	XP_026268457.1, XP_026262535.1	XP_014318493.1
OG0003611	XP_026269808.1	XP_006082926.1, XP_023619978.1
OG0003612	XP_026261378.1	XP_006083004.1
OG0003613	XP_026258438.1	XP_023614437.1
OG0003614	XP_026269595.1	XP_006082184.1
OG0003615	XP_026259302.1	XP_023608806.1
OG0003616	XP_026270007.1, XP_026270008.1	XP_006087576.1, XP_006087577.1
OG0003617	XP_026254272.1	XP_006093748.1
OG0003618	XP_026237745.1	XP_006108588.1, XP_023600472.1, XP_014306302.1
OG0003621	XP_026261881.1	XP_006100144.1
OG0003624	XP_026266450.1	XP_014306653.1
OG0003624	XP_026266448.1	XP_014305355.1, XP_023604285.1
OG0003631	XP_026256777.1	XP_006097663.2
OG0003633	XP_026258454.1	XP_023614544.1
OG0003634	XP_026249763.1	XP_006100718.1
OG0003635	XP_026257133.1	XP_014316510.1
OG0003636	XP_026241782.1	XP_023618446.1
OG0003639	XP_026244633.1	XP_006107817.3
OG0003640	XP_026254696.1, XP_026254694.1	XP_014312567.1
OG0003641	XP_026270444.1	XP_023601500.1
OG0003642	XP_026249733.1	XP_006105206.1
OG0003643	XP_026243713.1	XP_023618239.1, XP_023604983.1, XP_023618262.1
OG0003645	XP_026262537.1	XP_023616700.1
OG0003646	XP_026261140.1	XP_023615987.1
OG0003647	XP_026257179.1	XP_014302763.1, XP_023601941.1, XP_014306587.2
OG0003648	XP_026262430.1	XP_006092480.1, XP_014314351.1, XP_023612700.1, XP_023612701.1, XP_023612699.1
OG0003649	XP_026254880.1, XP_026254881.1	XP_023612404.1
OG0003650	XP_026255315.1	XP_006097598.1
OG0003651	XP_026269445.1	XP_006109582.1
OG0003652	XP_026237574.1	XP_014313041.1, XP_014313042.1
OG0003653	XP_026251159.1	XP_023609844.1
OG0003654	XP_026239882.1, XP_026239883.1	XP_006097010.1
OG0003655	XP_026266376.1	XP_006098883.1
OG0003656	XP_026255039.1	XP_023608320.1
OG0003658	XP_026241513.1	XP_006083428.1
OG0003659	XP_026246348.1	XP_014303125.1
OG0003660	XP_026256835.1	XP_006094617.1
OG0003661	XP_026238768.1	XP_006083892.1
OG0003662	XP_026240865.1, XP_026240864.1	XP_023611581.1
OG0003664	XP_026265295.1, XP_026265296.1	XP_023601629.1, XP_006104753.1
OG0003665	XP_026251684.1	XP_006089667.1
OG0003666	XP_026252209.1, XP_026252210.1	XP_014304557.1, XP_023603602.1
OG0003667	XP_026259660.1	XP_006102225.1
OG0003668	XP_026247517.1	XP_014318519.1
OG0003669	XP_026245095.1	XP_006084916.1
OG0003670	XP_026259249.1, XP_026259248.1	XP_006107901.1
OG0003671	XP_026268965.1	XP_023610265.1, XP_014309802.1, XP_006081120.1
OG0003672	XP_026256119.1	XP_023600426.1
OG0003673	XP_026243283.1	XP_014316433.1
OG0003674	XP_026261516.1	XP_006108545.3
OG0003675	XP_026256146.1, XP_026256145.1	XP_006103535.1
OG0003676	XP_026263401.1	XP_006108540.1
OG0003677	XP_026268741.1	XP_006095222.1
OG0003680	XP_026256854.1	XP_006094661.1
OG0003681	XP_026236231.1	XP_014313934.1
OG0003683	XP_026270815.1	XP_006089761.1, XP_006107836.1
OG0003685	XP_026238685.1	XP_006097229.1
OG0003686	XP_026262135.1	XP_023603074.1
OG0003687	XP_026262200.1	XP_023604977.1
OG0003688	XP_026267971.1	XP_023616330.1
OG0003689	XP_026265729.1	XP_006109811.1
OG0003690	XP_026236913.1	XP_006097464.1
OG0003692	XP_026237838.1	XP_006087243.2
OG0003693	XP_026263272.1	XP_014309928.1, XP_006087235.2, XP_014309929.1
OG0003694	XP_026248976.1	XP_006087195.1
OG0003695	XP_026236395.1	XP_006084524.1
OG0003696	XP_026255744.1, XP_026255745.1	XP_006102271.1
OG0003697	XP_026249640.1	XP_006103824.1
OG0003698	XP_026235335.1	XP_014305162.1
OG0003700	XP_026245061.1	XP_014309587.1
OG0003701	XP_026262736.1	XP_006102259.1
OG0003702	XP_026235499.1	XP_023600435.1
OG0003703	XP_026243687.1, XP_026243689.1, XP_026243688.1, XP_026243690.1	XP_014319835.1
OG0003704	XP_026237091.1	XP_006107805.1, XP_014303715.1
OG0003707	XP_026237161.1	XP_023602222.1
OG0003710	XP_026259561.1	XP_006109692.1
OG0003711	XP_026259513.1, XP_026259512.1	XP_023599337.1
OG0003712	XP_026259501.1, XP_026259500.1, XP_026259503.1	XP_006103643.1
OG0003713	XP_026247050.1	XP_023615635.1
OG0003715	XP_026247371.1	XP_006108699.2, XP_014305039.2, XP_023600014.1, XP_006109306.1, XP_023604051.1, XP_023599999.1, XP_023600018.1
OG0003717	XP_026268472.1	XP_006098537.1, XP_014305807.1, XP_014311052.1
OG0003718	XP_026259898.1	XP_023606532.1
OG0003719	XP_026248052.1, XP_026248051.1, XP_026248053.1	XP_014303496.1
OG0003720	XP_026259404.1	XP_023601201.1
OG0003723	XP_026250330.1	XP_006081309.1
OG0003724	XP_026249075.1	XP_023606235.1, XP_014306906.1, XP_014306902.1
OG0003725	XP_026250506.1	XP_023600991.1
OG0003726	XP_026243890.1, XP_026243888.1	XP_023603017.1
OG0003727	XP_026244012.1	XP_023604391.1
OG0003728	XP_026256303.1	XP_006108321.3
OG0003729	XP_026251041.1	XP_006105419.1, XP_014303023.1
OG0003732	XP_026242146.1	XP_006088577.1
OG0003733	XP_026253944.1	XP_006081684.1
OG0003734	XP_026245562.1	XP_014308988.1
OG0003735	XP_026268593.1	XP_006104560.1
OG0003737	XP_026249507.1	XP_023610384.1
OG0003738	XP_026261610.1	XP_023610910.1
OG0003739	XP_026245995.1	XP_023610912.1
OG0003740	XP_026253939.1	XP_014310181.2
OG0003741	XP_026253996.1	XP_023609538.1
OG0003743	XP_026251162.1	XP_023609845.1
OG0003744	XP_026244093.1	XP_014311659.1
OG0003746	XP_026248207.1	XP_023617761.1
OG0003747	XP_026260366.1	XP_023599021.1
OG0003748	XP_026259259.1, XP_026259258.1	XP_006108646.3
OG0003749	XP_026259238.1	XP_006109891.2
OG0003750	XP_026252177.1	XP_014302157.1
OG0003751	XP_026252144.1	XP_023600063.1
OG0003752	XP_026248378.1	XP_006093545.1, XP_023613690.1
OG0003753	XP_026249679.1	XP_006100720.1
OG0003754	XP_026236480.1, XP_026236479.1	XP_006102817.1
OG0003755	XP_026246300.1	XP_023599627.1
OG0003756	XP_026267145.1	XP_014303280.1, XP_014306343.2
OG0003757	XP_026264518.1	XP_006089834.1
OG0003758	XP_026238284.1	XP_014317560.1
OG0003759	XP_026238379.1	XP_023608594.1
OG0003761	XP_026241865.1, XP_026241866.1	XP_006102972.2
OG0003762	XP_026253729.1	XP_023603501.1
OG0003763	XP_026257665.1, XP_026257666.1, XP_026257667.1	XP_023616867.1
OG0003764	XP_026267216.1	XP_023608330.1
OG0003765	XP_026256244.1	XP_006088284.1
OG0003766	XP_026268952.1	XP_023613557.1
OG0003767	XP_026268993.1	XP_014308607.2
OG0003768	XP_026259990.1, XP_026259989.1	XP_014309491.1, XP_006081123.1
OG0003769	XP_026259962.1	XP_006097754.1
OG0003772	XP_026247916.1	XP_014304014.1
OG0003773	XP_026247877.1, XP_026247878.1	XP_023620605.1, XP_006105374.1
OG0003774	XP_026243376.1, XP_026241252.1, XP_026240894.1	XP_006108200.1, XP_006100991.1
OG0003775	XP_026241333.1	XP_023620250.1
OG0003776	XP_026241395.1	XP_023620260.1
OG0003777	XP_026258874.1	XP_023613407.1
OG0003778	XP_026265762.1, XP_026265764.1	XP_006093221.1
OG0003779	XP_026256159.1	XP_023602646.1
OG0003780	XP_026243323.1	XP_006094954.1
OG0003781	XP_026268790.1	XP_006095221.2
OG0003782	XP_026269967.1, XP_026253039.1, XP_026253040.1	XP_006087460.1
OG0003784	XP_026243273.1	XP_023610588.1, XP_006089988.1
OG0003785	XP_026235713.1	XP_023610522.1
OG0003786	XP_026244209.1	XP_023609735.1
OG0003787	XP_026246537.1	XP_023601622.1
OG0003788	XP_026260818.1	XP_014319029.2
OG0003789	XP_026260745.1, XP_026260744.1, XP_026260746.1, XP_026260743.1	XP_006097893.1, XP_014319063.1, XP_014319061.1
OG0003790	XP_026255804.1	XP_023612175.1
OG0003791	XP_026258476.1	XP_023617950.1
OG0003792	XP_026237913.1	XP_023619604.1
OG0003793	XP_026250009.1	XP_006100565.1
OG0003794	XP_026239915.1	XP_006099644.1
OG0003795	XP_026250056.1	XP_023620882.1
OG0003796	XP_026250062.1, XP_026250063.1	XP_023619829.1
OG0003797	XP_026237788.1	XP_023603670.1
OG0003799	XP_026260530.1	XP_006107754.1
OG0003800	XP_026260556.1	XP_023600526.1
OG0003801	XP_026238316.1	XP_023604604.1
OG0003802	XP_026238515.1, XP_026238335.1	XP_023612613.1
OG0003803	XP_026268176.1	XP_014314262.1
OG0003804	XP_026242895.1	XP_023620153.1
OG0003805	XP_026242588.1	XP_014319986.1
OG0003806	XP_026263104.1, XP_026263105.1	XP_023615390.1
OG0003807	XP_026253831.1	XP_006092290.1
OG0003808	XP_026244561.1	XP_006095607.1
OG0003809	XP_026244670.1	XP_006095609.1
OG0003810	XP_026249761.1	XP_006105192.1
OG0003811	XP_026251309.1	XP_006109433.3
OG0003812	XP_026251298.1	XP_006108871.1
OG0003813	XP_026242354.1	XP_023603561.1
OG0003814	XP_026242157.1	XP_023600214.1
OG0003815	XP_026242187.1	XP_014317713.1, XP_006096352.1
OG0003816	XP_026266127.1	XP_023611730.1, XP_006091190.1
OG0003817	XP_026266132.1, XP_026266133.1	XP_014322033.1, XP_006091191.1
OG0003818	XP_026254159.1	XP_006093631.1
OG0003819	XP_026242434.1	XP_023615232.1
OG0003820	XP_026265135.1	XP_023618550.1
OG0003821	XP_026250149.1	XP_023604503.1
OG0003822	XP_026267220.1	XP_006102481.1
OG0003823	XP_026268342.1	XP_006108935.1, XP_014318927.1, XP_014318928.1, XP_023617287.1, XP_023617286.1
OG0003824	XP_026235085.1, XP_026235086.1	XP_006097790.1
OG0003825	XP_026242949.1, XP_026242948.1, XP_026242947.1	XP_006083350.1
OG0003826	XP_026267297.1	XP_014323229.1
OG0003827	XP_026268870.1	XP_023619292.1, XP_006081708.1
OG0003828	XP_026235275.1	XP_023600525.1
OG0003829	XP_026254381.1	XP_006090748.1
OG0003830	XP_026243641.1	XP_006101286.1
OG0003831	XP_026235018.1	XP_006103276.1
OG0003832	XP_026270475.1	XP_006096555.1
OG0003833	XP_026235008.1	XP_023616105.1
OG0003834	XP_026246906.1	XP_023605009.1, XP_006088160.2
OG0003835	XP_026249137.1	XP_023609033.1, XP_023609032.1, XP_006088066.1
OG0003837	XP_026250281.1	XP_006093308.2, XP_006108564.1
OG0003838	XP_026270129.1	XP_023600935.1
OG0003839	XP_026271194.1	XP_014302420.1
OG0003840	XP_026239508.1	XP_023601644.1
OG0003841	XP_026239307.1	XP_006107006.1
OG0003842	XP_026250239.1	XP_006098641.1
OG0003843	XP_026249260.1	XP_006093299.1, XP_023613458.1, XP_023613457.1, XP_014315121.1, XP_014315124.1, XP_006093300.1
OG0003844	XP_026247111.1	XP_023610044.1
OG0003845	XP_026236093.1	XP_023602571.1
OG0003846	XP_026240689.1	XP_006109258.2, XP_023619380.1
OG0003847	XP_026240337.1	XP_006085272.1
OG0003848	XP_026263325.1	XP_014315163.1
OG0003849	XP_026258859.1	XP_023605068.1
OG0003850	XP_026265633.1	XP_006107218.1, XP_014304635.1, XP_023609786.1
OG0003851	XP_026250805.1	XP_006095701.1
OG0003852	XP_026258368.1	XP_006094463.1
OG0003853	XP_026267465.1	XP_014304086.1
OG0003854	XP_026255159.1	XP_006099140.1
OG0003856	XP_026243393.1	XP_006085393.1
OG0003857	XP_026243411.1, XP_026243409.1	XP_006085487.1
OG0003858	XP_026248980.1, XP_026246817.1, XP_026264678.1	XP_023615837.1, XP_023615836.1
OG0003859	XP_026267803.1	XP_006108966.1, XP_006087523.1
OG0003860	XP_026266187.1	XP_006087295.1
OG0003861	XP_026266464.1	XP_014310044.2
OG0003862	XP_026253603.1	XP_006087259.1
OG0003863	XP_026253899.1	XP_006084081.1
OG0003864	XP_026254024.1	XP_023605570.1
OG0003865	XP_026248515.1	XP_006081801.1
OG0003866	XP_026251595.1, XP_026248361.1	XP_023609342.1
OG0003867	XP_026255624.1	XP_006104124.2
