Orthogroup	Saimiri_boliviensis_boliviensis	Homo_sapiens
OG0000870	XP_010340296.1	NP_001307287.1, NP_001307289.1, NP_001357234.1, NP_056343.1, NP_001362414.1, NP_001307288.1, NP_001357235.1, NP_001357236.1, NP_001307285.1, NP_001307290.1, NP_001307286.1, NP_001307292.1, NP_001307291.1, NP_001307294.1, NP_001307293.1, NP_001357240.1, NP_001357233.1, XP_047291686.1, NP_001357232.1, NP_001357237.1, NP_001357242.1
OG0000871	XP_010329723.2, XP_039331533.1, XP_010333779.2, XP_039326892.1	NP_000989.1
OG0000872	XP_039330322.1, XP_010334152.2	XP_011539188.1, NP_001400.3
OG0000873	XP_010346634.1	NP_005498.1
OG0000873	XP_003924261.1	NP_068733.1
OG0000874	XP_010339288.2, XP_003930450.2, XP_010329477.2	NP_689698.1
OG0000875	XP_010333514.1	NP_055549.1
OG0000876	XP_003941656.1, XP_010350672.1	NP_004175.2, XP_016877116.1, NP_776049.1, NP_998811.1, NP_998810.1
OG0000877	XP_039332447.1	NP_149443.1
OG0000878	XP_039331771.1	NP_002350.1
OG0000878	XP_003931688.1	NP_116100.2
OG0000878	XP_039331769.1, XP_010340601.1	XP_047292024.1
OG0000879	XP_039330631.1, XP_010349678.1, XP_039330632.1, XP_003940690.1, XP_010349679.1	XP_047278607.1
OG0000880	XP_003936020.2	NP_699200.2
OG0000881	XP_010343454.1, XP_010343451.1	NP_036261.1, NP_001172001.1, NP_001172002.1
OG0000882	XP_010344002.1	NP_001337748.1, NP_001337749.1, NP_001129492.1, NP_001337767.1, NP_071682.1, NP_004959.2, NP_001337753.1, NP_001263407.1, NP_001337750.1, NP_001337752.1, NP_001337764.1, NP_001337766.1, NP_001337765.1, NP_001337754.1, NP_001337759.1, NP_001337758.1, NP_001337757.1, NP_001337755.1, NP_001337756.1, XP_024302508.1, NP_001337762.1, NP_001337761.1, NP_001337760.1, NP_001337763.1
OG0000883	XP_010338464.2	NP_001257396.1, NP_001257399.1, NP_001257398.1, XP_016875636.1, NP_001257400.1, NP_001257397.1, NP_003868.1
OG0000884	XP_010338520.2	NP_710161.1, NP_001171420.1, NP_001171419.1, XP_005268979.4
OG0000885	XP_039315898.1, XP_039320560.1, XP_039319576.1	NP_114107.2, NP_061870.2
OG0000886	XP_003937696.2, XP_010346537.2, XP_010346536.2, XP_010346542.2, XP_003937697.2, XP_010346543.2, XP_010346538.2, XP_003937699.2, XP_010346541.2, XP_010346540.2, XP_010346544.2, XP_010346539.2, XP_039332306.1	NP_001357294.1, NP_001128680.1
OG0000887	XP_039334762.1	NP_001091681.1, NP_001091683.1, NP_001091682.1, NP_000852.1
OG0000888	XP_039322130.1	XP_047294585.1, NP_443079.1
OG0000889	XP_039326447.1	NP_001380866.1
OG0000890	XP_003923444.1	NP_001005161.2
OG0000891	XP_010328378.1, XP_010328379.1	NP_001295400.1, NP_001373941.1, NP_001295397.1, NP_001295398.1, NP_065110.1, NP_001373942.1, NP_001295399.1, NP_001295394.1, NP_001295405.1, NP_001295396.1, NP_001373943.1
OG0000892	XP_039329054.1, XP_003928275.1	NP_001182016.1, XP_011519431.1, NP_149101.1
OG0000893	XP_010347438.1	XP_005261425.1, NP_001291723.1, NP_001291724.1, NP_689724.3
OG0000894	XP_003944936.1	NP_001338062.1, NP_001361576.1, NP_001287718.2, NP_000310.2, NP_001338060.1, NP_001338061.1, NP_001338065.1, NP_001124498.1, NP_001124497.1, NP_001338063.1, NP_001124495.1, XP_011519095.1
OG0000895	XP_003935448.1	NP_005504.2
OG0000896	XP_039316010.1	XP_047275355.1
OG0000896	XP_039316012.1	NP_689714.2, XP_011507544.1, NP_945146.1, NP_945148.1, NP_945147.1
OG0000898	XP_003943977.1, XP_010330116.1, XP_003943978.1, XP_010330117.1	NP_001018024.1
OG0000901	XP_010334466.1	NP_741997.3
OG0000902	XP_039331059.1	NP_671693.1, NP_001833.1, NP_001193940.1, XP_047278709.1
OG0000903	XP_003924299.1	NP_001827.1
OG0000904	XP_039334838.1, XP_003945204.2, XP_039316934.1	NP_001302466.1
OG0000905	XP_003936306.2	NP_443725.3
OG0000905	XP_010345036.1	NP_001035228.1, NP_058647.1, NP_857592.1, NP_057410.1, NP_857591.1
OG0000907	XP_039317439.1, XP_039317175.1	NP_065202.2, NP_001411301.1
OG0000908	XP_003941812.1, XP_010327803.1, XP_010327805.1	NP_001104505.1, XP_005259995.1, NP_001602.1, NP_001308952.1, NP_001104506.1, NP_001104504.1
OG0000909	XP_039329145.1, XP_039329147.1, XP_039329146.1	NP_003036.1, XP_005266564.1
OG0000910	XP_003927710.1	NP_001153778.1, NP_003886.3, XP_016883984.1
OG0000911	XP_003940191.1	NP_057692.1
OG0000912	XP_039318912.1	NP_001180218.1, NP_663745.1, XP_054185588.1, NP_001257335.1
OG0000912	XP_039319141.1, XP_010333246.1, XP_010341751.2, XP_010341750.2	NP_004891.5, NP_001257340.2, NP_001006667.1, XP_047297140.1, XP_016884085.1, NP_660341.2, NP_068594.1
OG0000914	XP_003944071.2	NP_001015878.1
OG0000914	XP_010338132.2	NP_001271455.1
OG0000915	XP_010336217.1, XP_003936731.1, XP_039321290.1, XP_039335153.1	NP_001193356.1, XP_024304005.1, NP_116136.1, NP_001193355.1
OG0000917	XP_003933840.1	NP_057182.1
OG0000917	XP_010333115.1	NP_001182451.1
OG0000918	XP_039323090.1, XP_010330647.2, XP_039323088.1, XP_039323091.1, XP_010330649.2, XP_039323089.1, XP_039323092.1	XP_006723212.1, NP_872378.3
OG0000919	XP_010329254.1, XP_003943173.1	NP_066930.1, NP_203527.1, NP_203526.1
OG0000920	XP_003920582.2	NP_114153.1
OG0000920	XP_039329225.1	NP_055067.1
OG0000921	XP_010329639.1, XP_039317887.1, XP_003943525.1	NP_001292092.1
OG0000922	XP_039331342.1	XP_047298247.1
OG0000922	XP_010347679.2	NP_005601.1
OG0000922	XP_039326869.1	NP_001128727.1, NP_001128728.1
OG0000923	XP_003936440.1	NP_006266.2
OG0000923	XP_039330177.1	NP_005617.2, XP_047283662.1
OG0000924	XP_003923811.1	NP_001001711.1
OG0000924	XP_039330470.1	NP_115717.3
OG0000924	XP_039330468.1	NP_006502.1
OG0000925	XP_039336562.1, XP_039336571.1, XP_039336519.1	NP_001004441.2, XP_006714662.1
OG0000926	XP_039336030.1	NP_000801.1, XP_005268315.1, NP_001158509.1
OG0000927	XP_039336003.1, XP_039336006.1, XP_039336004.1	NP_001309960.1
OG0000928	XP_039336281.1	NP_444252.1
OG0000928	XP_039331820.1	NP_001362920.1
OG0000929	XP_039333915.1	NP_001308967.1
OG0000930	XP_039316289.1, XP_010343070.1	NP_001350262.1, NP_001350263.1, NP_001009960.1, NP_612503.1, NP_001350261.1, NP_001077425.1, NP_001078837.1, XP_047276784.1
OG0000931	XP_003928527.1	NP_002125.3, NP_001120677.1, NP_001273199.1, NP_001120676.1, XP_016878685.1, NP_001273198.1, NP_001120678.1, NP_001273197.1, NP_001273196.1, NP_001273200.1
OG0000932	XP_010337244.1	NP_114428.1, XP_005255679.1, NP_001271426.1
OG0000933	XP_039315761.1	XP_016856888.1
OG0000934	XP_039325296.1	XP_016877078.1
OG0000935	XP_003933408.1	NP_001358158.1, NP_001358161.1, NP_001093588.1, NP_001358160.1, NP_005423.1, NP_001093589.1, XP_005268103.1
OG0000936	XP_010329795.1	NP_001340110.1, NP_001070142.1, XP_011523503.1, NP_001340106.1, NP_001340113.1, NP_001340109.1, NP_001340118.1, NP_001340104.1, NP_001340120.1, NP_001340107.1, NP_001340105.1, NP_001340111.1, NP_077012.2, NP_001340112.1, NP_803190.2, NP_001340102.1, NP_001340119.1, NP_001340117.1, NP_001317164.1, NP_001340103.1, NP_001340114.1, NP_001340116.1, NP_001340115.1
OG0000937	XP_039331658.1, XP_039331657.1, XP_039331656.1, XP_039331655.1	XP_016880049.1
OG0000938	XP_003933240.2, XP_010342045.1, XP_010342046.1	NP_037413.1, XP_005260739.1, NP_938205.1
OG0000939	XP_003940667.1	XP_005251892.1, NP_054726.1, NP_001129248.1
OG0000940	XP_039319092.1, XP_039319089.1, XP_039319090.1, XP_039319091.1	NP_690607.1, NP_004972.1
OG0000941	XP_003922701.1, XP_010331803.1, XP_010331802.1	NP_001335692.1, NP_001335690.1, NP_001335687.1, XP_047300794.1, NP_001335689.1, NP_001335691.1, NP_001335693.1, NP_001335688.1, NP_060350.1
OG0000943	XP_010332347.1, XP_003923218.1, XP_010332348.1, XP_039323834.1	NP_065855.1, XP_011512843.1, NP_001186512.1
OG0000944	XP_039320281.1	NP_003397.1
OG0000944	XP_039320278.1	NP_001129173.1, NP_001129174.1
OG0000944	XP_039320279.1	XP_005251118.1, NP_663723.1, NP_001129171.1
OG0000945	XP_039320552.1	NP_001349726.1
OG0000946	XP_003933760.1	XP_016868596.1, NP_777571.1
OG0000947	XP_039329883.1, XP_010343187.1	NP_057570.2
OG0000948	XP_010338733.2, XP_010338732.2, XP_003929876.2	NP_001337808.1, NP_001337809.1, NP_001035947.1, NP_071890.2, XP_011514333.1
OG0000949	XP_010350603.1	XP_016859807.1, NP_057145.1, NP_001120873.1, NP_001120872.1
OG0000950	XP_039315777.1	NP_001452.2
OG0000951	XP_039335106.1, XP_039335109.1, XP_039335108.1, XP_039335107.1	NP_955359.1, NP_001362339.1, XP_047305448.1, NP_001244967.1, NP_005832.1, NP_001244968.1
OG0000952	XP_010335203.1	NP_001357272.1, NP_001357273.1, NP_001006109.1, NP_064572.2, NP_001350810.1, NP_001357274.1
OG0000953	XP_003926319.1	NP_113628.1
OG0000953	XP_003927050.1	NP_071430.2
OG0000954	XP_010327827.1, XP_003941832.1	NP_001308041.1, NP_001308043.1, NP_001138888.1, NP_940938.1, NP_212133.1, XP_005259956.1, NP_001308042.1
OG0000955	XP_010350598.1, XP_003941556.1	NP_060174.2, XP_016873430.1
OG0000956	XP_039318178.1, XP_039318177.1, XP_039318179.1	NP_001245139.1, NP_001305407.1, NP_056331.2, NP_001305408.1, NP_001305406.1, XP_047282682.1
OG0000957	XP_010329202.1, XP_010329173.1	NP_001363190.1, NP_003977.1, XP_011518704.1, NP_001363187.1, NP_001363188.1, NP_001363189.1
OG0000958	XP_003932654.1, XP_003932653.1	NP_001315.1, XP_011526902.1, NP_001028694.1, NP_001028693.1
OG0000959	XP_010334501.2	XP_047301883.1
OG0000960	XP_010343368.1	NP_001034118.1, NP_001157398.1, NP_001157397.1, XP_047285377.1
OG0000961	XP_003934555.1	XP_005253474.1, NP_060893.2
OG0000962	XP_003939211.1	NP_001339246.1, NP_001339245.1, NP_001339248.1, NP_001339249.1, NP_954660.1, NP_001339244.1, NP_001339237.1, NP_001164274.1, NP_001339247.1, NP_001164279.1, NP_001339241.1, NP_001339242.1, NP_001339239.1, NP_001339240.1, NP_001339243.1, NP_001339238.1, NP_443111.4, NP_954658.2, NP_001339236.1, NP_001339235.1, NP_001317344.1, NP_001339234.1, XP_047284158.1
OG0000963	XP_010344334.1	NP_001011668.1, NP_077276.2, NP_001011671.1
OG0000964	XP_039336478.1	NP_001309137.1, NP_001309138.1, NP_000857.1, NP_001309139.1, XP_005264808.1
OG0000965	XP_010333085.1, XP_010333084.1	NP_001335914.1
OG0000966	XP_010344264.1	NP_001157814.1
OG0000967	XP_003945019.2	NP_009091.3
OG0000968	XP_010330472.1, XP_010330479.1, XP_010330471.1, XP_010330480.1, XP_010330475.1, XP_003944316.1, XP_010330474.1, XP_010330473.1	NP_001006641.1, NP_001006640.1, NP_004771.2
OG0000969	XP_003943460.2, XP_010329575.2, XP_010329574.2, XP_010329573.2	NP_001359092.1
OG0000970	XP_003943451.1	XP_016885053.1, NP_057006.1, NP_001123237.1
OG0000971	XP_010336516.1	NP_859012.1, NP_859014.1
OG0000972	XP_010339382.1	NP_001376637.1, NP_001376639.1, NP_001230702.1, NP_001376638.1, NP_001230703.1, NP_444292.1, NP_001376636.1
OG0000975	XP_039322241.1, XP_039323673.1, XP_039328712.1	NP_001274666.2
OG0000975	XP_039324072.1, XP_003940088.2	NP_001116293.1
OG0000976	XP_003941334.1	NP_005726.1
OG0000976	XP_003922299.1	NP_005727.1
OG0000977	XP_010341156.2	NP_001027581.1
OG0000978	XP_039332503.1, XP_039332502.1, XP_010340689.1	NP_078875.4
OG0000979	XP_039318296.1	NP_620407.1
OG0000979	XP_039334231.1, XP_039334230.1	NP_002737.2
OG0000980	XP_010344586.1	NP_542379.1, NP_001231178.1, NP_001632.2, NP_542380.1
OG0000981	XP_010338101.1	NP_001407.1
OG0000982	XP_039323314.1	NP_001032726.1
OG0000983	XP_039328468.1, XP_039328470.1, XP_039328469.1	NP_001092046.1
OG0000984	XP_010340023.1, XP_010340021.1, XP_039319974.1, XP_010340022.1	NP_001365519.1, NP_001158.2, NP_001365521.1, NP_001191330.1, NP_001365520.1
OG0000985	XP_003944632.1	NP_001158193.1, NP_001158195.1, NP_000943.1, NP_001158194.1
OG0000986	XP_010336737.1	NP_001018086.1, NP_001018085.1, NP_001018084.1, NP_001018087.1, NP_001351111.1, NP_000167.1, NP_001351109.1, NP_001018661.1, NP_001351110.1, NP_001351112.1, NP_001351114.1, NP_001019265.1, NP_001351113.1, NP_001191187.1, NP_001191188.1
OG0000987	XP_003920124.1	NP_001004727.1
OG0000989	XP_010345561.2	NP_001005853.1, NP_775486.1
OG0000990	XP_003945104.1, XP_039319890.1, XP_039319891.1	NP_001382859.1
OG0000990	XP_003944344.1	NP_068832.1
OG0000991	XP_010335032.1, XP_039319785.1, XP_010335031.1	NP_004223.2, XP_005266840.1
OG0000992	XP_010333902.1	NP_001381594.1, NP_001381593.1, NP_852147.1, NP_001365030.1, NP_001365027.1, NP_001365029.1, XP_006722416.1, NP_852146.1, NP_001381591.1, NP_001381592.1, NP_001365028.1, NP_001003675.1, NP_001003674.1, NP_001263178.1, NP_001263180.1
OG0000993	XP_010341299.1	NP_001337228.1, NP_001337230.1, NP_001422.1, NP_001337231.1, NP_001337232.1, NP_001337233.1, NP_001337235.1, NP_001337234.1, NP_001337249.1, NP_001337237.1, NP_001186317.1, NP_001337243.1, NP_001337244.1, NP_001129027.1, NP_001129026.1, NP_001337242.1, NP_001337240.1, NP_001239589.1, NP_001337241.1, NP_001337239.1, NP_001337238.1, NP_001337236.1
OG0000994	XP_003935664.1	XP_047279809.1
OG0000994	XP_039317210.1	NP_001095890.1
OG0000994	XP_003935665.1	NP_001265173.1
OG0000995	XP_039334958.1, XP_039318118.1, XP_039335337.1, XP_003933901.1, XP_039330504.1, XP_010343076.1, XP_039328819.1	NP_001003713.1, XP_047275607.1, NP_004880.1
OG0000996	XP_003944131.1, XP_010330264.1	NP_001269262.2
OG0000997	XP_003938732.1, XP_039322326.1	NP_001854.1
OG0000998	XP_010346162.1	XP_024307502.1
OG0000999	XP_010339474.1	NP_054861.2
OG0001000	XP_010329641.1, XP_039316812.1	NP_064709.2
OG0001001	XP_010338187.1	NP_004763.1, NP_001135949.1, NP_001135950.1, NP_001135951.1, NP_001135946.1, NP_001135947.1, NP_001135953.1, NP_001135948.1, NP_001135955.1, NP_001135952.1, NP_001135954.1
OG0001002	XP_039320160.1	NP_061132.2, NP_001158009.1, NP_001158012.1, NP_001012975.1, NP_001158010.1, NP_001158014.1, NP_001158016.1, NP_001158013.1, NP_001158011.1, NP_001158028.1, NP_001158020.1, NP_001158017.1, NP_001158021.1, NP_001158018.1, NP_001158019.1, NP_001158023.1, NP_001012976.1, NP_001158027.1, NP_001158026.1, NP_001158024.1, NP_001158022.1, NP_001158025.1
OG0001003	XP_039334331.1, XP_039334330.1, XP_003922141.2, XP_039323619.1	NP_055209.2
OG0001004	XP_039335929.1, XP_039335964.1, XP_003934071.1, XP_039335884.1, XP_039335853.1, XP_039336001.1, XP_039335792.1	NP_001534.1
OG0001005	XP_010332829.2, XP_003923734.2, XP_010332828.2	NP_001018011.1
OG0001006	XP_010332881.1	NP_001071158.1, NP_001339347.1, NP_001339346.1, NP_079016.2, XP_005277780.1
OG0001007	XP_010330838.1	NP_001376399.1, NP_001376400.1, NP_004404.1, NP_001376396.1, NP_001376397.1, NP_001376398.1, NP_001376395.1, XP_047289646.1, NP_001121613.1
OG0001008	XP_010348965.1	NP_001368913.1, NP_001368902.1, NP_001368903.1, NP_001368909.1, NP_001291422.1, NP_001291423.1, NP_001368900.1, NP_001368899.1, NP_001368897.1, NP_001368901.1, NP_001368896.1, NP_001368898.1, NP_666016.1, NP_001368894.1, NP_001291421.1, NP_001368895.1, NP_001368910.1, NP_001368905.1, NP_001368908.1, NP_001368904.1, NP_001368906.1, NP_001368907.1
OG0001009	XP_003934190.1	NP_116220.1, NP_001119812.1, NP_001258747.1
OG0001010	XP_039316306.1, XP_039316307.1	NP_003901.2
OG0001011	XP_010339068.1	NP_001288704.1
OG0001012	XP_039334049.1, XP_039334050.1, XP_039334048.1	NP_001080.2
OG0001013	XP_039334224.1	NP_003336.1
OG0001013	XP_039334225.1	NP_919236.1
OG0001014	XP_010340596.1	NP_001269210.1
OG0001014	XP_003930346.1	NP_037460.2
OG0001015	XP_010347049.2	NP_000177.2
OG0001016	XP_003930456.1	XP_005273181.1, NP_001017402.1, NP_001121113.1, NP_000219.2
OG0001017	XP_039320152.1	NP_001365358.1, NP_001365359.1, NP_001278092.1, NP_001365355.1, NP_001365361.1, NP_001365360.1, NP_000111.1, NP_001365356.1, NP_001129490.1, NP_001365357.1
OG0001018	XP_039315794.1, XP_010327947.2, XP_010327948.2	NP_001019384.1, NP_001019382.1, NP_001019383.1, NP_001019381.1, NP_005970.1
OG0001019	XP_039319465.1, XP_039319464.1	NP_006779.1, XP_047293234.1
OG0001020	XP_039332906.1	NP_001269219.1, XP_011522770.1, NP_001372313.1, NP_777579.2
OG0001021	XP_003926501.1	NP_003699.3
OG0001022	XP_003927841.1	NP_001401588.1, NP_001401589.1, NP_001401586.1, NP_001401587.1, NP_001401583.1, NP_001401582.1, XP_016874837.1, NP_001401584.1, NP_001186231.1, NP_001401580.1, NP_001401581.1, NP_055330.1, NP_001186232.1, NP_001401585.1
OG0001023	XP_003919891.2	NP_060692.3
OG0001023	XP_039319159.1	NP_001230315.1, NP_001003828.1, XP_024308003.1, NP_001230314.1, NP_037459.2
OG0001024	XP_010350339.2, XP_039331401.1, XP_039331411.1, XP_010350337.2, XP_039331399.1, XP_010350338.2, XP_003941332.2	NP_060259.4, XP_016859882.1
OG0001025	XP_039319189.1, XP_010331856.1	NP_001306004.1, NP_006568.2
OG0001026	XP_039328903.1	NP_003050.2
OG0001026	XP_039328902.1	NP_001295051.1, NP_003051.1
OG0001027	XP_003943893.1	NP_001152.1, NP_001231319.1, NP_671702.1, NP_671701.1
OG0001028	XP_003943871.2, XP_003943872.2	NP_001135389.1
OG0001029	XP_010332174.1	NP_001350507.1
OG0001030	XP_010328109.2	NP_001350029.1, NP_001103159.1, NP_001350033.1, NP_001350036.1, NP_001350034.1, NP_001350035.1, XP_047278020.1, NP_001350027.1, NP_066405.1, NP_001350028.1, NP_001350030.1, NP_001350032.1, NP_001350031.1
OG0001031	XP_039329511.1	NP_001165690.1, NP_001165689.1, NP_001165691.1, NP_036368.1, NP_001337597.1, NP_001165693.1, NP_001381238.1, NP_001337596.1, NP_001165692.1, NP_001381232.1, NP_001381236.1, NP_001381235.1, NP_001381233.1, NP_001381228.1, NP_001381234.1, NP_001381231.1, NP_001026864.1, NP_001381230.1, NP_001381229.1, XP_047305520.1, NP_001381240.1, NP_001381237.1
OG0001032	XP_003941613.2, XP_003941611.2, XP_010350635.2, XP_039317343.1, XP_010350634.2	NP_066918.2, XP_006712191.1
OG0001033	XP_039316854.1	XP_011540083.1, NP_061174.1
OG0001034	XP_039325969.1, XP_039325968.1, XP_039325971.1, XP_039325970.1	NP_570981.1, NP_115861.1, XP_005246708.1
OG0001035	XP_003921153.1, XP_003921154.1	NP_001269355.1, NP_002640.2, XP_005250500.1, NP_001269356.1
OG0001036	XP_003920094.1, XP_010332284.1, XP_010332287.1	XP_011518327.1, NP_776172.1
OG0001037	XP_003927126.1	NP_997234.3, XP_011531930.1
OG0001038	XP_010345361.1	NP_660305.2
OG0001039	XP_039335699.1	NP_001371963.1
OG0001040	XP_039329188.1, XP_039329190.1, XP_010343288.1, XP_039329189.1, XP_010343284.1, XP_003934474.1, XP_010343287.1, XP_010343286.1	XP_005266370.1, NP_001135768.1, NP_055902.1, NP_001135767.1, NP_001135766.1
OG0001041	XP_010331647.2, XP_010331611.2, XP_039329141.1, XP_003919774.2, XP_010331576.2	NP_690876.3, NP_001159733.1, NP_001159734.1, XP_006719834.1, NP_001159735.1
OG0001042	XP_039325483.1, XP_010345565.1, XP_039325482.1, XP_010345566.1	NP_005292.2, NP_001381659.1, NP_001182311.1, NP_001182310.1
OG0001043	XP_003932345.1, XP_010341213.1	NP_001135816.1, NP_001135817.1, XP_047284269.1, NP_001135815.1, NP_004063.1
OG0001044	XP_003934603.2	NP_787070.2, XP_005253379.1
OG0001045	XP_010348140.1	NP_001092143.1, NP_068753.2, XP_024304888.1
OG0001046	XP_010338931.2	NP_001092754.1, NP_001092752.1, NP_001092753.1, NP_001311276.1, NP_001311279.1, NP_001311277.1, NP_001311278.1, NP_001311280.1, NP_005665.2, NP_001311281.1, NP_001311282.1, XP_011538534.1
OG0001047	XP_003922153.1, XP_039320909.1, XP_039320910.1	XP_047281423.1, NP_060650.2
OG0001048	XP_010349194.1	XP_016869131.1, NP_060910.3
OG0001049	XP_010338581.1, XP_039324718.1	NP_001165581.1, NP_001165582.1, NP_001159812.1, NP_001165580.1, NP_660205.3, XP_005254214.1
OG0001050	XP_003923986.1	NP_116082.1, XP_016864266.1
OG0001050	XP_039333349.1, XP_039320003.1	NP_003482.1
OG0001051	XP_010335919.1	NP_001336355.1, NP_001336354.1, NP_001336349.1, NP_001336351.1, NP_001336350.1, NP_001336352.1
OG0001051	XP_010335920.1	NP_001336353.1
OG0001052	XP_010330996.1	NP_001229823.1
OG0001052	XP_003944770.1	NP_061983.2
OG0001053	XP_003944896.1	NP_001229712.1, XP_005249431.1, NP_003440.1
OG0001054	XP_010349893.1, XP_039326028.1	NP_001356363.1, NP_001356364.1, NP_005786.1, NP_001258680.1, XP_005246289.2
OG0001055	XP_010348557.1, XP_010347603.2	NP_005626.1, NP_001265620.1, NP_001030004.1, NP_005627.1, XP_016885102.1, NP_783856.1, NP_001035702.1, NP_775494.1, XP_011542251.1, NP_066295.3, NP_783729.1, XP_011542187.1, NP_066294.1, NP_001157889.1, NP_783629.1, NP_003138.3, NP_001265630.1, NP_001265631.1, NP_001265626.1
OG0001056	XP_003935653.1, XP_010348507.1	NP_001027553.1
OG0001061	XP_003932221.1	XP_047285759.1, NP_003724.1, NP_001382348.1, NP_001248754.1, NP_001382347.1, NP_937856.1
OG0001062	XP_010338673.1	NP_057103.2
OG0001062	XP_039333955.1	NP_958815.1, XP_011520863.1
OG0001063	XP_039327825.1	NP_006316.1
OG0001065	XP_003938217.1	NP_003828.2
OG0001065	XP_010347063.1	NP_000498.2, NP_001121100.1
OG0001067	XP_010349236.1	NP_001129240.1, NP_001129241.1, NP_001129242.2, NP_006496.4
OG0001067	XP_010349444.2	NP_001036189.1
OG0001068	XP_039321531.1, XP_003937379.2	NP_055501.2
OG0001069	XP_003930672.1	NP_113641.2
OG0001070	XP_039326023.1	NP_068802.1
OG0001070	XP_039319986.1	NP_001186807.1
OG0001071	XP_003921323.1	NP_008921.1
OG0001072	XP_010329844.1, XP_039336044.1, XP_039336043.1, XP_010329845.1	XP_005272603.1, NP_001008894.1, NP_001171817.1, NP_001008892.1, NP_001008860.1, NP_112184.4, NP_001171818.1
OG0001073	NP_001292002.1	NP_997465.1
OG0001073	XP_039328994.1	NP_001124397.1, NP_055405.3
OG0001074	XP_003922499.1	NP_001365303.1, NP_000233.1, NP_001365302.1
OG0001075	XP_010338400.2	NP_789845.1
OG0001075	XP_003928689.1	NP_066952.1
OG0001076	XP_003930015.1	NP_001333864.1, XP_006717680.1, NP_001333865.1, NP_001333863.1, NP_001333861.1, NP_001333862.1, NP_694579.1
