Orthogroup	Loxodonta_africana	Homo_sapiens
OG0000566	XP_003416950.2	NP_001394192.1, NP_001394194.1, NP_001263689.1, NP_001263690.1, NP_001394196.1, NP_001119590.1, NP_001394200.1, NP_001394198.1, NP_001263625.1, NP_001263624.1, NP_001394199.1, NP_001394197.1, NP_001119586.1, NP_001119585.1, NP_001394195.1, NP_001119584.1, NP_000537.3, NP_001394193.1, NP_001394191.1, NP_001263626.1, NP_001119587.1, NP_001119588.1, NP_001119589.1, NP_001263628.1, NP_001263627.1
OG0000567	XP_010594094.1	NP_004193.1
OG0000569	XP_023395640.1	NP_001374283.1, NP_001129479.1
OG0000571	XP_010593369.1, XP_023410108.1	NP_001382390.1, XP_011540392.1, NP_361013.3, NP_001382391.1, NP_001136018.1
OG0000572	XP_003417123.1	NP_008858.1
OG0000573	XP_010596232.1, XP_003404220.1	NP_001020.2
OG0000574	XP_023401737.1, XP_003408223.1	NP_001017926.1, NP_009153.3
OG0000575	XP_003421688.1, XP_023396415.1, XP_010599296.1	NP_001341491.1, NP_001341495.1, NP_001341496.1, NP_963833.1, NP_963293.1, NP_001307258.1, NP_963834.1, NP_963831.1, NP_001341499.1, NP_001269144.1, NP_001341487.1, NP_001341488.1, NP_001341494.1, NP_963835.1, NP_001269142.1, NP_001341490.1, NP_001269143.1, NP_001341498.1, NP_001341497.1, NP_963832.1, NP_963294.1, NP_001269140.1, NP_001341489.1, NP_057334.1
OG0000576	XP_023411054.1, XP_023411055.1	NP_001309302.1, XP_016858595.1, NP_001309304.1, NP_001309305.1, NP_001309303.1
OG0000577	XP_023396294.1	NP_001180303.1, NP_065148.1, NP_001372654.1, NP_001372655.1, NP_001372656.1
OG0000577	XP_010599090.1	NP_115968.1
OG0000578	XP_023406640.1	NP_001339325.1, NP_001339326.1, NP_001339327.1, NP_001339328.1, NP_001275990.1, NP_112168.1, NP_001339319.1, NP_001339320.1, NP_001339317.1, NP_001339321.1, NP_001339318.1, NP_001339316.1, NP_001339322.1, XP_011518592.1, NP_001275987.1, NP_001275988.1, NP_001339324.1, NP_001339323.1
OG0000579	XP_003414860.1	NP_002755.1
OG0000579	XP_010594096.2	NP_001034180.1
OG0000581	XP_010597072.2	NP_001878.1, XP_011528201.1
OG0000581	XP_023415064.1	XP_047297103.1, NP_004067.1
OG0000582	XP_010593745.1, XP_003405743.1	NP_001001660.2, XP_005253376.1
OG0000583	XP_023395729.1, XP_023412023.1	NP_001399911.1, NP_001399909.1, NP_001399908.1, NP_001399910.1, NP_001399907.1, NP_001399900.1, NP_001399902.1, NP_001399898.1, NP_001399906.1, NP_001399903.1, NP_001399904.1, NP_001399901.1, NP_001399905.1, NP_001399899.1, NP_001399895.1, NP_001399892.1, NP_001399894.1, NP_001399891.1, NP_005162.1, NP_001399896.1, NP_001399897.1, NP_001399912.1, NP_001399889.1, NP_001399890.1, NP_001399893.1, XP_047284834.1
OG0000584	XP_023395157.1	NP_705897.1, NP_055435.2
OG0000585	XP_023414817.1, XP_003418992.1	XP_047304374.1
OG0000586	XP_023407583.1	NP_001008784.2, NP_001186144.1, NP_620386.1, NP_620385.1, NP_620161.1, NP_740750.1
OG0000587	XP_023407499.1	NP_001139577.1, NP_001374805.1, NP_001374806.1, NP_001139575.1, NP_001374804.1, NP_001139576.1, NP_001374809.1, NP_001374815.1, NP_001374816.1, NP_001139578.1, NP_001374814.1, NP_001374813.1, NP_001374810.1, NP_001374812.1, NP_001374811.1, NP_001374807.1, NP_001374808.1, NP_113646.2, NP_001139574.1, NP_001374801.1, NP_001374800.1, NP_001374802.1, NP_001374803.1
OG0000588	XP_023398007.1	NP_078915.2, NP_001229726.1, NP_001229728.1, NP_001229727.1
OG0000589	XP_003405860.1	NP_066191.1, XP_006712882.1
OG0000590	XP_023397668.1	NP_001155004.1, NP_758448.1, NP_001366089.1, NP_001155001.1, NP_001366098.1, NP_001366097.1, NP_001366096.1, NP_758452.1, NP_001366095.1, NP_758449.1, NP_758450.1, NP_001366088.1, NP_001155003.1, NP_001366084.1, NP_001366093.1, NP_001366094.1, XP_047297801.1, NP_001366090.1, NP_001366091.1, NP_001366092.1, NP_001366082.1, NP_001155002.1, NP_001366083.1, NP_001366087.1, NP_001366085.1, NP_006131.2
OG0000591	XP_023410985.1, XP_023410984.1	NP_689847.2
OG0000592	XP_010596028.1	NP_003325.2, NP_695012.1, XP_016885266.1
OG0000593	XP_003420411.1	NP_061842.1, XP_047298140.1
OG0000594	XP_010591012.1, XP_003412765.1	NP_057204.2, NP_899196.1
OG0000596	XP_023395605.1, XP_003420881.2	NP_742152.1, NP_742151.2, NP_001333866.1, NP_742150.1
OG0000597	XP_010587566.1	NP_001135756.1, NP_001135754.1
OG0000598	XP_023412989.1	NP_001307515.1
OG0000598	XP_010587055.1	NP_001098.1, NP_001289545.1, NP_001289546.1
OG0000599	XP_003416187.1	NP_009219.2, NP_000893.2, NP_009218.2, NP_001341571.1, XP_006713710.1, NP_001341572.1, NP_009220.2
OG0000600	XP_010592672.2, XP_023406454.1	NP_001333486.1
OG0000602	XP_023396359.1	NP_001382980.1
OG0000603	XP_003407828.3	XP_016870629.1, NP_079221.2, NP_001345222.1, NP_001345220.1, NP_001345221.1, NP_001345223.1
OG0000604	XP_010585803.1, XP_003407428.1	NP_001091102.1, NP_001091103.1, NP_001394111.1, NP_001091104.1, XP_047279183.1, NP_001091105.1, NP_001394113.1, NP_001481.2, NP_001394112.1, NP_001394110.1
OG0000605	XP_003406575.2	NP_000502.4, NP_001091107.1
OG0000606	XP_023398944.1	NP_001316561.1, XP_047294494.1, NP_001316563.1, NP_001316562.1, NP_001073938.1
OG0000607	XP_010584991.1	XP_024302098.1, NP_001353222.1, NP_001856.3, NP_001353221.2
OG0000607	XP_003422348.1	NP_001855.1
OG0000608	XP_010597805.1, XP_023394600.1, XP_010597806.1, XP_010597803.1	NP_001229303.1, NP_001229304.1, NP_056206.1
OG0000609	XP_010589681.1, XP_010589684.1, XP_010589683.1, XP_023405526.1	NP_001332811.1, NP_001332810.1, NP_001332813.1, XP_047271815.1, NP_060211.3, NP_001332809.1, NP_001332814.1
OG0000610	XP_003404674.1, XP_010596048.2	NP_570969.2
OG0000610	XP_003422489.1	NP_705834.2
OG0000610	XP_010598373.1	NP_699195.1
OG0000611	XP_003411023.1	NP_001336864.1, NP_001336865.1, NP_001336866.1, XP_047303734.1, NP_659471.1, NP_001186189.1, NP_001336863.1
OG0000612	XP_010587138.2	XP_005267876.1, NP_001339843.1, NP_001155198.1, NP_001339842.1
OG0000613	XP_003414654.1	NP_001093110.1, NP_060756.2, XP_016880304.1
OG0000614	XP_023404317.1, XP_010588548.1	NP_001041717.1, NP_001120857.1
OG0000615	XP_010586202.1	NP_061335.1
OG0000615	XP_023409646.1	NP_001381792.1, NP_277030.2
OG0000616	XP_003407370.1	XP_011516026.1, NP_001341503.1, NP_001341504.1, NP_689783.1, NP_001245211.1
OG0000617	XP_003407880.1	NP_001692.1, NP_001361644.1, NP_001121082.1
OG0000618	XP_003405306.1	NP_001287951.1, NP_061967.3, NP_001342336.1, NP_950241.1
OG0000619	XP_003412549.1	XP_005273670.1, NP_006740.1, NP_001244110.1, NP_001244109.1
OG0000620	XP_010585458.1, XP_003406926.1, XP_023400006.1	NP_001093328.2, NP_076959.2, NP_001350365.1, XP_047276783.1
OG0000621	XP_023396321.1	NP_001265135.1
OG0000622	XP_023403510.1	NP_001336138.1, NP_001336140.1, NP_001304262.1, NP_006312.1, NP_001336139.1, NP_001336144.1
OG0000623	XP_023408005.1	NP_001371300.1, NP_055937.1, NP_001371303.1, NP_001371310.1, NP_001371309.1, NP_001371316.1, NP_001154830.1, NP_001371302.1, NP_001371307.1, NP_001371308.1, NP_001371304.1, NP_001371321.1, XP_047294447.1, NP_001371324.1, NP_001371323.1, NP_001371322.1, NP_001154829.1, NP_001371306.1, NP_001371305.1, NP_001371299.1, NP_001371301.1, NP_001371317.1, NP_001371318.1
OG0000624	XP_023408686.1	NP_001171583.1, NP_001171582.1, NP_620417.1
OG0000624	XP_023397038.1	NP_524558.1
OG0000625	XP_003420088.1, XP_023394717.1, XP_023394718.1	XP_011543015.1, NP_005463.1
OG0000626	XP_023406696.1	NP_001284651.1, NP_001338750.1, NP_001284653.1, NP_001338749.1, NP_001338738.1, NP_001338741.1, NP_001338737.1, NP_001338751.1, NP_001338745.1, NP_001338742.1, NP_001338752.1, NP_001025444.1, NP_001338747.1, NP_001338734.1, NP_001338735.1, NP_001025443.1, NP_001338744.1, NP_001169.3, NP_001338733.1, NP_001338753.1, NP_001284648.1, NP_001338736.1, NP_001338743.1, NP_001338748.1, XP_016873227.1, NP_001338746.1, NP_001338739.1
OG0000627	XP_010589218.1, XP_010589219.1, XP_023404846.1, XP_023404841.1, XP_003410853.1	NP_057268.1
OG0000628	XP_023402519.1, XP_010587304.1, XP_023402517.1, XP_010587306.1, XP_010587305.1, XP_023402518.1	NP_001258941.1, NP_203755.1, NP_001258942.1, XP_005270314.1
OG0000630	XP_023414402.1, XP_010596617.1	XP_011520046.1, NP_054825.2
OG0000631	XP_010596306.1	NP_001272829.1, NP_056347.1
OG0000632	XP_023398557.1	NP_001362878.1, NP_001362877.1, XP_006712643.1, NP_001362867.1, NP_001362863.1, NP_001362862.1, NP_001362864.1, NP_001362861.1, NP_001362866.1, NP_001362868.1, NP_001362865.1, NP_001362881.1, NP_001362880.1, NP_001362872.1, NP_001362882.1, NP_001362869.1, NP_001362871.1, NP_001362870.1
OG0000633	XP_023404088.1, XP_023404089.1, XP_003410171.1, XP_023404086.1, XP_023404085.1, XP_023404091.1, XP_023404087.1, XP_023404090.1	NP_149093.1
OG0000634	XP_003420427.1	NP_061876.3, XP_005262073.3
OG0000634	XP_003420428.1	XP_005262065.3
OG0000638	XP_003414007.1	NP_001300821.1
OG0000639	XP_003415649.1	NP_001157.1
OG0000639	XP_003415648.1	NP_001156.1, NP_892007.1
OG0000640	XP_010589315.1	NP_001387374.1, NP_001387372.1, NP_001387370.1, NP_001387373.1, NP_001387371.1, NP_001387377.1, NP_061322.2, NP_001387384.1, NP_001387379.1, NP_001387381.1, NP_001387385.1, NP_001387383.1, NP_001387380.1, NP_001181884.1, NP_001181883.1, NP_001387387.1, NP_001387382.1, NP_001387386.1, NP_954659.1, NP_001387376.1
OG0000641	XP_003409795.1	NP_001007074.1
OG0000642	XP_003419055.1	NP_008867.2, NP_001273345.1
OG0000644	XP_003423169.1, XP_003423121.1, XP_003423134.1, XP_003422927.1, XP_023397818.1, XP_003423122.1, XP_003423137.1, XP_023398517.1, XP_003423135.1	NP_001004058.2
OG0000647	XP_003406312.1	NP_001294852.1
OG0000648	XP_003407771.1, XP_023400472.1, XP_003407794.1, XP_003407787.1, XP_003407633.1	NP_001324.2, NP_001188504.1, NP_001244900.1, NP_001369695.1, NP_001369687.1
OG0000649	XP_023399783.1	NP_001300962.1, NP_597701.1
OG0000650	XP_010589009.1, XP_010589010.1, XP_023404664.1, XP_010589008.1	NP_006405.2, NP_892117.1, NP_001091059.1, NP_001252530.1, XP_006717426.1
OG0000651	XP_023401296.1	NP_001351499.1, NP_001382327.1, NP_001382326.1, NP_001382319.1, NP_001351500.1, NP_001351497.1, NP_001382328.1, NP_001351498.1, NP_001351502.1, NP_001351501.1, NP_001382323.1, NP_001382321.1, NP_001382320.1, NP_001351496.1, NP_001382324.1, NP_001382325.1, NP_001382318.1, NP_001506.1, NP_001382316.1, NP_001382317.1, NP_001382322.1, XP_047273086.1, NP_001035955.1
OG0000652	XP_023410175.1	NP_001358857.1, NP_001025053.1, XP_005245906.1
OG0000653	XP_003415463.1	NP_001189483.1, NP_001361411.1, NP_060307.2, NP_001361415.1, NP_001361413.1, NP_001361414.1, NP_001361412.1, NP_001361407.1, NP_001361410.1, NP_001361409.1
OG0000654	XP_023401677.1, XP_023401678.1	NP_004365.1, XP_016868509.1
OG0000655	XP_010586416.1, XP_023401208.1, XP_003408054.1, XP_023401209.1	XP_011512305.1, NP_036514.1
OG0000656	XP_010595649.1	NP_001185985.1, NP_001185984.1, XP_047289999.1, NP_037531.2, NP_001185983.1
OG0000658	XP_010593248.1, XP_010593247.1, XP_003415274.1	NP_002633.1, NP_714969.1
OG0000659	XP_010592767.1	NP_001275647.1
OG0000659	XP_003414285.1	XP_024306665.1, NP_036580.2
OG0000660	XP_003405153.1	NP_689850.2
OG0000660	XP_003405825.1	NP_054752.3
OG0000661	XP_003405243.1	NP_001400331.1, NP_001400316.1, NP_001400320.1, NP_001865.1, NP_001005502.1, NP_001400323.1, NP_001400322.1, NP_001400317.1, NP_938079.1, NP_001400318.1, NP_001400319.1, NP_001400321.1, NP_001400333.1, NP_001400332.1, NP_001400326.1, NP_001400330.1, NP_001400328.1, NP_001400327.1, NP_001400329.1, NP_001400324.1, NP_001400325.1
OG0000662	XP_023401687.1	NP_001254638.1
OG0000663	XP_023394559.1, XP_010597944.1, XP_023394539.1, XP_023394545.1, XP_023394556.1	NP_001290059.1, XP_005268861.1, NP_001290060.1, NP_001350601.1, NP_777602.1
OG0000664	XP_023412917.1	NP_001341742.1, NP_001341745.1, NP_001341746.1, XP_011530264.1, NP_001341740.1, NP_001003688.1, NP_001341741.1, NP_005891.1, NP_001341743.1
OG0000665	XP_023412793.1, XP_023412794.1, XP_023412795.1	NP_062564.1
OG0000665	XP_023412790.1, XP_023412792.1, XP_023412789.1, XP_003417498.1, XP_023412791.1	XP_005263696.1, NP_055255.1
OG0000666	XP_023403436.1	NP_149348.2, NP_003764.3, XP_005265581.1
OG0000667	XP_003418561.1	NP_001303889.1, NP_001378964.1, NP_001378967.1, NP_001303890.1, NP_001378965.1, NP_001303891.1, NP_078960.1, NP_001350493.2, NP_001378960.1, NP_001378961.1, NP_001378962.1, XP_047282792.1, NP_001378966.1, NP_001378997.1, NP_001378963.1, NP_001303887.1, NP_001303886.1
OG0000668	XP_003411523.1, XP_010589890.1	NP_113612.1, NP_997004.1, NP_001276074.1, NP_001035812.1, XP_011527683.1, NP_001276076.1, NP_001276075.1
OG0000669	XP_003419161.1	XP_011528199.1, NP_542942.2
OG0000670	XP_010589161.1	NP_065785.2, NP_001339200.1, NP_001339196.1, NP_001284705.1, NP_001339199.1, NP_001339197.1, XP_016875173.1, NP_001339198.1
OG0000671	XP_003405794.1, XP_023411518.1, XP_010594470.1	NP_001306226.1, NP_077000.1, NP_001306225.1
OG0000672	XP_010596635.1, XP_023414414.1	NP_277038.1, NP_001385434.1, NP_001385430.1, NP_001385427.1, NP_001385431.1, NP_001385432.1, NP_001385429.1, NP_001003940.1, NP_001385428.1, NP_001385436.1, NP_001385426.1, NP_001003942.1, NP_001385435.1, NP_001385433.1, NP_001385424.1, NP_001385425.1, NP_001385439.1, NP_001003943.1, NP_001385437.1, NP_001385438.1
OG0000673	XP_023407342.1	NP_775324.1, NP_003023.1, NP_001340845.1, NP_775323.1
OG0000674	XP_010598046.1, XP_003420240.2	NP_001357088.1, NP_001093391.1, NP_001357087.1
OG0000675	XP_023396140.1, XP_023396167.1	NP_057237.1, NP_001157887.1
OG0000680	XP_010585726.1	NP_001020537.2, NP_001020541.2, NP_001165093.1, NP_001191314.1, NP_001020540.2, NP_001028928.1, NP_001020539.2, NP_001020538.2, NP_003367.4
OG0000681	XP_023402713.1	XP_011538613.1, NP_001185758.1
OG0000681	XP_003409296.2	NP_001073987.1, XP_011538375.1
OG0000681	XP_010587430.1	NP_001010939.2
OG0000682	XP_003414745.1	NP_001369717.1, NP_001369713.1, NP_001369715.1, NP_001369721.1, NP_001369722.1, NP_001369730.1, NP_001369727.1, NP_001369724.1, NP_001369726.1, NP_001369729.1, NP_001369723.1, NP_001369720.1, NP_001369731.1, NP_001369728.1, NP_001369716.1, NP_004439.2, NP_001369718.1, NP_001369714.1, NP_001369719.1, NP_001369712.1, NP_001369711.1, NP_001005862.1, NP_001276865.1, XP_047291546.1, NP_001369725.1
OG0000683	XP_010597015.1	NP_001265428.1, NP_001265427.1, NP_001265426.1, NP_000666.2, NP_001265429.1
OG0000684	XP_023397186.1	NP_542165.1
OG0000684	XP_023408086.1	NP_005795.2, XP_011525922.1
OG0000685	XP_003420631.1, XP_010598426.2, XP_010598425.1	NP_036501.2, NP_001004685.1
OG0000686	XP_023406738.1	NP_001166864.1, NP_036338.2, XP_024301787.1, NP_001295085.1
OG0000687	XP_003413031.1	NP_001013007.1
OG0000687	XP_003405307.1	NP_003339.1
OG0000688	XP_023411467.1	NP_001363727.1
OG0000689	XP_023395702.1	NP_001303817.1, XP_011529559.1, NP_001303818.1, NP_001303816.1, NP_068568.1
OG0000690	XP_003415532.1, XP_010593493.1, XP_010593494.1, XP_010593495.1	NP_001158296.1
OG0000691	XP_003423072.1, XP_003422183.1, XP_003423101.1, XP_003404764.1, XP_003404762.1, XP_003405008.1	NP_001004692.1, NP_001004695.1, NP_001005522.1
OG0000692	XP_003406592.2	NP_001411275.1, NP_115674.1, NP_001153800.1, NP_001411273.1, NP_001153801.1, NP_001411274.1
OG0000693	XP_003420755.1	XP_011518045.1, NP_001185707.1, NP_001185708.1, NP_001185706.1, NP_003582.2
OG0000695	XP_023405589.1, XP_010589730.1, XP_023405588.1, XP_023405590.1	NP_001265291.1, NP_001265296.1, NP_004301.1, NP_001265295.1, NP_001265290.1, NP_001265288.1, NP_001265298.1, NP_001265294.1, NP_001265293.1, NP_001265292.1, XP_011511994.1, NP_001265289.1, NP_001265297.1
OG0000696	XP_010596111.1	NP_001371858.1, NP_001371857.1, NP_001371864.1, NP_001371860.1, NP_001373920.1, NP_001167014.1, NP_001373921.1, NP_001167010.1, NP_001371849.1, NP_001371848.1, NP_001371847.1, NP_001371854.1, NP_001167013.1, NP_001371855.1, NP_001371856.1, NP_060339.2, NP_001371845.1, NP_001371866.1, NP_001371865.1, NP_001371867.1, NP_001167011.1, NP_524576.2, NP_001167012.1, NP_001371852.1, NP_001371851.1, NP_001371850.1
OG0000697	XP_003417181.1	XP_011521568.1, NP_001356586.1
OG0000697	XP_003417180.1	NP_001357127.1, NP_001123230.2
OG0000698	XP_010587976.1	NP_001244932.1, NP_001244930.1, NP_068569.2, NP_001244934.1, NP_001035713.1, NP_001244931.1, XP_016856536.1, NP_001244933.1, NP_970615.2
OG0000699	XP_023414711.1	NP_001291947.1, NP_219363.2
OG0000699	XP_023414713.1	NP_660314.1, XP_047289610.1, NP_001019854.1
OG0000700	XP_003415000.1	XP_011507427.1, NP_443170.1
OG0000700	XP_023409897.1	NP_110391.2, XP_016857805.1
OG0000700	XP_003414998.1	XP_006711208.1, NP_001307262.1
OG0000701	XP_003406347.1, XP_023399558.1	NP_659497.1, NP_001034624.1
OG0000702	XP_010595286.1, XP_023412709.1	NP_036253.2, XP_005257239.1
OG0000703	XP_003413011.1	NP_061942.2
OG0000703	XP_003423046.1	NP_001371338.1
OG0000704	XP_010596162.1, XP_023413139.1, XP_003405160.1, XP_010596161.1, XP_010596159.1, XP_010596163.1	NP_001337964.1, XP_016874389.1, NP_001337966.1, NP_001337965.1, NP_001400530.1, NP_001400528.1, NP_001400529.1, NP_001337962.1, NP_958853.1, NP_963848.1, NP_001336.2, NP_001400525.1, NP_001400533.1, NP_001400526.1, NP_001400527.1, NP_001337963.1, NP_958852.1, NP_001400531.1, NP_001400532.1
OG0000705	XP_010591879.1, XP_023408389.1, XP_023408386.1, XP_023408388.1, XP_003413662.1	NP_001004720.1
OG0000706	XP_023401124.1	NP_079458.2, XP_005251645.1, NP_001304920.1
OG0000707	XP_010586026.1, XP_003407845.1	XP_016870062.1, NP_644815.1
OG0000708	XP_010593999.1	NP_115884.4, NP_001138932.1, XP_016864218.2, NP_631958.1, NP_631957.1, NP_001138931.1
OG0000709	XP_010593560.1, XP_003415372.1, XP_010593559.1	NP_001333880.1, NP_073611.1, NP_001333884.1, NP_001333885.1, NP_001333878.1, NP_001333882.1, XP_016857588.1, NP_001333881.1, NP_001333876.1, NP_001333875.1, NP_001333883.1, NP_001333879.1, NP_001333877.1
OG0000710	XP_023411252.1, XP_003416275.1	NP_001362729.1, NP_001362734.1, NP_001362736.1, NP_001362733.1, NP_001362732.1, NP_001362731.1, NP_001290355.1, NP_001362735.1, NP_001290354.1, NP_057415.1, XP_016862039.1
OG0000711	XP_023411057.1, XP_023411059.1, XP_023411058.1, XP_023411056.1, XP_010594174.1	NP_001257367.1, NP_001358499.1, NP_001257365.1, NP_001257366.1, XP_011530784.1, NP_001358498.1, NP_006440.2
OG0000712	XP_010598254.1, XP_003420441.1, XP_010598253.1, XP_023395154.1, XP_010598255.1, XP_010598256.1, XP_023395153.1, XP_010598252.1	XP_047301903.1
OG0000713	XP_003412313.1	XP_006718419.1, NP_003645.1
OG0000714	XP_023406463.1	XP_047282883.1
OG0000714	XP_010590415.1	NP_001120691.1, XP_005253227.2, NP_115981.1
OG0000716	XP_010596470.1	XP_047283002.1
OG0000717	XP_003411823.1	NP_005483.1, XP_047295771.1, NP_001268659.1
OG0000718	XP_003411597.2, XP_010589990.1	NP_001371247.1, NP_001371248.1, NP_001371251.1, NP_001371246.1, NP_001371250.1, NP_001371252.1, NP_001371245.1, NP_001371244.1, NP_055850.1, NP_001371249.1, NP_001371254.1, NP_001371253.1, XP_005260398.1
OG0000719	XP_023406053.1	NP_001041689.1, NP_001041687.1, NP_001041691.3, NP_001041690.3, NP_001041686.1, NP_001184069.1, NP_001041688.1, NP_001184068.1, NP_060948.3
OG0000720	XP_023402453.1	NP_001339371.1, NP_001309821.1, NP_006711.3, NP_001309825.1, NP_001309822.1, NP_001309820.1, NP_001309819.1, NP_001339372.1, NP_001309817.1, NP_001309824.1, NP_001309827.1, NP_001309826.1, NP_001309829.1, NP_001309828.1, NP_001309823.1, NP_001309818.1
OG0000721	XP_010592065.1	XP_006720528.1, NP_001138830.1, NP_001138829.1, NP_056292.1
OG0000722	XP_003414194.1	NP_001386949.1, NP_001386948.1, NP_001386945.1, NP_001386944.1, NP_001386943.1, NP_001386946.1, NP_001386947.1, NP_001386942.1, NP_987100.1
OG0000723	XP_003417891.1	XP_005249241.1, NP_004146.1
OG0000724	XP_010600300.1	NP_001307646.1, NP_001358379.1, NP_001358372.1, NP_001358377.1, NP_001361014.1, NP_001358378.1, NP_001244271.1, NP_001244272.1, NP_001358373.1, NP_001073335.1, NP_001244273.1, XP_047301340.1, NP_001358376.1, NP_004319.1, NP_001358375.1
OG0000725	XP_010600235.1, XP_023397047.1, XP_010600237.1, XP_010600234.1, XP_023397056.1, XP_010600233.1, XP_023397058.1, XP_023397057.1, XP_023397061.1	NP_076990.4, NP_001070666.1
OG0000726	XP_010596043.1, XP_023413721.1, XP_023413722.1, XP_023413724.1, XP_023413723.1	NP_001091048.1, XP_005272654.1, NP_005291.1
OG0000727	XP_010585724.1	NP_001287830.1, XP_054189303.1, NP_525129.1
OG0000731	XP_003414926.1	NP_001002294.1, NP_008825.4, XP_047272163.1, NP_001306102.1, NP_001306103.1
OG0000732	XP_023403553.1, XP_023403555.1, XP_023403554.1	NP_001116513.2
OG0000732	NP_001267807.1, XP_023403324.1	NP_001381712.1, NP_001093638.1, NP_000570.1
OG0000733	XP_023394686.1, XP_010597877.1, XP_003420080.1	XP_011543629.1, NP_001226.2, NP_001193943.1
OG0000734	XP_010586609.1	NP_003341.1
OG0000734	XP_023394491.1	NP_001244324.1, NP_001027459.1, NP_068823.2, NP_001244322.1, NP_954595.1
OG0000735	XP_010590253.1	NP_004107.1, NP_001309893.1, XP_016859082.1, NP_001309892.1
OG0000735	XP_003411674.1	NP_001382909.1, NP_463460.1, NP_000792.1
OG0000736	XP_023402053.1	XP_047274095.1, NP_009202.1, NP_001292031.1
OG0000736	XP_023410741.1	NP_055815.1
OG0000737	XP_010588990.1, XP_010588986.1, XP_010588987.1, XP_023404635.1, XP_010588988.1	NP_005171.4
OG0000739	XP_010585011.1, XP_010585002.1, XP_010585009.1, XP_023399518.1, XP_010585001.1, XP_023399516.1, XP_010585004.1	XP_016881299.1, NP_001305656.1, NP_001340458.1, NP_001340456.1, NP_001305657.1, NP_001340455.1, NP_001305655.1, NP_001340457.1, NP_001362841.1, NP_001340454.1, NP_060651.2, NP_001340466.1, NP_001340465.1, NP_001340464.1, NP_001340467.1, NP_001362842.1, NP_001340462.1, NP_001340463.1, NP_001340460.1, NP_001340459.1, NP_001340461.1
