Orthogroup	Mus_musculus	Rattus_norvegicus
OG0001770	NP_001240760.1	NP_571982.2, XP_038936657.1
OG0001771	NP_787027.1, XP_036014922.1, XP_006511819.1	XP_006243721.1
OG0001771	NP_780774.1, NP_001127898.1	NP_001014119.1
OG0001772	NP_848826.1	NP_001012000.1, XP_063121277.1
OG0001773	NP_922936.3, XP_017173693.1, NP_001277956.1	XP_008760370.1, NP_742019.3
OG0001774	NP_001407742.1, NP_001407740.1, NP_075619.2, NP_001407741.1, NP_001132983.1, NP_001132984.1, NP_001407739.1, NP_001407743.1	NP_001011958.1
OG0001774	NP_001407737.1, NP_001407738.1, NP_001132985.1, XP_036015619.1, NP_001407736.1, NP_001407735.1	XP_008760536.1
OG0001775	XP_006500047.3, NP_001153886.1	XP_008760753.1, NP_001399973.1
OG0001775	NP_001400665.1, NP_001155278.1	NP_001240606.1, XP_063140628.1
OG0001776	NP_082304.1	NP_001385917.1
OG0001777	NP_001041613.1, NP_659143.1	NP_001009656.1, XP_006235811.1
OG0001778	NP_001156419.1	NP_001414097.1, XP_006253421.1
OG0001779	NP_001404975.1, NP_659068.1	NP_001077367.1
OG0001780	NP_780683.1, NP_001346878.1, NP_001346879.1	NP_001363745.1, XP_038945169.1
OG0001781	NP_598669.1, NP_083372.1	NP_001037691.1, XP_006249445.1, XP_038956077.1
OG0001782	NP_001010825.2, XP_006530348.1	XP_008767542.1, NP_001010946.1
OG0001783	XP_006505561.1, NP_001395179.1, NP_001395177.1, NP_001395176.1, NP_001036088.1, NP_001258508.1, NP_031931.2, NP_001395178.1, NP_001342144.1	XP_063142193.1, NP_001101356.1
OG0001784	XP_011239624.1, NP_783327.2	NP_036620.2
OG0001785	NP_001258516.1	NP_001363864.1, XP_063142228.1
OG0001786	NP_001397235.1	XP_006237679.1, NP_001012098.1
OG0001787	NP_001346936.1	XP_038943816.1
OG0001787	NP_001392182.1, NP_001392184.1, NP_001392185.1, NP_001392187.1, NP_001346938.1, NP_001392183.1, NP_001392186.1, NP_001346939.1, NP_001392188.1, NP_690029.2, NP_001021118.1, NP_001392190.1, NP_001263269.1, NP_001392189.1	NP_446107.2
OG0001788	NP_700456.1, XP_006520746.1	NP_001101583.1, XP_038935268.1
OG0001789	NP_001365702.1	NP_001101073.1
OG0001790	NP_001161963.1, XP_006526825.1, NP_001161964.1, NP_035180.2	XP_006231677.1, NP_071601.2
OG0001791	NP_001405692.1	NP_001101025.1, XP_006230463.1
OG0001792	NP_001403882.1, NP_001341998.1	XP_006234892.1, NP_001012756.1
OG0001793	NP_067482.4, NP_001155975.1, XP_006500029.1	XP_006234949.1, NP_001041378.2
OG0001794	NP_001034608.1	NP_445797.1
OG0001796	NP_001239369.1, NP_001239367.1, NP_080243.3, NP_001239368.1	NP_001101782.1, XP_008766753.1
OG0001797	NP_001406224.1	NP_001020185.1, XP_006248128.1
OG0001798	NP_001156631.1, NP_034111.1, NP_001156632.1	NP_511177.2, XP_006248506.1
OG0001799	XP_006501701.1, NP_942564.2, NP_001344780.1	XP_006232552.1, NP_001101153.1
OG0001800	NP_034862.1	NP_001170839.1, XP_063128142.1
OG0001801	NP_001344133.1	XP_006250359.1, NP_001014253.1
OG0001802	NP_848713.1	NP_001013145.1, XP_006250357.1
OG0001803	NP_001153099.1	XP_006257110.1, NP_579838.1
OG0001804	NP_080745.2, XP_006528667.1	NP_001388158.1
OG0001804	NP_113558.1	XP_008771694.3, XP_038956191.1
OG0001805	NP_848855.2, NP_001352041.1, XP_036017845.1, NP_001352040.1	XP_038955528.1, NP_001100417.1
OG0001806	NP_001280552.1	XP_038948518.1
OG0001808	NP_034714.1, XP_006496739.1	XP_017454390.1, NP_001030118.1
OG0001809	XP_036016580.1, XP_036016506.1, NP_001005485.1, NP_666440.2	NP_001000279.1, NP_998897.1
OG0001810	NP_001096135.1, NP_001268460.1, NP_001268459.1	NP_001100439.1
OG0001811	NP_001170955.1, NP_056556.1, NP_001191959.1, XP_030101972.1, NP_001095083.1	XP_038943774.1
OG0001812	NP_001011828.1	NP_001000694.1
OG0001812	NP_001011750.2, NP_001011751.1	NP_001000693.1, NP_001000690.1, NP_001000936.1, NP_001000691.1
OG0001812	NP_666828.1	NP_001000695.1
OG0001815	NP_080249.2	NP_579818.1
OG0001816	NP_079548.1	NP_446030.3
OG0001817	NP_001342200.1, XP_006499208.1, NP_001342202.1, NP_035706.1, NP_001170790.1, NP_001170791.1	NP_058896.1, XP_008760202.1
OG0001818	NP_033034.1	NP_001008385.1, XP_006242090.1
OG0001818	NP_001334459.1	NP_599193.1
OG0001819	NP_001276489.1, NP_001395036.1, XP_036010725.1, NP_001395035.1, NP_001276488.1, NP_001276487.1, NP_705768.4	XP_008764903.1, NP_001009437.1
OG0001820	NP_035300.1, NP_001265185.1	NP_001382587.1, XP_063139172.1, NP_036763.1
OG0001821	NP_001272722.1, NP_062778.2, XP_011244279.1	NP_001012018.1, XP_017453489.1
OG0001822	NP_031640.1	NP_445809.2
OG0001823	NP_859420.2	XP_006254488.1
OG0001823	XP_017173468.1, NP_001035883.1, NP_081963.1, NP_001035885.1, NP_001035884.1	NP_001137365.1
OG0001824	NP_001157167.2, NP_083181.2, XP_030105174.1	NP_001102522.1
OG0001825	NP_079636.2	NP_001004249.1
OG0001825	NP_079974.1	NP_001099228.1
OG0001826	NP_033122.1, XP_036012026.1	NP_058856.1
OG0001827	NP_080486.1	NP_001101038.2
OG0001828	XP_036011877.1, NP_038749.1	NP_001107863.1, XP_063140949.1
OG0001829	NP_033831.1	NP_036911.1
OG0001829	NP_033829.3	NP_037041.3
OG0001830	NP_001104759.1, NP_001399497.1, NP_001399498.1, NP_001104761.1, NP_001104762.1, NP_001399503.1, NP_001399504.1, NP_001104760.1, NP_001399501.1, NP_001399500.1, NP_001399499.1, NP_058019.2	NP_001012185.2, XP_038961366.2, NP_001410093.1
OG0001831	NP_598988.1	XP_038953254.2
OG0001831	NP_001161009.1, NP_001161008.1, NP_598987.1	XP_063136980.1, XP_063136979.1, XP_063136978.1, XP_063136836.1, XP_038952017.1, XP_038952013.1, NP_001161024.1
OG0001831	NP_665846.1	NP_001008935.1
OG0001832	NP_666504.1	NP_001000534.1
OG0001832	NP_667238.2	NP_001000502.1
OG0001833	NP_666910.1	NP_001000253.1
OG0001833	NP_666912.1	NP_001000254.1
OG0001834	NP_666952.1	NP_001001276.1
OG0001834	NP_001011831.1	NP_001000261.1
OG0001835	NP_666795.2	NP_001000299.1
OG0001836	NP_001011848.1, XP_017177759.1, NP_001011755.1	NP_001000182.1, NP_001000180.1
OG0001837	NP_666703.2, NP_001011530.2	NP_001000971.1
OG0001838	NP_666751.2	NP_001000105.1
OG0001838	NP_997576.1, NP_001011769.2	XP_038942394.1, NP_001000525.2
OG0001839	NP_666862.2	NP_001396068.1
OG0001840	NP_075638.2, XP_030106430.1, NP_001276460.1	XP_006255061.1, NP_001010920.1
OG0001841	NP_001346463.1, NP_619608.1, XP_011241505.1	NP_001380743.1
OG0001842	NP_766488.2, XP_006540923.1	XP_063139873.1, NP_001388292.1
OG0001843	NP_034259.2, NP_001139818.1	XP_006229220.1, NP_110474.1
OG0001844	XP_030098675.1	XP_038940650.1, NP_579857.1
OG0001844	NP_001390930.1, NP_001025104.2, NP_001390929.1, NP_001407040.1, NP_001347394.1, NP_061261.2, XP_017177861.1	XP_017445498.2, NP_001406696.1
OG0001845	NP_031772.1	NP_446299.2, XP_006254110.2
OG0001846	NP_083742.3	NP_001015031.2
OG0001846	NP_997114.1, XP_036012482.1	NP_001102516.1, XP_038942560.1
OG0001847	NP_083081.2, XP_006531473.1	NP_001019917.1, XP_017456687.1
OG0001848	NP_001121642.1, XP_006531477.1, NP_001121643.1, NP_775545.1	XP_063134154.1, NP_001017380.1
OG0001849	NP_001077385.1, NP_598468.2, XP_006539213.1	NP_001004268.1, XP_006239078.1
OG0001850	XP_006539319.1, NP_001342116.1, NP_001243041.1, NP_084035.1, NP_001342117.1	XP_006239187.1, NP_001013957.1
OG0001851	XP_006524373.1	XP_017452548.1, NP_001099236.1
OG0001852	NP_775568.1	XP_006231845.1, NP_001178887.1
OG0001853	NP_035862.2	XP_038957089.1
OG0001853	XP_006502996.1	NP_001403655.1
OG0001854	NP_035893.1, XP_011239595.1	NP_001121107.1
OG0001855	NP_001318048.1	XP_038951449.1, NP_001007627.1
OG0001856	NP_001359307.1	NP_001029300.2, XP_038954539.1
OG0001857	NP_001303669.1, NP_001303668.1, NP_001365744.1, NP_081740.2, NP_001303666.1, NP_001303662.1, NP_001303661.1, NP_001303664.1, NP_001365743.1, NP_001303665.1, NP_001303663.1, NP_001365742.1	NP_001014162.1, XP_063131563.1
OG0001858	NP_705721.3	XP_063139403.1, NP_001099983.1
OG0001858	NP_666074.1	NP_001101742.1
OG0001859	NP_598894.1	XP_038952537.1, NP_775149.1
OG0001860	NP_031911.1	NP_476468.1, XP_006254849.1
OG0001861	NP_001028641.1	XP_006243030.1
OG0001861	XP_011246143.1, NP_001030066.1	XP_038956273.1
OG0001862	NP_031466.2	XP_063124729.1, NP_001099268.2
OG0001863	NP_849201.1	NP_001165538.1
OG0001863	NP_061275.2	NP_001178575.1
OG0001864	NP_001342389.1, NP_082670.1, NP_001342388.1	NP_001124474.1, XP_006238586.3
OG0001865	XP_006539015.1, NP_796160.1	XP_006239634.1, NP_001101468.1
OG0001866	NP_001349910.1, XP_006539194.1, NP_080671.1	NP_001034101.1
OG0001867	XP_006530687.1, NP_033996.4, NP_001403376.1	XP_006255121.1, NP_445844.1
OG0001868	NP_766129.1	NP_001010945.1
OG0001868	NP_001034812.1	NP_001258238.1
OG0001869	NP_001276483.1, NP_083935.3, NP_001276484.1, NP_001276485.1, NP_001276486.1, XP_017176632.1	XP_006249243.1, NP_001032877.2
OG0001870	XP_006533322.1	XP_063125323.1
OG0001870	NP_766390.2	NP_001100542.1
OG0001870	NP_032010.2	NP_001094276.2
OG0001871	XP_006507225.1, NP_849232.1	XP_006230327.1, NP_001020172.1
OG0001872	XP_017167873.1, NP_084118.1	XP_063119293.1, NP_001032273.1
OG0001873	NP_075686.3	NP_001386704.1
OG0001874	NP_598632.2	NP_001101199.1, XP_063138061.1
OG0001874	NP_112735.1	NP_001414089.1, XP_227820.6
OG0001875	NP_777357.2	XP_038959810.1
OG0001876	NP_001382923.1	XP_063127930.1
OG0001876	NP_898851.1	NP_001406616.1
OG0001877	NP_075633.2, NP_001413149.1, NP_001413150.1, NP_001239447.1	NP_001012356.1
OG0001878	XP_017175426.1, NP_808310.2	XP_008767806.2
OG0001879	NP_031447.1	XP_003750285.1
OG0001879	NP_031448.2	NP_001099445.1
OG0001880	NP_001159455.1	XP_063138197.1, NP_001019969.2
OG0001881	NP_001074692.1, XP_006525875.1, NP_001239424.1	NP_001127889.1, XP_038952675.1
OG0001882	NP_001273412.1, NP_001273411.1, NP_659090.1	NP_001094036.1
OG0001882	XP_011243290.1, NP_001347155.1, NP_001273410.1, NP_001347154.1	XP_038949211.1
OG0001883	NP_082066.2, XP_006519633.1	XP_001078405.4
OG0001884	XP_036014667.1, NP_067412.1	XP_038949413.2, NP_001101846.1, XP_002728412.1
OG0001885	NP_080812.1, NP_001348620.1, NP_001348619.1, XP_006516243.1	XP_006240236.1, NP_001007750.1
OG0001886	XP_011242520.1	XP_008762956.1
OG0001886	NP_001191982.1, NP_112149.2, NP_001191981.1	NP_446346.1
OG0001887	NP_001264225.1, XP_030102793.1, NP_001348527.1, NP_001348530.1, NP_001348528.1, NP_001348529.1, NP_082381.1, NP_001264226.1	NP_001386676.1
OG0001888	NP_001241664.1	XP_063125865.1, NP_001030131.1
OG0001889	NP_001350159.1, NP_112460.1	NP_001102303.1
OG0001890	XP_011237493.1, NP_082369.1	XP_006233701.1, NP_001028737.2
OG0001891	NP_083739.1, XP_006498459.1	NP_001032672.2, XP_006234108.1
OG0001891	NP_001034184.1, NP_001405661.1	XP_006233733.1, NP_001100029.2
OG0001892	XP_030107813.1, NP_733480.1, NP_001343362.1	NP_001020190.1, XP_006233981.1
OG0001893	NP_001276477.1, NP_001276476.1	XP_063140387.1
OG0001894	NP_598764.1, XP_006513076.1	NP_001178019.1, XP_008763263.1
OG0001895	NP_001395211.1	NP_001101567.2, XP_038935053.1
OG0001896	NP_084505.2	NP_001120767.1
OG0001897	NP_001405601.1	XP_006242029.1, NP_663709.1
OG0001898	NP_038750.2	NP_058805.1, XP_063119172.1
OG0001899	XP_030101190.1, NP_083108.1, NP_001366453.1, NP_001366455.1, NP_001366454.1	XP_038935604.1, NP_001014287.1
OG0001900	XP_006513131.1	XP_017457250.1
OG0001901	XP_011236719.1, NP_081374.1, NP_001343411.1	XP_008765278.1, NP_001100373.1, XP_063138985.1
OG0001902	NP_666086.2, NP_001405098.1, XP_006532828.1	NP_001029065.1, XP_008765903.1
OG0001903	NP_001344517.1	NP_001100468.1, XP_038941852.1
OG0001904	NP_001074812.1	XP_038965757.1, NP_001007703.1
OG0001905	XP_006538308.1, NP_001406122.1, NP_001406121.1, NP_001406123.1, NP_081542.2, NP_001406124.1	NP_001013108.1, XP_006238104.1
OG0001906	NP_077219.1	NP_001102981.1
OG0001907	NP_001346884.1, NP_001094952.2, NP_001408299.1, NP_001408300.1, NP_001408298.1, NP_001171202.1, XP_006511239.1	XP_006243549.1, NP_001102244.1
OG0001908	NP_001406137.1, NP_001406136.1, NP_659188.1, XP_006523532.1	NP_001017382.2, XP_063123155.1
OG0001909	NP_001342427.1, NP_067293.1, NP_001366457.1	NP_001013106.1, XP_008761817.2
OG0001910	NP_001156492.1	XP_232840.4
OG0001911	NP_001344935.1, NP_780343.1, NP_001344936.1	NP_001013970.1, XP_006241592.1
OG0001912	NP_032441.4	XP_006241790.1, NP_001098082.1
OG0001913	NP_001157512.2, NP_001157508.2, NP_001157511.2, NP_032555.2, NP_001157510.2, NP_001157509.2, NP_001361067.1, XP_036015094.1	XP_006241819.1, NP_001017467.1
OG0001914	NP_032092.1, XP_006503796.1	NP_001129251.3, XP_017454595.1
OG0001915	NP_001161746.1, NP_808580.2, XP_006521159.1, NP_899017.2, XP_006521088.1, XP_006521565.1, NP_083268.1, NP_113555.1	XP_063119317.1, NP_001127967.1
OG0001916	XP_006514065.1, NP_001155840.1, NP_001192027.1, NP_080519.2, NP_001155841.1	NP_001129286.1, XP_017450226.2
OG0001917	NP_034880.1	NP_001102967.1
OG0001917	NP_035969.2	NP_001102861.1
OG0001918	NP_001004365.1	NP_001178789.1
OG0001918	NP_001192314.1, NP_001192315.1, NP_076224.1	NP_112330.1
OG0001919	NP_034249.1	NP_001011939.1
OG0001919	NP_065603.2	NP_620245.2
OG0001920	NP_001139696.1, NP_077746.3, NP_001139695.1	NP_001164016.1
OG0001920	NP_001139694.1	NP_775140.2
OG0001921	NP_659166.1, XP_030111193.1, NP_001351482.1, NP_001351483.1, NP_001240621.1	NP_001385763.1
OG0001922	NP_001342634.1	NP_001101164.1, NP_001406428.1
OG0001923	NP_038927.2	XP_006234535.1
OG0001924	NP_001156832.1, NP_001412580.1	NP_001380737.1, XP_006251539.1, NP_001380738.1, NP_001011913.1
OG0001925	NP_084266.1	NP_001388211.1, XP_038964911.1
OG0001925	NP_808431.2	NP_852052.2
OG0001926	NP_001349794.1, NP_776111.1, NP_001020273.1, NP_001349793.1	NP_001014067.1
OG0001927	NP_001091707.1, XP_006527482.1, NP_598520.1	NP_001102632.1
OG0001928	XP_006527004.1	XP_006231118.1, NP_001034120.1
OG0001929	NP_001008502.2	XP_006232350.1, NP_001386252.1
OG0001930	XP_006529908.1	XP_038946222.1
OG0001930	NP_573449.2, NP_001366283.1, NP_001078878.1, NP_001366284.1	NP_579848.2
OG0001931	XP_036022146.1	NP_001414199.1, XP_038964964.1
OG0001932	NP_080214.1	NP_001135401.1, NP_001101842.2, XP_008768774.1
OG0001933	NP_001160003.1, NP_001160004.1, XP_006519350.1, NP_062333.1	NP_113835.2, XP_006252720.1
OG0001934	NP_001273427.1, NP_035703.2, NP_001075123.1	XP_006243788.1, NP_001007666.1
OG0001936	XP_030099599.1, NP_061241.1	NP_445793.1, XP_017456861.1
OG0001937	NP_079977.3	XP_038945552.1, NP_001102320.1
OG0001938	NP_001334337.1	XP_038959829.1
OG0001938	NP_001346742.1	NP_001020832.1
OG0001939	NP_075920.4, XP_006514088.1	XP_006241035.1, NP_001102206.2
OG0001940	NP_666426.2	NP_001000141.1
OG0001940	NP_001011854.2	NP_001001024.1
OG0001941	NP_001347683.2, NP_001347685.1, NP_001347682.2, NP_001402962.1, NP_083890.2, NP_001347684.1, NP_001371080.1, NP_001347681.2, NP_001371077.2, NP_001402963.1, XP_036009434.1	NP_001007692.1, XP_017444659.1
OG0001942	NP_001390478.1, NP_001390482.1, NP_001390481.1, NP_598708.3, NP_001390480.1, NP_001390476.1, NP_001390474.1, NP_001390473.1, XP_006507238.1, NP_001390477.1, NP_001390475.1, NP_001390479.1	NP_001094161.1, XP_038969271.1
OG0001943	NP_001347741.1, XP_006540617.1, NP_001013386.2	XP_038968348.1, NP_001094050.2
OG0001944	NP_109610.1	NP_110462.1
OG0001944	XP_030103906.1	NP_001381721.1
OG0001945	NP_001342618.1, NP_083262.1, XP_006500368.1	NP_001101258.1, XP_006235215.1
OG0001946	XP_006500074.1, NP_001074559.1	NP_001094241.1, XP_006235167.1
OG0001947	XP_006498999.1	XP_006235145.1
OG0001947	NP_001342084.1, NP_001342083.1, NP_038857.1	NP_077329.2
OG0001948	XP_006500229.1, NP_001135443.1, NP_081754.2	NP_001041508.1, XP_006235132.1
OG0001949	NP_001277960.1, NP_001277961.1, NP_081405.2	NP_001385841.1
OG0001950	NP_001407621.1, NP_035255.1	NP_001162015.1
OG0001951	NP_001171180.1, NP_001171177.1, NP_001171178.1, NP_001171179.1, NP_001349965.1, NP_001349964.1, NP_001171181.1, NP_001349966.1, NP_665703.2	NP_659558.1
OG0001951	XP_006500657.1, NP_001361599.1	XP_006235793.1
OG0001952	NP_001159463.1	XP_038960051.2, NP_446432.1
OG0001953	NP_001157627.1, XP_036014557.1, NP_038897.4	NP_001037694.1
OG0001954	NP_080667.1	NP_653347.2
OG0001955	NP_001240665.1, XP_036014427.1, NP_666090.1	XP_063130209.1, NP_001007623.1
OG0001956	XP_006509671.1, NP_955396.2, NP_001357900.1	XP_038950170.1, NP_703200.1
OG0001957	XP_006530557.1, NP_083808.1	NP_001014149.1, XP_006249387.1
OG0001958	NP_080763.2, XP_006527376.1	NP_001030174.1, XP_038936585.1
OG0001959	NP_001313516.1, NP_001313515.1, NP_001313514.1, NP_001313512.1, XP_017177251.1	NP_001388902.1, NP_001388903.1, XP_063141981.1
OG0001960	NP_569714.2	NP_001100094.1, XP_038963384.1
OG0001961	XP_036008278.1	XP_038963844.1
OG0001962	XP_011239869.1	XP_063142649.1, NP_001414114.1
OG0001963	XP_006507144.1, NP_001276590.1, NP_080330.1, NP_001276591.1	XP_006237770.1, NP_001414663.1
OG0001964	NP_001343879.1, NP_001276582.1, XP_006521226.1, NP_001343880.1	NP_112332.2, XP_008764020.1
OG0001965	XP_006520954.1, NP_035848.1	NP_001101581.1
OG0001966	NP_001345879.1	NP_001100267.1
OG0001966	NP_001103686.1	XP_006242453.1
OG0001967	NP_808271.1	NP_001388050.1
OG0001967	NP_032069.2	NP_001388706.1
OG0001967	NP_038816.1	NP_001164033.1
OG0001968	NP_001297382.1	NP_446281.2
OG0001969	NP_034409.1, XP_006526744.1, NP_001272386.1	NP_037091.1, XP_008758734.1
OG0001970	NP_067289.2, NP_001334566.1, NP_996738.2, NP_001004468.1, XP_006508127.1	XP_063119687.1
OG0001971	NP_899071.2, XP_036008587.1	NP_001101028.1
OG0001971	NP_659204.1	NP_113925.1
OG0001972	XP_006500193.1, NP_001342512.1, NP_081257.1	NP_001013943.2, NP_001380702.1, XP_017447067.1
OG0001973	NP_001398570.1, NP_001291690.1, NP_001398572.1, NP_001398571.1, XP_036010486.1, NP_031809.2, NP_001398573.1	NP_001025210.1, XP_006243225.1
OG0001974	NP_001344843.1, NP_001344842.1, NP_789801.1, XP_006511423.1, NP_001344841.1	XP_008764526.1, NP_001102233.1
OG0001975	XP_006523163.1, NP_077220.2	NP_001093971.1, XP_063126503.1
OG0001976	XP_036018886.1, NP_660115.1, NP_001343359.1	XP_038958391.1, NP_001014066.1
OG0001977	NP_001128621.1, XP_006501997.1, NP_001128622.1, NP_080504.3	XP_006233418.1, NP_001011952.1
OG0001978	NP_001028410.1	NP_598285.1
OG0001978	XP_006522010.1	XP_006248320.1
OG0001979	NP_001347963.1	XP_038957898.1, NP_001376211.1
OG0001980	NP_001396626.1	NP_001102017.2, XP_063138113.1
OG0001981	NP_001346926.1, NP_033094.3, XP_006516672.1	XP_017456015.1, NP_001100820.1
OG0001982	NP_034944.2	NP_073159.2, XP_006255929.1
OG0001983	NP_082511.1	NP_001121079.1
OG0001983	NP_001074697.1	NP_001025089.1
OG0001983	NP_084464.3	NP_001258423.1
OG0001984	NP_001407067.1, NP_058574.3, NP_001407068.1, NP_001407069.1, NP_001407066.1, NP_001407071.1, NP_001104301.1, NP_001407070.1	NP_001020050.1, XP_006245246.1
OG0001985	NP_001408339.1	XP_006249806.1, NP_598274.1
OG0001986	NP_653142.2	NP_997486.2
OG0001987	XP_006528948.1, NP_001356163.1	NP_001100430.1, XP_017457487.1
OG0001988	NP_001297651.1	NP_001007757.1
OG0001989	NP_001257651.1	NP_001381920.1, NP_001381919.1, NP_001008773.3
OG0001990	NP_032810.4	NP_113812.1
OG0001990	NP_056592.2	NP_001102825.1
OG0001991	XP_006528531.1, NP_001189429.2	XP_006257299.1
OG0001992	NP_064652.2, NP_001072981.1	XP_006257547.1, NP_001102784.1
OG0001993	XP_006541566.1	XP_006257566.1
OG0001993	NP_001028594.1	NP_001178685.1
OG0001993	XP_036020565.1, NP_001160053.1	XP_017454903.1, NP_001366028.1
OG0001994	NP_001388780.1, NP_001388779.1, NP_001025464.1, NP_001388778.1	XP_008767288.1, NP_001102533.1
OG0001995	NP_001010829.1	NP_783175.1
OG0001995	NP_001010839.1, NP_001010835.1, NP_001010827.1, NP_001010838.1	NP_001009975.1, NP_783176.2, NP_783180.2, NP_783178.1, NP_783177.1, NP_783181.2
OG0001996	NP_766069.1, NP_001342080.1	XP_063136648.1
OG0001996	XP_030098425.1, NP_766484.1, NP_001349085.1	NP_001099690.1
OG0001996	XP_030098620.1, NP_001004194.2, NP_113566.2	XP_006228262.1, NP_001165635.2
OG0001996	XP_036010818.1, NP_780499.3	XP_234957.4, XP_038951893.1, XP_038951886.1
OG0001997	NP_079873.1	XP_038953324.1, NP_001100382.1, XP_063123013.1, XP_038959991.1, XP_063133024.1, XP_038964453.1
OG0001998	NP_001349385.1, NP_032450.1	NP_037105.1, XP_006248096.1
OG0002001	NP_034916.1	NP_001101569.1, XP_006241444.1
OG0002002	XP_011242939.1	NP_071954.2
OG0002003	NP_001350959.1	NP_001346796.2
OG0002004	XP_006518654.1	XP_063130769.1
OG0002005	NP_001405485.1	NP_113911.2
OG0002005	NP_079744.1	NP_705892.1
OG0002006	XP_011246228.1, NP_032511.3	XP_008767825.1, NP_001094110.1
OG0002007	NP_703187.2	NP_446317.2
OG0002008	XP_036012041.1, NP_034370.2	NP_001395793.1, XP_038935980.1, XP_038947338.1, NP_071945.3, XP_038957060.1, XP_038952292.1, XP_038969109.1, NP_001406484.1, XP_063144701.1
OG0002009	NP_001185945.1, XP_006540107.1, NP_067266.1, NP_001185944.1	XP_008757325.1, NP_446381.1
OG0002010	NP_035421.2	NP_001094004.1
OG0002011	XP_006524794.1, NP_067382.1	XP_038939880.1, NP_001178510.1
OG0002011	NP_067381.1, XP_036016607.1	NP_001100355.1, XP_038939102.1
OG0002012	NP_001411746.1, NP_001411745.1, XP_006531108.1, NP_036128.3	XP_063134124.1, NP_001100897.1
OG0002013	XP_011246598.1, NP_001316556.1	XP_006255360.1, NP_001102942.1
OG0002015	NP_667035.1	NP_001000403.1, NP_001396328.1, NP_001000404.1, XP_063144743.1, NP_001000855.1, NP_001000402.1, NP_001000401.1
OG0002016	NP_667007.1	NP_001001278.1
OG0002016	NP_667008.1, NP_001011850.1	NP_001000263.1
OG0002017	NP_666741.2	NP_001000648.1, NP_001000652.1
OG0002017	NP_666740.1	NP_001001126.1, NP_001000644.1, NP_001000646.1, NP_001000650.1
OG0002018	NP_666884.2, NP_666885.1	NP_001000697.1, NP_001001077.1
OG0002019	NP_667309.1	NP_001000740.1
OG0002019	NP_667305.1	NP_001001025.1
OG0002020	NP_032522.2, NP_001389967.1	NP_072104.2, XP_038965433.1
