Orthogroup	Mus_musculus	Ursus_americanus
OG0003781	NP_001397499.1, NP_001397497.1, NP_001342526.1, NP_035440.1, NP_001342531.1, NP_001397498.1, NP_001342529.1	XP_045639779.1
OG0003782	NP_001347101.1	XP_045640897.1
OG0003783	NP_001347711.1, NP_001407017.1, NP_001407018.1, NP_001407016.1, NP_001407015.1, NP_031817.1	XP_045643644.1, XP_045643642.1
OG0003784	NP_001408321.1	XP_045643760.1, XP_045643762.1, XP_045643761.1, XP_045643758.1
OG0003785	XP_006497192.1, NP_033002.2	XP_045627947.1, XP_045627946.1, XP_045627948.1
OG0003786	NP_033725.2, XP_011237039.1	XP_045667417.1
OG0003787	NP_080902.1	XP_045652212.1
OG0003788	NP_848811.2, NP_001268724.1, NP_001139348.1	XP_045640160.1
OG0003789	NP_075370.2	XP_045640138.1
OG0003790	NP_001272736.1, NP_997533.1, NP_001348144.1, NP_001272746.1, NP_001348146.1, NP_001272742.1, NP_001272739.1, XP_036016865.1	XP_045628814.1
OG0003791	XP_030102694.1, NP_001028506.1	XP_045663941.1
OG0003792	NP_665826.1, XP_006532921.1, NP_001346567.1	XP_045659920.1
OG0003793	NP_038775.1, XP_006515998.1, NP_001185933.1	XP_045663537.1
OG0003794	NP_001345173.1, XP_006519515.1, NP_080418.2	XP_045666429.1, XP_045666428.1
OG0003795	NP_001157899.1, XP_030102525.1, NP_666149.1, NP_001157898.1	XP_045663600.1
OG0003796	NP_001400191.1, NP_001400189.1, XP_006515383.1, NP_001182655.1, NP_001400190.1	XP_045671757.1
OG0003797	XP_006532815.1, NP_848779.2	XP_045630845.1, XP_045654582.1
OG0003798	XP_006533481.1, NP_848858.2	XP_045670016.1
OG0003799	NP_083053.2	XP_045669894.1
OG0003800	NP_001230513.1	XP_045670523.1
OG0003801	NP_671750.2, NP_001103808.1, NP_001103807.1, XP_030102156.2	XP_045669978.1
OG0003802	NP_001258267.1	XP_045670289.1
OG0003803	NP_032201.3	XP_045670190.1
OG0003804	NP_035929.1, NP_001349664.1, NP_001020950.1	XP_045637684.1, XP_045637685.1
OG0003805	NP_032107.1, XP_006532264.1	XP_045669693.1
OG0003806	NP_001165570.1	XP_045629130.1
OG0003807	NP_084064.1	XP_045629656.1
OG0003808	NP_001351063.1, NP_001351062.1, NP_659074.2, XP_006533022.1	XP_045629525.1, XP_045629526.1
OG0003809	NP_001020091.1, XP_006533013.1	XP_045629119.1
OG0003810	NP_001038996.1, XP_011247397.1	XP_045629546.1
OG0003811	NP_001025154.1, XP_006497923.1	XP_045659693.1, XP_045659630.1
OG0003812	NP_001365715.1	XP_045626936.1, XP_045626934.1, XP_045626935.1
OG0003813	XP_006497645.1	XP_045627161.1
OG0003814	NP_598613.3, XP_017174848.1, NP_001349626.2, NP_001074437.2, NP_001349624.2, NP_001349627.2, NP_001349625.2	XP_045627048.1
OG0003815	XP_006498315.1, NP_080452.2	XP_045646962.1
OG0003816	NP_080698.1, XP_017174717.1	XP_045646968.1
OG0003817	NP_080710.1	XP_045646972.1, XP_045646971.1
OG0003818	NP_034426.2	XP_045645717.1
OG0003819	NP_001162151.1, XP_006513605.1, NP_001162150.1, NP_666122.1	XP_045645536.1, XP_045645534.1
OG0003821	NP_001158098.1, NP_001158097.1, XP_006521510.1, NP_932115.2	XP_045636049.1
OG0003822	XP_036015396.1	XP_045635511.1
OG0003823	XP_006496321.1, NP_081387.1	XP_045627580.1
OG0003824	NP_001343457.1, XP_006496283.1, NP_080399.1	XP_045627796.1
OG0003825	XP_006514694.1	XP_045644039.1
OG0003826	NP_001291760.2, NP_034885.1, NP_001291759.1, XP_036015105.1, NP_001291761.2	XP_045635503.1
OG0003827	NP_001041526.1	XP_045650886.1
OG0003828	NP_598892.2	XP_045650825.1
OG0003829	NP_080923.2, XP_006538279.1	XP_045636224.1
OG0003830	XP_036020259.1	XP_045636326.1
OG0003831	NP_001128118.1	XP_045636596.1
OG0003832	NP_001342304.1, XP_006538023.1, NP_001342305.1, NP_766621.3	XP_045636473.1
OG0003833	NP_056558.1	XP_045636636.1
OG0003834	XP_011248390.1, NP_080244.1	XP_045670777.1, XP_045670778.1
OG0003835	NP_780299.2, XP_006537774.1	XP_045647098.1
OG0003836	NP_081568.1, XP_017173120.1	XP_045669666.1
OG0003837	XP_017173214.1, NP_001276430.1, NP_001276428.1, NP_084343.1, NP_001276429.1	XP_045660630.1
OG0003838	NP_001361535.1	XP_045656537.1
OG0003839	XP_006523482.1, NP_001177941.1	XP_045651603.1
OG0003840	NP_001401206.1, NP_001401207.1, NP_038919.1, NP_001344657.1, XP_006524442.1	XP_045628023.1, XP_045651681.1
OG0003841	NP_038691.1	XP_045633775.1
OG0003842	NP_690023.1, XP_036012050.1, XP_036012049.1, XP_036012053.1, XP_036012056.1, XP_036012054.1, XP_036012055.1, XP_036012052.1, XP_036012051.1	XP_045657526.1
OG0003843	NP_034487.2	XP_045658343.1
OG0003844	NP_001390016.1	XP_045659228.1
OG0003845	NP_001077349.1, NP_080727.2, NP_001077351.1, NP_001077350.1	XP_045626538.1
OG0003846	NP_001346910.1	XP_045661818.1
OG0003847	NP_038724.1, XP_006520811.1	XP_045661742.1
OG0003848	XP_030104328.1	XP_045668175.1
OG0003849	XP_006520515.1, NP_034546.2, NP_001402888.1, XP_030104540.1	XP_045659911.1
OG0003850	NP_081135.3, NP_001158079.1, NP_001158080.1	XP_045633302.1, XP_045633301.1
OG0003851	XP_006534832.1, NP_001389678.1	XP_045627445.1
OG0003852	NP_001346140.1	XP_045645243.1
OG0003853	XP_006505128.2	XP_045648655.1
OG0003854	NP_001297369.1, NP_001091695.1, NP_001007222.1, NP_001007221.1, NP_001405014.1, XP_006503591.1	XP_045649274.1
OG0003855	NP_001036135.3, XP_006503632.1, NP_742147.1, NP_001013041.2, XP_017176488.1	XP_045649249.1
OG0003856	NP_001408253.1	XP_045648827.1
OG0003857	XP_036011092.1, NP_080465.3	XP_045648821.1, XP_045648822.1, XP_045648823.1, XP_045648820.1
OG0003858	NP_001339816.1	XP_045649597.1
OG0003859	NP_064684.2, NP_997039.2	XP_045640884.1
OG0003860	NP_080770.2	XP_045655788.1
OG0003861	NP_001079018.1, XP_006503339.1	XP_045655552.1
OG0003862	NP_001240310.1	XP_045655702.1
OG0003863	NP_001230872.1, XP_006541575.1, NP_001030028.1	XP_045635881.1
OG0003864	NP_035591.3	XP_045636025.1
OG0003865	NP_056566.2	XP_045654857.1
OG0003866	NP_001284483.1, NP_001386351.1	XP_045654656.1
OG0003867	NP_001300940.1	XP_045630244.1
OG0003868	NP_001396739.1	XP_045648357.1
OG0003869	NP_001276546.1, NP_001402731.1, NP_035907.1, XP_030111187.1, NP_001276547.1, NP_001276548.1	XP_045648387.1
OG0003870	NP_659157.1, NP_001346819.1	XP_045648227.1
OG0003871	NP_666151.3, XP_006515843.1	XP_045648154.1
OG0003872	NP_001186917.1, NP_659176.2	XP_045635228.1, XP_045635227.1, XP_045635229.1, XP_045635230.1, XP_045635226.1, XP_045635232.1
OG0003873	XP_017175186.1, NP_080604.2	XP_045657286.1
OG0003874	XP_006502100.1, NP_081402.3	XP_045632210.1
OG0003875	NP_001409740.1	XP_045665275.1
OG0003876	NP_001409715.1	XP_045665250.1
OG0003877	NP_080627.2	XP_045664992.1
OG0003879	NP_079671.1	XP_045664879.1
OG0003880	NP_001342674.1, NP_077250.2	XP_045664833.1
OG0003881	NP_001033784.2, NP_766589.1, NP_001349129.1, XP_030110909.1, NP_001349130.1	XP_045664824.1
OG0003882	NP_001001160.1, NP_001276604.1, NP_001276603.1	XP_045644225.1
OG0003883	XP_006501767.1	XP_045657294.1
OG0003884	XP_006501458.1, NP_808213.2	XP_045657391.1
OG0003885	XP_006502250.1, NP_083201.1	XP_045632181.1
OG0003886	NP_001032826.1, NP_001396447.1, NP_001396449.1, NP_001396448.1, NP_033839.2, NP_001396446.1, XP_030108253.1	XP_045646564.1
OG0003887	NP_001344640.1	XP_045646611.1
OG0003888	NP_666387.1	XP_045669529.1, XP_045669530.1
OG0003889	NP_080954.4, XP_006498632.1	XP_045649477.1, XP_045649476.1
OG0003890	NP_780646.2	XP_045649360.1
OG0003891	NP_038685.3	XP_045649334.1
OG0003892	NP_033914.1, NP_001104316.1, NP_001104315.1, NP_001104314.1, NP_001104313.1, XP_011248046.1	XP_045649325.1
OG0003893	XP_030106194.1, NP_848810.3	XP_045664505.1
OG0003895	XP_006508521.1	XP_045631710.1
OG0003896	NP_001161359.1, XP_006531790.1, NP_001161358.1, NP_001366608.1, NP_659120.3, NP_001366607.1, NP_001161357.1	XP_045631897.1
OG0003897	NP_598925.1	XP_045631800.1
OG0003898	NP_598564.2, NP_001347640.1	XP_045631641.1
OG0003899	NP_001349356.1	XP_045631621.1
OG0003899	NP_080686.1	XP_045631548.1
OG0003900	NP_032792.2	XP_045649679.1
OG0003901	NP_001106167.1, NP_031724.2	XP_045649681.1
OG0003902	NP_080283.3	XP_045649733.1
OG0003903	NP_082687.1	XP_045642762.1, XP_045642761.1
OG0003904	XP_006527380.1, NP_598903.1	XP_045642744.1, XP_045642743.1
OG0003905	XP_006531042.1, NP_001164162.1, NP_848851.3	XP_045654889.1
OG0003906	NP_659568.2, XP_011246390.2, NP_001298019.1, NP_001298018.1	XP_045639217.1
OG0003907	NP_084049.2	XP_045638614.1, XP_045638625.1, XP_045638605.1
OG0003908	NP_612184.1	XP_045641562.1, XP_045668239.1
OG0003909	XP_006514391.1, NP_084494.1	XP_045656220.1
OG0003910	XP_006506534.1	XP_045668290.1
OG0003911	NP_035974.1, NP_001159721.1, NP_001397463.1, NP_001159723.1, NP_001397462.1, XP_036021993.1, NP_001397464.1, NP_001397465.1	XP_045668249.1
OG0003912	NP_032116.4, NP_001342182.1	XP_045668307.1, XP_045668306.1
OG0003913	NP_001034483.1, NP_598478.1	XP_045668237.1
OG0003914	NP_001161729.1, XP_011239812.1, NP_001161728.1, NP_659054.2	XP_045668423.1
OG0003915	NP_001398653.1, NP_001103219.1	XP_045664064.1, XP_045664063.1
OG0003916	NP_001292866.1, NP_001292865.1, XP_006518168.1, NP_082058.1	XP_045663429.1
OG0003917	NP_001108351.1	XP_045663332.1
OG0003918	NP_001103741.2, XP_006511859.1, NP_001103742.2, NP_001361588.1, NP_001361589.1, NP_001346154.2	XP_045663222.1
OG0003920	XP_006509593.1	XP_045634571.1
OG0003921	NP_444392.1	XP_045634547.1
OG0003922	XP_017168436.1, NP_080912.2	XP_045634658.1
OG0003923	NP_997086.2, XP_017168469.1	XP_045630232.1
OG0003924	XP_006525238.1	XP_045630269.1
OG0003925	XP_006514154.1	XP_045660319.1
OG0003926	XP_006508075.1	XP_045671487.1
OG0003927	XP_011239988.1, NP_919446.2	XP_045644810.1
OG0003928	NP_080122.2	XP_045652491.1
OG0003929	NP_203534.1	XP_045652498.1
OG0003930	NP_001157205.1, NP_710143.2, NP_001278111.1	XP_045652564.1
OG0003931	NP_941044.3	XP_045652750.1
OG0003932	NP_001273340.1	XP_045667008.1
OG0003933	NP_036027.1, NP_001411523.1	XP_045667019.1
OG0003934	XP_036014569.1, NP_898852.2	XP_045666965.1
OG0003935	XP_006496378.1, NP_001343225.1, NP_001343226.1, NP_083644.1	XP_045668735.1
OG0003936	NP_081144.1, NP_001074588.1	XP_045628840.1
OG0003939	NP_082508.1, XP_011244944.1	XP_045647618.1
OG0003940	NP_663746.2, XP_006511798.1	XP_045647734.1, XP_045647733.1, XP_045647732.1
OG0003941	XP_006511926.1, NP_848753.1, NP_001346394.1	XP_045647736.1, XP_045647735.1
OG0003942	XP_006511835.1, NP_001408227.1, NP_062738.2, NP_001408230.1	XP_045647757.1
OG0003943	NP_620095.1, XP_006510933.1	XP_045647838.1
OG0003944	NP_001276574.1, NP_001276575.1, NP_700469.1, NP_001276576.1, XP_006511201.1	XP_045647841.1
OG0003945	NP_001035144.1	XP_045660757.1
OG0003945	NP_084334.1	XP_045660758.1
OG0003946	NP_001342578.1	XP_045664708.1, XP_045664699.1, XP_045664688.1
OG0003947	NP_033860.2, XP_006498669.1	XP_045664200.1
OG0003948	NP_001357678.1, XP_006499374.1	XP_045666129.1
OG0003949	XP_011237794.1, NP_001153134.1, NP_694729.1	XP_045660570.1
OG0003950	NP_001361055.1	XP_045660739.1
OG0003951	NP_001366394.1	XP_045664387.1
OG0003952	NP_080259.1	XP_045670592.1
OG0003953	NP_082698.1, XP_017174613.1, NP_001076797.1, NP_852089.2, NP_001076798.1	XP_045651189.1, XP_045651208.1, XP_045651199.1
OG0003954	NP_001343931.1, XP_006504928.1, NP_082148.1	XP_045652991.1
OG0003955	XP_030109993.1, NP_001345985.1, NP_001345986.1, NP_001345984.1, NP_001010941.1, NP_032177.1	XP_045652693.1
OG0003956	NP_056618.1	XP_045653036.1
OG0003957	NP_056586.2	XP_045653073.1
OG0003958	NP_659091.3, NP_001240681.1, XP_006518915.2, NP_001240682.1	XP_045653096.1
OG0003959	NP_001404430.1, NP_075698.1	XP_045630087.1
OG0003960	NP_001366408.1, XP_036014366.1, NP_001411403.1, NP_001411402.1, NP_068677.2	XP_045630083.1
OG0003961	NP_001398932.1	XP_045630080.1
OG0003962	NP_083038.1	XP_045632146.1
OG0003963	XP_006530342.1, NP_035667.1	XP_045635357.1
OG0003964	NP_081209.1	XP_045647523.1, XP_045666979.1
OG0003965	NP_001390456.1, XP_006530175.1	XP_045647444.1
OG0003966	NP_034848.1, XP_030101468.1, NP_001389791.1, NP_001389790.1, NP_001389792.1, NP_001348552.1, NP_774958.1	XP_045647346.1
OG0003967	XP_006522510.1	XP_045658489.1
OG0003968	NP_036039.2	XP_045631365.1
OG0003969	NP_035454.3	XP_045637080.1
OG0003970	NP_001396767.1, NP_001342186.1, NP_001396768.1, NP_001396769.1, NP_038561.1	XP_045637299.1
OG0003971	NP_001292979.1	XP_045637244.1
OG0003972	NP_034879.2	XP_045637324.1
OG0003973	NP_001346099.1, NP_001346100.1, NP_001346098.1, NP_077142.1, XP_036021569.1	XP_045645890.1
OG0003974	NP_001158035.1, NP_835215.1, NP_001158074.1	XP_045657164.1
OG0003975	XP_006521346.1, NP_001201840.1	XP_045656967.1
OG0003976	NP_080529.1	XP_045665927.1
OG0003977	NP_080861.2, XP_006506277.1	XP_045665871.1
OG0003979	NP_001400556.1, NP_036106.1, XP_036017494.1	XP_045658848.1, XP_045658849.1
OG0003980	NP_444394.1	XP_045658855.1
OG0003982	NP_766111.1	XP_045659191.1
OG0003983	NP_058674.1	XP_045628578.1, XP_045628575.1, XP_045628574.1, XP_045628576.1
OG0003984	XP_006530159.1, NP_083586.1, NP_001344090.1, NP_001344088.1, NP_001344089.1	XP_045661582.1
OG0003985	NP_032591.3	XP_045645067.1, XP_045645064.1, XP_045645066.1, XP_045645065.1, XP_045645063.1
OG0003986	NP_080045.1, XP_006522537.1	XP_045645122.1
OG0003987	XP_006535505.1	XP_045644977.1
OG0003988	XP_011236678.1, NP_808390.2	XP_045644949.1
OG0003989	NP_032704.2, NP_001289631.1	XP_045666163.1
OG0003990	NP_001156800.1, NP_001343962.1, NP_848746.1, NP_001343965.1, XP_036019287.1	XP_045662007.1
OG0003991	NP_001078890.1	XP_045661853.1, XP_045661854.1
OG0003992	NP_598410.2	XP_045671628.1
OG0003993	NP_058603.2, NP_001399590.1, NP_001399589.1	XP_045626755.1, XP_045626761.1
OG0003994	NP_001277915.1, NP_084510.2, NP_001277916.1, NP_001356114.1, XP_011237831.1	XP_045628209.1
OG0003995	XP_006499174.1, NP_954709.1, NP_001277926.1, NP_954708.1, NP_766125.2, NP_954710.1, NP_954711.1, NP_001277929.1	XP_045668005.1
OG0003996	NP_001398234.1, NP_109642.1	XP_045643971.1
OG0003997	XP_006510985.1, NP_808251.1, NP_080950.1	XP_045666628.1, XP_045666629.1, XP_045666627.1, XP_045666630.1
OG0003998	NP_001077396.1	XP_045666572.1
OG0003999	NP_001074810.1	XP_045651070.1
OG0004000	XP_006522982.1, NP_001391957.1	XP_045641633.1
OG0004001	NP_001396941.1	XP_045630125.1
OG0004002	NP_031819.1	XP_045630142.1
OG0004003	NP_032430.2, XP_006513334.1	XP_045632860.1
OG0004004	NP_112473.1, XP_006513477.1, NP_001186200.1	XP_045632878.1
OG0004005	NP_033141.1	XP_045632917.1, XP_045632918.1, XP_045632916.1
OG0004006	NP_001274030.1, NP_001274031.1, NP_277060.2, NP_001025007.1, XP_006500978.1, NP_001274032.1	XP_045655176.1
OG0004007	NP_001333665.1	XP_045655190.1
OG0004008	NP_064304.1	XP_045648386.1, XP_045651249.1
OG0004009	XP_006501165.1, NP_001156929.1	XP_045648353.1
OG0004010	XP_011247735.1, NP_766303.1	XP_045646876.1, XP_045646867.1, XP_045646857.1
OG0004011	NP_031661.3	XP_045646092.1, XP_045646100.1
OG0004012	NP_666084.1	XP_045641132.1
OG0004013	NP_001348976.1, XP_001478493.1, NP_080886.1	XP_045641042.1
OG0004014	XP_006522298.1	XP_045668644.1
OG0004015	NP_031496.2, NP_001288283.1, NP_001288282.1	XP_045668674.1
OG0004016	NP_082180.2	XP_045668588.1
OG0004017	NP_061373.1, XP_006517355.1, NP_001413483.1	XP_045664005.1
OG0004018	NP_665851.2	XP_045643357.1, XP_045643358.1
OG0004019	XP_006517242.1, NP_001295404.1, NP_766068.1	XP_045651890.1
OG0004020	XP_030103024.1, NP_034704.1	XP_045663951.1
OG0004021	NP_796307.2, XP_006517254.1	XP_045663987.1, XP_045663983.1, XP_045663985.1, XP_045663986.1
OG0004022	NP_001074835.1	XP_045632580.1
OG0004023	NP_001345357.1, NP_076283.2	XP_045632577.1
OG0004024	NP_001120731.1, NP_001120732.1, NP_001413966.1	XP_045667212.1
OG0004025	XP_030108093.1, NP_848749.2, NP_700458.3, NP_001277594.1	XP_045636545.1
OG0004026	NP_663498.1	XP_045636700.1
OG0004027	XP_011237610.1, NP_001264899.1	XP_045635728.1
OG0004028	XP_006495995.1, NP_001343345.1, NP_001343346.1, NP_766241.2	XP_045662326.1, XP_045662327.1
OG0004029	NP_083972.3, XP_036010132.1	XP_045662546.1
OG0004030	NP_001276824.1, NP_082160.3, XP_006495930.2, NP_001400716.1, NP_001400719.1, NP_001400720.1, NP_001400717.1, NP_001400718.1	XP_045633588.1
OG0004031	NP_778196.2	XP_045633470.1, XP_045633471.1, XP_045633472.1
OG0004032	XP_006529491.1	XP_045643464.1
OG0004033	NP_033133.1	XP_045665634.1
OG0004034	NP_001316798.1	XP_045639924.1
OG0004035	NP_536344.1	XP_045640260.1
OG0004037	XP_036017915.1, NP_001157747.1, NP_001276612.1, NP_081598.1	XP_045646421.1, XP_045646420.1
OG0004038	XP_006527692.1, NP_036135.3, NP_001041673.1	XP_045660987.1
OG0004039	NP_001398533.1	XP_045651414.1
OG0004040	NP_776108.2	XP_045660901.1, XP_045660903.1, XP_045660902.1
OG0004041	XP_011245976.1, NP_001300672.1, NP_543134.1	XP_045659840.1
OG0004042	XP_011245942.1, NP_001030079.2	XP_045652643.1
OG0004043	XP_011245995.1, NP_001300683.1, NP_001300684.1, NP_443208.1	XP_045651396.1
OG0004044	NP_001396596.1	XP_045630119.1
OG0004045	NP_038785.1	XP_045661095.1
OG0004046	XP_006528726.1, NP_001182508.1	XP_045644390.1
OG0004047	NP_081918.1	XP_045646647.1
OG0004048	NP_001001798.1, NP_001345931.1, NP_001032952.1, XP_006528153.1	XP_045661078.1
OG0004049	NP_033575.3, XP_006528024.1, NP_001102513.1	XP_045644763.1
OG0004050	NP_766581.2	XP_045665133.1
OG0004051	NP_666528.2, NP_666527.1	XP_045651779.1, XP_045659975.1, XP_045659976.1, XP_045651782.1, XP_045651781.1, XP_045651783.1
OG0004052	NP_035002.2, NP_001119654.1, XP_036013791.1, NP_032696.2, NP_001413193.1, NP_035001.2	XP_045665814.1
OG0004053	NP_062615.1	XP_045638210.1
OG0004054	NP_082878.2, NP_081898.1	XP_045630974.1, XP_045630973.1
OG0004055	NP_667200.2	XP_045642469.1
OG0004063	XP_006504019.1, NP_848541.2, NP_620704.1, NP_001120854.1	XP_045671860.1
OG0004064	NP_031611.1, NP_001396506.1	XP_045630773.1, XP_045648668.1
OG0004065	XP_006512056.1	XP_045654175.1
OG0004066	XP_011242158.1, NP_033443.1	XP_045644841.1
OG0004067	NP_001185913.1	XP_045671247.1
OG0004068	NP_001317220.1	XP_045669753.1, XP_045669762.1
OG0004069	NP_001272949.1, NP_001272950.1, NP_034102.1, NP_001272951.1, NP_001272952.1, NP_001272953.1	XP_045649374.1
OG0004070	XP_006520682.1, NP_035274.2, NP_001106889.1	XP_045636043.1
OG0004071	NP_001263257.1, NP_001263259.1, XP_017173549.1, NP_001263258.1, NP_038544.1	XP_045643036.1
OG0004072	NP_038765.2, XP_006524429.1, NP_001412035.1	XP_045657762.1, XP_045657772.1
OG0004073	NP_034459.2	XP_045633899.1
OG0004074	XP_006527830.1	XP_045646345.1
OG0004075	NP_001389764.1, NP_001389765.1, NP_001389760.1, XP_036008563.1, NP_038548.3, NP_001389761.1, NP_001389762.1, NP_001389763.1, NP_001389766.1	XP_045628238.1
OG0004076	XP_006537689.1	XP_045636293.1
OG0004077	NP_001276762.1, NP_001276684.1, NP_001276685.1, NP_075603.1	XP_045653788.1
OG0004078	XP_030107088.1, NP_032338.3	XP_045660937.1
OG0004079	NP_001273351.1, XP_030099189.1, NP_001273354.1, NP_598922.1, NP_001273353.1, NP_001012535.1	XP_045635196.1
OG0004080	NP_659178.1, NP_001344255.1, NP_001344257.1, XP_036009853.1	XP_045630598.1
OG0004081	NP_031548.1	XP_045631755.1, XP_045631756.1
OG0004082	XP_006523564.1, NP_031451.2, NP_001258352.1, NP_001258353.1, NP_001258351.1	XP_045651530.1
OG0004083	NP_034368.2, NP_001411700.1, XP_030105360.1, NP_001191902.1, NP_001411701.1	XP_045651492.1
OG0004084	NP_032992.1	XP_045657901.1
OG0004085	NP_001355345.1, XP_006521872.1	XP_045641217.1
OG0004086	NP_001407028.1	XP_045635975.1
OG0004087	NP_001399532.1	XP_045660461.1
OG0004088	NP_001271331.1, NP_035157.2, NP_001033976.1, NP_001033934.1, NP_001033928.1	XP_045633170.1
OG0004089	NP_001103785.1, NP_032466.2, NP_001281079.1, NP_001355776.1, NP_001281078.1	XP_045651856.1
OG0004090	NP_733467.1, NP_733469.1	XP_045661855.1, XP_045661838.1, XP_045661864.1, XP_045661845.1, XP_045661888.1, XP_045661879.1, XP_045661870.1
OG0004091	NP_084269.1, XP_011245702.1	XP_045636422.1
OG0004092	NP_059087.2	XP_045641528.1
OG0004093	NP_031495.1, NP_001103479.1	XP_045642332.1
OG0004094	XP_006514605.1, NP_032527.1, NP_001034626.1, NP_001399264.1	XP_045647285.1
OG0004095	XP_036019524.1, NP_035763.2	XP_045643797.1
OG0004096	NP_032151.1	XP_045653093.1, XP_045653092.1, XP_045653091.1
OG0004097	NP_001192263.1, NP_082731.2, NP_001158099.1, NP_001158100.1, XP_006521531.1	XP_045636037.1, XP_045636036.1
OG0004098	NP_079553.1	XP_045670745.1
OG0004099	NP_659119.2, NP_001258372.1, NP_001258373.1	XP_045631654.1
OG0004100	NP_001343977.1, NP_001343975.1, NP_653141.3, XP_006496061.3, NP_001343976.1	XP_045668739.1
OG0004101	XP_030097829.1, NP_081219.1	XP_045632276.1
OG0004102	NP_653119.1	XP_045651675.1
OG0004103	NP_075542.2	XP_045640702.1
OG0004104	NP_034043.1, NP_001160097.1	XP_045634712.1
OG0004105	NP_033787.2, NP_001290352.1	XP_045629555.1, XP_045629556.1
OG0004106	NP_081604.3	XP_045645299.1, XP_045645298.1
OG0004107	NP_663544.1	XP_045664785.1
OG0004108	NP_796102.2, XP_006522310.1	XP_045668484.1
OG0004109	NP_033820.2	XP_045640541.1
OG0004110	NP_033464.2	XP_045628217.1
OG0004111	NP_001347072.1, NP_001347073.1, NP_001028615.1, XP_011244823.1	XP_045664978.1
OG0004112	NP_666830.1	XP_045651761.1, XP_045651762.1, XP_045651733.1
OG0004113	NP_001153887.1	XP_045635495.1
OG0004114	XP_006513922.1, NP_001074688.1	XP_045645752.1
OG0004115	NP_001011754.1	XP_045645128.1, XP_045644509.1, XP_045644515.1
OG0004116	NP_666750.2, NP_997438.1	XP_045634313.1
OG0004117	NP_666466.1	XP_045671348.1
OG0004118	NP_666412.1	XP_045656720.1, XP_045656679.1, XP_045656717.1
OG0004119	NP_666704.2	XP_045645137.1, XP_045644521.1, XP_045644519.1, XP_045642315.1
OG0004120	NP_033784.2	XP_045645417.1
