Orthogroup	Homo_sapiens	Sus_scrofa
OG0000862	NP_057192.2, NP_001353282.1, NP_001353280.1, NP_001273516.1, NP_001353274.1, NP_001353273.1, NP_001353290.1, NP_001353287.1, NP_001353284.1, NP_001353286.1, NP_001273517.1, NP_001353288.1, NP_001273518.1, NP_001353285.1, NP_001353291.1, NP_001353292.1, NP_001353283.1, NP_001353281.1, NP_001353275.1, NP_001353278.1, NP_001353276.1, NP_001350650.1, NP_001353279.1, NP_001353277.1	XP_020928105.1
OG0000863	NP_060659.3	XP_005654122.3
OG0000863	XP_011510745.1, NP_620170.3	XP_003358870.1
OG0000864	NP_001342192.1, XP_047281663.1, NP_001265424.1, NP_001092808.1, NP_001369233.1, NP_001164212.1, NP_060031.1	XP_020938079.1
OG0000865	NP_663748.1	XP_020953079.1
OG0000866	NP_001356646.1	XP_020950793.1
OG0000867	NP_079114.3, XP_005252654.1	XP_020920567.1, XP_020920569.1, XP_020920568.1
OG0000868	NP_005462.1	XP_013850710.1, NP_001231022.1
OG0000868	NP_612208.1	XP_003128996.1
OG0000869	NP_004264.2, XP_006718138.1	XP_005671106.1, XP_001928672.1
OG0000870	NP_001307287.1, NP_001307289.1, NP_001357234.1, NP_056343.1, NP_001362414.1, NP_001307288.1, NP_001357235.1, NP_001357236.1, NP_001307285.1, NP_001307290.1, NP_001307286.1, NP_001307292.1, NP_001307291.1, NP_001307294.1, NP_001307293.1, NP_001357240.1, NP_001357233.1, XP_047291686.1, NP_001357232.1, NP_001357237.1, NP_001357242.1	XP_020923423.1
OG0000871	NP_000989.1	XP_003133167.1, XP_020931904.1
OG0000873	NP_005498.1	NP_001004043.1
OG0000873	NP_068733.1	NP_001020386.1, XP_005656356.1
OG0000874	NP_689698.1	XP_020919550.1, XP_020919549.1, XP_020919551.1, XP_020919548.1, XP_020919547.1, XP_020919546.1, XP_020919545.1
OG0000875	NP_055549.1	XP_001926982.1, XP_020955063.1, XP_020955064.1, XP_013833757.1
OG0000876	NP_004175.2, XP_016877116.1, NP_776049.1, NP_998811.1, NP_998810.1	XP_005656526.1, XP_013844693.1, XP_003128776.3
OG0000878	NP_002350.1, NP_116100.2, XP_047292024.1	XP_020922083.1
OG0000879	XP_047278607.1	XP_020924232.1, XP_020924237.1, XP_013849310.1, XP_003122211.3, XP_005660481.1, XP_020924235.1, XP_020924228.1, XP_020924229.1
OG0000880	NP_699200.2	XP_003121417.1
OG0000881	NP_036261.1, NP_001172001.1, NP_001172002.1	NP_001153551.1, XP_005667633.1
OG0000882	NP_001337748.1, NP_001337749.1, NP_001129492.1, NP_001337767.1, NP_071682.1, NP_004959.2, NP_001337753.1, NP_001263407.1, NP_001337750.1, NP_001337752.1, NP_001337764.1, NP_001337766.1, NP_001337765.1, NP_001337754.1, NP_001337759.1, NP_001337758.1, NP_001337757.1, NP_001337755.1, NP_001337756.1, XP_024302508.1, NP_001337762.1, NP_001337761.1, NP_001337760.1, NP_001337763.1	XP_020958083.1
OG0000883	NP_001257396.1, NP_001257399.1, NP_001257398.1, XP_016875636.1, NP_001257400.1, NP_001257397.1, NP_003868.1	NP_001090930.1, XP_005664315.1
OG0000884	NP_710161.1, NP_001171420.1, NP_001171419.1, XP_005268979.4	XP_003126725.4, XP_005674032.1
OG0000885	NP_114107.2, NP_061870.2	XP_013843546.1, XP_005655454.1, XP_003355249.1, XP_005655453.1, XP_003355248.1
OG0000886	NP_001357294.1, NP_001128680.1	XP_003122628.1
OG0000887	NP_001091681.1, NP_001091683.1, NP_001091682.1, NP_000852.1	XP_005669848.1
OG0000888	XP_047294585.1, NP_443079.1	XP_020939840.1, XP_020939838.1, XP_020939837.1
OG0000889	NP_001380866.1	XP_020938972.1
OG0000891	NP_001295400.1, NP_001373941.1, NP_001295397.1, NP_001295398.1, NP_065110.1, NP_001373942.1, NP_001295399.1, NP_001295394.1, NP_001295405.1, NP_001295396.1, NP_001373943.1	NP_999295.2
OG0000892	NP_001182016.1, XP_011519431.1, NP_149101.1	XP_003131117.2
OG0000893	XP_005261425.1, NP_001291723.1, NP_001291724.1, NP_689724.3	XP_001929372.1, XP_013838525.1, XP_005670906.1, XP_020928612.1, XP_003359201.1
OG0000895	NP_005504.2	XP_020925963.1, XP_020925962.1
OG0000896	XP_047275355.1, NP_689714.2, XP_011507544.1, NP_945146.1, NP_945148.1, NP_945147.1, NP_002423.1	XP_020946472.1
OG0000897	NP_001382484.1	XP_003360303.2, XP_020936274.1, XP_013841503.1, XP_003484147.1
OG0000898	NP_001018024.1	XP_020935625.1, XP_005674088.1, XP_005674087.1, XP_020935627.1, XP_020935626.1
OG0000901	NP_741997.3	XP_020919421.1
OG0000902	NP_671693.1, NP_001833.1, NP_001193940.1, XP_047278709.1	XP_020920335.1, XP_003482852.1, XP_003130720.2
OG0000904	NP_001302466.1	XP_013843801.1, NP_001106758.1
OG0000905	NP_443725.3	XP_020949658.1, XP_020949660.1
OG0000905	NP_001035228.1, NP_058647.1, NP_857592.1, NP_057410.1, NP_857591.1	XP_020949663.1
OG0000908	NP_001104505.1, XP_005259995.1, NP_001602.1, NP_001308952.1, NP_001104506.1, NP_001104504.1	NP_999374.1, XP_020936917.1
OG0000909	NP_003036.1, XP_005266564.1	XP_020920821.1, NP_001012631.1
OG0000910	NP_001153778.1, NP_003886.3, XP_016883984.1	XP_013838012.2
OG0000911	NP_057692.1	XP_005658278.3
OG0000914	NP_001015878.1	XP_020952967.1
OG0000914	NP_001271455.1	XP_020921847.1, NP_999084.2
OG0000915	NP_001193356.1, XP_024304005.1, NP_116136.1, NP_001193355.1	XP_020929150.1
OG0000916	NP_997001.1	XP_020942078.1
OG0000917	NP_057182.1	XP_013839807.1, NP_001231793.1
OG0000917	NP_001182451.1	XP_020935718.1
OG0000920	NP_114153.1	XP_003124105.1
OG0000920	NP_055067.1	NP_001230839.1, XP_013835922.1
OG0000921	XP_011521729.1, NP_001292092.1	XP_020949565.1, XP_020949566.1
OG0000922	XP_047298247.1	XP_003360284.1
OG0000922	NP_005601.1	XP_013854580.1
OG0000923	NP_006266.2	NP_001070685.1
OG0000923	NP_005617.2, XP_047283662.1	NP_001070684.1
OG0000924	NP_001001711.1	XP_003482658.1
OG0000924	NP_006502.1	NP_998958.1
OG0000925	NP_001004441.2, XP_006714662.1	XP_020940157.1, XP_020940156.1, XP_005661579.1, XP_005661578.1, XP_013850404.1, XP_005661580.1
OG0000926	NP_000801.1, XP_005268315.1, NP_001158509.1	XP_003121696.1
OG0000927	NP_001309960.1	XP_020955032.1, XP_001926800.5, XP_020955034.1, XP_020955033.1
OG0000928	NP_002619.1, NP_444252.1	XP_003358655.1
OG0000928	NP_001362920.1	NP_001231345.1
OG0000930	NP_001350262.1, NP_001350263.1, NP_001009960.1, NP_612503.1, NP_001350261.1, NP_001077425.1, NP_001078837.1, XP_047276784.1	XP_005661924.2
OG0000931	NP_002125.3, NP_001120677.1, NP_001273199.1, NP_001120676.1, XP_016878685.1, NP_001273198.1, NP_001120678.1, NP_001273197.1, NP_001273196.1, NP_001273200.1	NP_001231341.1, XP_013851126.1
OG0000932	NP_114428.1, XP_005255679.1, NP_001271426.1	XP_005655179.1, XP_020942593.1, XP_020942594.1, XP_013843194.1, XP_020942595.1, XP_005655176.1, XP_005655178.1, XP_013843193.1, XP_020942592.1, XP_020942591.1, XP_003481139.1, XP_005655180.1
OG0000933	XP_016856888.1	XP_020945406.1, XP_020945409.1, XP_020945412.1, XP_020945407.1, XP_020945405.1, XP_020945404.1, XP_020945411.1, XP_020945408.1, XP_020945410.1
OG0000934	NP_006812.3, NP_001032238.1	XP_020955153.1
OG0000935	NP_001358158.1, NP_001358161.1, NP_001093588.1, NP_001358160.1, NP_005423.1, NP_001093589.1, XP_005268103.1	XP_013852773.1
OG0000936	NP_001340110.1, NP_001070142.1, XP_011523503.1, NP_001340106.1, NP_001340113.1, NP_001340109.1, NP_001340118.1, NP_001340104.1, NP_001340120.1, NP_001340107.1, NP_001340105.1, NP_001340111.1, NP_077012.2, NP_001340112.1, NP_803190.2, NP_001340102.1, NP_001340119.1, NP_001340117.1, NP_001317164.1, NP_001340103.1, NP_001340114.1, NP_001340116.1, NP_001340115.1	XP_020922545.1
OG0000937	XP_016880049.1	XP_020922768.1
OG0000938	NP_037413.1, XP_005260739.1, NP_938205.1	XP_005672767.2, XP_001926484.2
OG0000939	XP_005251892.1, NP_054726.1, NP_001129248.1	XP_020924639.1
OG0000940	NP_690607.1, NP_004972.1	XP_020947149.1, XP_020947150.1, XP_003126071.1
OG0000941	NP_001335692.1, NP_001335690.1, NP_001335687.1, XP_047300794.1, NP_001335689.1, NP_001335691.1, NP_001335693.1, NP_001335688.1, NP_060350.1	NP_001230747.1, XP_020941298.1
OG0000943	NP_065855.1, XP_011512843.1, NP_001186512.1	XP_020954267.1, XP_020954268.1, XP_020954269.1
OG0000944	XP_005251118.1, NP_663723.1, NP_001129171.1	XP_001927263.3
OG0000945	NP_001349726.1	XP_020944632.1, XP_020944638.1, XP_020944633.1, XP_020944637.1, XP_020944636.1, XP_020944635.1, XP_020944634.1
OG0000946	XP_016868596.1, NP_777571.1	XP_005662909.1, XP_005662907.1, XP_005662908.1
OG0000947	NP_057570.2	XP_020952396.1, XP_020952398.1
OG0000948	NP_001337808.1, NP_001337809.1, NP_001035947.1, NP_071890.2, XP_011514333.1	XP_020919249.1
OG0000949	NP_057145.1, NP_001120873.1, NP_001120872.1	XP_020943323.1
OG0000950	NP_001452.2	XP_005653131.1, XP_005653132.1, XP_005653130.1, XP_001928629.1
OG0000951	NP_955359.1, NP_001362339.1, XP_047305448.1, NP_001244967.1, NP_005832.1, NP_001244968.1	XP_005666939.1, NP_001254764.1
OG0000952	NP_001357272.1, NP_001357273.1, NP_001006109.1, NP_064572.2, NP_001350810.1, NP_001357274.1	XP_013836113.2
OG0000953	NP_113628.1	XP_003358456.1
OG0000953	NP_071430.2	XP_020925698.1
OG0000954	NP_001308041.1, NP_001308043.1, NP_001138888.1, NP_940938.1, NP_212133.1, XP_005259956.1, NP_001308042.1	XP_003123224.2
OG0000955	NP_060174.2, XP_016873430.1	XP_003129838.1
OG0000956	NP_001245139.1, NP_001305407.1, NP_056331.2, NP_001305408.1, NP_001305406.1, XP_047282682.1	XP_003129720.1, XP_003129721.1
OG0000957	NP_001363190.1, NP_003977.1, XP_011518704.1, NP_001363187.1, NP_001363188.1, NP_001363189.1	XP_020938894.1, XP_020938893.1, XP_020938895.1
OG0000958	NP_001315.1, XP_011526902.1, NP_001028694.1, NP_001028693.1	NP_001103900.1, XP_005673086.1
OG0000959	XP_047301883.1	XP_005672321.1, XP_003133743.1, XP_020930954.1
OG0000960	NP_001034118.1, NP_001157398.1, NP_001157397.1, XP_047285377.1	XP_020948158.1, XP_013853362.1
OG0000961	XP_005253474.1, NP_060893.2	XP_020948012.1
OG0000962	NP_001339246.1, NP_001339245.1, NP_001339248.1, NP_001339249.1, NP_954660.1, NP_001339244.1, NP_001339237.1, NP_001164274.1, NP_001339247.1, NP_001164279.1, NP_001339241.1, NP_001339242.1, NP_001339239.1, NP_001339240.1, NP_001339243.1, NP_001339238.1, NP_443111.4, NP_954658.2, NP_001339236.1, NP_001339235.1, NP_001317344.1, NP_001339234.1, XP_047284158.1	XP_020947303.1
OG0000963	NP_001011668.1, NP_077276.2, NP_001011671.1	XP_020945012.1
OG0000964	NP_001309137.1, NP_001309138.1, NP_000857.1, NP_001309139.1, XP_005264808.1	XP_005670343.2, NP_999266.1
OG0000965	NP_001335914.1	NP_999175.1, XP_020957429.1
OG0000966	NP_001157814.1	XP_020926914.1
OG0000967	XP_016866228.1, NP_112145.1, NP_001304943.1, NP_001304951.1	NP_001116625.1, XP_020954095.1
OG0000968	NP_001006641.1, NP_001006640.1, NP_004771.2	XP_003135313.1, XP_013846434.1
OG0000969	NP_001359092.1	XP_020935775.1
OG0000970	XP_016885053.1, NP_057006.1, NP_001123237.1	NP_001161108.1, XP_005674022.1
OG0000972	NP_001376637.1	XP_020957552.1
OG0000972	NP_001376639.1, NP_001230702.1, NP_001376638.1, NP_001230703.1, NP_444292.1, NP_001376636.1	XP_020957546.1
OG0000975	NP_001274666.2, NP_001116293.1	XP_020925937.1, XP_020927656.1
OG0000976	NP_005726.1	XP_020942919.1
OG0000976	NP_005727.1	XP_001928912.1
OG0000977	NP_001027581.1	XP_020929339.1
OG0000978	NP_078875.4	XP_020922238.1, XP_020922242.1, XP_020922243.1, XP_020922239.1, XP_020922236.1, XP_020922240.1, XP_020922237.1, XP_020922241.1, XP_013845333.1
OG0000979	NP_002736.3, NP_620407.1	NP_001185851.1
OG0000979	NP_002737.2	XP_020943678.1
OG0000980	NP_542379.1, NP_001231178.1, NP_001632.2, NP_542380.1	NP_001132943.1, XP_020953697.1
OG0000981	NP_001958.2	NP_001093665.1
OG0000981	NP_001407.1	NP_001093666.1
OG0000982	NP_001032726.1	XP_005661536.1
OG0000983	NP_001092046.1	XP_020946774.1, NP_001005348.1
OG0000984	NP_001365519.1, NP_001158.2, NP_001365521.1, NP_001191330.1, NP_001365520.1	NP_001090905.1, XP_020935024.1
OG0000985	NP_001158193.1, NP_001158195.1, NP_000943.1, NP_001158194.1	XP_020951321.1, XP_013851380.1, XP_020951322.1, XP_013851375.1
OG0000986	NP_001018086.1, NP_001018085.1, NP_001018084.1, NP_001018087.1, NP_001351111.1, NP_000167.1, NP_001351109.1, NP_001018661.1, NP_001351110.1, NP_001351112.1, NP_001351114.1, NP_001019265.1, NP_001351113.1, NP_001191187.1, NP_001191188.1	XP_005653012.2, NP_001008481.1
OG0000987	NP_001004727.1	XP_003122834.1, XP_003122837.1, XP_003122836.1, XP_005654732.2
OG0000989	NP_001005853.1, NP_775486.1	XP_003133834.2, XP_003359756.2
OG0000990	NP_068832.1	XP_020936301.1, XP_003135321.1
OG0000990	XP_047273956.1	XP_003135306.1
OG0000991	NP_004223.2, XP_005266840.1	XP_020949449.1, NP_001163989.1
OG0000992	NP_001381594.1, NP_001381593.1, NP_852147.1, NP_001365030.1, NP_001365027.1, NP_001365029.1, XP_006722416.1, NP_852146.1, NP_001381591.1, NP_001381592.1, NP_001365028.1, NP_001003675.1, NP_001003674.1, NP_001263178.1, NP_001263180.1	XP_020951675.1, XP_013854665.1, XP_013854662.1, XP_020951676.1, XP_005665319.1, XP_013854661.1, XP_005665320.1, XP_013854666.1, XP_013854664.1
OG0000993	NP_001337228.1, NP_001337230.1, NP_001422.1, NP_001337231.1, NP_001337232.1, NP_001337233.1, NP_001337235.1, NP_001337234.1, NP_001337249.1, NP_001337237.1, NP_001186317.1, NP_001337243.1, NP_001337244.1, NP_001129027.1, NP_001129026.1, NP_001337242.1, NP_001337240.1, NP_001239589.1, NP_001337241.1, NP_001337239.1, NP_001337238.1, NP_001337236.1	XP_020943702.1
OG0000994	NP_001095891.1, NP_005998.1, NP_001265174.1, XP_047279809.1, NP_001095890.1, NP_001265173.1, NP_001265172.1	XP_005660217.1, NP_001090975.1
OG0000995	NP_001003713.1, XP_047275607.1, NP_004880.1	NP_001090933.1
OG0000996	NP_001269262.2	XP_020950520.1
OG0000997	NP_001854.1	NP_001090966.1, XP_005664554.1
OG0000998	XP_024307502.1	XP_020949912.1, XP_020949911.1, XP_020949910.1, XP_020949909.1
OG0000999	NP_054861.2	XP_003482884.1
OG0001000	NP_064709.2	XP_020949568.1, XP_003355851.3
OG0001002	NP_061132.2, NP_001158009.1, NP_001158012.1, NP_001012975.1, NP_001158010.1, NP_001158014.1, NP_001158016.1, NP_001158013.1, NP_001158011.1, NP_001158028.1, NP_001158020.1, NP_001158017.1, NP_001158021.1, NP_001158018.1, NP_001158019.1, NP_001158023.1, NP_001012976.1, NP_001158027.1, NP_001158026.1, NP_001158024.1, NP_001158022.1, NP_001158025.1	XP_020929235.1
OG0001003	NP_055209.2	XP_005671207.1, NP_001231311.1, NP_001231312.1
OG0001004	NP_001534.1	XP_020940683.1, XP_020940684.1, XP_020940682.1
OG0001005	NP_001018011.1	XP_020918529.1, XP_020918527.1, XP_020918528.1
OG0001006	NP_001071158.1, NP_001339347.1, NP_001339346.1, NP_079016.2, XP_005277780.1	NP_001240754.1
OG0001007	NP_001376399.1, NP_001376400.1, NP_004404.1, NP_001376396.1, NP_001376397.1, NP_001376398.1, NP_001376395.1, XP_047289646.1, NP_001121613.1	NP_999273.1, XP_013849644.1
OG0001008	NP_001368913.1, NP_001368902.1, NP_001368903.1, NP_001368909.1, NP_001291422.1, NP_001291423.1, NP_001368900.1, NP_001368899.1, NP_001368897.1, NP_001368901.1, NP_001368896.1, NP_001368898.1, NP_666016.1, NP_001368894.1, NP_001291421.1, NP_001368895.1, NP_001368910.1, NP_001368905.1, NP_001368908.1, NP_001368904.1, NP_001368906.1, NP_001368907.1	XP_020949476.1
OG0001009	NP_116220.1, NP_001119812.1, NP_001258747.1	XP_005661995.1, XP_020941949.1, XP_020941946.1, XP_003481042.1, XP_020941948.1, XP_020941947.1
OG0001010	NP_003901.2	XP_003124359.1, XP_003124360.1
OG0001012	NP_001080.2	XP_013843290.1, XP_005655233.1, XP_013843291.1, XP_020942424.1
OG0001013	NP_919236.1	NP_001191298.1
OG0001014	NP_037460.2	XP_003130590.1
OG0001015	NP_001014975.1, NP_000177.2	XP_020937501.1, NP_999446.1
OG0001016	XP_005273181.1, NP_001017402.1, NP_001121113.1, NP_000219.2	XP_020919541.1
OG0001017	NP_001365358.1, NP_001365359.1, NP_001278092.1, NP_001365355.1, NP_001365361.1, NP_001365360.1, NP_000111.1, NP_001365356.1, NP_001129490.1, NP_001365357.1	NP_999520.1
OG0001018	NP_001019384.1, NP_001019382.1, NP_001019383.1, NP_001019381.1, NP_005970.1	XP_020945468.1
OG0001019	NP_006779.1, XP_047293234.1	XP_005665339.1, XP_005665342.1, XP_003127878.3
OG0001020	NP_001269219.1, XP_011522770.1, NP_001372313.1, NP_777579.2	XP_020922491.1
OG0001021	NP_003699.3	XP_020947468.1, XP_020947473.1, NP_001230795.1
OG0001022	NP_001401588.1, NP_001401589.1, NP_001401586.1, NP_001401587.1, NP_001401583.1, NP_001401582.1, XP_016874837.1, NP_001401584.1, NP_001186231.1, NP_001401580.1, NP_001401581.1, NP_055330.1, NP_001186232.1, NP_001401585.1	NP_001230346.1
OG0001023	NP_060692.3	XP_020938970.1
OG0001023	NP_001230315.1, NP_001003828.1, XP_024308003.1, NP_001230314.1, NP_037459.2	XP_020947061.1
OG0001024	NP_060259.4, XP_016859882.1	XP_005662443.1
OG0001025	NP_001306004.1, NP_006568.2	XP_003125160.2, XP_020943138.1
OG0001026	NP_003050.2	XP_005661697.1, NP_001139224.1
OG0001026	NP_001295051.1, NP_003051.1	XP_020941082.1
OG0001027	NP_001152.1, NP_001231319.1, NP_671702.1, NP_671701.1	NP_999474.1, XP_005668113.1
OG0001028	NP_001135389.1	XP_020919932.1, XP_020920974.1
OG0001029	NP_001350507.1	XP_005666041.1, NP_001103899.1
OG0001030	NP_001350029.1, NP_001103159.1, NP_001350033.1, NP_001350036.1, NP_001350034.1, NP_001350035.1, XP_047278020.1, NP_001350027.1, NP_066405.1, NP_001350028.1, NP_001350030.1, NP_001350032.1, NP_001350031.1	XP_005655359.2
OG0001031	NP_001165690.1, NP_001165689.1, NP_001165691.1, NP_036368.1, NP_001337597.1, NP_001165693.1, NP_001381238.1, NP_001337596.1, NP_001165692.1, NP_001381232.1, NP_001381236.1, NP_001381235.1, NP_001381233.1, NP_001381228.1, NP_001381234.1, NP_001381231.1, NP_001026864.1, NP_001381230.1, NP_001381229.1, XP_047305520.1, NP_001381240.1, NP_001381237.1	XP_020952602.1
OG0001032	NP_066918.2, XP_006712191.1	XP_005662721.2
OG0001033	XP_011540083.1, NP_061174.1	XP_013843603.2, XP_003125898.2, XP_013843602.2, XP_020946401.1
OG0001035	NP_001269355.1, NP_002640.2, XP_005250500.1, NP_001269356.1	XP_020957862.1, NP_999104.1
OG0001036	XP_011518327.1, NP_776172.1	XP_003122875.1
OG0001037	NP_997234.3, XP_011531930.1	XP_005669831.2, XP_020924975.1
OG0001038	NP_660305.2	XP_005669684.1, XP_020924543.1, XP_003132296.1, XP_005669686.1, XP_005669685.1, XP_013837215.1
OG0001039	NP_001371963.1	XP_005673080.1, NP_001116689.1
OG0001040	XP_005266370.1, NP_001135768.1, NP_055902.1, NP_001135767.1, NP_001135766.1	XP_020921227.1
OG0001041	NP_690876.3, NP_001159733.1, NP_001159734.1, XP_006719834.1, NP_001159735.1	XP_020921176.1
OG0001042	NP_005292.2, NP_001381659.1, NP_001182311.1, NP_001182310.1	XP_020931607.1
OG0001043	NP_001135816.1, NP_001135817.1, XP_047284269.1, NP_001135815.1, NP_004063.1	XP_020927867.1, NP_001116572.1
OG0001044	NP_787070.2, XP_005253379.1	XP_020947967.1
OG0001045	NP_001092143.1, NP_068753.2, XP_024304888.1	XP_020947334.1, XP_020947335.1, XP_020947333.1, XP_020947336.1
OG0001046	NP_001092754.1, NP_001092752.1, NP_001092753.1, NP_001311276.1, NP_001311279.1, NP_001311277.1, NP_001311278.1, NP_001311280.1, NP_005665.2, NP_001311281.1, NP_001311282.1, XP_011538534.1	XP_020928673.1, XP_005657486.2, XP_020928676.1, XP_020928668.1, XP_020928674.1, XP_020928677.1, XP_020928675.1, XP_020928672.1, XP_020928671.1, XP_020928669.1
OG0001047	XP_047281423.1, NP_060650.2	XP_020928255.1, XP_020928258.1, XP_005671619.2, XP_020928254.1, XP_020928257.1, XP_001926615.2
OG0001048	XP_016869131.1, NP_060910.3	XP_020944833.1, XP_020944832.1, XP_020944834.1
OG0001049	NP_001165581.1, NP_001165582.1, NP_001159812.1, NP_001165580.1, NP_660205.3, XP_005254214.1	XP_013847823.1
OG0001050	NP_116082.1, XP_016864266.1	XP_005653684.3
OG0001050	NP_003482.1	XP_020935334.1
OG0001051	NP_001336348.1, NP_001336355.1, NP_001336354.1, NP_001336349.1, NP_001336351.1, NP_001336350.1, NP_001336352.1, NP_001336353.1, NP_060114.2	XP_003132609.2
OG0001052	NP_001229823.1, NP_061983.2	XP_020955466.1
OG0001053	NP_001229712.1, XP_005249431.1, NP_003440.1	NP_001116681.1
OG0001054	NP_001356363.1, NP_001356364.1, NP_005786.1, NP_001258680.1, XP_005246289.2	NP_999260.1, XP_005672071.1
OG0001056	NP_001027553.1	NP_001233597.1, XP_005673651.1
OG0001060	NP_001005243.2	XP_005663925.2, XP_005663924.2
OG0001061	XP_047285759.1, NP_003724.1, NP_001382348.1, NP_001248754.1, NP_001382347.1, NP_937856.1	NP_001026960.1
OG0001062	NP_001231513.1	XP_020934505.1
OG0001062	NP_060502.1, NP_001307155.1, NP_001317349.1, NP_958815.1, XP_011520863.1	XP_003481128.1
OG0001063	NP_006316.1	XP_020928360.1
OG0001064	NP_001005285.1	XP_005667185.3
OG0001065	NP_003828.2	NP_001161104.2
OG0001065	NP_000498.2, NP_001121100.1, XP_006717068.1	NP_999144.1
OG0001067	XP_047295125.1, NP_002847.1	NP_001090963.1
OG0001067	NP_001129240.1, NP_001129241.1, NP_001129242.2, NP_006496.4	XP_005653339.1
OG0001067	NP_001036189.1	XP_005653335.1
OG0001068	NP_055501.2	XP_020949981.1, XP_020949982.1, XP_020949980.1, XP_020949983.1, XP_020949984.1
OG0001069	NP_113641.2, NP_001269632.1, NP_001307668.1, NP_001269624.1, NP_001269629.1, NP_001269627.1, NP_001269625.1, NP_001269628.1, NP_001269626.1, NP_001307666.1, NP_001269630.1, NP_001307665.1, XP_005252673.1, NP_001269631.1, NP_001307667.1, NP_001307669.1, NP_001307664.1, NP_001307670.1	XP_020920499.1
OG0001070	NP_068802.1	XP_020932520.1
OG0001070	NP_001186806.1	NP_001177135.1
OG0001072	XP_005272603.1, NP_001008894.1, NP_001171817.1, NP_001008892.1, NP_001008860.1, NP_112184.4, NP_001171818.1	XP_020931260.1
OG0001074	NP_001365303.1, NP_000233.1, NP_001365302.1	NP_999290.1
OG0001075	NP_789845.1	XP_020957372.1
OG0001075	NP_066952.1	XP_001925115.3
OG0001076	NP_001333864.1, XP_006717680.1, NP_001333865.1, NP_001333863.1, NP_001333861.1, NP_001333862.1, NP_694579.1	XP_005671249.1
