Orthogroup	Homo_sapiens	Canis_lupus_familiaris
OG0001489	NP_001121644.1, NP_001121640.1, XP_016885052.1, NP_001311256.1, NP_001311257.1, NP_001311258.1, NP_001121645.1, NP_001311262.1	XP_038444007.1
OG0001490	NP_001356299.1, NP_001182482.1	XP_038444021.1
OG0001491	NP_001362299.1, XP_006724790.1, NP_001362296.1, NP_001036214.1, NP_001362297.1, NP_001362300.1, NP_001362295.1, NP_001362298.1, NP_001036215.1, NP_001362301.1, NP_006594.3, NP_001362302.1, NP_001362303.1, NP_001036216.1, NP_001362305.1, NP_001362304.1, NP_001269347.1, NP_001362306.1	XP_038444172.1
OG0001492	NP_067677.4, NP_006640.2	XP_038444199.1
OG0001502	XP_005263088.1, NP_000900.1	NP_001002930.1
OG0001503	NP_001009552.1	XP_038416099.1
OG0001503	NP_002706.1	NP_001003063.1
OG0001504	NP_598011.1, NP_001911.1, NP_598010.1	NP_001003228.1
OG0001505	XP_005266078.1, NP_061764.2	NP_001012343.1
OG0001506	NP_001382986.1	NP_001017522.1, NP_001375943.1, XP_038424785.1
OG0001507	XP_047306103.1	NP_001018045.1
OG0001508	NP_001026976.1	XP_038392965.1, XP_038392963.1, XP_038392964.1
OG0001509	NP_001265646.1, NP_068702.1, XP_016882364.1, NP_005022.2, NP_001265647.1	NP_001182072.1, NP_001182071.1
OG0001510	NP_001124317.1	NP_001182333.1
OG0001511	NP_000576.1	NP_001184117.1
OG0001512	XP_011526998.1, NP_036457.1	XP_038388443.1, XP_038394915.1, XP_038417426.1, NP_001238875.1
OG0001513	NP_002265.3, NP_705694.3	NP_001333298.1
OG0001513	NP_002266.3, XP_011523086.1	NP_001240673.1
OG0001514	NP_002097.1	NP_001274021.1
OG0001515	NP_001307193.1, NP_996895.1, NP_036227.1, NP_001307192.1, XP_024303707.1	NP_001274044.1
OG0001516	NP_003012.1, XP_011526480.1	NP_001301054.1
OG0001517	NP_001004704.1	XP_038419189.1, NP_001375562.1
OG0001518	NP_001004757.1	NP_001375631.1, XP_038424095.1
OG0001519	NP_001005195.1	NP_001375711.1
OG0001520	NP_001245212.1	NP_001375780.1
OG0001521	NP_001004137.1	XP_038424073.1
OG0001522	XP_016881947.1, NP_001371762.1, NP_689890.1	XP_038381448.1, XP_038381449.1
OG0001523	NP_001338550.1, NP_009126.2, NP_001338561.1, NP_001338541.1, NP_001338540.1, NP_001338544.1, NP_001338543.1, XP_024306849.1, NP_001338539.1, NP_001338548.1, NP_001338547.1, NP_001338546.1, NP_001338549.1, NP_001338545.1, NP_001338542.1	XP_038381885.1
OG0001524	XP_024306851.1, NP_689565.2, NP_001092271.1	XP_038381930.1
OG0001525	NP_001186781.1, NP_001186782.1, NP_001186784.1, NP_001186785.1, NP_057366.2	XP_038405422.1
OG0001526	NP_001002836.2	XP_038383577.1
OG0001527	NP_665810.1	XP_038402737.1
OG0001528	XP_047298554.1, NP_116192.4, NP_001041629.1	XP_038443575.1
OG0001529	XP_047293032.1	XP_038402357.1
OG0001529	XP_006723535.1	XP_038384296.1
OG0001530	NP_077277.1, XP_005259304.1, NP_001034974.1	XP_038384423.1, XP_038384422.1, XP_038384425.1, XP_038384424.1
OG0001531	NP_002506.2	XP_038400296.1
OG0001531	NP_002507.1	XP_038384452.1
OG0001532	NP_000032.1, NP_001289618.1, NP_001289619.1, NP_001289620.1, NP_001289617.1	XP_038384543.1, XP_038384541.1, XP_038384542.1, XP_038384544.1
OG0001533	NP_680474.1	XP_038384888.1
OG0001533	NP_849142.1, XP_047294128.1	XP_038384887.1
OG0001534	XP_011541730.1, NP_057564.3, NP_001028284.1	XP_038386183.1, XP_038386182.1, XP_038386184.1
OG0001535	NP_113626.1	XP_038388106.1
OG0001536	NP_001124537.1	XP_038388244.1, XP_038388243.1
OG0001537	XP_047288893.1, NP_071925.2	XP_038388699.1, XP_038388700.1, XP_038388698.1
OG0001538	NP_001382178.1, NP_001382177.1, NP_006306.2, NP_001382176.1, NP_001382175.1, NP_001382174.1, NP_001304765.1, NP_001382179.1, XP_047305456.1, NP_001382180.1	XP_038389585.1
OG0001539	NP_001316493.1, NP_115743.1	XP_038389606.1
OG0001539	NP_078784.2	XP_038438707.1
OG0001540	XP_016864016.1, NP_001350382.1, NP_001180437.1, NP_005603.3	XP_038412111.1, XP_038412114.1, XP_038412113.1, XP_038412112.1
OG0001541	NP_004476.1, XP_006711824.1, NP_001092192.1, NP_001092191.1	XP_038389772.1, XP_038389777.1, XP_038389773.1, XP_038389776.1, XP_038389778.1, XP_038389774.1, XP_038389775.1
OG0001542	NP_001308498.1	XP_038437716.1
OG0001542	NP_001307827.1	XP_038390312.1
OG0001543	NP_001338195.1	XP_038390414.1, XP_038390413.1, XP_038390415.1, XP_038390416.1
OG0001544	NP_000797.2, NP_001121116.1, NP_001121120.1, NP_001121117.1, NP_001121115.1	XP_038390766.1
OG0001545	NP_001123519.1, NP_689928.3, NP_001350573.1	XP_038391805.1
OG0001546	NP_689646.2	XP_038392252.1
OG0001547	NP_001387957.1	XP_038392274.1
OG0001548	NP_001375334.1	XP_038392383.1, XP_038392384.1, XP_038392382.1
OG0001549	NP_056091.1	XP_038393061.1
OG0001549	NP_001138545.1	XP_038444717.1
OG0001550	XP_011540167.1, NP_001337459.1	XP_038393104.1
OG0001551	NP_001315548.1	XP_038393812.1
OG0001552	NP_073729.1, NP_001078950.1	XP_038394024.1
OG0001552	NP_115903.1	XP_038428001.1, XP_038428002.1
OG0001553	NP_110446.3, XP_047290679.1	XP_038394506.1, XP_038394505.1
OG0001554	NP_006101.1, NP_001230575.1	XP_038395752.1
OG0001555	NP_001019572.1, XP_005255372.1	XP_038395899.1, XP_038395900.1
OG0001556	NP_006138.1	XP_038397976.1, XP_038397977.1
OG0001557	NP_001309231.1	XP_038398799.1
OG0001557	NP_872359.1	XP_038419776.1
OG0001558	NP_001137434.1, XP_016856754.1	XP_038398824.1
OG0001558	NP_001739.3	XP_038398823.1
OG0001559	NP_005025.1	XP_038411122.1
OG0001560	XP_011535635.1, NP_001381870.1, NP_001381871.1, NP_001071062.1	XP_038401730.1, XP_038401729.1, XP_038401728.1
OG0001561	NP_001278516.1, NP_659478.1, NP_001278517.1, NP_001278515.1	XP_038403133.1
OG0001562	NP_001243455.1, XP_024303480.1, NP_690046.3	XP_038404720.1, XP_038404719.1, XP_038404721.1, XP_038404717.1, XP_038404718.1
OG0001563	NP_001397767.1, NP_001306029.1, NP_055962.2, NP_001306030.1	XP_038407378.1
OG0001564	NP_005640.2, NP_478137.1	XP_038407726.1, XP_038407724.1
OG0001565	NP_003328.1	XP_038408110.1
OG0001565	NP_003327.2	XP_038444106.1
OG0001566	NP_001185734.1, NP_542386.1, NP_001185735.1	XP_038408872.1
OG0001567	XP_047274498.1, NP_001305748.1, NP_056164.1, NP_001380428.1	XP_038410021.1, XP_038410020.1, XP_038410022.1
OG0001568	NP_001362326.1	XP_038410246.1
OG0001569	NP_874358.2	XP_038444698.1
OG0001569	NP_061135.2, XP_047274937.1	XP_038416484.1, XP_038410447.1
OG0001570	NP_003013.1	XP_038443712.1
OG0001570	NP_113657.1	XP_038410524.1
OG0001571	NP_001284543.1, NP_001337463.1, NP_001337470.1, NP_001337469.1, NP_722523.1, XP_011534279.2, NP_001337464.1, NP_001337462.1, NP_001337468.1, NP_001291408.1, NP_001337466.1, NP_001337465.1, NP_065201.1, NP_001337471.1, NP_001337472.1, NP_001337473.1, NP_001337467.1, NP_001337461.1	XP_038410578.1
OG0001572	NP_001035958.1	XP_038410600.1, XP_038410602.1, XP_038410603.1, XP_038410605.1, XP_038410599.1, XP_038410601.1, XP_038410604.1
OG0001573	NP_001129127.1, NP_001123950.1, XP_016868902.1	XP_038411657.1
OG0001574	NP_056250.3, NP_001340766.1, NP_904355.1, NP_001267468.1, XP_047277620.1, NP_001340767.1	XP_038411126.1, XP_038411128.1, XP_038411127.1
OG0001575	NP_073743.2	XP_038412003.1
OG0001575	NP_872294.2, XP_005266339.1	XP_038429335.1
OG0001576	XP_006715930.1, NP_789784.2	XP_038412542.1
OG0001577	NP_001358443.1	XP_038440822.1
OG0001577	XP_047275795.1	XP_038413140.1
OG0001578	NP_955374.1, XP_016856715.1	XP_038413579.1
OG0001579	NP_076962.2	XP_038414788.1, XP_038414789.1
OG0001580	NP_001229703.1, NP_001269806.1, NP_001269805.1, NP_001229702.1, NP_699176.1, NP_001229704.1	XP_038415267.1, XP_038415266.1, XP_038415268.1, XP_038415269.1
OG0001581	NP_001350258.1	XP_038415401.1
OG0001582	XP_006715927.1	XP_038415584.1
OG0001583	NP_112198.1, NP_001171925.1, XP_005249579.1, NP_001171926.1, NP_001295202.1, NP_001295203.1	XP_038415743.1
OG0001584	NP_001358785.2	XP_038416202.1, XP_038417199.1, XP_038417200.1
OG0001585	NP_003256.1	XP_038416257.1, XP_038416259.1, XP_038416256.1, XP_038416258.1
OG0001586	XP_005264729.1, NP_001269659.1, NP_001269660.1, NP_055675.1, NP_001269658.1	XP_038417045.1
OG0001587	NP_006809.1	XP_038418143.1, XP_038418138.1, XP_038418140.1, XP_038418139.1, XP_038418141.1, XP_038418137.1, XP_038418142.1
OG0001588	NP_002398.1	XP_038418445.1, XP_038418447.1, XP_038418448.1
OG0001589	NP_001357253.1, NP_001357254.1, NP_001357252.1, NP_001357250.1, XP_011518258.1, NP_001357251.1, NP_001017524.1, NP_001357247.1, NP_001357248.1, NP_001357249.1, NP_001357245.1, NP_001357246.1, NP_001357244.1, NP_001357241.1, NP_001357239.1, NP_001357243.1, NP_036371.1	XP_038418815.1
OG0001590	NP_001153641.1, NP_001153639.1, NP_079117.3, NP_001153640.1	XP_038418940.1
OG0001591	NP_078938.3	XP_038418978.1
OG0001592	NP_001364881.1	XP_038419089.1
OG0001593	NP_006822.1	XP_038419154.1, XP_038419156.1, XP_038419155.1
OG0001594	NP_001610.2, XP_011543075.1	XP_038419700.1
OG0001594	NP_005151.2	XP_038431410.1
OG0001595	NP_001336267.1, NP_001231745.1, NP_001231743.1, NP_001231741.1, NP_001012523.1, NP_001336270.1, NP_001231737.1, NP_116071.2, NP_001336269.1	XP_038421798.1
OG0001596	NP_570719.1, XP_011525985.1	XP_038423846.1
OG0001597	NP_001411347.1	XP_038428570.1, XP_038424063.1
OG0001598	NP_001338919.1, NP_001272999.1, NP_001338916.1, NP_001272998.1, NP_001272997.1, NP_001338915.1, NP_001338917.1, NP_001272996.1, XP_011541084.1, NP_001338918.1, NP_001338914.1	XP_038424238.1
OG0001599	XP_006718199.1, NP_001284597.1, NP_443750.2, NP_001073004.1	XP_038424712.1
OG0001600	NP_001107000.1	XP_038425220.1
OG0001601	NP_003579.3	XP_038444143.1
OG0001601	NP_001008895.1	XP_038426039.1
OG0001602	XP_047286233.1, NP_001157617.1, NP_001157616.1, NP_115812.1	XP_038426080.1
OG0001603	NP_001307489.1, NP_149016.2, NP_001307488.1, XP_047304677.1	XP_038426410.1
OG0001604	NP_071906.1, NP_001258579.1, XP_011532311.1	XP_038426578.1
OG0001605	NP_001392962.1, NP_001186907.1	XP_038427070.1
OG0001606	XP_005260924.1, NP_001297267.1	XP_038427461.1, XP_038427460.1
OG0001607	NP_061336.1, NP_740754.1	XP_038427534.1
OG0001608	NP_909122.1, NP_001310352.1, NP_001229528.1, NP_001229529.1, NP_001310353.1	XP_038428080.1
OG0001609	NP_001161294.1, NP_001304004.1, NP_001161292.1, NP_001161293.1, NP_001304003.1	XP_038428204.1
OG0001610	NP_001128243.1	XP_038428421.1
OG0001610	NP_006589.2, XP_011512243.2	XP_038439289.1
OG0001611	XP_011527126.1	XP_038428535.1
OG0001612	NP_001269426.1	XP_038428911.1
OG0001613	NP_001124161.1	XP_038429531.1
OG0001614	XP_047301387.1, NP_001356777.1	XP_038430121.1
OG0001615	NP_001401414.1, NP_001401418.1, NP_001401419.1, NP_001401426.1, NP_001401427.1, NP_001401421.1, NP_001401423.1, NP_001401422.1, NP_001401424.1, NP_001401425.1, NP_001401420.1	XP_038431240.1
OG0001616	NP_001001655.1	XP_038431352.1, XP_038431349.1, XP_038431353.1, XP_038431351.1, XP_038431348.1, XP_038431350.1
OG0001617	NP_001230944.1, NP_710152.1, NP_001230943.1, XP_011519228.1	XP_038432537.1, XP_038432539.1, XP_038432538.1
OG0001618	NP_001273164.1, NP_001273163.1, NP_703150.1, NP_001273162.1, NP_001273165.1, NP_001273166.1, NP_008862.1	XP_038432622.1
OG0001619	XP_005253463.1, NP_001338994.2, NP_001306906.1, NP_001338991.1, NP_001076441.1, NP_001191030.2, NP_060742.4, NP_001338990.2, NP_001306907.2, NP_001191031.2, NP_001338996.2, NP_001338993.2, NP_001338992.2, NP_001338997.1, NP_001338995.2, NP_001076442.2	XP_038433010.1
OG0001620	XP_005269054.1, NP_060488.2, NP_001137296.1	XP_038433366.1
OG0001621	NP_001032895.2, NP_001354977.1, XP_006719588.1	XP_038433535.1
OG0001622	NP_001334752.1, NP_001334753.1, XP_011538248.1, NP_001334748.1, NP_060715.2, NP_001334749.1, NP_001137468.1, NP_001137469.1, NP_001334750.1, NP_001334751.1, NP_001334754.1, NP_001334755.1	XP_038433986.1
OG0001623	NP_055568.3, XP_005271903.1	XP_038434073.1
OG0001624	NP_001130042.1, NP_001229868.1, NP_001229865.1	XP_038438391.1
OG0001625	NP_001229243.1	XP_038439538.1, XP_038439539.1
OG0001626	XP_047304580.1, NP_065119.3, NP_001353041.1	XP_038439641.1, XP_038439643.1, XP_038439642.1, XP_038439650.1, XP_038439645.1, XP_038439644.1, XP_038439647.1, XP_038439649.1, XP_038439646.1
OG0001627	NP_775107.1	XP_038439691.1, XP_038439692.1, XP_038439690.1, XP_038439688.1, XP_038439689.1
OG0001628	NP_001362962.1, NP_001362961.1, NP_065994.1, NP_001362958.1, NP_001362959.1	XP_038440934.1
OG0001629	NP_001093894.1, XP_011509240.1, NP_001269673.1, NP_001093892.1, NP_056350.2, NP_001269672.1, NP_001269664.1, NP_001093893.1	XP_038441211.1
OG0001630	NP_060726.3	XP_038441362.1, XP_038441360.1, XP_038441363.1, XP_038441361.1
OG0001631	NP_001308319.2, NP_001308320.2, NP_001308318.2, NP_056495.4	XP_038441714.1
OG0001632	NP_001116080.1, NP_005324.3, NP_001165462.1	XP_038442738.1, XP_038442737.1
OG0001633	NP_001311080.1, NP_001311082.1, NP_001311076.1, NP_001311079.1, NP_001311069.1, NP_009061.1, NP_700359.1, NP_001311073.1, NP_001311068.1, NP_001311072.1, NP_001311078.1, NP_001311070.1, NP_001311074.1, NP_001311081.1, NP_001311084.1, NP_001311083.1, XP_006724613.1, NP_001311085.1, NP_001311086.1, NP_001311071.1, NP_001311077.1	XP_038443175.1
OG0001634	NP_116754.1, NP_001265548.1, NP_116753.1, NP_001161833.1, XP_016885568.1, NP_116755.1, NP_001382516.1, NP_001161834.1, XP_011529212.1, NP_116750.1, NP_001161832.1, NP_116751.1, NP_001161835.1	XP_038443757.1
OG0001635	XP_011529547.1, NP_001369447.1	XP_038444224.1
OG0001636	NP_689908.3, XP_047297870.1	XP_038444304.1, XP_038444306.1, XP_038444305.1
OG0001637	NP_036385.3, NP_001139405.1, NP_001139406.1	XP_038444631.1
OG0001645	XP_047271728.1	NP_001002934.2
OG0001645	NP_000431.2	NP_001003073.1
OG0001646	NP_001962.3	NP_001003007.2
OG0001647	NP_002058.2	NP_001182771.1
OG0001647	NP_002063.2	NP_001003249.1
OG0001648	NP_003127.1	NP_001003272.1
OG0001649	NP_002153.2, NP_001307535.1	XP_038423263.1
OG0001649	NP_000192.2	NP_001003291.1
OG0001650	NP_116116.1	XP_038434605.1
OG0001650	NP_066554.2, XP_011528502.1	NP_001003352.1
OG0001651	NP_958817.1, NP_001129603.1, NP_001191232.1	NP_001280208.1
OG0001651	NP_001372182.1	NP_001280205.1
OG0001651	NP_001129602.1	NP_001006601.2
OG0001652	XP_005261778.1, NP_001265616.1, NP_001042.1	NP_001020791.1
OG0001653	NP_001900.1	NP_001020792.1
OG0001653	NP_004842.1, XP_016883001.1	XP_038384032.1
OG0001654	XP_006713852.1, NP_001171536.2	NP_001074978.1
OG0001655	NP_077078.5, NP_003285.2, NP_036349.1	NP_001091024.1
OG0001656	NP_444270.2, NP_001362745.1, XP_016864275.1, NP_001362746.1	NP_001124305.1
OG0001657	NP_795363.1	NP_001138967.1
OG0001657	NP_795362.2	NP_001138970.1
OG0001658	NP_001185769.1, NP_001185767.1, NP_690051.1, NP_006038.2	NP_001165219.1
OG0001659	NP_036379.2	NP_001177339.1
OG0001660	NP_597705.2	XP_038430661.1
OG0001660	NP_001373987.1, NP_001129575.2	NP_001184048.1
OG0001661	NP_005548.2	XP_038403280.1
OG0001661	NP_000517.3	NP_001240670.1
OG0001662	NP_000508.1, NP_000549.1	NP_001257815.1, NP_001257814.1
OG0001664	NP_112170.1, XP_024308428.1, NP_001005328.1	NP_001375796.1
OG0001664	NP_001004488.1, NP_001373025.1	NP_001375492.1
OG0001665	NP_001004059.2	NP_001375852.1
OG0001666	NP_001002925.1	NP_001375858.1
OG0001667	XP_047278483.1	XP_038381508.1, XP_038417920.1, XP_038417921.1, XP_038417922.1
OG0001668	XP_011534084.1, NP_001264993.1	XP_038382199.1
OG0001669	NP_001316728.1, NP_001316727.1, NP_001316729.1, NP_001025055.1, NP_001316731.1, NP_001316730.1, NP_001316732.1	XP_038382247.1
OG0001670	NP_001182371.2	XP_038422584.1, XP_038422585.1
OG0001670	NP_001381851.1, NP_001373740.1	XP_038382736.1, XP_038382735.1
OG0001671	NP_055268.1, NP_940818.1, XP_005258803.1	XP_038383375.1
OG0001672	NP_001308045.1	XP_038383452.1, XP_038383454.1, XP_038383453.1
OG0001673	NP_009078.1	XP_038383858.1
OG0001673	NP_001365081.1	XP_038443248.1
OG0001674	NP_001127965.1, NP_001369223.1	XP_038384357.1, XP_038409973.1, XP_038409974.1
OG0001675	NP_777605.1, NP_001381166.1, XP_011525095.1	XP_038384634.1, XP_038384633.1, XP_038384631.1, XP_038384632.1
OG0001676	XP_047295618.1	XP_038384704.1
OG0001677	XP_016882522.1, NP_065913.1	XP_038384861.1, XP_038384859.1, XP_038384860.1
OG0001678	XP_016856050.1	XP_038387183.1
OG0001679	NP_001112362.1, NP_001230588.1, NP_002055.1, NP_001230587.1	XP_038388246.1, XP_038388245.1
OG0001680	XP_047273089.1	XP_038437700.1, XP_038389654.1
OG0001681	NP_001098099.1, XP_011512014.1, NP_060772.2	XP_038389631.1
OG0001682	NP_001311030.1	XP_038390815.1
OG0001682	NP_001362309.1	XP_038435048.1
OG0001683	NP_001288002.1	XP_038390866.1
OG0001684	NP_001230526.1, XP_011541164.1	XP_038391631.1
OG0001685	NP_001411293.1, NP_001128265.1, NP_659451.1, NP_001364199.1, NP_001364198.1	XP_038391640.1
OG0001686	NP_006467.4, NP_001159349.1	XP_038427635.1, XP_038391925.1, XP_038409332.1
OG0001687	XP_011539767.1	XP_038393088.1
OG0001688	NP_061855.1	XP_038393412.1, XP_038393411.1, XP_038393413.1
OG0001689	NP_002361.1	XP_038393433.1
OG0001689	NP_060518.1	XP_038432724.1
OG0001690	XP_005263563.1, NP_001303904.1, NP_001303902.1, NP_115744.2, NP_001303903.1	XP_038393860.1
OG0001691	NP_001381907.1, NP_001171986.1, NP_001381906.1, XP_047290807.1	XP_038394616.1
OG0001692	NP_001035805.1	XP_038394621.1
OG0001693	NP_001307235.1, NP_001307236.1, NP_001358663.1, NP_001358662.1, NP_001307238.1, NP_001307239.1, NP_001358660.1, NP_001307240.1, NP_001358661.1, NP_001358659.1, NP_001358657.1, NP_001307234.1, NP_219484.1, NP_001307233.1, NP_001358655.1, NP_001358654.1	XP_038394853.1
OG0001695	NP_001753.1, NP_001009186.1	XP_038394903.1
OG0001695	NP_006575.2	XP_038404056.1
OG0001696	NP_001265844.1, NP_001075224.1, NP_000492.2, NP_001265846.1, XP_047275937.1, NP_001265868.1, NP_001265841.1, NP_001265845.1, NP_001265842.1, NP_001265847.1, NP_001075221.1, NP_001075222.1, NP_001075223.1, NP_001265843.1	XP_038395015.1
OG0001697	NP_001092885.2, NP_001374620.1	XP_038395069.1
OG0001698	XP_047298562.1	XP_038442816.1
OG0001698	NP_001274.1	XP_038395141.1
OG0001699	NP_001127861.1, NP_001358225.1, NP_001127859.1, NP_001358223.1, NP_001358226.1, NP_001358228.1, NP_060576.1, NP_001358224.1, NP_001127860.1, NP_001358222.1, NP_001358221.1, XP_005249853.1, NP_001358227.1	XP_038395422.1, XP_038395421.1
OG0001700	NP_116021.2	XP_038401602.1
OG0001700	NP_064529.4	XP_038395506.1
OG0001701	NP_945188.1, NP_002443.3, NP_945191.1, NP_945186.1, NP_001354482.1, NP_945187.1, NP_945192.1, NP_945190.1, NP_001354483.1	XP_038395577.1
OG0001702	NP_060564.2	XP_038443396.1
OG0001702	NP_002085.3	XP_038396261.1
OG0001703	NP_001006639.1	XP_038402591.1
OG0001703	NP_055168.2	XP_038396666.1
OG0001704	NP_005265.1	XP_038397479.1
OG0001705	NP_001362744.1	XP_038397740.1, XP_038399433.1
OG0001706	NP_060654.1	XP_038421713.1
OG0001706	NP_620150.1	XP_038397814.1
OG0001707	NP_758869.1, XP_047276844.1	XP_038397948.1, XP_038397954.1
OG0001708	NP_001017977.1, NP_001380579.1, NP_060912.2, NP_001380580.1, NP_001336702.1, NP_001185885.1, NP_001185886.1, NP_001336705.1, NP_001336706.1, NP_001336704.1, NP_001336703.1, NP_001336707.1, NP_001336708.1, NP_001336709.1, XP_016857268.1	XP_038398546.1
OG0001709	XP_047273964.1, NP_001258887.1, NP_001258889.1, NP_001258886.1, NP_055252.2, NP_001258888.1	XP_038399210.1, XP_038399208.1, XP_038399209.1
OG0001710	NP_001229621.1, NP_009094.3, NP_001358248.1, XP_024307038.1	XP_038399315.1, XP_038399314.1, XP_038399312.1, XP_038399313.1
OG0001711	NP_065207.2, NP_001371367.1, NP_001371372.1, XP_047293421.1, NP_001371375.1, NP_001371373.1, NP_001371369.1, NP_001371374.1, NP_001371371.1, NP_001371368.1, NP_001371370.1	XP_038399427.1
OG0001712	NP_653179.1, XP_011535664.3	XP_038400702.1
OG0001713	NP_060425.2, NP_663747.1	XP_038401848.1
OG0001715	NP_112230.1, XP_006721726.1	XP_038402345.1, XP_038402344.1, XP_038402343.1, XP_038402346.1
OG0001716	NP_055410.1	XP_038402563.1
OG0001717	NP_001338193.2, XP_011523263.1, NP_060411.3, NP_001373908.1, NP_001275700.2, NP_001373915.1, NP_001373912.1, NP_001275699.2, NP_001338194.2, NP_001094091.2, NP_001373907.1, NP_001094092.2	XP_038402647.1
OG0001718	NP_001245324.1	XP_038403013.1, XP_038403007.1, XP_038403008.1, XP_038403012.1, XP_038403010.1, XP_038403009.1, XP_038403011.1
OG0001719	NP_001137252.1, XP_011523182.1, NP_001308169.1, NP_057100.1, NP_001308170.1, NP_001353655.1	XP_038403040.1
OG0001720	NP_039269.2, NP_002302.2	XP_038404039.1
OG0001721	NP_000709.1	XP_038404508.1
OG0001721	NP_075461.2	XP_038423015.1
OG0001722	NP_059132.1, NP_001304967.1, XP_005261701.1	XP_038406250.1, XP_038406248.1, XP_038406245.1, XP_038406249.1, XP_038406244.1
OG0001723	NP_001306595.1	XP_038406708.1, XP_038406710.1
OG0001724	XP_005264070.1, NP_001047.1, NP_789795.1	XP_038406790.1
OG0001725	NP_001309291.1, NP_115917.1, XP_006712865.1, NP_001135823.1, NP_001135824.1	XP_038406800.1
OG0001726	NP_001317022.1, NP_001317007.1, NP_001317011.1, NP_001317006.1, NP_001317013.1, NP_001317014.1, NP_004792.1, NP_001317024.1, NP_001317017.1, NP_001317016.1, NP_001317025.1, NP_001317012.1, NP_001317023.1, NP_001317015.1	XP_038407180.1
OG0001727	NP_001309052.1	XP_038407279.1, XP_038407271.1, XP_038407272.1, XP_038407275.1, XP_038407273.1, XP_038407274.1, XP_038407276.1, XP_038407278.1, XP_038407277.1
OG0001728	NP_057546.1, NP_001158730.1, NP_001273417.1, NP_001273418.1, NP_001121183.1, NP_001273413.1, NP_112231.3	XP_038440084.1, XP_038440085.1, XP_038407590.1
OG0001729	NP_055217.2	XP_038408073.1
OG0001730	NP_067069.2	XP_038409479.1
OG0001730	NP_001003693.1	XP_038409474.1
OG0001731	NP_054770.1	XP_038410244.1, XP_038410243.1
