Orthogroup	Echinops_telfairi	Canis_lupus_familiaris
OG0001316	XP_045147747.1, XP_004699527.1, XP_012863805.1	XP_038414139.1, XP_038414138.1, XP_038414140.1
OG0001317	XP_004700449.1	XP_038414586.1
OG0001318	XP_045151761.1	XP_038414858.1
OG0001321	XP_012863500.1	XP_038416314.1, XP_038416307.1, XP_038416311.1, XP_038416317.1, XP_038416308.1, XP_038416315.1, XP_038416309.1, XP_038416316.1, XP_038416310.1, XP_038416313.1, XP_038416312.1
OG0001322	XP_004696446.1	XP_038416755.1
OG0001323	XP_045139925.1	XP_038417556.1, XP_038417557.1, XP_038417559.1, XP_038417561.1, XP_038417558.1, XP_038417560.1
OG0001324	XP_004716660.1	XP_038418089.1, XP_038418088.1
OG0001325	XP_045151622.1, XP_045151621.1, XP_045151620.1, XP_045151623.1	XP_038418154.1
OG0001326	XP_004708082.1	XP_038418606.1, XP_038418605.1
OG0001327	XP_045144827.1	XP_038418633.1, XP_038418632.1
OG0001329	XP_045147058.1	XP_038419439.1, XP_038419435.1, XP_038419434.1, XP_038419436.1, XP_038419437.1, XP_038419438.1
OG0001330	XP_045146358.1	XP_038419466.1
OG0001331	XP_045153277.1, XP_045153278.1	XP_038419523.1
OG0001332	XP_045153163.1, XP_004713629.1	XP_038419713.1
OG0001333	XP_045153229.1, XP_045153233.1, XP_045153234.1, XP_045153231.1, XP_045153230.1, XP_045153235.1, XP_004713743.1, XP_045153232.1, XP_045153228.1	XP_038419830.1, XP_038419829.1
OG0001334	XP_030741473.2	XP_038421551.1
OG0001336	XP_004717054.1	XP_038423971.1
OG0001337	XP_045153526.1	XP_038426303.1
OG0001338	XP_045151385.1, XP_004697909.1	XP_038427618.1, XP_038427617.1, XP_038427619.1
OG0001339	XP_004718160.2	XP_038427688.1, XP_038427691.1, XP_038427689.1, XP_038427690.1
OG0001340	XP_045149994.1	XP_038429323.1
OG0001341	XP_004715458.1	XP_038429362.1
OG0001342	XP_030743283.2	XP_038431047.1, XP_038432015.1, XP_038431045.1, XP_038431051.1
OG0001343	XP_004715393.2	XP_038431423.1
OG0001344	XP_012863797.1	XP_038431605.1
OG0001345	XP_045143272.1, XP_045143273.1	XP_038433360.1, XP_038433359.1, XP_038433357.1, XP_038433362.1, XP_038433355.1, XP_038433356.1, XP_038433358.1, XP_038433363.1
OG0001346	XP_004711569.1	XP_038433393.1, XP_038433394.1
OG0001347	XP_004716950.1	XP_038433777.1
OG0001348	XP_004701051.1	XP_038434456.1
OG0001349	XP_045147378.1, XP_004701044.1, XP_045147379.1	XP_038434483.1
OG0001350	XP_004700984.1	XP_038434703.1, XP_038434704.1, XP_038434705.1
OG0001351	XP_045147204.1, XP_004700983.1	XP_038434717.1
OG0001353	XP_004712092.1	XP_038436911.1
OG0001354	XP_045140265.1	XP_038437917.1, XP_038437919.1, XP_038437916.1, XP_038437918.1, XP_038437915.1
OG0001355	XP_004712392.3	XP_038439107.1
OG0001356	XP_045143517.1	XP_038439140.1
OG0001357	XP_012860379.1, XP_045154615.1	XP_038440118.1
OG0001358	XP_004701551.1	XP_038441079.1
OG0001360	XP_045154493.1, XP_004713133.2, XP_045154491.1, XP_012862794.2	XP_038444155.1, XP_038444092.1, XP_038444091.1, XP_038442503.1
OG0001361	XP_045146658.1, XP_004709970.1	XP_038443028.1
OG0001362	XP_045144257.1, XP_004713249.1	XP_038443223.1, XP_038443221.1, XP_038443222.1
OG0001363	XP_045150518.1	XP_038443341.1
OG0001364	XP_012863345.1	XP_038444269.1, XP_038444272.1, XP_038444270.1, XP_038444267.1, XP_038444263.1, XP_038444271.1, XP_038444268.1, XP_038444265.1, XP_038444262.1, XP_038444266.1, XP_038444273.1, XP_038444264.1
OG0001365	XP_004717633.1, XP_045139723.1	XP_038444584.1
OG0001366	XP_045146575.1	XP_038445075.1, XP_038445076.1, XP_038445077.1, XP_038445078.1
OG0001372	XP_045144212.1	NP_001002970.2
OG0001372	XP_004713284.1	NP_001002969.1
OG0001373	XP_045153086.1	NP_001003064.2
OG0001373	XP_004709635.1, XP_012864064.1	NP_001003033.1
OG0001374	XP_045150064.1, XP_045150063.1	NP_001003039.2
OG0001375	XP_030740346.2	XP_038410475.1
OG0001376	XP_004713005.1	NP_001121083.1
OG0001377	XP_045144547.1	NP_001238885.1
OG0001378	XP_045148012.1, XP_030741223.1	NP_001239072.1, XP_038408525.1, XP_038407013.1, XP_038408524.1
OG0001380	XP_030742816.1	XP_038435229.1, XP_038400922.1
OG0001381	XP_004717826.1	NP_001273866.1
OG0001381	XP_004708619.1	XP_038426444.1, XP_038426445.1
OG0001383	XP_004700516.1, XP_004700515.1, XP_004700514.1	NP_001287805.1
OG0001384	XP_004714783.2, XP_045154381.1, XP_004714781.1	NP_001375703.1
OG0001384	XP_004714782.1	NP_001300768.1
OG0001385	XP_045151569.1, XP_004717745.1	XP_038418212.1
OG0001386	XP_004714037.1, XP_004714038.1	NP_001375489.1, NP_001375446.1
OG0001387	XP_045152992.1	NP_001375533.1
OG0001389	XP_004717882.1	XP_038405449.1, NP_001375683.1, NP_001375989.1, NP_001375993.1
OG0001390	XP_030744273.1, XP_004716320.1	NP_001375710.1
OG0001391	XP_004712630.2	NP_001375746.1
OG0001393	XP_004706003.1, XP_004706002.1, XP_004706001.1	NP_001375986.1
OG0001394	XP_004717642.1	NP_001376102.1
OG0001395	XP_004701956.1	XP_038383209.1
OG0001395	XP_030742443.2	XP_038394189.1
OG0001396	XP_045148318.1	XP_038383722.1
OG0001397	XP_045148838.1	XP_038385111.1, XP_038385114.1, XP_038385112.1, XP_038385113.1
OG0001398	XP_004704763.1, XP_045149743.1	XP_038385467.1, XP_038385473.1, XP_038385477.1, XP_038385470.1, XP_038385474.1, XP_038385475.1, XP_038385468.1, XP_038385472.1, XP_038385471.1, XP_038385476.1, XP_038385469.1
OG0001399	XP_045156134.1	XP_038385678.1
OG0001400	XP_045140559.1, XP_045140558.1	XP_038386405.1
OG0001401	XP_045140847.1	XP_038386472.1
OG0001401	XP_004715188.1	XP_038389330.1
OG0001402	XP_004705146.1	XP_038387436.1, XP_038387437.1
OG0001403	XP_004705399.1	XP_038387458.1, XP_038387459.1, XP_038387457.1, XP_038387456.1, XP_038387455.1
OG0001404	XP_045153752.1	XP_038426876.1
OG0001404	XP_012860746.1	XP_038387585.1
OG0001405	XP_045141768.1, XP_004699772.1	XP_038387718.1, XP_038388983.1
OG0001406	XP_030744793.2	XP_038388479.1, XP_038445508.1, XP_038388481.1, XP_038388478.1, XP_038388480.1
OG0001407	XP_004709952.1	XP_038388711.1
OG0001408	XP_004708143.1	XP_038388887.1, XP_038388884.1, XP_038388885.1, XP_038388886.1
OG0001409	XP_012863078.1	XP_038391494.1
OG0001410	XP_045146184.1	XP_038391749.1
OG0001411	XP_004716205.1	XP_038392393.1
OG0001411	XP_004716399.2	XP_038431752.1
OG0001412	XP_045139787.1, XP_004696216.1, XP_045153293.1	XP_038405196.1, XP_038394154.1, XP_038394153.1, XP_038409290.1
OG0001413	XP_045149578.1	XP_038394447.1, XP_038394448.1, XP_038394449.1, XP_038394444.1, XP_038394446.1, XP_038394445.1
OG0001414	XP_004705653.1	XP_038394784.1, XP_038394786.1, XP_038394785.1
OG0001415	XP_045155741.1	XP_038404077.1
OG0001415	XP_045140103.1	XP_038394816.1
OG0001416	XP_045148038.1	XP_038394831.1
OG0001417	XP_004705624.1	XP_038394902.1, XP_038394901.1
OG0001418	XP_004705597.2	XP_038395595.1, XP_038395594.1
OG0001419	XP_045155911.1	XP_038404095.1
OG0001419	XP_045139738.1	XP_038395626.1
OG0001420	XP_045140911.1	XP_038395643.1
OG0001421	XP_045140971.1	XP_038395675.1, XP_038395676.1
OG0001422	XP_004706106.1	XP_038395919.1
OG0001423	XP_004705775.2	XP_038395955.1
OG0001423	XP_012861292.2	XP_038402732.1
OG0001424	XP_004699393.1	XP_038397604.1
OG0001425	XP_012859394.3	XP_038397938.1, XP_038397939.1, XP_038425637.1
OG0001426	XP_004699173.1	XP_038401638.1
OG0001426	XP_004699994.1	XP_038398816.1
OG0001427	XP_004714772.1	XP_038398920.1
OG0001428	XP_004709206.1, XP_045150873.1, XP_004703206.1, XP_004700048.1	XP_038413193.1, XP_038414562.1, XP_038399620.1
OG0001429	XP_012860237.1	XP_038399934.1
OG0001430	XP_004718114.1	XP_038444639.1, XP_038399961.1
OG0001431	XP_045143410.1, XP_004699182.1	XP_038401742.1, XP_038401743.1, XP_038401744.1
OG0001432	XP_045143710.1	XP_038401879.1
OG0001433	XP_045155447.1	XP_038402417.1
OG0001434	XP_045155825.1, XP_045155824.1, XP_004707285.1	XP_038403014.1
OG0001435	XP_045155520.1	XP_038403048.1
OG0001436	XP_012861309.1	XP_038403724.1
OG0001437	XP_004707086.1	XP_038403737.1
OG0001438	XP_004700615.1, XP_045146090.1, XP_045146092.1, XP_045146088.1	XP_038405584.1, XP_038405585.1
OG0001439	XP_045152351.1, XP_045146842.1, XP_045146832.1	XP_038405858.1
OG0001440	XP_045148331.1	XP_038406703.1, XP_038406702.1, XP_038406701.1
OG0001441	XP_004710310.1	XP_038407399.1
OG0001442	XP_004710840.1	XP_038410083.1, XP_038410080.1, XP_038410081.1, XP_038410082.1
OG0001443	XP_045150733.1	XP_038410116.1
OG0001444	XP_004697405.1	XP_038411783.1
OG0001445	XP_004696933.1, XP_045140822.1, XP_045140823.1, XP_045140821.1	XP_038412326.1, XP_038412378.1
OG0001446	XP_004702640.1	XP_038413285.1, XP_038413287.1, XP_038413284.1, XP_038413286.1
OG0001447	XP_004705037.1	XP_038413898.1, XP_038413899.1, XP_038413896.1, XP_038413897.1
OG0001448	XP_012860688.1	XP_038413905.1
OG0001449	XP_045144841.1	XP_038415287.1
OG0001449	XP_030741124.1	XP_038415286.1
OG0001450	XP_045142824.1	XP_038415844.1
OG0001452	XP_045147365.1, XP_004696918.1, XP_004699521.1, XP_004706612.1, XP_004709674.1, XP_004709899.1, XP_004702516.1, XP_004710199.1, XP_030741373.1	XP_038416968.1
OG0001453	XP_045146392.1, XP_012863919.1, XP_045146394.1, XP_045146393.1	XP_038419456.1, XP_038419459.1, XP_038419458.1, XP_038419457.1, XP_038419460.1
OG0001454	XP_030743182.1	XP_038419797.1
OG0001455	XP_004715313.1	XP_038422213.1, XP_038422215.1, XP_038422214.1, XP_038422216.1, XP_038422212.1
OG0001456	XP_045146286.1	XP_038423273.1, XP_038423274.1
OG0001457	XP_030744206.2	XP_038423583.1
OG0001457	XP_045156021.1	XP_038423580.1
OG0001458	XP_045153020.1, XP_045153027.1	XP_038424134.1, XP_038424135.1
OG0001459	XP_004704324.1	XP_038425340.1
OG0001459	XP_004713454.1	XP_038444311.1
OG0001460	XP_004709831.1, XP_012862863.1	XP_038425793.1, XP_038425791.1, XP_038425792.1
OG0001461	XP_004708724.1	XP_038426490.1, XP_038426494.1, XP_038426491.1, XP_038426492.1, XP_038426493.1, XP_038426495.1
OG0001462	XP_045152848.1	XP_038428745.1
OG0001463	XP_004701896.1, XP_004701897.1	XP_038428954.1
OG0001464	XP_004701879.1	XP_038430067.1, XP_038430068.1, XP_038430070.1, XP_038430069.1, XP_038430071.1
OG0001465	XP_045145559.1	XP_038430454.1
OG0001465	XP_004716780.1	XP_038431565.1
OG0001466	XP_004709650.1	XP_038430899.1
OG0001467	XP_045145595.1, XP_004715385.1	XP_038431522.1, XP_038431524.1, XP_038431523.1, XP_038431525.1
OG0001468	XP_004711519.1	XP_038433645.1
OG0001469	XP_004716956.1, XP_045152292.1	XP_038433786.1
OG0001470	XP_004708677.2	XP_038439400.1
OG0001471	XP_045139600.1	XP_038434027.1, XP_038434026.1
OG0001472	XP_004701120.1	XP_038434150.1
OG0001473	XP_045140269.1	XP_038438109.1
OG0001473	XP_012859635.1	XP_038434453.1
OG0001474	XP_045147529.1, XP_045147530.1	XP_038434773.1, XP_038434774.1
OG0001475	XP_045143923.1, XP_004712758.1	XP_038435960.1
OG0001476	XP_012859795.1, XP_004712107.1	XP_038436969.1, XP_038436967.1, XP_038436968.1, XP_038436966.1
OG0001477	XP_004711343.1	XP_038437255.1
OG0001478	XP_030744686.2	XP_038437382.1, XP_038437384.1, XP_038437383.1, XP_038437381.1, XP_038437385.1
OG0001479	XP_004703390.1	XP_038437708.1
OG0001480	XP_045140216.1	XP_038438138.1, XP_038438136.1, XP_038438137.1
OG0001481	XP_004712302.1	XP_038438987.1
OG0001482	XP_045153551.1	XP_038439720.1, XP_038439716.1, XP_038439718.1, XP_038439717.1, XP_038439719.1
OG0001483	XP_004717355.1	XP_038440402.1
OG0001484	XP_004703813.1, XP_045142197.1	XP_038440702.1, XP_038440701.1
OG0001485	XP_004701572.1, XP_045152885.1, XP_045146552.1	XP_038441180.1, XP_038441179.1
OG0001486	XP_004701700.1	XP_038441802.1
OG0001487	XP_004706716.1, XP_045154187.1, XP_045154186.1	XP_038442048.1, XP_038442047.1, XP_038442045.1, XP_038442046.1
OG0001488	XP_004715504.1	XP_038445499.1, XP_038445321.1, XP_038445320.1, XP_038445534.1, XP_038443490.1, XP_038445492.1, XP_038445388.1, XP_038445386.1, XP_038444858.1, XP_038443489.1, XP_038445491.1, XP_038443488.1
OG0001489	XP_045154510.1	XP_038444007.1
OG0001491	XP_004713114.1	XP_038444172.1
OG0001492	XP_045151905.1, XP_004713760.3	XP_038444199.1
OG0001502	XP_045151712.1, XP_004708798.1	NP_001002930.1
OG0001503	XP_004696253.1	XP_038416099.1
OG0001503	XP_004696672.1	NP_001003063.1
OG0001504	XP_004700456.1, XP_045146498.1	NP_001003228.1
OG0001505	XP_045142642.1, XP_004707805.1	NP_001012343.1
OG0001506	XP_004717159.1	NP_001017522.1, NP_001375943.1, XP_038424785.1
OG0001507	XP_045151765.1, XP_045151766.1, XP_004708783.1	NP_001018045.1
OG0001508	XP_045146758.1	XP_038392965.1, XP_038392963.1, XP_038392964.1
OG0001509	XP_045148900.1, XP_045148901.1, XP_004715840.1	NP_001182072.1, NP_001182071.1
OG0001510	XP_004713463.1	NP_001182333.1
OG0001511	XP_045149485.1	NP_001184117.1
OG0001512	XP_045150115.1, XP_004697981.1, XP_045151258.1, XP_045148226.1	XP_038388443.1, XP_038394915.1, XP_038417426.1, NP_001238875.1
OG0001513	XP_004707213.2	NP_001333298.1
OG0001515	XP_004701237.1, XP_045147506.1	NP_001274044.1
OG0001516	XP_004714455.1	NP_001301054.1
OG0001517	XP_004708532.1	XP_038419189.1, NP_001375562.1
OG0001518	XP_004717139.1	NP_001375631.1, XP_038424095.1
OG0001520	XP_004696891.1	NP_001375780.1
OG0001521	XP_004717587.1	XP_038424073.1
OG0001521	XP_004717588.1	NP_001376058.1
OG0001523	XP_004703165.1	XP_038381885.1
OG0001524	XP_004703902.1	XP_038381930.1
OG0001525	XP_004714513.1	XP_038407768.1, XP_038405422.1, XP_038400302.1, XP_038432074.1, XP_038402960.1, XP_038402915.1, XP_038445293.1, XP_038445300.1, XP_038445413.1, XP_038445304.1, XP_038383182.1
OG0001526	XP_030742250.2	XP_038383577.1
OG0001527	XP_045155418.1	XP_038402737.1
OG0001528	XP_004716740.2	XP_038443575.1
OG0001529	XP_012861761.2	XP_038402357.1
OG0001529	XP_012862115.2	XP_038384296.1
OG0001530	XP_030742264.1	XP_038384423.1, XP_038384422.1, XP_038384425.1, XP_038384424.1
OG0001531	XP_045144084.1	XP_038400296.1
OG0001531	XP_045148601.1	XP_038384452.1
OG0001532	XP_045148655.1	XP_038384543.1, XP_038384541.1, XP_038384542.1, XP_038384544.1
OG0001533	XP_004715817.1	XP_038384888.1
OG0001534	XP_004718253.2	XP_038386183.1, XP_038386182.1, XP_038386184.1
OG0001535	XP_004706646.1, XP_045141023.1	XP_038388106.1
OG0001536	XP_012860342.1	XP_038388244.1, XP_038388243.1
OG0001537	XP_004709924.1	XP_038388699.1, XP_038388700.1, XP_038388698.1
OG0001538	XP_012863673.1, XP_012863284.2	XP_038389585.1
OG0001539	XP_004706447.1, XP_045142133.1, XP_045142134.1, XP_045142135.1	XP_038438707.1
OG0001540	XP_004706353.1	XP_038412111.1, XP_038412114.1, XP_038412113.1, XP_038412112.1
OG0001541	XP_004712235.1	XP_038389772.1, XP_038389777.1, XP_038389773.1, XP_038389776.1, XP_038389778.1, XP_038389774.1, XP_038389775.1
OG0001542	XP_045140032.1	XP_038437716.1
OG0001542	XP_045147634.1	XP_038390312.1
OG0001543	XP_004713037.1	XP_038390414.1, XP_038390413.1, XP_038390415.1, XP_038390416.1
OG0001544	XP_004696825.1	XP_038390766.1
OG0001545	XP_004716325.1	XP_038391805.1
OG0001546	XP_045153724.1, XP_004709049.1	XP_038392252.1
OG0001547	XP_045140568.1, XP_030744759.2	XP_038408087.1, XP_038408086.1, XP_038408088.1, XP_038392274.1
OG0001548	XP_045149356.1, XP_004716206.1	XP_038392383.1, XP_038392384.1, XP_038392382.1
OG0001549	XP_004713003.1	XP_038393061.1
OG0001549	XP_004713196.1	XP_038444717.1
OG0001550	XP_030741915.1	XP_038393104.1
OG0001551	XP_045155143.1	XP_038393812.1
OG0001552	XP_012859358.1	XP_038394024.1
OG0001552	XP_030742936.1	XP_038428001.1, XP_038428002.1
OG0001553	XP_004704661.1	XP_038394506.1, XP_038394505.1
OG0001554	XP_045141822.1	XP_038395752.1
OG0001555	XP_012860913.1	XP_038395899.1, XP_038395900.1
OG0001556	XP_004699915.1	XP_038397976.1, XP_038397977.1
OG0001557	XP_045154137.1	XP_038398799.1
OG0001558	XP_004699990.1	XP_038398824.1
OG0001558	XP_004699991.1	XP_038398823.1
OG0001559	XP_030742729.1	XP_038400359.1
OG0001560	XP_045144179.1, XP_030740877.1, XP_045144180.1	XP_038401730.1, XP_038401729.1, XP_038401728.1
OG0001561	XP_045155834.1, XP_045155833.1, XP_045155835.1, XP_004707555.1	XP_038403133.1
OG0001562	XP_004714497.1	XP_038404720.1, XP_038404719.1, XP_038404721.1, XP_038404717.1, XP_038404718.1
OG0001563	XP_004710313.1, XP_045150011.1, XP_045150010.1, XP_045150009.1	XP_038407378.1
OG0001564	XP_045140832.1	XP_038407726.1, XP_038407724.1
OG0001565	XP_004696674.1	XP_038408110.1
OG0001565	XP_045146993.1, XP_004710131.1	XP_038444106.1
OG0001566	XP_004711038.1, XP_045152484.1	XP_038408872.1
OG0001567	XP_004710824.1	XP_038410021.1, XP_038410020.1, XP_038410022.1
OG0001568	XP_004696410.1	XP_038410246.1
OG0001569	XP_045150262.1	XP_038416484.1, XP_038410447.1
OG0001570	XP_004714196.2, XP_004718053.1	XP_038443712.1
OG0001570	XP_045150258.1	XP_038410524.1
OG0001571	XP_004696332.1	XP_038410578.1
OG0001572	XP_004696321.1	XP_038410600.1, XP_038410602.1, XP_038410603.1, XP_038410605.1, XP_038410599.1, XP_038410601.1, XP_038410604.1
OG0001573	XP_004697681.2	XP_038411030.1
OG0001574	XP_004697515.1	XP_038411126.1, XP_038411128.1, XP_038411127.1
OG0001575	XP_012861054.2	XP_038412003.1
OG0001576	XP_004707844.1	XP_038412542.1
OG0001577	XP_004701493.1	XP_038440822.1
OG0001577	XP_004702804.1	XP_038413140.1
OG0001578	XP_004702785.1	XP_038413579.1
OG0001579	XP_045146503.1, XP_004700410.1, XP_045146505.1	XP_038414788.1, XP_038414789.1
OG0001580	XP_004714053.2	XP_038415267.1, XP_038415266.1, XP_038415268.1, XP_038415269.1
OG0001581	XP_045144683.1, XP_045144685.1, XP_045144679.1, XP_045144684.1, XP_045144680.1, XP_045144682.1, XP_045144677.1, XP_045144678.1	XP_038415401.1
OG0001582	XP_045144576.1	XP_038415584.1
OG0001583	XP_004702388.1	XP_038415743.1
OG0001584	XP_045142996.1	XP_038416202.1, XP_038417199.1, XP_038417200.1
OG0001585	XP_004696530.1	XP_038416257.1, XP_038416259.1, XP_038416256.1, XP_038416258.1
OG0001586	XP_004711149.1, XP_045142995.1	XP_038417045.1
OG0001587	XP_045151636.1	XP_038418143.1, XP_038418138.1, XP_038418140.1, XP_038418139.1, XP_038418141.1, XP_038418137.1, XP_038418142.1
OG0001589	XP_045146348.1	XP_038418815.1
OG0001590	XP_004708358.1	XP_038418940.1
OG0001591	XP_004708338.1	XP_038418978.1
OG0001592	XP_004708316.1	XP_038419087.1, XP_038419088.1, XP_038419090.1, XP_038419089.1
OG0001593	XP_045152998.1, XP_045152999.1, XP_004714965.1	XP_038419154.1, XP_038419156.1, XP_038419155.1
OG0001594	XP_045153088.1	XP_038419700.1
OG0001594	XP_045145596.1	XP_038431410.1
OG0001595	XP_030741436.1	XP_038421798.1
OG0001596	XP_004714350.1	XP_038423846.1
OG0001597	XP_004698390.1	XP_038428570.1, XP_038424063.1
OG0001598	XP_004708954.1	XP_038424238.1
OG0001599	XP_045149102.1	XP_038424712.1
OG0001600	XP_045147003.1	XP_038425220.1
OG0001601	XP_045151792.1	XP_038444143.1
OG0001601	XP_004704475.2	XP_038426039.1
OG0001602	XP_004704484.1	XP_038426080.1
OG0001603	XP_004708623.1	XP_038426410.1
OG0001604	XP_045153622.1, XP_004704092.1, XP_045153623.1	XP_038426578.1
OG0001605	XP_045150970.1, XP_045150969.1	XP_038427070.1
OG0001606	XP_004698212.1	XP_038427461.1, XP_038427460.1
OG0001607	XP_004697887.1	XP_038427534.1
OG0001609	XP_045151197.1, XP_045151198.1	XP_038428204.1
OG0001610	XP_004698085.1	XP_038428421.1
OG0001610	XP_004698174.1	XP_038439289.1
OG0001611	XP_045151267.1	XP_038428535.1
OG0001612	XP_045151413.1, XP_045151465.1, XP_045148395.1, XP_045148391.1, XP_045148910.1, XP_045148911.1, XP_045148909.1, XP_045148213.1, XP_045148214.1, XP_045148212.1, XP_045148587.1, XP_045151252.1, XP_045151235.1, XP_045151251.1, XP_045151269.1, XP_045146931.1, XP_045145806.1, XP_045141067.1, XP_030743341.2, XP_045151414.1, XP_045151140.1, XP_045148401.1, XP_045148588.1	XP_038428911.1
OG0001613	XP_045142544.1	XP_038429531.1
OG0001614	XP_004718095.2	XP_038430121.1
OG0001615	XP_004709623.1	XP_038431240.1
OG0001616	XP_045152809.1, XP_045152811.1, XP_004709700.1, XP_045152810.1	XP_038431352.1, XP_038431349.1, XP_038431353.1, XP_038431351.1, XP_038431348.1, XP_038431350.1
OG0001617	XP_004708181.1	XP_038432537.1, XP_038432539.1, XP_038432538.1
OG0001619	XP_045144418.1	XP_038433010.1
OG0001620	XP_004711491.1	XP_038433366.1
OG0001621	XP_045143233.1	XP_038433535.1
OG0001622	XP_045139575.1	XP_038433986.1
OG0001623	XP_004716826.1, XP_045146210.1, XP_045146211.1, XP_045146212.1	XP_038434073.1
OG0001624	XP_045140287.1	XP_038438391.1
OG0001625	XP_004713482.1, XP_045152349.1	XP_038439538.1, XP_038439539.1
OG0001626	XP_045143493.1, XP_004712404.1, XP_045143494.1	XP_038439641.1, XP_038439643.1, XP_038439642.1, XP_038439650.1, XP_038439645.1, XP_038439644.1, XP_038439647.1, XP_038439649.1, XP_038439646.1
OG0001627	XP_004704303.1	XP_038439691.1, XP_038439692.1, XP_038439690.1, XP_038439688.1, XP_038439689.1
OG0001628	XP_004701524.1	XP_038440934.1
OG0001629	XP_045152248.1, XP_004701793.2	XP_038441211.1
OG0001630	XP_004701598.1	XP_038441362.1, XP_038441360.1, XP_038441363.1, XP_038441361.1
OG0001631	XP_004701673.1	XP_038441714.1
OG0001632	XP_004710031.1	XP_038442738.1, XP_038442737.1
OG0001634	XP_045146529.1	XP_038443757.1
OG0001635	XP_045144290.1	XP_038444224.1
OG0001636	XP_004713455.1	XP_038444304.1, XP_038444306.1, XP_038444305.1
OG0001637	XP_004717652.1	XP_038444631.1
OG0001645	XP_045145414.1	NP_001002934.2
OG0001645	XP_004696777.1	NP_001003073.1
OG0001646	XP_045143282.1	NP_001003007.2
OG0001647	XP_004714338.1	NP_001182771.1
OG0001647	XP_004713881.1	NP_001003249.1
OG0001648	XP_004698583.1, XP_045143892.1	NP_001003272.1
